P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_to_P2_relative_position_tag,P1_to_obs_1_relative_position_tag,P1_to_obs_2_relative_position_tag,P1_to_obs_3_relative_position_tag,P1_to_obs_4_relative_position_tag,P1_to_obs_5_relative_position_tag,P2_to_obs_1_relative_position_tag,P2_to_obs_2_relative_position_tag,P2_to_obs_3_relative_position_tag,P2_to_obs_4_relative_position_tag,P2_to_obs_5_relative_position_tag,P1_to_goal_relative_position_tag,P2_to_goal_relative_position_tag,P1_action,reward,timestamp_milliseconds
"(-50, 0)","(63.0, 0.0)","(45, 52)","(0.0, -93.0)","(0.0, 102.0)","(148.0, 0.0)","(0, 102)","(42, -93)","(95, 52)","(113.0, 0.0)","(198.0, 0.0)","(740, 16)","(790, 16)","(-50, 0)","(63.0, 0.0)","(45, 52)","(0.0, -93.0)","(0.0, 102.0)","(148.0, 0.0)","(0, 102)","(42, -93)","(95, 52)","(113.0, 0.0)","(198.0, 0.0)","(740, 16)","(790, 16)",0,200,8607
"(-50, 0)","(63.0, 0.0)","(45, 52)","(0.0, -93.0)","(0.0, 102.0)","(148.0, 0.0)","(0, 102)","(42, -93)","(95, 52)","(113.0, 0.0)","(198.0, 0.0)","(740, 16)","(790, 16)","(-50, 0)","(63.0, 0.0)","(45, 52)","(0.0, -93.0)","(0.0, 102.0)","(148.0, 0.0)","(0, 102)","(42, -93)","(95, 52)","(113.0, 0.0)","(198.0, 0.0)","(740, 16)","(790, 16)",0,200,8643
"(-50, 0)","(63.0, 0.0)","(45, 52)","(0.0, -93.0)","(0.0, 102.0)","(148.0, 0.0)","(0, 102)","(42, -93)","(95, 52)","(113.0, 0.0)","(198.0, 0.0)","(740, 16)","(790, 16)","(-50, 0)","(63.0, 0.0)","(45, 52)","(0.0, -93.0)","(0.0, 102.0)","(148.0, 0.0)","(0, 102)","(42, -93)","(95, 52)","(113.0, 0.0)","(198.0, 0.0)","(740, 16)","(790, 16)",0,200,8679
"(-50, 0)","(63.0, 0.0)","(45, 52)","(0.0, -93.0)","(0.0, 102.0)","(148.0, 0.0)","(0, 102)","(42, -93)","(95, 52)","(113.0, 0.0)","(198.0, 0.0)","(740, 16)","(790, 16)","(-50, 0)","(63.0, 0.0)","(45, 52)","(0.0, -93.0)","(0.0, 102.0)","(148.0, 0.0)","(0, 102)","(42, -93)","(95, 52)","(113.0, 0.0)","(198.0, 0.0)","(740, 16)","(790, 16)",0,200,8714
"(-50, 0)","(63.0, 0.0)","(45, 52)","(0.0, -93.0)","(0.0, 102.0)","(148.0, 0.0)","(0, 102)","(42, -93)","(95, 52)","(113.0, 0.0)","(198.0, 0.0)","(740, 16)","(790, 16)","(-50, 0)","(63.0, 0.0)","(45, 52)","(0.0, -93.0)","(0.0, 102.0)","(148.0, 0.0)","(0, 102)","(42, -93)","(95, 52)","(113.0, 0.0)","(198.0, 0.0)","(740, 16)","(790, 16)",0,200,8750
"(-50, 0)","(63.0, 0.0)","(45, 52)","(0.0, -93.0)","(0.0, 102.0)","(148.0, 0.0)","(0, 102)","(42, -93)","(95, 52)","(113.0, 0.0)","(198.0, 0.0)","(740, 16)","(790, 16)","(-50, 0)","(63.0, 0.0)","(45, 52)","(0.0, -93.0)","(0.0, 102.0)","(148.0, 0.0)","(0, 102)","(42, -93)","(95, 52)","(113.0, 0.0)","(198.0, 0.0)","(740, 16)","(790, 16)",0,200,8786
"(-50, 0)","(63.0, 0.0)","(45, 52)","(0.0, -93.0)","(0.0, 102.0)","(148.0, 0.0)","(0, 102)","(42, -93)","(95, 52)","(113.0, 0.0)","(198.0, 0.0)","(740, 16)","(790, 16)","(-50, 0)","(62.0, 0.0)","(44, 52)","(0.0, -93.0)","(0.0, 102.0)","(147.0, 0.0)","(41, -93)","(0.0, 102.0)","(94, 52)","(112.0, 0.0)","(197.0, 0.0)","(739, 16)","(789, 16)",0,200,8821
"(-50, 0)","(62.0, 0.0)","(44, 52)","(0.0, -93.0)","(0.0, 102.0)","(147.0, 0.0)","(41, -93)","(0.0, 102.0)","(94, 52)","(112.0, 0.0)","(197.0, 0.0)","(739, 16)","(789, 16)","(-50, 0)","(61.0, 0.0)","(43, 52)","(0.0, -93.0)","(0.0, 102.0)","(146.0, 0.0)","(40, -93)","(0.0, 102.0)","(93, 52)","(111.0, 0.0)","(196.0, 0.0)","(738, 16)","(788, 16)",0,200,8857
"(-50, 0)","(61.0, 0.0)","(43, 52)","(0.0, -93.0)","(0.0, 102.0)","(146.0, 0.0)","(40, -93)","(0.0, 102.0)","(93, 52)","(111.0, 0.0)","(196.0, 0.0)","(738, 16)","(788, 16)","(-50, 0)","(60.0, 0.0)","(42, 52)","(0.0, -93.0)","(0.0, 102.0)","(145.0, 0.0)","(39, -93)","(0.0, 102.0)","(92, 52)","(110.0, 0.0)","(195.0, 0.0)","(737, 16)","(787, 16)",0,200,8893
"(-50, 0)","(60.0, 0.0)","(42, 52)","(0.0, -93.0)","(0.0, 102.0)","(145.0, 0.0)","(39, -93)","(0.0, 102.0)","(92, 52)","(110.0, 0.0)","(195.0, 0.0)","(737, 16)","(787, 16)","(-50, 0)","(59.0, 0.0)","(41, 52)","(0.0, -93.0)","(0.0, 102.0)","(144.0, 0.0)","(38, -93)","(0.0, 102.0)","(91, 52)","(109.0, 0.0)","(194.0, 0.0)","(736, 16)","(786, 16)",0,200,8929
"(-50, 0)","(59.0, 0.0)","(41, 52)","(0.0, -93.0)","(0.0, 102.0)","(144.0, 0.0)","(38, -93)","(0.0, 102.0)","(91, 52)","(109.0, 0.0)","(194.0, 0.0)","(736, 16)","(786, 16)","(-50, 0)","(58.0, 0.0)","(40, 52)","(0.0, -93.0)","(0.0, 102.0)","(143.0, 0.0)","(37, -93)","(0.0, 102.0)","(90, 52)","(108.0, 0.0)","(193.0, 0.0)","(735, 16)","(785, 16)",0,200,8964
"(-50, 0)","(58.0, 0.0)","(40, 52)","(0.0, -93.0)","(0.0, 102.0)","(143.0, 0.0)","(37, -93)","(0.0, 102.0)","(90, 52)","(108.0, 0.0)","(193.0, 0.0)","(735, 16)","(785, 16)","(-50, 0)","(57.0, 0.0)","(39, 52)","(0.0, -93.0)","(0.0, 102.0)","(142.0, 0.0)","(36, -93)","(0.0, 102.0)","(89, 52)","(107.0, 0.0)","(192.0, 0.0)","(734, 16)","(784, 16)",0,200,9000
"(-50, 0)","(57.0, 0.0)","(39, 52)","(0.0, -93.0)","(0.0, 102.0)","(142.0, 0.0)","(36, -93)","(0.0, 102.0)","(89, 52)","(107.0, 0.0)","(192.0, 0.0)","(734, 16)","(784, 16)","(-50, 0)","(56.0, 0.0)","(38, 52)","(0.0, -93.0)","(0.0, 102.0)","(141.0, 0.0)","(35, -93)","(0.0, 102.0)","(88, 52)","(106.0, 0.0)","(191.0, 0.0)","(733, 16)","(783, 16)",0,200,9037
"(-50, 0)","(56.0, 0.0)","(38, 52)","(0.0, -93.0)","(0.0, 102.0)","(141.0, 0.0)","(35, -93)","(0.0, 102.0)","(88, 52)","(106.0, 0.0)","(191.0, 0.0)","(733, 16)","(783, 16)","(-50, 0)","(55.0, 0.0)","(37, 52)","(0.0, -93.0)","(0.0, 102.0)","(140.0, 0.0)","(34, -93)","(87, 52)","(0.0, 102.0)","(105.0, 0.0)","(190.0, 0.0)","(732, 16)","(782, 16)",0,200,9074
"(-50, 0)","(55.0, 0.0)","(37, 52)","(0.0, -93.0)","(0.0, 102.0)","(140.0, 0.0)","(34, -93)","(87, 52)","(0.0, 102.0)","(105.0, 0.0)","(190.0, 0.0)","(732, 16)","(782, 16)","(-50, 0)","(54.0, 0.0)","(36, 52)","(0.0, -93.0)","(0.0, 102.0)","(139.0, 0.0)","(33, -93)","(86, 52)","(0.0, 102.0)","(104.0, 0.0)","(189.0, 0.0)","(731, 16)","(781, 16)",0,200,9111
"(-50, 0)","(54.0, 0.0)","(36, 52)","(0.0, -93.0)","(0.0, 102.0)","(139.0, 0.0)","(33, -93)","(86, 52)","(0.0, 102.0)","(104.0, 0.0)","(189.0, 0.0)","(731, 16)","(781, 16)","(-50, 0)","(53.0, 0.0)","(35, 52)","(0.0, -93.0)","(0.0, 102.0)","(138.0, 0.0)","(32, -93)","(85, 52)","(0.0, 102.0)","(103.0, 0.0)","(188.0, 0.0)","(730, 16)","(780, 16)",0,200,9148
"(-50, 0)","(53.0, 0.0)","(35, 52)","(0.0, -93.0)","(0.0, 102.0)","(138.0, 0.0)","(32, -93)","(85, 52)","(0.0, 102.0)","(103.0, 0.0)","(188.0, 0.0)","(730, 16)","(780, 16)","(-50, 0)","(52.0, 0.0)","(34, 52)","(0.0, -93.0)","(0.0, 102.0)","(137.0, 0.0)","(31, -93)","(84, 52)","(0.0, 102.0)","(102.0, 0.0)","(187.0, 0.0)","(729, 16)","(779, 16)",0,200,9185
"(-50, 0)","(52.0, 0.0)","(34, 52)","(0.0, -93.0)","(0.0, 102.0)","(137.0, 0.0)","(31, -93)","(84, 52)","(0.0, 102.0)","(102.0, 0.0)","(187.0, 0.0)","(729, 16)","(779, 16)","(-50, 0)","(51.0, 0.0)","(33, 52)","(0.0, -93.0)","(0.0, 102.0)","(136.0, 0.0)","(30, -93)","(83, 52)","(101.0, 0.0)","(0.0, 102.0)","(186.0, 0.0)","(728, 16)","(778, 16)",0,200,9222
"(-50, 0)","(51.0, 0.0)","(33, 52)","(0.0, -93.0)","(0.0, 102.0)","(136.0, 0.0)","(30, -93)","(83, 52)","(101.0, 0.0)","(0.0, 102.0)","(186.0, 0.0)","(728, 16)","(778, 16)","(-50, 0)","(50.0, 0.0)","(32, 52)","(0.0, -93.0)","(0.0, 102.0)","(135.0, 0.0)","(82, 52)","(29, -93)","(100.0, 0.0)","(0.0, 102.0)","(185.0, 0.0)","(727, 16)","(777, 16)",0,200,9259
"(-50, 0)","(50.0, 0.0)","(32, 52)","(0.0, -93.0)","(0.0, 102.0)","(135.0, 0.0)","(82, 52)","(29, -93)","(100.0, 0.0)","(0.0, 102.0)","(185.0, 0.0)","(727, 16)","(777, 16)","(-50, 0)","(49.0, 0.0)","(31, 52)","(0.0, -93.0)","(0.0, 102.0)","(134.0, 0.0)","(81, 52)","(28, -93)","(99.0, 0.0)","(0.0, 102.0)","(184.0, 0.0)","(726, 16)","(776, 16)",0,200,9296
"(-50, 0)","(49.0, 0.0)","(31, 52)","(0.0, -93.0)","(0.0, 102.0)","(134.0, 0.0)","(81, 52)","(28, -93)","(99.0, 0.0)","(0.0, 102.0)","(184.0, 0.0)","(726, 16)","(776, 16)","(-50, 0)","(48.0, 0.0)","(30, 52)","(0.0, -93.0)","(0.0, 102.0)","(133.0, 0.0)","(80, 52)","(27, -93)","(98.0, 0.0)","(0.0, 102.0)","(183.0, 0.0)","(725, 16)","(775, 16)",0,200,9333
"(-50, 0)","(48.0, 0.0)","(30, 52)","(0.0, -93.0)","(0.0, 102.0)","(133.0, 0.0)","(80, 52)","(27, -93)","(98.0, 0.0)","(0.0, 102.0)","(183.0, 0.0)","(725, 16)","(775, 16)","(-50, 0)","(47.0, 0.0)","(29, 52)","(0.0, -93.0)","(0.0, 102.0)","(132.0, 0.0)","(79, 52)","(26, -93)","(97.0, 0.0)","(0.0, 102.0)","(182.0, 0.0)","(724, 16)","(774, 16)",0,200,9370
"(-50, 0)","(47.0, 0.0)","(29, 52)","(0.0, -93.0)","(0.0, 102.0)","(132.0, 0.0)","(79, 52)","(26, -93)","(97.0, 0.0)","(0.0, 102.0)","(182.0, 0.0)","(724, 16)","(774, 16)","(-50, 0)","(46.0, 0.0)","(28, 52)","(0.0, -93.0)","(0.0, 102.0)","(131.0, 0.0)","(78, 52)","(96.0, 0.0)","(25, -93)","(0.0, 102.0)","(181.0, 0.0)","(723, 16)","(773, 16)",0,200,9407
"(-50, 0)","(46.0, 0.0)","(28, 52)","(0.0, -93.0)","(0.0, 102.0)","(131.0, 0.0)","(78, 52)","(96.0, 0.0)","(25, -93)","(0.0, 102.0)","(181.0, 0.0)","(723, 16)","(773, 16)","(-50, 0)","(45.0, 0.0)","(27, 52)","(0.0, -93.0)","(0.0, 102.0)","(130.0, 0.0)","(77, 52)","(95.0, 0.0)","(24, -93)","(0.0, 102.0)","(180.0, 0.0)","(722, 16)","(772, 16)",0,200,9444
"(-50, 0)","(45.0, 0.0)","(27, 52)","(0.0, -93.0)","(0.0, 102.0)","(130.0, 0.0)","(77, 52)","(95.0, 0.0)","(24, -93)","(0.0, 102.0)","(180.0, 0.0)","(722, 16)","(772, 16)","(-50, 0)","(44.0, 0.0)","(26, 52)","(0.0, -93.0)","(0.0, 102.0)","(129.0, 0.0)","(76, 52)","(94.0, 0.0)","(23, -93)","(0.0, 102.0)","(179.0, 0.0)","(721, 16)","(771, 16)",0,200,9481
"(-50, 0)","(44.0, 0.0)","(26, 52)","(0.0, -93.0)","(0.0, 102.0)","(129.0, 0.0)","(76, 52)","(94.0, 0.0)","(23, -93)","(0.0, 102.0)","(179.0, 0.0)","(721, 16)","(771, 16)","(-50, 0)","(43.0, 0.0)","(25, 52)","(0.0, -93.0)","(0.0, 102.0)","(128.0, 0.0)","(75, 52)","(93.0, 0.0)","(22, -93)","(0.0, 102.0)","(178.0, 0.0)","(720, 16)","(770, 16)",0,200,9519
"(-50, 0)","(43.0, 0.0)","(25, 52)","(0.0, -93.0)","(0.0, 102.0)","(128.0, 0.0)","(75, 52)","(93.0, 0.0)","(22, -93)","(0.0, 102.0)","(178.0, 0.0)","(720, 16)","(770, 16)","(-50, 0)","(42.0, 0.0)","(24, 52)","(0.0, -93.0)","(0.0, 102.0)","(127.0, 0.0)","(74, 52)","(92.0, 0.0)","(21, -93)","(0.0, 102.0)","(177.0, 0.0)","(719, 16)","(769, 16)",0,200,9556
"(-50, 0)","(42.0, 0.0)","(24, 52)","(0.0, -93.0)","(0.0, 102.0)","(127.0, 0.0)","(74, 52)","(92.0, 0.0)","(21, -93)","(0.0, 102.0)","(177.0, 0.0)","(719, 16)","(769, 16)","(-50, 0)","(41.0, 0.0)","(23, 52)","(0.0, -93.0)","(0.0, 102.0)","(126.0, 0.0)","(73, 52)","(91.0, 0.0)","(20, -93)","(0.0, 102.0)","(176.0, 0.0)","(718, 16)","(768, 16)",0,200,9593
"(-50, 0)","(41.0, 0.0)","(23, 52)","(0.0, -93.0)","(0.0, 102.0)","(126.0, 0.0)","(73, 52)","(91.0, 0.0)","(20, -93)","(0.0, 102.0)","(176.0, 0.0)","(718, 16)","(768, 16)","(-50, 0)","(40.0, 0.0)","(22, 52)","(0.0, -93.0)","(0.0, 102.0)","(125.0, 0.0)","(72, 52)","(90.0, 0.0)","(19, -93)","(0.0, 102.0)","(175.0, 0.0)","(717, 16)","(767, 16)",0,200,9630
"(-50, 0)","(40.0, 0.0)","(22, 52)","(0.0, -93.0)","(0.0, 102.0)","(125.0, 0.0)","(72, 52)","(90.0, 0.0)","(19, -93)","(0.0, 102.0)","(175.0, 0.0)","(717, 16)","(767, 16)","(-50, 0)","(39.0, 0.0)","(21, 52)","(0.0, -93.0)","(0.0, 102.0)","(124.0, 0.0)","(71, 52)","(89.0, 0.0)","(18, -93)","(0.0, 102.0)","(174.0, 0.0)","(716, 16)","(766, 16)",0,200,9667
"(-50, 0)","(39.0, 0.0)","(21, 52)","(0.0, -93.0)","(0.0, 102.0)","(124.0, 0.0)","(71, 52)","(89.0, 0.0)","(18, -93)","(0.0, 102.0)","(174.0, 0.0)","(716, 16)","(766, 16)","(-50, 0)","(38.0, 0.0)","(20, 52)","(0.0, -93.0)","(0.0, 102.0)","(123.0, 0.0)","(70, 52)","(88.0, 0.0)","(17, -93)","(0.0, 102.0)","(173.0, 0.0)","(715, 16)","(765, 16)",0,200,9704
"(-50, 0)","(38.0, 0.0)","(20, 52)","(0.0, -93.0)","(0.0, 102.0)","(123.0, 0.0)","(70, 52)","(88.0, 0.0)","(17, -93)","(0.0, 102.0)","(173.0, 0.0)","(715, 16)","(765, 16)","(-50, 0)","(37.0, 0.0)","(19, 52)","(0.0, -93.0)","(0.0, 102.0)","(122.0, 0.0)","(69, 52)","(87.0, 0.0)","(16, -93)","(0.0, 102.0)","(172.0, 0.0)","(714, 16)","(764, 16)",0,200,9741
"(-50, 0)","(37.0, 0.0)","(19, 52)","(0.0, -93.0)","(0.0, 102.0)","(122.0, 0.0)","(69, 52)","(87.0, 0.0)","(16, -93)","(0.0, 102.0)","(172.0, 0.0)","(714, 16)","(764, 16)","(-50, 0)","(36.0, 0.0)","(18, 52)","(0.0, -93.0)","(0.0, 102.0)","(121.0, 0.0)","(68, 52)","(86.0, 0.0)","(15, -93)","(0.0, 102.0)","(171.0, 0.0)","(713, 16)","(763, 16)",0,200,9778
"(-50, 0)","(36.0, 0.0)","(18, 52)","(0.0, -93.0)","(0.0, 102.0)","(121.0, 0.0)","(68, 52)","(86.0, 0.0)","(15, -93)","(0.0, 102.0)","(171.0, 0.0)","(713, 16)","(763, 16)","(-50, 0)","(35.0, 0.0)","(17, 52)","(0.0, -93.0)","(0.0, 102.0)","(120.0, 0.0)","(67, 52)","(85.0, 0.0)","(14, -93)","(0.0, 102.0)","(170.0, 0.0)","(712, 16)","(762, 16)",0,200,9815
"(-50, 0)","(35.0, 0.0)","(17, 52)","(0.0, -93.0)","(0.0, 102.0)","(120.0, 0.0)","(67, 52)","(85.0, 0.0)","(14, -93)","(0.0, 102.0)","(170.0, 0.0)","(712, 16)","(762, 16)","(-50, 0)","(34.0, 0.0)","(16, 52)","(0.0, -93.0)","(0.0, 102.0)","(119.0, 0.0)","(84.0, 0.0)","(66, 52)","(13, -93)","(0.0, 102.0)","(169.0, 0.0)","(711, 16)","(761, 16)",0,200,9852
"(-50, 0)","(34.0, 0.0)","(16, 52)","(0.0, -93.0)","(0.0, 102.0)","(119.0, 0.0)","(84.0, 0.0)","(66, 52)","(13, -93)","(0.0, 102.0)","(169.0, 0.0)","(711, 16)","(761, 16)","(-50, 0)","(33.0, 0.0)","(15, 52)","(0.0, -93.0)","(0.0, 102.0)","(118.0, 0.0)","(83.0, 0.0)","(65, 52)","(12, -93)","(0.0, 102.0)","(168.0, 0.0)","(710, 16)","(760, 16)",0,200,9889
"(-50, 0)","(33.0, 0.0)","(15, 52)","(0.0, -93.0)","(0.0, 102.0)","(118.0, 0.0)","(83.0, 0.0)","(65, 52)","(12, -93)","(0.0, 102.0)","(168.0, 0.0)","(710, 16)","(760, 16)","(-50, 0)","(32.0, 0.0)","(14, 52)","(0.0, -93.0)","(0.0, 102.0)","(117.0, 0.0)","(82.0, 0.0)","(64, 52)","(11, -93)","(0.0, 102.0)","(167.0, 0.0)","(709, 16)","(759, 16)",0,200,9926
"(-50, 0)","(32.0, 0.0)","(14, 52)","(0.0, -93.0)","(0.0, 102.0)","(117.0, 0.0)","(82.0, 0.0)","(64, 52)","(11, -93)","(0.0, 102.0)","(167.0, 0.0)","(709, 16)","(759, 16)","(-50, 0)","(31.0, 0.0)","(13, 52)","(0.0, -93.0)","(0.0, 102.0)","(116.0, 0.0)","(81.0, 0.0)","(63, 52)","(10, -93)","(0.0, 102.0)","(166.0, 0.0)","(708, 16)","(758, 16)",0,200,9963
"(-50, 0)","(31.0, 0.0)","(13, 52)","(0.0, -93.0)","(0.0, 102.0)","(116.0, 0.0)","(81.0, 0.0)","(63, 52)","(10, -93)","(0.0, 102.0)","(166.0, 0.0)","(708, 16)","(758, 16)","(-50, 0)","(30.0, 0.0)","(12, 52)","(0.0, -93.0)","(0.0, 102.0)","(115.0, 0.0)","(80.0, 0.0)","(62, 52)","(9, -93)","(0.0, 102.0)","(165.0, 0.0)","(707, 16)","(757, 16)",0,200,10000
"(-50, 0)","(30.0, 0.0)","(12, 52)","(0.0, -93.0)","(0.0, 102.0)","(115.0, 0.0)","(80.0, 0.0)","(62, 52)","(9, -93)","(0.0, 102.0)","(165.0, 0.0)","(707, 16)","(757, 16)","(-49, 1)","(30.0, 0.0)","(12, 53)","(0.0, -92.0)","(0.0, 103.0)","(115.0, 0.0)","(79.0, 0.0)","(61, 52)","(8, -93)","(0.0, 102.0)","(164.0, 0.0)","(707, 17)","(756, 16)",0,200,10036
"(-49, 1)","(30.0, 0.0)","(12, 53)","(0.0, -92.0)","(0.0, 103.0)","(115.0, 0.0)","(79.0, 0.0)","(61, 52)","(8, -93)","(0.0, 102.0)","(164.0, 0.0)","(707, 17)","(756, 16)","(-48, 2)","(30.0, 0.0)","(12, 54)","(0.0, -91.0)","(0.0, 104.0)","(115.0, 0.0)","(78.0, 0.0)","(60, 52)","(7, -93)","(0.0, 102.0)","(163.0, 0.0)","(707, 18)","(755, 16)",3,200,10071
"(-48, 2)","(30.0, 0.0)","(12, 54)","(0.0, -91.0)","(0.0, 104.0)","(115.0, 0.0)","(78.0, 0.0)","(60, 52)","(7, -93)","(0.0, 102.0)","(163.0, 0.0)","(707, 18)","(755, 16)","(-47, 3)","(30.0, 0.0)","(12, 55)","(0.0, -90.0)","(0.0, 105.0)","(115.0, 0.0)","(77.0, 0.0)","(59, 52)","(6, -93)","(0.0, 102.0)","(162.0, 0.0)","(707, 19)","(754, 16)",3,200,10107
"(-47, 3)","(30.0, 0.0)","(12, 55)","(0.0, -90.0)","(0.0, 105.0)","(115.0, 0.0)","(77.0, 0.0)","(59, 52)","(6, -93)","(0.0, 102.0)","(162.0, 0.0)","(707, 19)","(754, 16)","(-46, 4)","(30.0, 0.0)","(12, 56)","(0.0, -89.0)","(0.0, 106.0)","(115.0, 0.0)","(76.0, 0.0)","(58, 52)","(5, -93)","(0.0, 102.0)","(161.0, 0.0)","(707, 20)","(753, 16)",3,200,10143
"(-46, 4)","(30.0, 0.0)","(12, 56)","(0.0, -89.0)","(0.0, 106.0)","(115.0, 0.0)","(76.0, 0.0)","(58, 52)","(5, -93)","(0.0, 102.0)","(161.0, 0.0)","(707, 20)","(753, 16)","(-45, 5)","(30.0, 0.0)","(12, 57)","(0.0, -88.0)","(0.0, 107.0)","(115.0, 0.0)","(75.0, 0.0)","(57, 52)","(4, -93)","(0.0, 102.0)","(160.0, 0.0)","(707, 21)","(752, 16)",3,200,10179
"(-45, 5)","(30.0, 0.0)","(12, 57)","(0.0, -88.0)","(0.0, 107.0)","(115.0, 0.0)","(75.0, 0.0)","(57, 52)","(4, -93)","(0.0, 102.0)","(160.0, 0.0)","(707, 21)","(752, 16)","(-44, 6)","(30.0, 0.0)","(12, 58)","(0.0, -87.0)","(0.0, 108.0)","(115.0, 0.0)","(74.0, 0.0)","(56, 52)","(3, -93)","(0.0, 102.0)","(159.0, 0.0)","(707, 22)","(751, 16)",3,200,10214
"(-44, 6)","(30.0, 0.0)","(12, 58)","(0.0, -87.0)","(0.0, 108.0)","(115.0, 0.0)","(74.0, 0.0)","(56, 52)","(3, -93)","(0.0, 102.0)","(159.0, 0.0)","(707, 22)","(751, 16)","(-43, 7)","(30.0, 0.0)","(12, 59)","(0.0, -86.0)","(0.0, 109.0)","(115.0, 0.0)","(73.0, 0.0)","(55, 52)","(2, -93)","(0.0, 102.0)","(158.0, 0.0)","(707, 23)","(750, 16)",3,200,10250
"(-43, 7)","(30.0, 0.0)","(12, 59)","(0.0, -86.0)","(0.0, 109.0)","(115.0, 0.0)","(73.0, 0.0)","(55, 52)","(2, -93)","(0.0, 102.0)","(158.0, 0.0)","(707, 23)","(750, 16)","(-42, 8)","(30.0, 0.0)","(12, 60)","(0.0, -85.0)","(0.0, 110.0)","(115.0, 0.0)","(72.0, 0.0)","(54, 52)","(1, -93)","(0.0, 102.0)","(157.0, 0.0)","(707, 24)","(749, 16)",3,200,10286
"(-42, 8)","(30.0, 0.0)","(12, 60)","(0.0, -85.0)","(0.0, 110.0)","(115.0, 0.0)","(72.0, 0.0)","(54, 52)","(1, -93)","(0.0, 102.0)","(157.0, 0.0)","(707, 24)","(749, 16)","(-42, 8)","(29.0, 0.0)","(11, 60)","(0.0, -85.0)","(0.0, 110.0)","(114.0, 0.0)","(71.0, 0.0)","(53, 52)","(0, -93)","(0.0, 102.0)","(156.0, 0.0)","(706, 24)","(748, 16)",3,200,10321
"(-42, 8)","(29.0, 0.0)","(11, 60)","(0.0, -85.0)","(0.0, 110.0)","(114.0, 0.0)","(71.0, 0.0)","(53, 52)","(0, -93)","(0.0, 102.0)","(156.0, 0.0)","(706, 24)","(748, 16)","(-42, 8)","(28.0, 0.0)","(10, 60)","(0.0, -85.0)","(0.0, 110.0)","(113.0, 0.0)","(70.0, 0.0)","(52, 52)","(0.0, -93.0)","(0.0, 102.0)","(155.0, 0.0)","(705, 24)","(747, 16)",0,200,10357
"(-42, 8)","(28.0, 0.0)","(10, 60)","(0.0, -85.0)","(0.0, 110.0)","(113.0, 0.0)","(70.0, 0.0)","(52, 52)","(0.0, -93.0)","(0.0, 102.0)","(155.0, 0.0)","(705, 24)","(747, 16)","(-42, 8)","(27.0, 0.0)","(9, 60)","(0.0, -85.0)","(0.0, 110.0)","(112.0, 0.0)","(69.0, 0.0)","(51, 52)","(0.0, -93.0)","(0.0, 102.0)","(154.0, 0.0)","(704, 24)","(746, 16)",0,200,10393
"(-42, 8)","(27.0, 0.0)","(9, 60)","(0.0, -85.0)","(0.0, 110.0)","(112.0, 0.0)","(69.0, 0.0)","(51, 52)","(0.0, -93.0)","(0.0, 102.0)","(154.0, 0.0)","(704, 24)","(746, 16)","(-42, 8)","(26.0, 0.0)","(8, 60)","(0.0, -85.0)","(0.0, 110.0)","(111.0, 0.0)","(68.0, 0.0)","(50, 52)","(0.0, -93.0)","(0.0, 102.0)","(153.0, 0.0)","(703, 24)","(745, 16)",0,200,10429
"(-42, 8)","(26.0, 0.0)","(8, 60)","(0.0, -85.0)","(0.0, 110.0)","(111.0, 0.0)","(68.0, 0.0)","(50, 52)","(0.0, -93.0)","(0.0, 102.0)","(153.0, 0.0)","(703, 24)","(745, 16)","(-42, 8)","(25.0, 0.0)","(7, 60)","(0.0, -85.0)","(0, 110)","(110.0, 0.0)","(67.0, 0.0)","(49, 52)","(0.0, -93.0)","(0.0, 102.0)","(152.0, 0.0)","(702, 24)","(744, 16)",0,200,10464
"(-42, 8)","(25.0, 0.0)","(7, 60)","(0.0, -85.0)","(0, 110)","(110.0, 0.0)","(67.0, 0.0)","(49, 52)","(0.0, -93.0)","(0.0, 102.0)","(152.0, 0.0)","(702, 24)","(744, 16)","(-42, 8)","(24.0, 0.0)","(6, 60)","(0.0, -85.0)","(109.0, 0.0)","(-1, 110)","(66.0, 0.0)","(48, 52)","(0.0, -93.0)","(0.0, 102.0)","(151.0, 0.0)","(701, 24)","(743, 16)",0,200,10500
"(-42, 8)","(24.0, 0.0)","(6, 60)","(0.0, -85.0)","(109.0, 0.0)","(-1, 110)","(66.0, 0.0)","(48, 52)","(0.0, -93.0)","(0.0, 102.0)","(151.0, 0.0)","(701, 24)","(743, 16)","(-42, 8)","(23.0, 0.0)","(5, 60)","(0.0, -85.0)","(108.0, 0.0)","(-2, 110)","(65.0, 0.0)","(47, 52)","(0.0, -93.0)","(0.0, 102.0)","(150.0, 0.0)","(700, 24)","(742, 16)",0,200,10536
