P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_to_P2_relative_position_tag,P1_to_obs_1_relative_position_tag,P1_to_obs_2_relative_position_tag,P1_to_obs_3_relative_position_tag,P1_to_obs_4_relative_position_tag,P1_to_obs_5_relative_position_tag,P2_to_obs_1_relative_position_tag,P2_to_obs_2_relative_position_tag,P2_to_obs_3_relative_position_tag,P2_to_obs_4_relative_position_tag,P2_to_obs_5_relative_position_tag,P1_to_goal_relative_position_tag,P2_to_goal_relative_position_tag,P1_action,reward,timestamp_milliseconds
"(50, 0)","(25, -16)","(65.0, 0.0)","(-74, 9)","(73, -48)","(-92.0, 0.0)","(15.0, 0.0)","(0.0, -16.0)","(50, -4)","(23, -48)","(0.0, 105.0)","(-202, -89)","(-252, -89)","(50, 0)","(25, -16)","(65.0, 0.0)","(-74, 9)","(73, -48)","(-92.0, 0.0)","(15.0, 0.0)","(0.0, -16.0)","(50, -4)","(23, -48)","(0.0, 105.0)","(-202, -89)","(-252, -89)",1,200,8571
"(50, 0)","(25, -16)","(65.0, 0.0)","(-74, 9)","(73, -48)","(-92.0, 0.0)","(15.0, 0.0)","(0.0, -16.0)","(50, -4)","(23, -48)","(0.0, 105.0)","(-202, -89)","(-252, -89)","(50, 0)","(25, -16)","(65.0, 0.0)","(-74, 9)","(73, -48)","(-92.0, 0.0)","(15.0, 0.0)","(0.0, -16.0)","(50, -4)","(23, -48)","(0.0, 105.0)","(-202, -89)","(-252, -89)",1,200,8607
"(50, 0)","(25, -16)","(65.0, 0.0)","(-74, 9)","(73, -48)","(-92.0, 0.0)","(15.0, 0.0)","(0.0, -16.0)","(50, -4)","(23, -48)","(0.0, 105.0)","(-202, -89)","(-252, -89)","(50, 0)","(25, -16)","(65.0, 0.0)","(-74, 9)","(73, -48)","(-92.0, 0.0)","(15.0, 0.0)","(0.0, -16.0)","(50, -4)","(23, -48)","(0.0, 105.0)","(-202, -89)","(-252, -89)",1,200,8643
"(50, 0)","(25, -16)","(65.0, 0.0)","(-74, 9)","(73, -48)","(-92.0, 0.0)","(15.0, 0.0)","(0.0, -16.0)","(50, -4)","(23, -48)","(0.0, 105.0)","(-202, -89)","(-252, -89)","(50, 0)","(25, -16)","(65.0, 0.0)","(-74, 9)","(73, -48)","(-92.0, 0.0)","(15.0, 0.0)","(0.0, -16.0)","(50, -4)","(23, -48)","(0.0, 105.0)","(-202, -89)","(-252, -89)",1,200,8679
"(50, 0)","(25, -16)","(65.0, 0.0)","(-74, 9)","(73, -48)","(-92.0, 0.0)","(15.0, 0.0)","(0.0, -16.0)","(50, -4)","(23, -48)","(0.0, 105.0)","(-202, -89)","(-252, -89)","(50, 0)","(25, -16)","(65.0, 0.0)","(-74, 9)","(73, -48)","(-92.0, 0.0)","(15.0, 0.0)","(0.0, -16.0)","(50, -4)","(23, -48)","(0.0, 105.0)","(-202, -89)","(-252, -89)",1,200,8714
"(50, 0)","(25, -16)","(65.0, 0.0)","(-74, 9)","(73, -48)","(-92.0, 0.0)","(15.0, 0.0)","(0.0, -16.0)","(50, -4)","(23, -48)","(0.0, 105.0)","(-202, -89)","(-252, -89)","(50, 0)","(25, -16)","(65.0, 0.0)","(-74, 9)","(73, -48)","(-92.0, 0.0)","(15.0, 0.0)","(0.0, -16.0)","(50, -4)","(23, -48)","(0.0, 105.0)","(-202, -89)","(-252, -89)",1,200,8750
"(50, 0)","(25, -16)","(65.0, 0.0)","(-74, 9)","(73, -48)","(-92.0, 0.0)","(15.0, 0.0)","(0.0, -16.0)","(50, -4)","(23, -48)","(0.0, 105.0)","(-202, -89)","(-252, -89)","(50, 0)","(25, -16)","(65.0, 0.0)","(-74, 9)","(73, -48)","(-92.0, 0.0)","(15.0, 0.0)","(0.0, -16.0)","(50, -4)","(23, -48)","(0.0, 105.0)","(-202, -89)","(-252, -89)",1,200,8786
"(50, 0)","(25, -16)","(65.0, 0.0)","(-74, 9)","(73, -48)","(-92.0, 0.0)","(15.0, 0.0)","(0.0, -16.0)","(50, -4)","(23, -48)","(0.0, 105.0)","(-202, -89)","(-252, -89)","(50, 0)","(25, -16)","(65.0, 0.0)","(-74, 9)","(73, -48)","(-92.0, 0.0)","(15.0, 0.0)","(0.0, -16.0)","(50, -4)","(23, -48)","(0.0, 105.0)","(-202, -89)","(-252, -89)",1,200,8821
"(50, 0)","(25, -16)","(65.0, 0.0)","(-74, 9)","(73, -48)","(-92.0, 0.0)","(15.0, 0.0)","(0.0, -16.0)","(50, -4)","(23, -48)","(0.0, 105.0)","(-202, -89)","(-252, -89)","(50, 0)","(25, -16)","(65.0, 0.0)","(-74, 9)","(73, -48)","(-92.0, 0.0)","(15.0, 0.0)","(0.0, -16.0)","(50, -4)","(23, -48)","(0.0, 105.0)","(-202, -89)","(-252, -89)",1,200,8857
"(50, 0)","(25, -16)","(65.0, 0.0)","(-74, 9)","(73, -48)","(-92.0, 0.0)","(15.0, 0.0)","(0.0, -16.0)","(50, -4)","(23, -48)","(0.0, 105.0)","(-202, -89)","(-252, -89)","(50, 0)","(26, -16)","(66.0, 0.0)","(-73, 9)","(74, -48)","(-91.0, 0.0)","(16.0, 0.0)","(0.0, -16.0)","(51, -4)","(24, -48)","(0.0, 105.0)","(-201, -89)","(-251, -89)",1,200,8893
"(50, 0)","(26, -16)","(66.0, 0.0)","(-73, 9)","(74, -48)","(-91.0, 0.0)","(16.0, 0.0)","(0.0, -16.0)","(51, -4)","(24, -48)","(0.0, 105.0)","(-201, -89)","(-251, -89)","(50, 0)","(27, -16)","(67.0, 0.0)","(-72, 9)","(75, -48)","(-90.0, 0.0)","(0.0, -16.0)","(17.0, 0.0)","(52, -4)","(25, -48)","(0.0, 105.0)","(-200, -89)","(-250, -89)",1,200,8929
"(50, 0)","(27, -16)","(67.0, 0.0)","(-72, 9)","(75, -48)","(-90.0, 0.0)","(0.0, -16.0)","(17.0, 0.0)","(52, -4)","(25, -48)","(0.0, 105.0)","(-200, -89)","(-250, -89)","(50, 0)","(28, -16)","(68.0, 0.0)","(-71, 9)","(-89.0, 0.0)","(76, -48)","(0.0, -16.0)","(18.0, 0.0)","(53, -4)","(26, -48)","(0.0, 105.0)","(-199, -89)","(-249, -89)",1,200,8964
"(50, 0)","(28, -16)","(68.0, 0.0)","(-71, 9)","(-89.0, 0.0)","(76, -48)","(0.0, -16.0)","(18.0, 0.0)","(53, -4)","(26, -48)","(0.0, 105.0)","(-199, -89)","(-249, -89)","(50, 0)","(29, -16)","(69.0, 0.0)","(-70, 9)","(-88.0, 0.0)","(77, -48)","(0.0, -16.0)","(19.0, 0.0)","(54, -4)","(27, -48)","(0.0, 105.0)","(-198, -89)","(-248, -89)",1,200,9000
"(50, 0)","(29, -16)","(69.0, 0.0)","(-70, 9)","(-88.0, 0.0)","(77, -48)","(0.0, -16.0)","(19.0, 0.0)","(54, -4)","(27, -48)","(0.0, 105.0)","(-198, -89)","(-248, -89)","(50, 0)","(30, -16)","(-69, 9)","(70.0, 0.0)","(-87.0, 0.0)","(78, -48)","(0.0, -16.0)","(20.0, 0.0)","(55, -4)","(28, -48)","(0.0, 105.0)","(-197, -89)","(-247, -89)",1,200,9037
"(50, 0)","(30, -16)","(-69, 9)","(70.0, 0.0)","(-87.0, 0.0)","(78, -48)","(0.0, -16.0)","(20.0, 0.0)","(55, -4)","(28, -48)","(0.0, 105.0)","(-197, -89)","(-247, -89)","(50, 0)","(31, -16)","(-68, 9)","(71.0, 0.0)","(-86.0, 0.0)","(79, -48)","(0.0, -16.0)","(21.0, 0.0)","(29, -48)","(56, -4)","(0.0, 105.0)","(-196, -89)","(-246, -89)",1,200,9074
"(50, 0)","(31, -16)","(-68, 9)","(71.0, 0.0)","(-86.0, 0.0)","(79, -48)","(0.0, -16.0)","(21.0, 0.0)","(29, -48)","(56, -4)","(0.0, 105.0)","(-196, -89)","(-246, -89)","(50, 0)","(32, -16)","(-67, 9)","(72.0, 0.0)","(-85.0, 0.0)","(80, -48)","(0.0, -16.0)","(22.0, 0.0)","(30, -48)","(57, -4)","(0.0, 105.0)","(-195, -89)","(-245, -89)",1,200,9111
"(50, 0)","(32, -16)","(-67, 9)","(72.0, 0.0)","(-85.0, 0.0)","(80, -48)","(0.0, -16.0)","(22.0, 0.0)","(30, -48)","(57, -4)","(0.0, 105.0)","(-195, -89)","(-245, -89)","(50, 0)","(33, -16)","(-66, 9)","(73.0, 0.0)","(-84.0, 0.0)","(81, -48)","(0.0, -16.0)","(23.0, 0.0)","(31, -48)","(58, -4)","(0.0, 105.0)","(-194, -89)","(-244, -89)",1,200,9148
"(50, 0)","(33, -16)","(-66, 9)","(73.0, 0.0)","(-84.0, 0.0)","(81, -48)","(0.0, -16.0)","(23.0, 0.0)","(31, -48)","(58, -4)","(0.0, 105.0)","(-194, -89)","(-244, -89)","(50, 0)","(34, -16)","(-65, 9)","(74.0, 0.0)","(-83.0, 0.0)","(82, -48)","(0.0, -16.0)","(24.0, 0.0)","(32, -48)","(59, -4)","(0.0, 105.0)","(-193, -89)","(-243, -89)",1,200,9185
"(50, 0)","(34, -16)","(-65, 9)","(74.0, 0.0)","(-83.0, 0.0)","(82, -48)","(0.0, -16.0)","(24.0, 0.0)","(32, -48)","(59, -4)","(0.0, 105.0)","(-193, -89)","(-243, -89)","(50, 0)","(35, -16)","(-64, 9)","(75.0, 0.0)","(-82.0, 0.0)","(83, -48)","(0.0, -16.0)","(25.0, 0.0)","(33, -48)","(60, -4)","(0.0, 105.0)","(-192, -89)","(-242, -89)",1,200,9222
"(50, 0)","(35, -16)","(-64, 9)","(75.0, 0.0)","(-82.0, 0.0)","(83, -48)","(0.0, -16.0)","(25.0, 0.0)","(33, -48)","(60, -4)","(0.0, 105.0)","(-192, -89)","(-242, -89)","(50, 0)","(36, -16)","(-63, 9)","(76.0, 0.0)","(-81.0, 0.0)","(84, -48)","(0.0, -16.0)","(26.0, 0.0)","(34, -48)","(61, -4)","(0.0, 105.0)","(-191, -89)","(-241, -89)",1,200,9259
"(50, 0)","(36, -16)","(-63, 9)","(76.0, 0.0)","(-81.0, 0.0)","(84, -48)","(0.0, -16.0)","(26.0, 0.0)","(34, -48)","(61, -4)","(0.0, 105.0)","(-191, -89)","(-241, -89)","(50, 0)","(37, -16)","(-62, 9)","(77.0, 0.0)","(-80.0, 0.0)","(0, -97)","(0.0, -16.0)","(27.0, 0.0)","(35, -48)","(62, -4)","(0.0, 105.0)","(-190, -89)","(-240, -89)",1,200,9296
"(50, 0)","(37, -16)","(-62, 9)","(77.0, 0.0)","(-80.0, 0.0)","(0, -97)","(0.0, -16.0)","(27.0, 0.0)","(35, -48)","(62, -4)","(0.0, 105.0)","(-190, -89)","(-240, -89)","(50, 0)","(38, -16)","(-61, 9)","(78.0, 0.0)","(-79.0, 0.0)","(0.0, -97.0)","(0.0, -16.0)","(28.0, 0.0)","(36, -48)","(63, -4)","(0, 105)","(-189, -89)","(-239, -89)",1,200,9333
"(50, 0)","(38, -16)","(-61, 9)","(78.0, 0.0)","(-79.0, 0.0)","(0.0, -97.0)","(0.0, -16.0)","(28.0, 0.0)","(36, -48)","(63, -4)","(0, 105)","(-189, -89)","(-239, -89)","(50, 0)","(39, -16)","(-60, 9)","(-78.0, 0.0)","(79.0, 0.0)","(0.0, -97.0)","(0.0, -16.0)","(29.0, 0.0)","(37, -48)","(64, -4)","(1, 105)","(-188, -89)","(-238, -89)",1,200,9370
"(50, 0)","(39, -16)","(-60, 9)","(-78.0, 0.0)","(79.0, 0.0)","(0.0, -97.0)","(0.0, -16.0)","(29.0, 0.0)","(37, -48)","(64, -4)","(1, 105)","(-188, -89)","(-238, -89)","(50, 0)","(40, -16)","(-59, 9)","(-77.0, 0.0)","(80.0, 0.0)","(0.0, -97.0)","(0.0, -16.0)","(30.0, 0.0)","(38, -48)","(65, -4)","(2, 105)","(-187, -89)","(-237, -89)",1,200,9407
"(50, 0)","(40, -16)","(-59, 9)","(-77.0, 0.0)","(80.0, 0.0)","(0.0, -97.0)","(0.0, -16.0)","(30.0, 0.0)","(38, -48)","(65, -4)","(2, 105)","(-187, -89)","(-237, -89)","(50, 0)","(41, -16)","(-58, 9)","(-76.0, 0.0)","(81.0, 0.0)","(0.0, -97.0)","(0.0, -16.0)","(31.0, 0.0)","(39, -48)","(66, -4)","(3, 105)","(-186, -89)","(-236, -89)",1,200,9444
"(50, 0)","(41, -16)","(-58, 9)","(-76.0, 0.0)","(81.0, 0.0)","(0.0, -97.0)","(0.0, -16.0)","(31.0, 0.0)","(39, -48)","(66, -4)","(3, 105)","(-186, -89)","(-236, -89)","(50, 0)","(42, -16)","(-57, 9)","(-75.0, 0.0)","(82.0, 0.0)","(0.0, -97.0)","(0.0, -16.0)","(32.0, 0.0)","(40, -48)","(67, -4)","(4, 105)","(-185, -89)","(-235, -89)",1,200,9481
"(50, 0)","(42, -16)","(-57, 9)","(-75.0, 0.0)","(82.0, 0.0)","(0.0, -97.0)","(0.0, -16.0)","(32.0, 0.0)","(40, -48)","(67, -4)","(4, 105)","(-185, -89)","(-235, -89)","(50, 0)","(43, -16)","(-56, 9)","(-74.0, 0.0)","(83.0, 0.0)","(0.0, -97.0)","(0.0, -16.0)","(33.0, 0.0)","(41, -48)","(68, -4)","(5, 105)","(-184, -89)","(-234, -89)",1,200,9519
"(50, 0)","(43, -16)","(-56, 9)","(-74.0, 0.0)","(83.0, 0.0)","(0.0, -97.0)","(0.0, -16.0)","(33.0, 0.0)","(41, -48)","(68, -4)","(5, 105)","(-184, -89)","(-234, -89)","(50, 0)","(44, -16)","(-55, 9)","(-73.0, 0.0)","(84.0, 0.0)","(0.0, -97.0)","(0.0, -16.0)","(34.0, 0.0)","(42, -48)","(69, -4)","(6, 105)","(-183, -89)","(-233, -89)",1,200,9556
"(50, 0)","(44, -16)","(-55, 9)","(-73.0, 0.0)","(84.0, 0.0)","(0.0, -97.0)","(0.0, -16.0)","(34.0, 0.0)","(42, -48)","(69, -4)","(6, 105)","(-183, -89)","(-233, -89)","(50, 0)","(45, -16)","(-54, 9)","(-72.0, 0.0)","(85.0, 0.0)","(0.0, -97.0)","(0.0, -16.0)","(35.0, 0.0)","(43, -48)","(70, -4)","(-104, 9)","(-182, -89)","(-232, -89)",1,200,9593
"(50, 0)","(45, -16)","(-54, 9)","(-72.0, 0.0)","(85.0, 0.0)","(0.0, -97.0)","(0.0, -16.0)","(35.0, 0.0)","(43, -48)","(70, -4)","(-104, 9)","(-182, -89)","(-232, -89)","(50, 0)","(46, -16)","(-53, 9)","(-71.0, 0.0)","(86.0, 0.0)","(0.0, -97.0)","(0.0, -16.0)","(36.0, 0.0)","(44, -48)","(71, -4)","(-103, 9)","(-181, -89)","(-231, -89)",1,200,9630
"(50, 0)","(46, -16)","(-53, 9)","(-71.0, 0.0)","(86.0, 0.0)","(0.0, -97.0)","(0.0, -16.0)","(36.0, 0.0)","(44, -48)","(71, -4)","(-103, 9)","(-181, -89)","(-231, -89)","(50, 0)","(47, -16)","(-52, 9)","(-70.0, 0.0)","(87.0, 0.0)","(0.0, -97.0)","(0.0, -16.0)","(37.0, 0.0)","(45, -48)","(72, -4)","(-102, 9)","(-180, -89)","(-230, -89)",1,200,9667
"(50, 0)","(47, -16)","(-52, 9)","(-70.0, 0.0)","(87.0, 0.0)","(0.0, -97.0)","(0.0, -16.0)","(37.0, 0.0)","(45, -48)","(72, -4)","(-102, 9)","(-180, -89)","(-230, -89)","(50, 0)","(48, -16)","(-51, 9)","(-69.0, 0.0)","(88.0, 0.0)","(0.0, -97.0)","(0.0, -16.0)","(38.0, 0.0)","(46, -48)","(73, -4)","(-101, 9)","(-179, -89)","(-229, -89)",1,200,9704
"(50, 0)","(48, -16)","(-51, 9)","(-69.0, 0.0)","(88.0, 0.0)","(0.0, -97.0)","(0.0, -16.0)","(38.0, 0.0)","(46, -48)","(73, -4)","(-101, 9)","(-179, -89)","(-229, -89)","(50, 0)","(-50, 9)","(49, -16)","(-68.0, 0.0)","(89.0, 0.0)","(0.0, -97.0)","(0.0, -16.0)","(39.0, 0.0)","(47, -48)","(74, -4)","(-100, 9)","(-178, -89)","(-228, -89)",1,200,9741
"(50, 0)","(-50, 9)","(49, -16)","(-68.0, 0.0)","(89.0, 0.0)","(0.0, -97.0)","(0.0, -16.0)","(39.0, 0.0)","(47, -48)","(74, -4)","(-100, 9)","(-178, -89)","(-228, -89)","(50, 0)","(-49, 9)","(50, -16)","(-67.0, 0.0)","(90.0, 0.0)","(0.0, -97.0)","(0, -16)","(40.0, 0.0)","(48, -48)","(75, -4)","(-99, 9)","(-177, -89)","(-227, -89)",1,200,9778
"(50, 0)","(-49, 9)","(50, -16)","(-67.0, 0.0)","(90.0, 0.0)","(0.0, -97.0)","(0, -16)","(40.0, 0.0)","(48, -48)","(75, -4)","(-99, 9)","(-177, -89)","(-227, -89)","(50, 0)","(-48, 9)","(51, -16)","(-66.0, 0.0)","(91.0, 0.0)","(0.0, -97.0)","(1, -16)","(41.0, 0.0)","(49, -48)","(76, -4)","(-98, 9)","(-176, -89)","(-226, -89)",1,200,9815
"(50, 0)","(-48, 9)","(51, -16)","(-66.0, 0.0)","(91.0, 0.0)","(0.0, -97.0)","(1, -16)","(41.0, 0.0)","(49, -48)","(76, -4)","(-98, 9)","(-176, -89)","(-226, -89)","(50, 0)","(-47, 9)","(52, -16)","(-65.0, 0.0)","(92.0, 0.0)","(0.0, -97.0)","(2, -16)","(42.0, 0.0)","(50, -48)","(77, -4)","(-97, 9)","(-175, -89)","(-225, -89)",1,200,9852
"(50, 0)","(-47, 9)","(52, -16)","(-65.0, 0.0)","(92.0, 0.0)","(0.0, -97.0)","(2, -16)","(42.0, 0.0)","(50, -48)","(77, -4)","(-97, 9)","(-175, -89)","(-225, -89)","(50, 0)","(-46, 9)","(53, -16)","(-64.0, 0.0)","(93.0, 0.0)","(0.0, -97.0)","(3, -16)","(43.0, 0.0)","(51, -48)","(78, -4)","(-96, 9)","(-174, -89)","(-224, -89)",1,200,9889
"(50, 0)","(-46, 9)","(53, -16)","(-64.0, 0.0)","(93.0, 0.0)","(0.0, -97.0)","(3, -16)","(43.0, 0.0)","(51, -48)","(78, -4)","(-96, 9)","(-174, -89)","(-224, -89)","(50, 0)","(-45, 9)","(54, -16)","(-63.0, 0.0)","(94.0, 0.0)","(0.0, -97.0)","(4, -16)","(44.0, 0.0)","(52, -48)","(79, -4)","(-95, 9)","(-173, -89)","(-223, -89)",1,200,9926
"(50, 0)","(-45, 9)","(54, -16)","(-63.0, 0.0)","(94.0, 0.0)","(0.0, -97.0)","(4, -16)","(44.0, 0.0)","(52, -48)","(79, -4)","(-95, 9)","(-173, -89)","(-223, -89)","(50, 0)","(-44, 9)","(55, -16)","(-62.0, 0.0)","(95.0, 0.0)","(0.0, -97.0)","(5, -16)","(45.0, 0.0)","(53, -48)","(80, -4)","(-94, 9)","(-172, -89)","(-222, -89)",1,200,9963
"(50, 0)","(-44, 9)","(55, -16)","(-62.0, 0.0)","(95.0, 0.0)","(0.0, -97.0)","(5, -16)","(45.0, 0.0)","(53, -48)","(80, -4)","(-94, 9)","(-172, -89)","(-222, -89)","(50, 0)","(-43, 9)","(56, -16)","(-61.0, 0.0)","(96.0, 0.0)","(0.0, -97.0)","(6, -16)","(46.0, 0.0)","(54, -48)","(81, -4)","(-93, 9)","(-171, -89)","(-221, -89)",1,200,10000
"(50, 0)","(-43, 9)","(56, -16)","(-61.0, 0.0)","(96.0, 0.0)","(0.0, -97.0)","(6, -16)","(46.0, 0.0)","(54, -48)","(81, -4)","(-93, 9)","(-171, -89)","(-221, -89)","(50, 0)","(-42, 9)","(57, -16)","(-60.0, 0.0)","(97.0, 0.0)","(0.0, -97.0)","(7, -16)","(47.0, 0.0)","(55, -48)","(82, -4)","(-92, 9)","(-170, -89)","(-220, -89)",1,200,10036
"(50, 0)","(-42, 9)","(57, -16)","(-60.0, 0.0)","(97.0, 0.0)","(0.0, -97.0)","(7, -16)","(47.0, 0.0)","(55, -48)","(82, -4)","(-92, 9)","(-170, -89)","(-220, -89)","(50, 0)","(-41, 9)","(-59.0, 0.0)","(58, -16)","(0.0, -97.0)","(98.0, 0.0)","(8, -16)","(48.0, 0.0)","(56, -48)","(83, -4)","(-91, 9)","(-169, -89)","(-219, -89)",1,200,10071
"(50, 0)","(-41, 9)","(-59.0, 0.0)","(58, -16)","(0.0, -97.0)","(98.0, 0.0)","(8, -16)","(48.0, 0.0)","(56, -48)","(83, -4)","(-91, 9)","(-169, -89)","(-219, -89)","(50, 0)","(-40, 9)","(-58.0, 0.0)","(59, -16)","(0.0, -97.0)","(-98.0, 0.0)","(9, -16)","(49.0, 0.0)","(57, -48)","(84, -4)","(-90, 9)","(-168, -89)","(-218, -89)",1,200,10107
"(50, 0)","(-40, 9)","(-58.0, 0.0)","(59, -16)","(0.0, -97.0)","(-98.0, 0.0)","(9, -16)","(49.0, 0.0)","(57, -48)","(84, -4)","(-90, 9)","(-168, -89)","(-218, -89)","(50, 0)","(-39, 9)","(-57.0, 0.0)","(60, -16)","(-97.0, 0.0)","(0.0, -97.0)","(10, -16)","(50.0, 0.0)","(58, -48)","(85, -4)","(-89, 9)","(-167, -89)","(-217, -89)",1,200,10143
"(50, 0)","(-39, 9)","(-57.0, 0.0)","(60, -16)","(-97.0, 0.0)","(0.0, -97.0)","(10, -16)","(50.0, 0.0)","(58, -48)","(85, -4)","(-89, 9)","(-167, -89)","(-217, -89)","(50, 0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(11, -16)","(51.0, 0.0)","(59, -48)","(86, -4)","(-88, 9)","(-166, -89)","(-216, -89)",1,200,10179
"(50, 0)","(-38, 9)","(-56.0, 0.0)","(61, -16)","(-96.0, 0.0)","(0.0, -97.0)","(11, -16)","(51.0, 0.0)","(59, -48)","(86, -4)","(-88, 9)","(-166, -89)","(-216, -89)","(50, 0)","(-37, 9)","(-55.0, 0.0)","(62, -16)","(-95.0, 0.0)","(0.0, -97.0)","(12, -16)","(52.0, 0.0)","(60, -48)","(87, -4)","(-87, 9)","(-165, -89)","(-215, -89)",1,200,10214
"(50, 0)","(-37, 9)","(-55.0, 0.0)","(62, -16)","(-95.0, 0.0)","(0.0, -97.0)","(12, -16)","(52.0, 0.0)","(60, -48)","(87, -4)","(-87, 9)","(-165, -89)","(-215, -89)","(50, 0)","(-36, 9)","(-54.0, 0.0)","(63, -16)","(-94.0, 0.0)","(0.0, -97.0)","(13, -16)","(53.0, 0.0)","(61, -48)","(-86, 9)","(88, -4)","(-164, -89)","(-214, -89)",1,200,10250
"(50, 0)","(-36, 9)","(-54.0, 0.0)","(63, -16)","(-94.0, 0.0)","(0.0, -97.0)","(13, -16)","(53.0, 0.0)","(61, -48)","(-86, 9)","(88, -4)","(-164, -89)","(-214, -89)","(50, 0)","(-35, 9)","(-53.0, 0.0)","(64, -16)","(-93.0, 0.0)","(0.0, -97.0)","(14, -16)","(54.0, 0.0)","(62, -48)","(-85, 9)","(89, -4)","(-163, -89)","(-213, -89)",1,200,10286
"(50, 0)","(-35, 9)","(-53.0, 0.0)","(64, -16)","(-93.0, 0.0)","(0.0, -97.0)","(14, -16)","(54.0, 0.0)","(62, -48)","(-85, 9)","(89, -4)","(-163, -89)","(-213, -89)","(50, 0)","(-34, 9)","(-52.0, 0.0)","(65, -16)","(-92.0, 0.0)","(0.0, -97.0)","(15, -16)","(55.0, 0.0)","(63, -48)","(-84, 9)","(90, -4)","(-162, -89)","(-212, -89)",1,200,10321
"(50, 0)","(-34, 9)","(-52.0, 0.0)","(65, -16)","(-92.0, 0.0)","(0.0, -97.0)","(15, -16)","(55.0, 0.0)","(63, -48)","(-84, 9)","(90, -4)","(-162, -89)","(-212, -89)","(50, 0)","(-33, 9)","(-51.0, 0.0)","(66, -16)","(-91.0, 0.0)","(0.0, -97.0)","(16, -16)","(56.0, 0.0)","(64, -48)","(-83, 9)","(91, -4)","(-161, -89)","(-211, -89)",1,200,10357
"(50, 0)","(-33, 9)","(-51.0, 0.0)","(66, -16)","(-91.0, 0.0)","(0.0, -97.0)","(16, -16)","(56.0, 0.0)","(64, -48)","(-83, 9)","(91, -4)","(-161, -89)","(-211, -89)","(50, 0)","(-32, 9)","(-50.0, 0.0)","(67, -16)","(-90.0, 0.0)","(0.0, -97.0)","(17, -16)","(57.0, 0.0)","(65, -48)","(-82, 9)","(92, -4)","(-160, -89)","(-210, -89)",1,200,10393
"(50, 0)","(-32, 9)","(-50.0, 0.0)","(67, -16)","(-90.0, 0.0)","(0.0, -97.0)","(17, -16)","(57.0, 0.0)","(65, -48)","(-82, 9)","(92, -4)","(-160, -89)","(-210, -89)","(50, 0)","(-31, 9)","(-49.0, 0.0)","(68, -16)","(-89.0, 0.0)","(0.0, -97.0)","(18, -16)","(58.0, 0.0)","(-81, 9)","(66, -48)","(93, -4)","(-159, -89)","(-209, -89)",1,200,10429
"(50, 0)","(-31, 9)","(-49.0, 0.0)","(68, -16)","(-89.0, 0.0)","(0.0, -97.0)","(18, -16)","(58.0, 0.0)","(-81, 9)","(66, -48)","(93, -4)","(-159, -89)","(-209, -89)","(50, 0)","(-30, 9)","(-48.0, 0.0)","(69, -16)","(-88.0, 0.0)","(0.0, -97.0)","(19, -16)","(59.0, 0.0)","(-80, 9)","(67, -48)","(94, -4)","(-158, -89)","(-208, -89)",1,200,10464
"(50, 0)","(-30, 9)","(-48.0, 0.0)","(69, -16)","(-88.0, 0.0)","(0.0, -97.0)","(19, -16)","(59.0, 0.0)","(-80, 9)","(67, -48)","(94, -4)","(-158, -89)","(-208, -89)","(50, 0)","(-29, 9)","(-47.0, 0.0)","(70, -16)","(-87.0, 0.0)","(0.0, -97.0)","(20, -16)","(60.0, 0.0)","(-79, 9)","(68, -48)","(95, -4)","(-157, -89)","(-207, -89)",1,200,10500
"(50, 0)","(-29, 9)","(-47.0, 0.0)","(70, -16)","(-87.0, 0.0)","(0.0, -97.0)","(20, -16)","(60.0, 0.0)","(-79, 9)","(68, -48)","(95, -4)","(-157, -89)","(-207, -89)","(50, 0)","(-28, 9)","(-46.0, 0.0)","(71, -16)","(-86.0, 0.0)","(0.0, -97.0)","(21, -16)","(61.0, 0.0)","(-78, 9)","(69, -48)","(-96.0, 0.0)","(-156, -89)","(-206, -89)",1,200,10536
"(50, 0)","(-28, 9)","(-46.0, 0.0)","(71, -16)","(-86.0, 0.0)","(0.0, -97.0)","(21, -16)","(61.0, 0.0)","(-78, 9)","(69, -48)","(-96.0, 0.0)","(-156, -89)","(-206, -89)","(50, 0)","(-27, 9)","(-45.0, 0.0)","(72, -16)","(-85.0, 0.0)","(0.0, -97.0)","(22, -16)","(62.0, 0.0)","(-77, 9)","(70, -48)","(-95.0, 0.0)","(-155, -89)","(-205, -89)",1,200,10571
"(50, 0)","(-27, 9)","(-45.0, 0.0)","(72, -16)","(-85.0, 0.0)","(0.0, -97.0)","(22, -16)","(62.0, 0.0)","(-77, 9)","(70, -48)","(-95.0, 0.0)","(-155, -89)","(-205, -89)","(50, 0)","(-26, 9)","(-44.0, 0.0)","(73, -16)","(-84.0, 0.0)","(0.0, -97.0)","(23, -16)","(63.0, 0.0)","(-76, 9)","(71, -48)","(-94.0, 0.0)","(-154, -89)","(-204, -89)",1,200,10607
