P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_to_P2_relative_position_tag,P1_to_obs_1_relative_position_tag,P1_to_obs_2_relative_position_tag,P1_to_obs_3_relative_position_tag,P1_to_obs_4_relative_position_tag,P1_to_obs_5_relative_position_tag,P2_to_obs_1_relative_position_tag,P2_to_obs_2_relative_position_tag,P2_to_obs_3_relative_position_tag,P2_to_obs_4_relative_position_tag,P2_to_obs_5_relative_position_tag,P1_to_goal_relative_position_tag,P2_to_goal_relative_position_tag,P1_action,reward,timestamp_milliseconds
"(5, -50)","(30, 18)","(-75, 28)","(111, 35)","(-125, 25)","(130, -59)","(25, 68)","(-80, 78)","(125, -9)","(106, 85)","(-130, 75)","(90, 187)","(85, 237)","(5, -50)","(30, 17)","(-75, 27)","(111, 34)","(-125, 24)","(130, -60)","(25, 67)","(-80, 77)","(125, -10)","(106, 84)","(-130, 74)","(90, 186)","(85, 236)",2,200,12179
"(5, -50)","(30, 17)","(-75, 27)","(111, 34)","(-125, 24)","(130, -60)","(25, 67)","(-80, 77)","(125, -10)","(106, 84)","(-130, 74)","(90, 186)","(85, 236)","(5, -50)","(30, 16)","(-75, 26)","(111, 33)","(-125, 23)","(130, -61)","(25, 66)","(-80, 76)","(125, -11)","(106, 83)","(-130, 73)","(90, 185)","(85, 235)",2,200,12214
"(5, -50)","(30, 16)","(-75, 26)","(111, 33)","(-125, 23)","(130, -61)","(25, 66)","(-80, 76)","(125, -11)","(106, 83)","(-130, 73)","(90, 185)","(85, 235)","(5, -50)","(30, 15)","(-75, 25)","(111, 32)","(-125, 22)","(130, -62)","(25, 65)","(-80, 75)","(125, -12)","(106, 82)","(-130, 72)","(90, 184)","(85, 234)",2,200,12250
"(5, -50)","(30, 15)","(-75, 25)","(111, 32)","(-125, 22)","(130, -62)","(25, 65)","(-80, 75)","(125, -12)","(106, 82)","(-130, 72)","(90, 184)","(85, 234)","(5, -50)","(30, 14)","(-75, 24)","(111, 31)","(-125, 21)","(130, -63)","(25, 64)","(-80, 74)","(125, -13)","(106, 81)","(-130, 71)","(90, 183)","(85, 233)",2,200,12286
"(5, -50)","(30, 14)","(-75, 24)","(111, 31)","(-125, 21)","(130, -63)","(25, 64)","(-80, 74)","(125, -13)","(106, 81)","(-130, 71)","(90, 183)","(85, 233)","(5, -50)","(30, 13)","(-75, 23)","(111, 30)","(-125, 20)","(130, -64)","(25, 63)","(-80, 73)","(125, -14)","(106, 80)","(-130, 70)","(90, 182)","(85, 232)",2,200,12321
"(5, -50)","(30, 13)","(-75, 23)","(111, 30)","(-125, 20)","(130, -64)","(25, 63)","(-80, 73)","(125, -14)","(106, 80)","(-130, 70)","(90, 182)","(85, 232)","(5, -50)","(30, 12)","(-75, 22)","(111, 29)","(-125, 19)","(130, -65)","(25, 62)","(-80, 72)","(125, -15)","(106, 79)","(-130, 69)","(90, 181)","(85, 231)",2,200,12357
"(5, -50)","(30, 12)","(-75, 22)","(111, 29)","(-125, 19)","(130, -65)","(25, 62)","(-80, 72)","(125, -15)","(106, 79)","(-130, 69)","(90, 181)","(85, 231)","(5, -50)","(30, 11)","(-75, 21)","(111, 28)","(-125, 18)","(130, -66)","(25, 61)","(-80, 71)","(125, -16)","(106, 78)","(-130, 68)","(90, 180)","(85, 230)",2,200,12393
"(5, -50)","(30, 11)","(-75, 21)","(111, 28)","(-125, 18)","(130, -66)","(25, 61)","(-80, 71)","(125, -16)","(106, 78)","(-130, 68)","(90, 180)","(85, 230)","(5, -50)","(30, 10)","(-75, 20)","(111, 27)","(-125, 17)","(130, -67)","(25, 60)","(-80, 70)","(125, -17)","(106, 77)","(-130, 67)","(90, 179)","(85, 229)",2,200,12429
"(5, -50)","(30, 10)","(-75, 20)","(111, 27)","(-125, 17)","(130, -67)","(25, 60)","(-80, 70)","(125, -17)","(106, 77)","(-130, 67)","(90, 179)","(85, 229)","(5, -50)","(30, 9)","(-75, 19)","(111, 26)","(-125, 16)","(130, -68)","(25, 59)","(-80, 69)","(125, -18)","(106, 76)","(-130, 66)","(90, 178)","(85, 228)",2,200,12464
"(5, -50)","(30, 9)","(-75, 19)","(111, 26)","(-125, 16)","(130, -68)","(25, 59)","(-80, 69)","(125, -18)","(106, 76)","(-130, 66)","(90, 178)","(85, 228)","(5, -50)","(30, 8)","(-75, 18)","(111, 25)","(-125, 15)","(130, -69)","(25, 58)","(-80, 68)","(125, -19)","(106, 75)","(-130, 65)","(90, 177)","(85, 227)",2,200,12500
"(5, -50)","(30, 8)","(-75, 18)","(111, 25)","(-125, 15)","(130, -69)","(25, 58)","(-80, 68)","(125, -19)","(106, 75)","(-130, 65)","(90, 177)","(85, 227)","(5, -50)","(30, 7)","(-75, 17)","(111, 24)","(-125, 14)","(130, -70)","(25, 57)","(-80, 67)","(125, -20)","(106, 74)","(-130, 64)","(90, 176)","(85, 226)",2,200,12536
"(5, -50)","(30, 7)","(-75, 17)","(111, 24)","(-125, 14)","(130, -70)","(25, 57)","(-80, 67)","(125, -20)","(106, 74)","(-130, 64)","(90, 176)","(85, 226)","(5, -50)","(30, 6)","(-75, 16)","(111, 23)","(-125, 13)","(130, -71)","(25, 56)","(-80, 66)","(125, -21)","(106, 73)","(-130, 63)","(90, 175)","(85, 225)",2,200,12571
"(5, -50)","(30, 6)","(-75, 16)","(111, 23)","(-125, 13)","(130, -71)","(25, 56)","(-80, 66)","(125, -21)","(106, 73)","(-130, 63)","(90, 175)","(85, 225)","(5, -50)","(30, 5)","(-75, 15)","(111, 22)","(-125, 12)","(130, -72)","(25, 55)","(-80, 65)","(125, -22)","(106, 72)","(-130, 62)","(90, 174)","(85, 224)",2,200,12607
"(5, -50)","(30, 5)","(-75, 15)","(111, 22)","(-125, 12)","(130, -72)","(25, 55)","(-80, 65)","(125, -22)","(106, 72)","(-130, 62)","(90, 174)","(85, 224)","(5, -50)","(30, 4)","(-75, 14)","(111, 21)","(-125, 11)","(130, -73)","(25, 54)","(-80, 64)","(125, -23)","(106, 71)","(-130, 61)","(90, 173)","(85, 223)",2,200,12643
"(5, -50)","(30, 4)","(-75, 14)","(111, 21)","(-125, 11)","(130, -73)","(25, 54)","(-80, 64)","(125, -23)","(106, 71)","(-130, 61)","(90, 173)","(85, 223)","(5, -50)","(30, 3)","(-75, 13)","(111, 20)","(-125, 10)","(130, -74)","(25, 53)","(-80, 63)","(106, 70)","(125, -24)","(-130, 60)","(90, 172)","(85, 222)",2,200,12679
"(5, -50)","(30, 3)","(-75, 13)","(111, 20)","(-125, 10)","(130, -74)","(25, 53)","(-80, 63)","(106, 70)","(125, -24)","(-130, 60)","(90, 172)","(85, 222)","(5, -50)","(30, 2)","(-75, 12)","(111, 19)","(-125, 9)","(130, -75)","(25, 52)","(-80, 62)","(106, 69)","(125, -25)","(-130, 59)","(90, 171)","(85, 221)",2,200,12714
"(5, -50)","(30, 2)","(-75, 12)","(111, 19)","(-125, 9)","(130, -75)","(25, 52)","(-80, 62)","(106, 69)","(125, -25)","(-130, 59)","(90, 171)","(85, 221)","(5, -50)","(30, 1)","(-75, 11)","(111, 18)","(-125, 8)","(130, -76)","(25, 51)","(-80, 61)","(106, 68)","(125, -26)","(-130, 58)","(90, 170)","(85, 220)",2,200,12750
"(5, -50)","(30, 1)","(-75, 11)","(111, 18)","(-125, 8)","(130, -76)","(25, 51)","(-80, 61)","(106, 68)","(125, -26)","(-130, 58)","(90, 170)","(85, 220)","(5, -50)","(30, 0)","(-75, 10)","(111, 17)","(-125, 7)","(130, -77)","(25, 50)","(-80, 60)","(106, 67)","(125, -27)","(-130, 57)","(90, 169)","(85, 219)",2,200,12786
"(5, -50)","(30, 0)","(-75, 10)","(111, 17)","(-125, 7)","(130, -77)","(25, 50)","(-80, 60)","(106, 67)","(125, -27)","(-130, 57)","(90, 169)","(85, 219)","(5, -50)","(30.0, 0.0)","(-75, 9)","(111, 16)","(-125, 6)","(130, -78)","(25, 49)","(-80, 59)","(106, 66)","(125, -28)","(-130, 56)","(90, 168)","(85, 218)",2,200,12821
"(5, -50)","(30.0, 0.0)","(-75, 9)","(111, 16)","(-125, 6)","(130, -78)","(25, 49)","(-80, 59)","(106, 66)","(125, -28)","(-130, 56)","(90, 168)","(85, 218)","(5, -50)","(30.0, 0.0)","(-75, 8)","(111, 15)","(-125, 5)","(130, -79)","(25, 48)","(-80, 58)","(106, 65)","(125, -29)","(-130, 55)","(90, 167)","(85, 217)",2,200,12857
"(5, -50)","(30.0, 0.0)","(-75, 8)","(111, 15)","(-125, 5)","(130, -79)","(25, 48)","(-80, 58)","(106, 65)","(125, -29)","(-130, 55)","(90, 167)","(85, 217)","(5, -50)","(30.0, 0.0)","(-75, 7)","(111, 14)","(-125, 4)","(130, -80)","(25, 47)","(-80, 57)","(106, 64)","(125, -30)","(-130, 54)","(90, 166)","(85, 216)",2,200,12893
"(5, -50)","(30.0, 0.0)","(-75, 7)","(111, 14)","(-125, 4)","(130, -80)","(25, 47)","(-80, 57)","(106, 64)","(125, -30)","(-130, 54)","(90, 166)","(85, 216)","(5, -50)","(30.0, 0.0)","(-75, 6)","(111, 13)","(-125, 3)","(130, -81)","(25, 46)","(-80, 56)","(106, 63)","(125, -31)","(-130, 53)","(90, 165)","(85, 215)",2,200,12929
"(5, -50)","(30.0, 0.0)","(-75, 6)","(111, 13)","(-125, 3)","(130, -81)","(25, 46)","(-80, 56)","(106, 63)","(125, -31)","(-130, 53)","(90, 165)","(85, 215)","(5, -50)","(30.0, 0.0)","(-75, 5)","(111, 12)","(-125, 2)","(130, -82)","(25, 45)","(-80, 55)","(106, 62)","(125, -32)","(-130, 52)","(90, 164)","(85, 214)",2,200,12964
"(5, -50)","(30.0, 0.0)","(-75, 5)","(111, 12)","(-125, 2)","(130, -82)","(25, 45)","(-80, 55)","(106, 62)","(125, -32)","(-130, 52)","(90, 164)","(85, 214)","(5, -50)","(30.0, 0.0)","(-75, 4)","(111, 11)","(-125, 1)","(130, -83)","(25, 44)","(-80, 54)","(106, 61)","(125, -33)","(-130, 51)","(90, 163)","(85, 213)",2,200,13000
"(5, -50)","(30.0, 0.0)","(-75, 4)","(111, 11)","(-125, 1)","(130, -83)","(25, 44)","(-80, 54)","(106, 61)","(125, -33)","(-130, 51)","(90, 163)","(85, 213)","(5, -50)","(30.0, 0.0)","(-75, 3)","(111, 10)","(-125, 0)","(130, -84)","(25, 43)","(-80, 53)","(106, 60)","(125, -34)","(-130, 50)","(90, 162)","(85, 212)",2,200,13036
"(5, -50)","(30.0, 0.0)","(-75, 3)","(111, 10)","(-125, 0)","(130, -84)","(25, 43)","(-80, 53)","(106, 60)","(125, -34)","(-130, 50)","(90, 162)","(85, 212)","(5, -50)","(30.0, 0.0)","(-75, 2)","(111, 9)","(-125.0, 0.0)","(130, -85)","(25, 42)","(-80, 52)","(106, 59)","(125, -35)","(-130, 49)","(90, 161)","(85, 211)",2,200,13071
"(5, -50)","(30.0, 0.0)","(-75, 2)","(111, 9)","(-125.0, 0.0)","(130, -85)","(25, 42)","(-80, 52)","(106, 59)","(125, -35)","(-130, 49)","(90, 161)","(85, 211)","(5, -50)","(30.0, 0.0)","(-75, 1)","(111, 8)","(-125.0, 0.0)","(130, -86)","(25, 41)","(-80, 51)","(106, 58)","(125, -36)","(-130, 48)","(90, 160)","(85, 210)",2,200,13107
"(5, -50)","(30.0, 0.0)","(-75, 1)","(111, 8)","(-125.0, 0.0)","(130, -86)","(25, 41)","(-80, 51)","(106, 58)","(125, -36)","(-130, 48)","(90, 160)","(85, 210)","(4, -49)","(29.0, 0.0)","(-76, 1)","(110, 8)","(-126.0, 0.0)","(129, -86)","(25, 40)","(-80, 50)","(106, 57)","(125, -37)","(-130, 47)","(89, 160)","(85, 209)",2,200,13143
"(4, -49)","(29.0, 0.0)","(-76, 1)","(110, 8)","(-126.0, 0.0)","(129, -86)","(25, 40)","(-80, 50)","(106, 57)","(125, -37)","(-130, 47)","(89, 160)","(85, 209)","(3, -48)","(28.0, 0.0)","(-77, 1)","(109, 8)","(-127.0, 0.0)","(128, -86)","(25, 39)","(-80, 49)","(106, 56)","(125, -38)","(-130, 46)","(88, 160)","(85, 208)",0,200,13179
"(3, -48)","(28.0, 0.0)","(-77, 1)","(109, 8)","(-127.0, 0.0)","(128, -86)","(25, 39)","(-80, 49)","(106, 56)","(125, -38)","(-130, 46)","(88, 160)","(85, 208)","(2, -47)","(27.0, 0.0)","(-78, 1)","(108, 8)","(-128.0, 0.0)","(127, -86)","(25, 38)","(-80, 48)","(106, 55)","(125, -39)","(-130, 45)","(87, 160)","(85, 207)",0,200,13214
"(2, -47)","(27.0, 0.0)","(-78, 1)","(108, 8)","(-128.0, 0.0)","(127, -86)","(25, 38)","(-80, 48)","(106, 55)","(125, -39)","(-130, 45)","(87, 160)","(85, 207)","(1, -46)","(26.0, 0.0)","(-79, 1)","(107, 8)","(-129.0, 0.0)","(126, -86)","(25, 37)","(-80, 47)","(106, 54)","(125, -40)","(-130, 44)","(86, 160)","(85, 206)",0,200,13250
"(1, -46)","(26.0, 0.0)","(-79, 1)","(107, 8)","(-129.0, 0.0)","(126, -86)","(25, 37)","(-80, 47)","(106, 54)","(125, -40)","(-130, 44)","(86, 160)","(85, 206)","(1, -46)","(26.0, 0.0)","(-79, 0)","(107, 7)","(-129.0, 0.0)","(126, -87)","(25, 36)","(-80, 46)","(106, 53)","(125, -41)","(-130, 43)","(86, 159)","(85, 205)",0,200,13286
"(1, -46)","(26.0, 0.0)","(-79, 0)","(107, 7)","(-129.0, 0.0)","(126, -87)","(25, 36)","(-80, 46)","(106, 53)","(125, -41)","(-130, 43)","(86, 159)","(85, 205)","(1, -46)","(26.0, 0.0)","(-79.0, 0.0)","(107, 6)","(-129.0, 0.0)","(126, -88)","(25, 35)","(-80, 45)","(106, 52)","(125, -42)","(-130, 42)","(86, 158)","(85, 204)",2,200,13321
"(1, -46)","(26.0, 0.0)","(-79.0, 0.0)","(107, 6)","(-129.0, 0.0)","(126, -88)","(25, 35)","(-80, 45)","(106, 52)","(125, -42)","(-130, 42)","(86, 158)","(85, 204)","(1, -46)","(26.0, 0.0)","(-79.0, 0.0)","(107, 5)","(-129.0, 0.0)","(126, -89)","(25, 34)","(-80, 44)","(106, 51)","(125, -43)","(-130, 41)","(86, 157)","(85, 203)",2,200,13357
"(1, -46)","(26.0, 0.0)","(-79.0, 0.0)","(107, 5)","(-129.0, 0.0)","(126, -89)","(25, 34)","(-80, 44)","(106, 51)","(125, -43)","(-130, 41)","(86, 157)","(85, 203)","(1, -46)","(26.0, 0.0)","(-79.0, 0.0)","(107, 4)","(-129.0, 0.0)","(126, -90)","(25, 33)","(-80, 43)","(106, 50)","(125, -44)","(-130, 40)","(86, 156)","(85, 202)",2,200,13393
"(1, -46)","(26.0, 0.0)","(-79.0, 0.0)","(107, 4)","(-129.0, 0.0)","(126, -90)","(25, 33)","(-80, 43)","(106, 50)","(125, -44)","(-130, 40)","(86, 156)","(85, 202)","(1, -46)","(26.0, 0.0)","(-79.0, 0.0)","(107, 3)","(-129.0, 0.0)","(126, -91)","(25, 32)","(-80, 42)","(106, 49)","(125, -45)","(-130, 39)","(86, 155)","(85, 201)",2,200,13429
"(1, -46)","(26.0, 0.0)","(-79.0, 0.0)","(107, 3)","(-129.0, 0.0)","(126, -91)","(25, 32)","(-80, 42)","(106, 49)","(125, -45)","(-130, 39)","(86, 155)","(85, 201)","(1, -46)","(26.0, 0.0)","(-79.0, 0.0)","(107, 2)","(-129.0, 0.0)","(156.0, 0.0)","(25, 31)","(-80, 41)","(106, 48)","(125, -46)","(-130, 38)","(86, 154)","(85, 200)",2,200,13464
"(1, -46)","(26.0, 0.0)","(-79.0, 0.0)","(107, 2)","(-129.0, 0.0)","(156.0, 0.0)","(25, 31)","(-80, 41)","(106, 48)","(125, -46)","(-130, 38)","(86, 154)","(85, 200)","(1, -46)","(26.0, 0.0)","(-79.0, 0.0)","(107, 1)","(-129.0, 0.0)","(156.0, 0.0)","(25, 30)","(-80, 40)","(106, 47)","(125, -47)","(-130, 37)","(86, 153)","(85, 199)",2,200,13500
"(1, -46)","(26.0, 0.0)","(-79.0, 0.0)","(107, 1)","(-129.0, 0.0)","(156.0, 0.0)","(25, 30)","(-80, 40)","(106, 47)","(125, -47)","(-130, 37)","(86, 153)","(85, 199)","(1, -46)","(26.0, 0.0)","(-79.0, 0.0)","(107, 0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 29)","(-80, 39)","(106, 46)","(125, -48)","(-130, 36)","(86, 152)","(85, 198)",2,200,13536
"(1, -46)","(26.0, 0.0)","(-79.0, 0.0)","(107, 0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 29)","(-80, 39)","(106, 46)","(125, -48)","(-130, 36)","(86, 152)","(85, 198)","(1, -47)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 29)","(-80, 39)","(106, 46)","(125, -48)","(-130, 36)","(86, 151)","(85, 198)",2,200,13571
"(1, -47)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 29)","(-80, 39)","(106, 46)","(125, -48)","(-130, 36)","(86, 151)","(85, 198)","(1, -48)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 29)","(-80, 39)","(106, 46)","(125, -48)","(-130, 36)","(86, 150)","(85, 198)",2,200,13607
"(1, -48)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 29)","(-80, 39)","(106, 46)","(125, -48)","(-130, 36)","(86, 150)","(85, 198)","(1, -49)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 29)","(-80, 39)","(106, 46)","(125, -48)","(-130, 36)","(86, 149)","(85, 198)",2,200,13643
"(1, -49)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 29)","(-80, 39)","(106, 46)","(125, -48)","(-130, 36)","(86, 149)","(85, 198)","(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 29)","(-80, 39)","(106, 46)","(125, -48)","(-130, 36)","(86, 148)","(85, 198)",2,200,13679
"(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 29)","(-80, 39)","(106, 46)","(125, -48)","(-130, 36)","(86, 148)","(85, 198)","(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 29)","(-80, 39)","(106, 46)","(125, -48)","(-130, 36)","(86, 148)","(85, 198)",2,200,13714
"(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 29)","(-80, 39)","(106, 46)","(125, -48)","(-130, 36)","(86, 148)","(85, 198)","(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 29)","(-80, 39)","(106, 46)","(125, -48)","(-130, 36)","(86, 148)","(85, 198)",2,200,13750
"(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 29)","(-80, 39)","(106, 46)","(125, -48)","(-130, 36)","(86, 148)","(85, 198)","(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 29)","(-80, 39)","(106, 46)","(125, -48)","(-130, 36)","(86, 148)","(85, 198)",2,200,13786
"(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 29)","(-80, 39)","(106, 46)","(125, -48)","(-130, 36)","(86, 148)","(85, 198)","(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 29)","(-80, 39)","(106, 46)","(125, -48)","(-130, 36)","(86, 148)","(85, 198)",2,200,13821
"(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 29)","(-80, 39)","(106, 46)","(125, -48)","(-130, 36)","(86, 148)","(85, 198)","(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 29)","(-80, 39)","(106, 46)","(125, -48)","(-130, 36)","(86, 148)","(85, 198)",2,200,13857
"(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 29)","(-80, 39)","(106, 46)","(125, -48)","(-130, 36)","(86, 148)","(85, 198)","(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 29)","(-80, 39)","(106, 46)","(125, -48)","(-130, 36)","(86, 148)","(85, 198)",2,200,13893
"(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 29)","(-80, 39)","(106, 46)","(125, -48)","(-130, 36)","(86, 148)","(85, 198)","(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 29)","(-80, 39)","(106, 46)","(125, -48)","(-130, 36)","(86, 148)","(85, 198)",2,200,13929
"(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 29)","(-80, 39)","(106, 46)","(125, -48)","(-130, 36)","(86, 148)","(85, 198)","(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 29)","(-80, 39)","(106, 46)","(125, -48)","(-130, 36)","(86, 148)","(85, 198)",2,200,13964
"(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 29)","(-80, 39)","(106, 46)","(125, -48)","(-130, 36)","(86, 148)","(85, 198)","(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 28)","(-80, 38)","(106, 45)","(125, -49)","(-130, 35)","(86, 147)","(85, 197)",2,200,14000
"(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 28)","(-80, 38)","(106, 45)","(125, -49)","(-130, 35)","(86, 147)","(85, 197)","(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 27)","(-80, 37)","(106, 44)","(-130, 34)","(125, -50)","(86, 146)","(85, 196)",2,200,14037
"(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 27)","(-80, 37)","(106, 44)","(-130, 34)","(125, -50)","(86, 146)","(85, 196)","(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 26)","(-80, 36)","(106, 43)","(-130, 33)","(125, -51)","(86, 145)","(85, 195)",2,200,14074
"(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 26)","(-80, 36)","(106, 43)","(-130, 33)","(125, -51)","(86, 145)","(85, 195)","(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 25)","(-80, 35)","(106, 42)","(-130, 32)","(125, -52)","(86, 144)","(85, 194)",2,200,14111
"(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 25)","(-80, 35)","(106, 42)","(-130, 32)","(125, -52)","(86, 144)","(85, 194)","(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 24)","(-80, 34)","(106, 41)","(-130, 31)","(125, -53)","(86, 143)","(85, 193)",2,200,14148
"(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 24)","(-80, 34)","(106, 41)","(-130, 31)","(125, -53)","(86, 143)","(85, 193)","(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 23)","(-80, 33)","(106, 40)","(-130, 30)","(125, -54)","(86, 142)","(85, 192)",2,200,14185
"(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 23)","(-80, 33)","(106, 40)","(-130, 30)","(125, -54)","(86, 142)","(85, 192)","(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 22)","(-80, 32)","(106, 39)","(-130, 29)","(125, -55)","(86, 141)","(85, 191)",2,200,14222
"(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(156.0, 0.0)","(25, 22)","(-80, 32)","(106, 39)","(-130, 29)","(125, -55)","(86, 141)","(85, 191)","(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(-67, 140)","(25, 21)","(-80, 31)","(106, 38)","(-130, 28)","(125, -56)","(86, 140)","(85, 190)",2,200,14259
"(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(-67, 140)","(25, 21)","(-80, 31)","(106, 38)","(-130, 28)","(125, -56)","(86, 140)","(85, 190)","(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(-67, 139)","(25, 20)","(-80, 30)","(106, 37)","(-130, 27)","(125, -57)","(86, 139)","(85, 189)",2,200,14296
"(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(-67, 139)","(25, 20)","(-80, 30)","(106, 37)","(-130, 27)","(125, -57)","(86, 139)","(85, 189)","(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(-67, 138)","(25, 19)","(-80, 29)","(106, 36)","(-130, 26)","(125, -58)","(86, 138)","(85, 188)",2,200,14333
"(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(-67, 138)","(25, 19)","(-80, 29)","(106, 36)","(-130, 26)","(125, -58)","(86, 138)","(85, 188)","(1, -50)","(26.0, 0.0)","(-79.0, 0.0)","(107.0, 0.0)","(-129.0, 0.0)","(-67, 137)","(25, 18)","(-80, 28)","(106, 35)","(-130, 25)","(125, -59)","(86, 137)","(85, 187)",2,200,14370
