P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_to_P2_relative_position_tag,P1_to_obs_1_relative_position_tag,P1_to_obs_2_relative_position_tag,P1_to_obs_3_relative_position_tag,P1_to_obs_4_relative_position_tag,P1_to_obs_5_relative_position_tag,P2_to_obs_1_relative_position_tag,P2_to_obs_2_relative_position_tag,P2_to_obs_3_relative_position_tag,P2_to_obs_4_relative_position_tag,P2_to_obs_5_relative_position_tag,P1_to_goal_relative_position_tag,P2_to_goal_relative_position_tag,P1_action,reward,timestamp_milliseconds
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,10704
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,10741
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,10778
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,10815
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,10852
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,10889
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,10926
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,10963
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11000
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11036
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11071
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11107
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11143
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11179
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11214
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11250
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11286
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11321
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11357
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11393
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11429
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11464
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11500
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11536
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11571
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11607
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11643
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11679
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11714
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11750
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11786
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11821
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11857
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11893
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11929
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,11964
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,12000
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,12036
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,12071
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,12107
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,12143
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",0,200,12179
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)","(-50, 0)","(-37, -21)","(25, 53)","(-36, -61)","(26, -70)","(92, 8)","(0.0, -21.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -61.0)","(-87, -22)","(317, -70)","(367, -70)",0,200,12214
"(-50, 0)","(-37, -21)","(25, 53)","(-36, -61)","(26, -70)","(92, 8)","(0.0, -21.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -61.0)","(-87, -22)","(317, -70)","(367, -70)","(-50, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -60.0)","(-87, -21)","(317, -69)","(367, -69)",4,200,15500
"(-50, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -60.0)","(-87, -21)","(317, -69)","(367, -69)","(-49, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-48.0, 0.0)","(-49.0, 0.0)","(0.0, -60.0)","(-88, -21)","(317, -69)","(366, -69)",4,200,15536
"(-49, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-48.0, 0.0)","(-49.0, 0.0)","(0.0, -60.0)","(-88, -21)","(317, -69)","(366, -69)","(-48, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-49.0, 0.0)","(-50.0, 0.0)","(0.0, -60.0)","(73, 54)","(317, -69)","(365, -69)",4,200,15821
"(-48, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-49.0, 0.0)","(-50.0, 0.0)","(0.0, -60.0)","(73, 54)","(317, -69)","(365, -69)","(-47, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-50.0, 0.0)","(-51.0, 0.0)","(0.0, -60.0)","(72, 54)","(317, -69)","(364, -69)",4,200,15857
"(-47, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-50.0, 0.0)","(-51.0, 0.0)","(0.0, -60.0)","(72, 54)","(317, -69)","(364, -69)","(-46, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-51.0, 0.0)","(-52.0, 0.0)","(0.0, -60.0)","(71, 54)","(317, -69)","(363, -69)",4,200,15893
"(-46, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-51.0, 0.0)","(-52.0, 0.0)","(0.0, -60.0)","(71, 54)","(317, -69)","(363, -69)","(-45, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-52.0, 0.0)","(-53.0, 0.0)","(0.0, -60.0)","(70, 54)","(317, -69)","(362, -69)",4,200,15929
"(-45, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-52.0, 0.0)","(-53.0, 0.0)","(0.0, -60.0)","(70, 54)","(317, -69)","(362, -69)","(-44, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-53.0, 0.0)","(-54.0, 0.0)","(0.0, -60.0)","(69, 54)","(317, -69)","(361, -69)",4,200,15964
"(-44, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-53.0, 0.0)","(-54.0, 0.0)","(0.0, -60.0)","(69, 54)","(317, -69)","(361, -69)","(-43, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-54.0, 0.0)","(-55.0, 0.0)","(0.0, -60.0)","(68, 54)","(317, -69)","(360, -69)",4,200,16000
"(-43, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-54.0, 0.0)","(-55.0, 0.0)","(0.0, -60.0)","(68, 54)","(317, -69)","(360, -69)","(-42, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-55.0, 0.0)","(-56.0, 0.0)","(0.0, -60.0)","(67, 54)","(317, -69)","(359, -69)",4,200,16036
"(-42, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-55.0, 0.0)","(-56.0, 0.0)","(0.0, -60.0)","(67, 54)","(317, -69)","(359, -69)","(-41, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-56.0, 0.0)","(-57.0, 0.0)","(0.0, -60.0)","(66, 54)","(317, -69)","(358, -69)",4,200,16071
"(-41, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-56.0, 0.0)","(-57.0, 0.0)","(0.0, -60.0)","(66, 54)","(317, -69)","(358, -69)","(-40, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-57.0, 0.0)","(-58.0, 0.0)","(0.0, -60.0)","(65, 54)","(317, -69)","(357, -69)",4,200,16107
"(-40, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-57.0, 0.0)","(-58.0, 0.0)","(0.0, -60.0)","(65, 54)","(317, -69)","(357, -69)","(-39, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-58.0, 0.0)","(-59.0, 0.0)","(0.0, -60.0)","(64, 54)","(317, -69)","(356, -69)",4,200,16143
"(-39, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-58.0, 0.0)","(-59.0, 0.0)","(0.0, -60.0)","(64, 54)","(317, -69)","(356, -69)","(-38, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-59.0, 0.0)","(0.0, -60.0)","(-60.0, 0.0)","(63, 54)","(317, -69)","(355, -69)",4,200,16179
"(-38, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-59.0, 0.0)","(0.0, -60.0)","(-60.0, 0.0)","(63, 54)","(317, -69)","(355, -69)","(-37, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0, -20)","(0.0, -60.0)","(-60.0, 0.0)","(-61.0, 0.0)","(62, 54)","(317, -69)","(354, -69)",4,200,16214
"(-37, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0, -20)","(0.0, -60.0)","(-60.0, 0.0)","(-61.0, 0.0)","(62, 54)","(317, -69)","(354, -69)","(-36, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(-1, -20)","(0, -60)","(-61.0, 0.0)","(-62.0, 0.0)","(61, 54)","(317, -69)","(353, -69)",4,200,16250
