P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_to_P2_relative_position_tag,P1_to_obs_1_relative_position_tag,P1_to_obs_2_relative_position_tag,P1_to_obs_3_relative_position_tag,P1_to_obs_4_relative_position_tag,P1_to_obs_5_relative_position_tag,P2_to_obs_1_relative_position_tag,P2_to_obs_2_relative_position_tag,P2_to_obs_3_relative_position_tag,P2_to_obs_4_relative_position_tag,P2_to_obs_5_relative_position_tag,P1_to_goal_relative_position_tag,P2_to_goal_relative_position_tag,P1_action,reward,timestamp_milliseconds
"(7, 38)","(13.0, 0.0)","(-42, 11)","(-60.0, 0.0)","(61.0, 0.0)","(-51, 35)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(514, 86)","(507, 48)","(6, 38)","(12.0, 0.0)","(-43, 11)","(60.0, 0.0)","(-61.0, 0.0)","(-52, 35)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(513, 86)","(507, 48)",0,200,18750
"(6, 38)","(12.0, 0.0)","(-43, 11)","(60.0, 0.0)","(-61.0, 0.0)","(-52, 35)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(513, 86)","(507, 48)","(5, 38)","(11.0, 0.0)","(-44, 11)","(59.0, 0.0)","(-62.0, 0.0)","(-53, 35)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(512, 86)","(507, 48)",0,200,18786
"(5, 38)","(11.0, 0.0)","(-44, 11)","(59.0, 0.0)","(-62.0, 0.0)","(-53, 35)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(512, 86)","(507, 48)","(4, 38)","(10.0, 0.0)","(-45, 11)","(58.0, 0.0)","(-63.0, 0.0)","(-54, 35)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(511, 86)","(507, 48)",0,200,18821
"(4, 38)","(10.0, 0.0)","(-45, 11)","(58.0, 0.0)","(-63.0, 0.0)","(-54, 35)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(511, 86)","(507, 48)","(3, 38)","(9.0, 0.0)","(-46, 11)","(57.0, 0.0)","(-64.0, 0.0)","(-55, 35)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(510, 86)","(507, 48)",0,200,18857
"(3, 38)","(9.0, 0.0)","(-46, 11)","(57.0, 0.0)","(-64.0, 0.0)","(-55, 35)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(510, 86)","(507, 48)","(2, 38)","(8.0, 0.0)","(-47, 11)","(56.0, 0.0)","(-65.0, 0.0)","(-56, 35)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(509, 86)","(507, 48)",0,200,18893
"(2, 38)","(8.0, 0.0)","(-47, 11)","(56.0, 0.0)","(-65.0, 0.0)","(-56, 35)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(509, 86)","(507, 48)","(1, 38)","(7.0, 0.0)","(-48, 11)","(55.0, 0.0)","(-66.0, 0.0)","(-57, 35)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 86)","(507, 48)",0,200,18929
"(1, 38)","(7.0, 0.0)","(-48, 11)","(55.0, 0.0)","(-66.0, 0.0)","(-57, 35)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 86)","(507, 48)","(1, 39)","(7.0, 0.0)","(-48, 12)","(55.0, 0.0)","(-66.0, 0.0)","(-57, 36)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 87)","(507, 48)",0,200,18964
"(1, 39)","(7.0, 0.0)","(-48, 12)","(55.0, 0.0)","(-66.0, 0.0)","(-57, 36)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 87)","(507, 48)","(1, 40)","(7.0, 0.0)","(-48, 13)","(55.0, 0.0)","(-66.0, 0.0)","(-38, -55)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 88)","(507, 48)",3,200,19357
"(1, 40)","(7.0, 0.0)","(-48, 13)","(55.0, 0.0)","(-66.0, 0.0)","(-38, -55)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 88)","(507, 48)","(1, 41)","(7.0, 0.0)","(-48, 14)","(55.0, 0.0)","(-66.0, 0.0)","(-38, -54)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 89)","(507, 48)",3,200,19393
"(1, 41)","(7.0, 0.0)","(-48, 14)","(55.0, 0.0)","(-66.0, 0.0)","(-38, -54)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 89)","(507, 48)","(1, 42)","(7.0, 0.0)","(-48, 15)","(55.0, 0.0)","(-38, -53)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 90)","(507, 48)",3,200,19429
"(1, 42)","(7.0, 0.0)","(-48, 15)","(55.0, 0.0)","(-38, -53)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 90)","(507, 48)","(1, 43)","(7.0, 0.0)","(-48, 16)","(55.0, 0.0)","(-38, -52)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 91)","(507, 48)",3,200,19464
"(1, 43)","(7.0, 0.0)","(-48, 16)","(55.0, 0.0)","(-38, -52)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 91)","(507, 48)","(1, 44)","(7.0, 0.0)","(-48, 17)","(55.0, 0.0)","(-38, -51)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 92)","(507, 48)",3,200,19500
"(1, 44)","(7.0, 0.0)","(-48, 17)","(55.0, 0.0)","(-38, -51)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 92)","(507, 48)","(1, 45)","(7.0, 0.0)","(-48, 18)","(55.0, 0.0)","(-38, -50)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 93)","(507, 48)",3,200,19536
"(1, 45)","(7.0, 0.0)","(-48, 18)","(55.0, 0.0)","(-38, -50)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 93)","(507, 48)","(1, 46)","(7.0, 0.0)","(-48, 19)","(55.0, 0.0)","(-38, -49)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 94)","(507, 48)",3,200,19571
"(1, 46)","(7.0, 0.0)","(-48, 19)","(55.0, 0.0)","(-38, -49)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 94)","(507, 48)","(1, 47)","(7.0, 0.0)","(-48, 20)","(55.0, 0.0)","(-38, -48)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 95)","(507, 48)",3,200,19607
"(1, 47)","(7.0, 0.0)","(-48, 20)","(55.0, 0.0)","(-38, -48)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 95)","(507, 48)","(1, 48)","(7.0, 0.0)","(-48, 21)","(55.0, 0.0)","(-38, -47)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 96)","(507, 48)",3,200,19643
"(1, 48)","(7.0, 0.0)","(-48, 21)","(55.0, 0.0)","(-38, -47)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 96)","(507, 48)","(1, 49)","(7.0, 0.0)","(-48, 22)","(55.0, 0.0)","(-38, -46)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 97)","(507, 48)",3,200,19679
"(1, 49)","(7.0, 0.0)","(-48, 22)","(55.0, 0.0)","(-38, -46)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 97)","(507, 48)","(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)",3,200,19714
"(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)","(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)",3,200,19750
"(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)","(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)",3,200,19786
"(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)","(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)",3,200,19821
"(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)","(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)",3,200,19857
"(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)","(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)",3,200,19893
"(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)","(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)",3,200,19929
"(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)","(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)",3,200,19964
"(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)","(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)",3,200,20000
"(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)","(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)",3,200,20037
"(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)","(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)",3,200,20074
"(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)","(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)",3,200,20111
"(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)","(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)",3,200,20148
"(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)","(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)",3,200,20185
"(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)","(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)",3,200,20222
"(1, 50)","(7.0, 0.0)","(-48, 23)","(55.0, 0.0)","(-38, -45)","(-66.0, 0.0)","(6, -37)","(-49.0, 0.0)","(0.0, 53.0)","(54.0, 0.0)","(-58.0, 0.0)","(508, 98)","(507, 48)","(1, 50)","(7.0, 0.0)","(-48, 24)","(55.0, 0.0)","(-38, -44)","(-66.0, 0.0)","(6, -36)","(-49.0, 0.0)","(54.0, 0.0)","(0.0, 54.0)","(-58.0, 0.0)","(508, 99)","(507, 49)",3,200,20259
"(1, 50)","(7.0, 0.0)","(-48, 24)","(55.0, 0.0)","(-38, -44)","(-66.0, 0.0)","(6, -36)","(-49.0, 0.0)","(54.0, 0.0)","(0.0, 54.0)","(-58.0, 0.0)","(508, 99)","(507, 49)","(1, 50)","(7.0, 0.0)","(-48, 25)","(55.0, 0.0)","(-38, -43)","(-66.0, 0.0)","(6, -35)","(-49.0, 0.0)","(54.0, 0.0)","(0.0, 55.0)","(-58.0, 0.0)","(508, 100)","(507, 50)",3,200,20296
"(1, 50)","(7.0, 0.0)","(-48, 25)","(55.0, 0.0)","(-38, -43)","(-66.0, 0.0)","(6, -35)","(-49.0, 0.0)","(54.0, 0.0)","(0.0, 55.0)","(-58.0, 0.0)","(508, 100)","(507, 50)","(1, 50)","(7.0, 0.0)","(-48, 26)","(55.0, 0.0)","(-38, -42)","(-66.0, 0.0)","(6, -34)","(-49.0, 0.0)","(54.0, 0.0)","(0.0, 56.0)","(-58, 0)","(508, 101)","(507, 51)",3,200,20333
"(1, 50)","(7.0, 0.0)","(-48, 26)","(55.0, 0.0)","(-38, -42)","(-66.0, 0.0)","(6, -34)","(-49.0, 0.0)","(54.0, 0.0)","(0.0, 56.0)","(-58, 0)","(508, 101)","(507, 51)","(1, 50)","(7.0, 0.0)","(55.0, 0.0)","(-48, 27)","(-38, -41)","(-66.0, 0.0)","(6, -33)","(-49.0, 0.0)","(54.0, 0.0)","(0.0, 57.0)","(-58, 1)","(508, 102)","(507, 52)",3,200,20370
"(1, 50)","(7.0, 0.0)","(55.0, 0.0)","(-48, 27)","(-38, -41)","(-66.0, 0.0)","(6, -33)","(-49.0, 0.0)","(54.0, 0.0)","(0.0, 57.0)","(-58, 1)","(508, 102)","(507, 52)","(1, 50)","(7.0, 0.0)","(55.0, 0.0)","(-38, -40)","(-48, 28)","(-66.0, 0.0)","(6, -32)","(-49.0, 0.0)","(54.0, 0.0)","(0.0, 58.0)","(-58, 2)","(508, 103)","(507, 53)",3,200,20407
"(1, 50)","(7.0, 0.0)","(55.0, 0.0)","(-38, -40)","(-48, 28)","(-66.0, 0.0)","(6, -32)","(-49.0, 0.0)","(54.0, 0.0)","(0.0, 58.0)","(-58, 2)","(508, 103)","(507, 53)","(1, 50)","(7.0, 0.0)","(-38, -39)","(55.0, 0.0)","(-48, 29)","(-66.0, 0.0)","(6, -31)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 3)","(0.0, 59.0)","(508, 104)","(507, 54)",3,200,20444
"(1, 50)","(7.0, 0.0)","(-38, -39)","(55.0, 0.0)","(-48, 29)","(-66.0, 0.0)","(6, -31)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 3)","(0.0, 59.0)","(508, 104)","(507, 54)","(1, 50)","(7.0, 0.0)","(-38, -38)","(55.0, 0.0)","(-48, 30)","(-66.0, 0.0)","(6, -30)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 4)","(0.0, 60.0)","(508, 105)","(507, 55)",3,200,20481
"(1, 50)","(7.0, 0.0)","(-38, -38)","(55.0, 0.0)","(-48, 30)","(-66.0, 0.0)","(6, -30)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 4)","(0.0, 60.0)","(508, 105)","(507, 55)","(1, 50)","(7.0, 0.0)","(-38, -37)","(55.0, 0.0)","(-48, 31)","(-66.0, 0.0)","(6, -29)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 5)","(0.0, 61.0)","(508, 106)","(507, 56)",3,200,20519
"(1, 50)","(7.0, 0.0)","(-38, -37)","(55.0, 0.0)","(-48, 31)","(-66.0, 0.0)","(6, -29)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 5)","(0.0, 61.0)","(508, 106)","(507, 56)","(1, 50)","(7.0, 0.0)","(-38, -36)","(55.0, 0.0)","(-48, 32)","(-66.0, 0.0)","(6, -28)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 6)","(0.0, 62.0)","(508, 107)","(507, 57)",3,200,20556
"(1, 50)","(7.0, 0.0)","(-38, -36)","(55.0, 0.0)","(-48, 32)","(-66.0, 0.0)","(6, -28)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 6)","(0.0, 62.0)","(508, 107)","(507, 57)","(1, 50)","(7.0, 0.0)","(-38, -35)","(55.0, 0.0)","(-48, 33)","(-66.0, 0.0)","(6, -27)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 7)","(0.0, 63.0)","(508, 108)","(507, 58)",3,200,20593
"(1, 50)","(7.0, 0.0)","(-38, -35)","(55.0, 0.0)","(-48, 33)","(-66.0, 0.0)","(6, -27)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 7)","(0.0, 63.0)","(508, 108)","(507, 58)","(1, 50)","(7.0, 0.0)","(-38, -34)","(55.0, 0.0)","(-48, 34)","(-66.0, 0.0)","(6, -26)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 8)","(0.0, 64.0)","(508, 109)","(507, 59)",3,200,20630
"(1, 50)","(7.0, 0.0)","(-38, -34)","(55.0, 0.0)","(-48, 34)","(-66.0, 0.0)","(6, -26)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 8)","(0.0, 64.0)","(508, 109)","(507, 59)","(1, 50)","(7.0, 0.0)","(-38, -33)","(55.0, 0.0)","(-48, 35)","(-66.0, 0.0)","(6, -25)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 9)","(0.0, 65.0)","(508, 110)","(507, 60)",3,200,20667
"(1, 50)","(7.0, 0.0)","(-38, -33)","(55.0, 0.0)","(-48, 35)","(-66.0, 0.0)","(6, -25)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 9)","(0.0, 65.0)","(508, 110)","(507, 60)","(1, 50)","(7.0, 0.0)","(-38, -32)","(55.0, 0.0)","(-48, 36)","(-66.0, 0.0)","(6, -24)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 10)","(0.0, 66.0)","(508, 111)","(507, 61)",3,200,20704
"(1, 50)","(7.0, 0.0)","(-38, -32)","(55.0, 0.0)","(-48, 36)","(-66.0, 0.0)","(6, -24)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 10)","(0.0, 66.0)","(508, 111)","(507, 61)","(1, 50)","(7.0, 0.0)","(-38, -31)","(55.0, 0.0)","(-48, 37)","(-66.0, 0.0)","(6, -23)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 11)","(0.0, 67.0)","(508, 112)","(507, 62)",3,200,20741
"(1, 50)","(7.0, 0.0)","(-38, -31)","(55.0, 0.0)","(-48, 37)","(-66.0, 0.0)","(6, -23)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 11)","(0.0, 67.0)","(508, 112)","(507, 62)","(1, 50)","(7.0, 0.0)","(-38, -30)","(55.0, 0.0)","(-48, 38)","(-66.0, 0.0)","(6, -22)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 12)","(0.0, 68.0)","(508, 113)","(507, 63)",3,200,20778
"(1, 50)","(7.0, 0.0)","(-38, -30)","(55.0, 0.0)","(-48, 38)","(-66.0, 0.0)","(6, -22)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 12)","(0.0, 68.0)","(508, 113)","(507, 63)","(1, 50)","(7.0, 0.0)","(-38, -29)","(55.0, 0.0)","(-48, 39)","(-66.0, 0.0)","(6, -21)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 13)","(-67, -11)","(508, 114)","(507, 64)",3,200,20815
"(1, 50)","(7.0, 0.0)","(-38, -29)","(55.0, 0.0)","(-48, 39)","(-66.0, 0.0)","(6, -21)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 13)","(-67, -11)","(508, 114)","(507, 64)","(1, 50)","(7.0, 0.0)","(-38, -28)","(55.0, 0.0)","(-48, 40)","(-66.0, 0.0)","(6, -20)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 14)","(-67, -10)","(508, 115)","(507, 65)",3,200,20852
"(1, 50)","(7.0, 0.0)","(-38, -28)","(55.0, 0.0)","(-48, 40)","(-66.0, 0.0)","(6, -20)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 14)","(-67, -10)","(508, 115)","(507, 65)","(1, 50)","(7.0, 0.0)","(-38, -27)","(55.0, 0.0)","(-48, 41)","(-66.0, 0.0)","(6, -19)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 15)","(-67, -9)","(508, 116)","(507, 66)",3,200,20889
"(1, 50)","(7.0, 0.0)","(-38, -27)","(55.0, 0.0)","(-48, 41)","(-66.0, 0.0)","(6, -19)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 15)","(-67, -9)","(508, 116)","(507, 66)","(1, 50)","(7.0, 0.0)","(-38, -26)","(55.0, 0.0)","(-48, 42)","(-66.0, 0.0)","(6, -18)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 16)","(-67, -8)","(508, 117)","(507, 67)",3,200,20926
"(1, 50)","(7.0, 0.0)","(-38, -26)","(55.0, 0.0)","(-48, 42)","(-66.0, 0.0)","(6, -18)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 16)","(-67, -8)","(508, 117)","(507, 67)","(1, 50)","(7.0, 0.0)","(-38, -25)","(55.0, 0.0)","(-48, 43)","(-66, 0)","(6, -17)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 17)","(-67, -7)","(508, 118)","(507, 68)",3,200,20963
"(1, 50)","(7.0, 0.0)","(-38, -25)","(55.0, 0.0)","(-48, 43)","(-66, 0)","(6, -17)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 17)","(-67, -7)","(508, 118)","(507, 68)","(1, 50)","(7.0, 0.0)","(-38, -24)","(55.0, 0.0)","(-48, 44)","(-66, 1)","(6, -16)","(-49.0, 0.0)","(54.0, 0.0)","(-58, 18)","(-67, -6)","(508, 119)","(507, 69)",3,200,21000
