P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_to_P2_relative_position_tag,P1_to_obs_1_relative_position_tag,P1_to_obs_2_relative_position_tag,P1_to_obs_3_relative_position_tag,P1_to_obs_4_relative_position_tag,P1_to_obs_5_relative_position_tag,P2_to_obs_1_relative_position_tag,P2_to_obs_2_relative_position_tag,P2_to_obs_3_relative_position_tag,P2_to_obs_4_relative_position_tag,P2_to_obs_5_relative_position_tag,P1_to_goal_relative_position_tag,P2_to_goal_relative_position_tag,P1_action,reward,timestamp_milliseconds
"(40, -30)","(-22, -71)","(-80, -134)","(-240, -66)","(-289, -13)","(0.0, -297.0)","(-62, -41)","(-120, -104)","(0.0, -267.0)","(-280, -36)","(-329.0, 0.0)","(-65, -29)","(-105, 1)","(40, -30)","(-21, -71)","(-79, -134)","(-239, -66)","(-288, -13)","(0.0, -297.0)","(-61, -41)","(-119, -104)","(0.0, -267.0)","(-279, -36)","(-328.0, 0.0)","(-64, -29)","(-104, 1)",1,200,24393
"(40, -30)","(-21, -71)","(-79, -134)","(-239, -66)","(-288, -13)","(0.0, -297.0)","(-61, -41)","(-119, -104)","(0.0, -267.0)","(-279, -36)","(-328.0, 0.0)","(-64, -29)","(-104, 1)","(40, -30)","(-20, -71)","(-78, -134)","(-238, -66)","(-287, -13)","(0.0, -297.0)","(-60, -41)","(-118, -104)","(0.0, -267.0)","(-278, -36)","(-327.0, 0.0)","(-63, -29)","(-103, 1)",1,200,24429
"(40, -30)","(-20, -71)","(-78, -134)","(-238, -66)","(-287, -13)","(0.0, -297.0)","(-60, -41)","(-118, -104)","(0.0, -267.0)","(-278, -36)","(-327.0, 0.0)","(-63, -29)","(-103, 1)","(40, -30)","(-19, -71)","(-77, -134)","(-237, -66)","(-286, -13)","(0.0, -297.0)","(-59, -41)","(-117, -104)","(0.0, -267.0)","(-277, -36)","(-326.0, 0.0)","(-62, -29)","(-102, 1)",1,200,24464
"(40, -30)","(-19, -71)","(-77, -134)","(-237, -66)","(-286, -13)","(0.0, -297.0)","(-59, -41)","(-117, -104)","(0.0, -267.0)","(-277, -36)","(-326.0, 0.0)","(-62, -29)","(-102, 1)","(40, -30)","(-18, -71)","(-76, -134)","(-236, -66)","(-285, -13)","(0.0, -297.0)","(-58, -41)","(-116, -104)","(0.0, -267.0)","(-276, -36)","(-325.0, 0.0)","(-61, -29)","(-101, 1)",1,200,24500
"(40, -30)","(-18, -71)","(-76, -134)","(-236, -66)","(-285, -13)","(0.0, -297.0)","(-58, -41)","(-116, -104)","(0.0, -267.0)","(-276, -36)","(-325.0, 0.0)","(-61, -29)","(-101, 1)","(40, -30)","(-17, -71)","(-75, -134)","(-235, -66)","(-284, -13)","(0.0, -297.0)","(-57, -41)","(-115, -104)","(0.0, -267.0)","(-275, -36)","(-324.0, 0.0)","(-60, -29)","(-100, 1)",1,200,24536
"(40, -30)","(-17, -71)","(-75, -134)","(-235, -66)","(-284, -13)","(0.0, -297.0)","(-57, -41)","(-115, -104)","(0.0, -267.0)","(-275, -36)","(-324.0, 0.0)","(-60, -29)","(-100, 1)","(40, -30)","(-16, -71)","(-74, -134)","(-234, -66)","(-283, -13)","(0.0, -297.0)","(-56, -41)","(-114, -104)","(0.0, -267.0)","(-274, -36)","(-323.0, 0.0)","(-59, -29)","(-99, 1)",1,200,24571
"(40, -30)","(-16, -71)","(-74, -134)","(-234, -66)","(-283, -13)","(0.0, -297.0)","(-56, -41)","(-114, -104)","(0.0, -267.0)","(-274, -36)","(-323.0, 0.0)","(-59, -29)","(-99, 1)","(40, -30)","(-15, -71)","(-73, -134)","(-233, -66)","(-282, -13)","(0.0, -297.0)","(-55, -41)","(-113, -104)","(0.0, -267.0)","(-273, -36)","(-322.0, 0.0)","(-58, -29)","(-98, 1)",1,200,24607
"(40, -30)","(-15, -71)","(-73, -134)","(-233, -66)","(-282, -13)","(0.0, -297.0)","(-55, -41)","(-113, -104)","(0.0, -267.0)","(-273, -36)","(-322.0, 0.0)","(-58, -29)","(-98, 1)","(40, -30)","(-14, -71)","(-72, -134)","(-232, -66)","(-281, -13)","(0.0, -297.0)","(-54, -41)","(-112, -104)","(0.0, -267.0)","(-272, -36)","(-321.0, 0.0)","(-57, -29)","(-97, 1)",1,200,24643
"(40, -30)","(-14, -71)","(-72, -134)","(-232, -66)","(-281, -13)","(0.0, -297.0)","(-54, -41)","(-112, -104)","(0.0, -267.0)","(-272, -36)","(-321.0, 0.0)","(-57, -29)","(-97, 1)","(40, -30)","(-13, -71)","(-71, -134)","(-231, -66)","(-280, -13)","(0.0, -297.0)","(-53, -41)","(-111, -104)","(0.0, -267.0)","(-271, -36)","(-320.0, 0.0)","(-56, -29)","(-96, 1)",1,200,24679
"(40, -30)","(-13, -71)","(-71, -134)","(-231, -66)","(-280, -13)","(0.0, -297.0)","(-53, -41)","(-111, -104)","(0.0, -267.0)","(-271, -36)","(-320.0, 0.0)","(-56, -29)","(-96, 1)","(40, -30)","(-12, -71)","(-70, -134)","(-230, -66)","(-279, -13)","(0.0, -297.0)","(-52, -41)","(-110, -104)","(0.0, -267.0)","(-270, -36)","(-319.0, 0.0)","(-55, -29)","(-95, 1)",1,200,24714
"(40, -30)","(-12, -71)","(-70, -134)","(-230, -66)","(-279, -13)","(0.0, -297.0)","(-52, -41)","(-110, -104)","(0.0, -267.0)","(-270, -36)","(-319.0, 0.0)","(-55, -29)","(-95, 1)","(40, -30)","(-11, -71)","(-69, -134)","(-229, -66)","(-278, -13)","(0.0, -297.0)","(-51, -41)","(-109, -104)","(0.0, -267.0)","(-269, -36)","(-318.0, 0.0)","(-54, -29)","(-94, 1)",1,200,24750
"(40, -30)","(-11, -71)","(-69, -134)","(-229, -66)","(-278, -13)","(0.0, -297.0)","(-51, -41)","(-109, -104)","(0.0, -267.0)","(-269, -36)","(-318.0, 0.0)","(-54, -29)","(-94, 1)","(40, -30)","(-10, -71)","(-68, -134)","(-228, -66)","(-277, -13)","(0.0, -297.0)","(-50, -41)","(-108, -104)","(0.0, -267.0)","(-268, -36)","(-317.0, 0.0)","(-53, -29)","(-93, 1)",1,200,24786
"(40, -30)","(-10, -71)","(-68, -134)","(-228, -66)","(-277, -13)","(0.0, -297.0)","(-50, -41)","(-108, -104)","(0.0, -267.0)","(-268, -36)","(-317.0, 0.0)","(-53, -29)","(-93, 1)","(40, -30)","(-9, -71)","(-67, -134)","(-227, -66)","(-276, -13)","(0.0, -297.0)","(-49, -41)","(-107, -104)","(0.0, -267.0)","(-267, -36)","(-316.0, 0.0)","(-52, -29)","(-92, 1)",1,200,24821
"(40, -30)","(-9, -71)","(-67, -134)","(-227, -66)","(-276, -13)","(0.0, -297.0)","(-49, -41)","(-107, -104)","(0.0, -267.0)","(-267, -36)","(-316.0, 0.0)","(-52, -29)","(-92, 1)","(40, -30)","(-8, -71)","(-66, -134)","(-226, -66)","(-275, -13)","(0.0, -297.0)","(-48, -41)","(-106, -104)","(0.0, -267.0)","(-266, -36)","(-315.0, 0.0)","(-51, -29)","(-91, 1)",1,200,24857
"(40, -30)","(-8, -71)","(-66, -134)","(-226, -66)","(-275, -13)","(0.0, -297.0)","(-48, -41)","(-106, -104)","(0.0, -267.0)","(-266, -36)","(-315.0, 0.0)","(-51, -29)","(-91, 1)","(40, -30)","(-7, -71)","(-65, -134)","(-225, -66)","(-274, -13)","(0.0, -297.0)","(-47, -41)","(-105, -104)","(0.0, -267.0)","(-265, -36)","(-314.0, 0.0)","(-50, -29)","(-90, 1)",1,200,24893
"(40, -30)","(-7, -71)","(-65, -134)","(-225, -66)","(-274, -13)","(0.0, -297.0)","(-47, -41)","(-105, -104)","(0.0, -267.0)","(-265, -36)","(-314.0, 0.0)","(-50, -29)","(-90, 1)","(40, -30)","(-6, -71)","(-64, -134)","(-224, -66)","(-273, -13)","(0.0, -297.0)","(-46, -41)","(-104, -104)","(-264, -36)","(0.0, -267.0)","(-313.0, 0.0)","(-49, -29)","(-89, 1)",1,200,24929
"(40, -30)","(-6, -71)","(-64, -134)","(-224, -66)","(-273, -13)","(0.0, -297.0)","(-46, -41)","(-104, -104)","(-264, -36)","(0.0, -267.0)","(-313.0, 0.0)","(-49, -29)","(-89, 1)","(40, -30)","(-5, -71)","(-63, -134)","(-223, -66)","(-272, -13)","(-297.0, 0.0)","(-45, -41)","(-103, -104)","(-263, -36)","(0.0, -267.0)","(-312.0, 0.0)","(-48, -29)","(-88, 1)",1,200,24964
"(40, -30)","(-5, -71)","(-63, -134)","(-223, -66)","(-272, -13)","(-297.0, 0.0)","(-45, -41)","(-103, -104)","(-263, -36)","(0.0, -267.0)","(-312.0, 0.0)","(-48, -29)","(-88, 1)","(40, -30)","(-4, -71)","(-62, -134)","(-222, -66)","(-271, -13)","(-296.0, 0.0)","(-44, -41)","(-102, -104)","(-262, -36)","(0.0, -267.0)","(-311.0, 0.0)","(-47, -29)","(-87, 1)",1,200,25000
"(40, -30)","(-4, -71)","(-62, -134)","(-222, -66)","(-271, -13)","(-296.0, 0.0)","(-44, -41)","(-102, -104)","(-262, -36)","(0.0, -267.0)","(-311.0, 0.0)","(-47, -29)","(-87, 1)","(40, -30)","(-3, -71)","(-61, -134)","(-221, -66)","(-270, -13)","(-295.0, 0.0)","(-43, -41)","(-101, -104)","(-261, -36)","(0.0, -267.0)","(-310.0, 0.0)","(-46, -29)","(-86, 1)",1,200,25037
"(40, -30)","(-3, -71)","(-61, -134)","(-221, -66)","(-270, -13)","(-295.0, 0.0)","(-43, -41)","(-101, -104)","(-261, -36)","(0.0, -267.0)","(-310.0, 0.0)","(-46, -29)","(-86, 1)","(40, -30)","(-2, -71)","(-60, -134)","(-220, -66)","(-269, -13)","(-294.0, 0.0)","(-42, -41)","(-100, -104)","(-260, -36)","(0.0, -267.0)","(-309.0, 0.0)","(-45, -29)","(-85, 1)",1,200,25074
"(40, -30)","(-2, -71)","(-60, -134)","(-220, -66)","(-269, -13)","(-294.0, 0.0)","(-42, -41)","(-100, -104)","(-260, -36)","(0.0, -267.0)","(-309.0, 0.0)","(-45, -29)","(-85, 1)","(40, -30)","(-1, -71)","(-59, -134)","(-219, -66)","(-268, -13)","(-293.0, 0.0)","(-41, -41)","(-99, -104)","(-259, -36)","(0.0, -267.0)","(-308.0, 0.0)","(-44, -29)","(-84, 1)",1,200,25111
"(40, -30)","(-1, -71)","(-59, -134)","(-219, -66)","(-268, -13)","(-293.0, 0.0)","(-41, -41)","(-99, -104)","(-259, -36)","(0.0, -267.0)","(-308.0, 0.0)","(-44, -29)","(-84, 1)","(40, -30)","(0, -71)","(-58, -134)","(-218, -66)","(-267, -13)","(-292.0, 0.0)","(-40, -41)","(-98, -104)","(-258, -36)","(0.0, -267.0)","(-307.0, 0.0)","(-43, -29)","(-83, 1)",1,200,25148
"(40, -30)","(0, -71)","(-58, -134)","(-218, -66)","(-267, -13)","(-292.0, 0.0)","(-40, -41)","(-98, -104)","(-258, -36)","(0.0, -267.0)","(-307.0, 0.0)","(-43, -29)","(-83, 1)","(40, -30)","(0.0, -71.0)","(-57, -134)","(-217, -66)","(-266, -13)","(-291.0, 0.0)","(-39, -41)","(-97, -104)","(-257, -36)","(0.0, -267.0)","(-306.0, 0.0)","(-42, -29)","(-82, 1)",1,200,25185
"(40, -30)","(0.0, -71.0)","(-57, -134)","(-217, -66)","(-266, -13)","(-291.0, 0.0)","(-39, -41)","(-97, -104)","(-257, -36)","(0.0, -267.0)","(-306.0, 0.0)","(-42, -29)","(-82, 1)","(40, -30)","(0.0, -71.0)","(-56, -134)","(-216, -66)","(-265, -13)","(-290.0, 0.0)","(-38, -41)","(-96, -104)","(-256, -36)","(0.0, -267.0)","(-305.0, 0.0)","(-41, -29)","(-81, 1)",1,200,25222
"(40, -30)","(0.0, -71.0)","(-56, -134)","(-216, -66)","(-265, -13)","(-290.0, 0.0)","(-38, -41)","(-96, -104)","(-256, -36)","(0.0, -267.0)","(-305.0, 0.0)","(-41, -29)","(-81, 1)","(40, -30)","(0.0, -71.0)","(-55, -134)","(-215, -66)","(-264, -13)","(-289.0, 0.0)","(-37, -41)","(-95, -104)","(-255, -36)","(0.0, -267.0)","(-304.0, 0.0)","(-40, -29)","(-80, 1)",1,200,25259
"(40, -30)","(0.0, -71.0)","(-55, -134)","(-215, -66)","(-264, -13)","(-289.0, 0.0)","(-37, -41)","(-95, -104)","(-255, -36)","(0.0, -267.0)","(-304.0, 0.0)","(-40, -29)","(-80, 1)","(40, -30)","(0.0, -71.0)","(-54, -134)","(-214, -66)","(-263, -13)","(-288.0, 0.0)","(-36, -41)","(-94, -104)","(-254, -36)","(0.0, -267.0)","(-303.0, 0.0)","(-39, -29)","(-79, 1)",1,200,25296
"(40, -30)","(0.0, -71.0)","(-54, -134)","(-214, -66)","(-263, -13)","(-288.0, 0.0)","(-36, -41)","(-94, -104)","(-254, -36)","(0.0, -267.0)","(-303.0, 0.0)","(-39, -29)","(-79, 1)","(41, -29)","(0.0, -71.0)","(-53, -134)","(-213, -66)","(-262, -13)","(-287.0, 0.0)","(-36, -42)","(-94, -105)","(-254, -37)","(0.0, -268.0)","(-303.0, 0.0)","(-38, -29)","(-79, 0)",1,200,25333
"(41, -29)","(0.0, -71.0)","(-53, -134)","(-213, -66)","(-262, -13)","(-287.0, 0.0)","(-36, -42)","(-94, -105)","(-254, -37)","(0.0, -268.0)","(-303.0, 0.0)","(-38, -29)","(-79, 0)","(42, -28)","(0.0, -71.0)","(-52, -134)","(-212, -66)","(-261, -13)","(-286.0, 0.0)","(-36, -43)","(-94, -106)","(-254, -38)","(0.0, -269.0)","(-303.0, 0.0)","(-37, -29)","(-79, -1)",1,200,25370
"(42, -28)","(0.0, -71.0)","(-52, -134)","(-212, -66)","(-261, -13)","(-286.0, 0.0)","(-36, -43)","(-94, -106)","(-254, -38)","(0.0, -269.0)","(-303.0, 0.0)","(-37, -29)","(-79, -1)","(43, -27)","(0.0, -71.0)","(-51, -134)","(-211, -66)","(-260, -13)","(-285.0, 0.0)","(-36, -44)","(-94, -107)","(-254, -39)","(0.0, -270.0)","(-303.0, 0.0)","(-36, -29)","(-79, -2)",1,200,25407
"(43, -27)","(0.0, -71.0)","(-51, -134)","(-211, -66)","(-260, -13)","(-285.0, 0.0)","(-36, -44)","(-94, -107)","(-254, -39)","(0.0, -270.0)","(-303.0, 0.0)","(-36, -29)","(-79, -2)","(43, -27)","(0.0, -72.0)","(-51, -135)","(-211, -67)","(-260, -14)","(-285.0, 0.0)","(-36, -45)","(-94, -108)","(-254, -40)","(0.0, -271.0)","(-303.0, 0.0)","(-36, -30)","(-79, -3)",1,200,25444
"(43, -27)","(0.0, -72.0)","(-51, -135)","(-211, -67)","(-260, -14)","(-285.0, 0.0)","(-36, -45)","(-94, -108)","(-254, -40)","(0.0, -271.0)","(-303.0, 0.0)","(-36, -30)","(-79, -3)","(43, -27)","(0.0, -73.0)","(-51, -136)","(-211, -68)","(-260, -15)","(-285.0, 0.0)","(-36, -46)","(-94, -109)","(-254, -41)","(0.0, -272.0)","(-303.0, 0.0)","(-36, -31)","(-79, -4)",1,200,25481
"(43, -27)","(0.0, -73.0)","(-51, -136)","(-211, -68)","(-260, -15)","(-285.0, 0.0)","(-36, -46)","(-94, -109)","(-254, -41)","(0.0, -272.0)","(-303.0, 0.0)","(-36, -31)","(-79, -4)","(43, -27)","(0.0, -74.0)","(-51, -137)","(-211, -69)","(-260, -16)","(-285.0, 0.0)","(-36, -47)","(-94, -110)","(-254, -42)","(0.0, -273.0)","(-303.0, 0.0)","(-36, -32)","(-79, -5)",1,200,25519
"(43, -27)","(0.0, -74.0)","(-51, -137)","(-211, -69)","(-260, -16)","(-285.0, 0.0)","(-36, -47)","(-94, -110)","(-254, -42)","(0.0, -273.0)","(-303.0, 0.0)","(-36, -32)","(-79, -5)","(43, -27)","(0.0, -75.0)","(-51, -138)","(-211, -70)","(-260, -17)","(-285.0, 0.0)","(-36, -48)","(-94, -111)","(-254, -43)","(0.0, -274.0)","(-303.0, 0.0)","(-36, -33)","(-79, -6)",1,200,25556
"(43, -27)","(0.0, -75.0)","(-51, -138)","(-211, -70)","(-260, -17)","(-285.0, 0.0)","(-36, -48)","(-94, -111)","(-254, -43)","(0.0, -274.0)","(-303.0, 0.0)","(-36, -33)","(-79, -6)","(43, -27)","(0.0, -76.0)","(-51, -139)","(-211, -71)","(-260, -18)","(-285.0, 0.0)","(-36, -49)","(-94, -112)","(-254, -44)","(0.0, -275.0)","(-303.0, 0.0)","(-36, -34)","(-79, -7)",1,200,25593
"(43, -27)","(0.0, -76.0)","(-51, -139)","(-211, -71)","(-260, -18)","(-285.0, 0.0)","(-36, -49)","(-94, -112)","(-254, -44)","(0.0, -275.0)","(-303.0, 0.0)","(-36, -34)","(-79, -7)","(43, -27)","(0.0, -77.0)","(-51, -140)","(-211, -72)","(-260, -19)","(-285.0, 0.0)","(-36, -50)","(-94, -113)","(-254, -45)","(0.0, -276.0)","(-303.0, 0.0)","(-36, -35)","(-79, -8)",1,200,25630
"(43, -27)","(0.0, -77.0)","(-51, -140)","(-211, -72)","(-260, -19)","(-285.0, 0.0)","(-36, -50)","(-94, -113)","(-254, -45)","(0.0, -276.0)","(-303.0, 0.0)","(-36, -35)","(-79, -8)","(43, -27)","(0.0, -78.0)","(-51, -141)","(-211, -73)","(-260, -20)","(-285.0, 0.0)","(-36, -51)","(-94, -114)","(-254, -46)","(0.0, -277.0)","(-303.0, 0.0)","(-36, -36)","(-79, -9)",1,200,25667
"(43, -27)","(0.0, -78.0)","(-51, -141)","(-211, -73)","(-260, -20)","(-285.0, 0.0)","(-36, -51)","(-94, -114)","(-254, -46)","(0.0, -277.0)","(-303.0, 0.0)","(-36, -36)","(-79, -9)","(43, -27)","(0.0, -79.0)","(-51, -142)","(-211, -74)","(-260, -21)","(-285.0, 0.0)","(-36, -52)","(-94, -115)","(-254, -47)","(0.0, -278.0)","(-303.0, 0.0)","(-36, -37)","(-79, -10)",1,200,25704
"(43, -27)","(0.0, -79.0)","(-51, -142)","(-211, -74)","(-260, -21)","(-285.0, 0.0)","(-36, -52)","(-94, -115)","(-254, -47)","(0.0, -278.0)","(-303.0, 0.0)","(-36, -37)","(-79, -10)","(43, -27)","(0.0, -80.0)","(-51, -143)","(-211, -75)","(-260, -22)","(-285.0, 0.0)","(-36, -53)","(-94, -116)","(-254, -48)","(0.0, -279.0)","(-303.0, 0.0)","(-36, -38)","(-79, -11)",1,200,25741
"(43, -27)","(0.0, -80.0)","(-51, -143)","(-211, -75)","(-260, -22)","(-285.0, 0.0)","(-36, -53)","(-94, -116)","(-254, -48)","(0.0, -279.0)","(-303.0, 0.0)","(-36, -38)","(-79, -11)","(43, -27)","(0.0, -81.0)","(-51, -144)","(-211, -76)","(-260, -23)","(-285.0, 0.0)","(-36, -54)","(-94, -117)","(-254, -49)","(0.0, -280.0)","(-303.0, 0.0)","(-36, -39)","(-79, -12)",1,200,25778
"(43, -27)","(0.0, -81.0)","(-51, -144)","(-211, -76)","(-260, -23)","(-285.0, 0.0)","(-36, -54)","(-94, -117)","(-254, -49)","(0.0, -280.0)","(-303.0, 0.0)","(-36, -39)","(-79, -12)","(43, -27)","(0.0, -82.0)","(-51, -145)","(-211, -77)","(-260, -24)","(-285, 0)","(-36, -55)","(-94, -118)","(-254, -50)","(0.0, -281.0)","(-303.0, 0.0)","(-36, -40)","(-79, -13)",1,200,25815
"(43, -27)","(0.0, -82.0)","(-51, -145)","(-211, -77)","(-260, -24)","(-285, 0)","(-36, -55)","(-94, -118)","(-254, -50)","(0.0, -281.0)","(-303.0, 0.0)","(-36, -40)","(-79, -13)","(43, -27)","(0.0, -83.0)","(-51, -146)","(-211, -78)","(-260, -25)","(-285, -1)","(-36, -56)","(-94, -119)","(-254, -51)","(0.0, -282.0)","(-303.0, 0.0)","(-36, -41)","(-79, -14)",1,200,25852
"(43, -27)","(0.0, -83.0)","(-51, -146)","(-211, -78)","(-260, -25)","(-285, -1)","(-36, -56)","(-94, -119)","(-254, -51)","(0.0, -282.0)","(-303.0, 0.0)","(-36, -41)","(-79, -14)","(43, -27)","(0.0, -84.0)","(-51, -147)","(-211, -79)","(-260, -26)","(-285, -2)","(-36, -57)","(-94, -120)","(-254, -52)","(0.0, -283.0)","(-303.0, 0.0)","(-36, -42)","(-79, -15)",1,200,25889
"(43, -27)","(0.0, -84.0)","(-51, -147)","(-211, -79)","(-260, -26)","(-285, -2)","(-36, -57)","(-94, -120)","(-254, -52)","(0.0, -283.0)","(-303.0, 0.0)","(-36, -42)","(-79, -15)","(43, -26)","(0.0, -84.0)","(-51, -147)","(-211, -79)","(-260, -26)","(-285, -2)","(-36, -58)","(-94, -121)","(-254, -53)","(0.0, -284.0)","(-303, 0)","(-36, -42)","(-79, -16)",1,200,25926
"(43, -26)","(0.0, -84.0)","(-51, -147)","(-211, -79)","(-260, -26)","(-285, -2)","(-36, -58)","(-94, -121)","(-254, -53)","(0.0, -284.0)","(-303, 0)","(-36, -42)","(-79, -16)","(43, -25)","(0.0, -84.0)","(-51, -147)","(-211, -79)","(-260, -26)","(-285, -2)","(-36, -59)","(-94, -122)","(-254, -54)","(0.0, -285.0)","(-303, -1)","(-36, -42)","(-79, -17)",4,200,25963
"(43, -25)","(0.0, -84.0)","(-51, -147)","(-211, -79)","(-260, -26)","(-285, -2)","(-36, -59)","(-94, -122)","(-254, -54)","(0.0, -285.0)","(-303, -1)","(-36, -42)","(-79, -17)","(43, -24)","(0.0, -84.0)","(-51, -147)","(-211, -79)","(-260, -26)","(-285, -2)","(-36, -60)","(-94, -123)","(-254, -55)","(0.0, -286.0)","(-303, -2)","(-36, -42)","(-79, -18)",4,200,26000
"(43, -24)","(0.0, -84.0)","(-51, -147)","(-211, -79)","(-260, -26)","(-285, -2)","(-36, -60)","(-94, -123)","(-254, -55)","(0.0, -286.0)","(-303, -2)","(-36, -42)","(-79, -18)","(43, -23)","(0.0, -84.0)","(-51, -147)","(-211, -79)","(-260, -26)","(-285, -2)","(-36, -61)","(-94, -124)","(-254, -56)","(0.0, -287.0)","(-303, -3)","(-36, -42)","(-79, -19)",4,200,26036
"(43, -23)","(0.0, -84.0)","(-51, -147)","(-211, -79)","(-260, -26)","(-285, -2)","(-36, -61)","(-94, -124)","(-254, -56)","(0.0, -287.0)","(-303, -3)","(-36, -42)","(-79, -19)","(43, -22)","(0.0, -84.0)","(-51, -147)","(-211, -79)","(-260, -26)","(-285, -2)","(-36, -62)","(-94, -125)","(-254, -57)","(0.0, -288.0)","(-303, -4)","(-36, -42)","(-79, -20)",4,200,26071
"(43, -22)","(0.0, -84.0)","(-51, -147)","(-211, -79)","(-260, -26)","(-285, -2)","(-36, -62)","(-94, -125)","(-254, -57)","(0.0, -288.0)","(-303, -4)","(-36, -42)","(-79, -20)","(43, -21)","(0.0, -84.0)","(-51, -147)","(-211, -79)","(-260, -26)","(-285, -2)","(-36, -63)","(-94, -126)","(-254, -58)","(0.0, -289.0)","(-303, -5)","(-36, -42)","(-79, -21)",4,200,26107
"(43, -21)","(0.0, -84.0)","(-51, -147)","(-211, -79)","(-260, -26)","(-285, -2)","(-36, -63)","(-94, -126)","(-254, -58)","(0.0, -289.0)","(-303, -5)","(-36, -42)","(-79, -21)","(43, -20)","(0.0, -84.0)","(-51, -147)","(-211, -79)","(-260, -26)","(-285, -2)","(-36, -64)","(-94, -127)","(-254, -59)","(0.0, -290.0)","(-303, -6)","(-36, -42)","(-79, -22)",4,200,26143
"(43, -20)","(0.0, -84.0)","(-51, -147)","(-211, -79)","(-260, -26)","(-285, -2)","(-36, -64)","(-94, -127)","(-254, -59)","(0.0, -290.0)","(-303, -6)","(-36, -42)","(-79, -22)","(43, -19)","(0.0, -84.0)","(-51, -147)","(-211, -79)","(-260, -26)","(-285, -2)","(-36, -65)","(-94, -128)","(-254, -60)","(0.0, -291.0)","(-303, -7)","(-36, -42)","(-79, -23)",4,200,26179
"(43, -19)","(0.0, -84.0)","(-51, -147)","(-211, -79)","(-260, -26)","(-285, -2)","(-36, -65)","(-94, -128)","(-254, -60)","(0.0, -291.0)","(-303, -7)","(-36, -42)","(-79, -23)","(43, -18)","(0.0, -84.0)","(-51, -147)","(-211, -79)","(-260, -26)","(-285, -2)","(-36, -66)","(-94, -129)","(-254, -61)","(0.0, -292.0)","(-303, -8)","(-36, -42)","(-79, -24)",4,200,26214
"(43, -18)","(0.0, -84.0)","(-51, -147)","(-211, -79)","(-260, -26)","(-285, -2)","(-36, -66)","(-94, -129)","(-254, -61)","(0.0, -292.0)","(-303, -8)","(-36, -42)","(-79, -24)","(43, -17)","(0.0, -84.0)","(-51, -147)","(-211, -79)","(-260, -26)","(-285, -2)","(-36, -67)","(-94, -130)","(-254, -62)","(0.0, -293.0)","(-303, -9)","(-36, -42)","(-79, -25)",4,200,26250
"(43, -17)","(0.0, -84.0)","(-51, -147)","(-211, -79)","(-260, -26)","(-285, -2)","(-36, -67)","(-94, -130)","(-254, -62)","(0.0, -293.0)","(-303, -9)","(-36, -42)","(-79, -25)","(43, -16)","(0.0, -84.0)","(-51, -147)","(-211, -79)","(-260, -26)","(-285, -2)","(-36, -68)","(-94, -131)","(-254, -63)","(0.0, -294.0)","(-303, -10)","(-36, -42)","(-79, -26)",4,200,26286
"(43, -16)","(0.0, -84.0)","(-51, -147)","(-211, -79)","(-260, -26)","(-285, -2)","(-36, -68)","(-94, -131)","(-254, -63)","(0.0, -294.0)","(-303, -10)","(-36, -42)","(-79, -26)","(43, -15)","(0.0, -84.0)","(-51, -147)","(-211, -79)","(-260, -26)","(-285, -2)","(-36, -69)","(-94, -132)","(-254, -64)","(0.0, -295.0)","(-303, -11)","(-36, -42)","(-79, -27)",4,200,26321
"(43, -15)","(0.0, -84.0)","(-51, -147)","(-211, -79)","(-260, -26)","(-285, -2)","(-36, -69)","(-94, -132)","(-254, -64)","(0.0, -295.0)","(-303, -11)","(-36, -42)","(-79, -27)","(43, -14)","(0.0, -83.0)","(-51, -146)","(-211, -78)","(-260, -25)","(-285, -1)","(-36, -69)","(-94, -132)","(-254, -64)","(0.0, -295.0)","(-303, -11)","(-36, -41)","(-79, -27)",4,200,26357
"(43, -14)","(0.0, -83.0)","(-51, -146)","(-211, -78)","(-260, -25)","(-285, -1)","(-36, -69)","(-94, -132)","(-254, -64)","(0.0, -295.0)","(-303, -11)","(-36, -41)","(-79, -27)","(43, -13)","(0.0, -82.0)","(-51, -145)","(-211, -77)","(-260, -24)","(-285, 0)","(-36, -69)","(-94, -132)","(-254, -64)","(0.0, -295.0)","(-303, -11)","(-36, -40)","(-79, -27)",3,200,27179
"(43, -13)","(0.0, -82.0)","(-51, -145)","(-211, -77)","(-260, -24)","(-285, 0)","(-36, -69)","(-94, -132)","(-254, -64)","(0.0, -295.0)","(-303, -11)","(-36, -40)","(-79, -27)","(43, -12)","(0.0, -81.0)","(-51, -144)","(-211, -76)","(-260, -23)","(-285.0, 0.0)","(-36, -69)","(-94, -132)","(-254, -64)","(0.0, -295.0)","(-303, -11)","(-36, -39)","(-79, -27)",3,200,27214
