P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_to_P2_relative_position_tag,P1_to_obs_1_relative_position_tag,P1_to_obs_2_relative_position_tag,P1_to_obs_3_relative_position_tag,P1_to_obs_4_relative_position_tag,P1_to_obs_5_relative_position_tag,P2_to_obs_1_relative_position_tag,P2_to_obs_2_relative_position_tag,P2_to_obs_3_relative_position_tag,P2_to_obs_4_relative_position_tag,P2_to_obs_5_relative_position_tag,P1_to_goal_relative_position_tag,P2_to_goal_relative_position_tag,P1_action,reward,timestamp_milliseconds
"(-1, 0)","(63, -27)","(0.0, -78.0)","(100.0, 0.0)","(-24, -98)","(29, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(60, -21)","(61, -21)","(-2, 0)","(62, -27)","(0.0, -78.0)","(99.0, 0.0)","(-25, -98)","(28, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(59, -21)","(61, -21)",0,200,6889
"(-2, 0)","(62, -27)","(0.0, -78.0)","(99.0, 0.0)","(-25, -98)","(28, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(59, -21)","(61, -21)","(-3, 0)","(61, -27)","(0.0, -78.0)","(98.0, 0.0)","(-26, -98)","(27, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(58, -21)","(61, -21)",0,200,6926
"(-3, 0)","(61, -27)","(0.0, -78.0)","(98.0, 0.0)","(-26, -98)","(27, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(58, -21)","(61, -21)","(-4, 0)","(60, -27)","(0.0, -78.0)","(97.0, 0.0)","(-27, -98)","(26, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(57, -21)","(61, -21)",0,200,6963
"(-4, 0)","(60, -27)","(0.0, -78.0)","(97.0, 0.0)","(-27, -98)","(26, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(57, -21)","(61, -21)","(-5, 0)","(59, -27)","(0.0, -78.0)","(96.0, 0.0)","(-28, -98)","(25, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(56, -21)","(61, -21)",0,200,7000
"(-5, 0)","(59, -27)","(0.0, -78.0)","(96.0, 0.0)","(-28, -98)","(25, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(56, -21)","(61, -21)","(-6, 0)","(58, -27)","(0.0, -78.0)","(95.0, 0.0)","(-29, -98)","(24, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(55, -21)","(61, -21)",0,200,7036
"(-6, 0)","(58, -27)","(0.0, -78.0)","(95.0, 0.0)","(-29, -98)","(24, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(55, -21)","(61, -21)","(-7, 0)","(57, -27)","(0.0, -78.0)","(94.0, 0.0)","(-30, -98)","(23, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(54, -21)","(61, -21)",0,200,7071
"(-7, 0)","(57, -27)","(0.0, -78.0)","(94.0, 0.0)","(-30, -98)","(23, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(54, -21)","(61, -21)","(-8, 0)","(56, -27)","(0.0, -78.0)","(93.0, 0.0)","(-31, -98)","(22, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(53, -21)","(61, -21)",0,200,7107
"(-8, 0)","(56, -27)","(0.0, -78.0)","(93.0, 0.0)","(-31, -98)","(22, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(53, -21)","(61, -21)","(-9, 0)","(55, -27)","(0.0, -78.0)","(92.0, 0.0)","(-32, -98)","(21, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(52, -21)","(61, -21)",0,200,7143
"(-9, 0)","(55, -27)","(0.0, -78.0)","(92.0, 0.0)","(-32, -98)","(21, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(52, -21)","(61, -21)","(-10, 0)","(54, -27)","(0.0, -78.0)","(91.0, 0.0)","(-33, -98)","(20, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(51, -21)","(61, -21)",0,200,7179
"(-10, 0)","(54, -27)","(0.0, -78.0)","(91.0, 0.0)","(-33, -98)","(20, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(51, -21)","(61, -21)","(-11, 0)","(53, -27)","(0.0, -78.0)","(90.0, 0.0)","(-34, -98)","(19, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(50, -21)","(61, -21)",0,200,7214
"(-11, 0)","(53, -27)","(0.0, -78.0)","(90.0, 0.0)","(-34, -98)","(19, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(50, -21)","(61, -21)","(-12, 0)","(52, -27)","(0.0, -78.0)","(89.0, 0.0)","(-35, -98)","(18, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(49, -21)","(61, -21)",0,200,7250
"(-12, 0)","(52, -27)","(0.0, -78.0)","(89.0, 0.0)","(-35, -98)","(18, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(49, -21)","(61, -21)","(-13, 0)","(51, -27)","(0.0, -78.0)","(88.0, 0.0)","(-36, -98)","(17, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(48, -21)","(61, -21)",0,200,7286
"(-13, 0)","(51, -27)","(0.0, -78.0)","(88.0, 0.0)","(-36, -98)","(17, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(48, -21)","(61, -21)","(-14, 0)","(50, -27)","(0.0, -78.0)","(87.0, 0.0)","(-37, -98)","(16, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(47, -21)","(61, -21)",0,200,7321
"(-14, 0)","(50, -27)","(0.0, -78.0)","(87.0, 0.0)","(-37, -98)","(16, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(47, -21)","(61, -21)","(-15, 0)","(49, -27)","(0.0, -78.0)","(86.0, 0.0)","(-38, -98)","(15, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(46, -21)","(61, -21)",0,200,7357
"(-15, 0)","(49, -27)","(0.0, -78.0)","(86.0, 0.0)","(-38, -98)","(15, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(46, -21)","(61, -21)","(-16, 0)","(48, -27)","(0.0, -78.0)","(85.0, 0.0)","(-39, -98)","(14, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(45, -21)","(61, -21)",0,200,7393
"(-16, 0)","(48, -27)","(0.0, -78.0)","(85.0, 0.0)","(-39, -98)","(14, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(45, -21)","(61, -21)","(-17, 0)","(47, -27)","(0.0, -78.0)","(84.0, 0.0)","(-40, -98)","(13, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(44, -21)","(61, -21)",0,200,7429
"(-17, 0)","(47, -27)","(0.0, -78.0)","(84.0, 0.0)","(-40, -98)","(13, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(44, -21)","(61, -21)","(-18, 0)","(46, -27)","(0.0, -78.0)","(83.0, 0.0)","(-41, -98)","(12, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(43, -21)","(61, -21)",0,200,7464
"(-18, 0)","(46, -27)","(0.0, -78.0)","(83.0, 0.0)","(-41, -98)","(12, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(43, -21)","(61, -21)","(-19, 0)","(45, -27)","(0.0, -78.0)","(82.0, 0.0)","(-42, -98)","(11, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(42, -21)","(61, -21)",0,200,7500
"(-19, 0)","(45, -27)","(0.0, -78.0)","(82.0, 0.0)","(-42, -98)","(11, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(42, -21)","(61, -21)","(-20, 0)","(44, -27)","(0.0, -78.0)","(81.0, 0.0)","(-43, -98)","(10, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(41, -21)","(61, -21)",0,200,7536
"(-20, 0)","(44, -27)","(0.0, -78.0)","(81.0, 0.0)","(-43, -98)","(10, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(41, -21)","(61, -21)","(-21, 0)","(43, -27)","(0.0, -78.0)","(80.0, 0.0)","(-44, -98)","(9, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(40, -21)","(61, -21)",0,200,7571
"(-21, 0)","(43, -27)","(0.0, -78.0)","(80.0, 0.0)","(-44, -98)","(9, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(40, -21)","(61, -21)","(-22, 0)","(42, -27)","(0.0, -78.0)","(79.0, 0.0)","(-45, -98)","(8, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(39, -21)","(61, -21)",0,200,7607
"(-22, 0)","(42, -27)","(0.0, -78.0)","(79.0, 0.0)","(-45, -98)","(8, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(39, -21)","(61, -21)","(-23, 0)","(41, -27)","(78.0, 0.0)","(0, -78)","(-46, -98)","(7, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(38, -21)","(61, -21)",0,200,7643
"(-23, 0)","(41, -27)","(78.0, 0.0)","(0, -78)","(-46, -98)","(7, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(38, -21)","(61, -21)","(-24, 0)","(40, -27)","(77.0, 0.0)","(-1, -78)","(-47, -98)","(6, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(37, -21)","(61, -21)",0,200,7679
"(-24, 0)","(40, -27)","(77.0, 0.0)","(-1, -78)","(-47, -98)","(6, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(37, -21)","(61, -21)","(-25, 0)","(39, -27)","(76.0, 0.0)","(-2, -78)","(-48, -98)","(5, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(36, -21)","(61, -21)",0,200,7714
"(-25, 0)","(39, -27)","(76.0, 0.0)","(-2, -78)","(-48, -98)","(5, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(36, -21)","(61, -21)","(-26, 0)","(38, -27)","(75.0, 0.0)","(-3, -78)","(-49, -98)","(4, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(35, -21)","(61, -21)",0,200,7750
"(-26, 0)","(38, -27)","(75.0, 0.0)","(-3, -78)","(-49, -98)","(4, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(35, -21)","(61, -21)","(-27, 0)","(37, -27)","(74.0, 0.0)","(-4, -78)","(-50, -98)","(3, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(34, -21)","(61, -21)",0,200,7786
"(-27, 0)","(37, -27)","(74.0, 0.0)","(-4, -78)","(-50, -98)","(3, -110)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(34, -21)","(61, -21)","(-28, 0)","(36, -27)","(73.0, 0.0)","(-5, -78)","(2, -110)","(-51, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(33, -21)","(61, -21)",0,200,7821
"(-28, 0)","(36, -27)","(73.0, 0.0)","(-5, -78)","(2, -110)","(-51, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(33, -21)","(61, -21)","(-29, 0)","(35, -27)","(72.0, 0.0)","(-6, -78)","(1, -110)","(-52, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(32, -21)","(61, -21)",0,200,7857
"(-29, 0)","(35, -27)","(72.0, 0.0)","(-6, -78)","(1, -110)","(-52, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(32, -21)","(61, -21)","(-30, 0)","(34, -27)","(71.0, 0.0)","(-7, -78)","(0, -110)","(-53, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(31, -21)","(61, -21)",0,200,7893
"(-30, 0)","(34, -27)","(71.0, 0.0)","(-7, -78)","(0, -110)","(-53, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(31, -21)","(61, -21)","(-31, 0)","(33, -27)","(70.0, 0.0)","(-8, -78)","(0.0, -110.0)","(-54, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(30, -21)","(61, -21)",0,200,7929
"(-31, 0)","(33, -27)","(70.0, 0.0)","(-8, -78)","(0.0, -110.0)","(-54, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(30, -21)","(61, -21)","(-32, 0)","(32, -27)","(69.0, 0.0)","(-9, -78)","(0.0, -110.0)","(-55, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(29, -21)","(61, -21)",0,200,7964
"(-32, 0)","(32, -27)","(69.0, 0.0)","(-9, -78)","(0.0, -110.0)","(-55, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(29, -21)","(61, -21)","(-33, 0)","(31, -27)","(68.0, 0.0)","(-10, -78)","(0.0, -110.0)","(-56, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(28, -21)","(61, -21)",0,200,8000
"(-33, 0)","(31, -27)","(68.0, 0.0)","(-10, -78)","(0.0, -110.0)","(-56, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(28, -21)","(61, -21)","(-34, 0)","(30, -27)","(67.0, 0.0)","(-11, -78)","(0.0, -110.0)","(-57, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(27, -21)","(61, -21)",0,200,8036
"(-34, 0)","(30, -27)","(67.0, 0.0)","(-11, -78)","(0.0, -110.0)","(-57, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(27, -21)","(61, -21)","(-35, 0)","(29, -27)","(66.0, 0.0)","(-12, -78)","(0.0, -110.0)","(-58, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(26, -21)","(61, -21)",0,200,8071
"(-35, 0)","(29, -27)","(66.0, 0.0)","(-12, -78)","(0.0, -110.0)","(-58, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(26, -21)","(61, -21)","(-36, 0)","(28, -27)","(65.0, 0.0)","(-13, -78)","(0.0, -110.0)","(-59, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(25, -21)","(61, -21)",0,200,8107
"(-36, 0)","(28, -27)","(65.0, 0.0)","(-13, -78)","(0.0, -110.0)","(-59, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(25, -21)","(61, -21)","(-37, 0)","(27, -27)","(64.0, 0.0)","(-14, -78)","(0.0, -110.0)","(-60, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(24, -21)","(61, -21)",0,200,8143
"(-37, 0)","(27, -27)","(64.0, 0.0)","(-14, -78)","(0.0, -110.0)","(-60, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(24, -21)","(61, -21)","(-38, 0)","(26, -27)","(63.0, 0.0)","(-15, -78)","(0.0, -110.0)","(-61, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(23, -21)","(61, -21)",0,200,8179
"(-38, 0)","(26, -27)","(63.0, 0.0)","(-15, -78)","(0.0, -110.0)","(-61, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(23, -21)","(61, -21)","(-39, 0)","(25, -27)","(62.0, 0.0)","(-16, -78)","(0.0, -110.0)","(-62, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(22, -21)","(61, -21)",0,200,8214
"(-39, 0)","(25, -27)","(62.0, 0.0)","(-16, -78)","(0.0, -110.0)","(-62, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(22, -21)","(61, -21)","(-40, 0)","(24, -27)","(61.0, 0.0)","(-17, -78)","(0.0, -110.0)","(-63, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(21, -21)","(61, -21)",0,200,8250
"(-40, 0)","(24, -27)","(61.0, 0.0)","(-17, -78)","(0.0, -110.0)","(-63, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(21, -21)","(61, -21)","(-41, 0)","(23, -27)","(60.0, 0.0)","(-18, -78)","(0.0, -110.0)","(-64, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(20, -21)","(61, -21)",0,200,8286
"(-41, 0)","(23, -27)","(60.0, 0.0)","(-18, -78)","(0.0, -110.0)","(-64, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(20, -21)","(61, -21)","(-42, 0)","(22, -27)","(59.0, 0.0)","(-19, -78)","(0.0, -110.0)","(-65, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(19, -21)","(61, -21)",0,200,8321
"(-42, 0)","(22, -27)","(59.0, 0.0)","(-19, -78)","(0.0, -110.0)","(-65, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(19, -21)","(61, -21)","(-43, 0)","(21, -27)","(58.0, 0.0)","(-20, -78)","(0.0, -110.0)","(-66, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(18, -21)","(61, -21)",0,200,8357
"(-43, 0)","(21, -27)","(58.0, 0.0)","(-20, -78)","(0.0, -110.0)","(-66, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(18, -21)","(61, -21)","(-44, 0)","(20, -27)","(57.0, 0.0)","(-21, -78)","(0.0, -110.0)","(-67, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(17, -21)","(61, -21)",0,200,8393
"(-44, 0)","(20, -27)","(57.0, 0.0)","(-21, -78)","(0.0, -110.0)","(-67, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(17, -21)","(61, -21)","(-45, 0)","(19, -27)","(56.0, 0.0)","(-22, -78)","(0.0, -110.0)","(-68, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(16, -21)","(61, -21)",0,200,8429
"(-45, 0)","(19, -27)","(56.0, 0.0)","(-22, -78)","(0.0, -110.0)","(-68, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(16, -21)","(61, -21)","(-46, 0)","(18, -27)","(55.0, 0.0)","(-23, -78)","(0.0, -110.0)","(-69, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(15, -21)","(61, -21)",0,200,8464
"(-46, 0)","(18, -27)","(55.0, 0.0)","(-23, -78)","(0.0, -110.0)","(-69, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(15, -21)","(61, -21)","(-47, 0)","(17, -27)","(54.0, 0.0)","(-24, -78)","(0.0, -110.0)","(-70, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(14, -21)","(61, -21)",0,200,8500
"(-47, 0)","(17, -27)","(54.0, 0.0)","(-24, -78)","(0.0, -110.0)","(-70, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(14, -21)","(61, -21)","(-48, 0)","(16, -27)","(53.0, 0.0)","(-25, -78)","(0.0, -110.0)","(-71, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(13, -21)","(61, -21)",0,200,8536
"(-48, 0)","(16, -27)","(53.0, 0.0)","(-25, -78)","(0.0, -110.0)","(-71, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(13, -21)","(61, -21)","(-49, 0)","(15, -27)","(52.0, 0.0)","(-26, -78)","(0.0, -110.0)","(-72, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(12, -21)","(61, -21)",0,200,8571
"(-49, 0)","(15, -27)","(52.0, 0.0)","(-26, -78)","(0.0, -110.0)","(-72, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(12, -21)","(61, -21)","(-50, 0)","(14, -27)","(51.0, 0.0)","(-27, -78)","(0.0, -110.0)","(-73, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(11, -21)","(61, -21)",0,200,8607
"(-50, 0)","(14, -27)","(51.0, 0.0)","(-27, -78)","(0.0, -110.0)","(-73, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(11, -21)","(61, -21)","(-50, 0)","(14, -27)","(51.0, 0.0)","(-27, -78)","(0.0, -110.0)","(-73, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(11, -21)","(61, -21)",0,200,8643
"(-50, 0)","(14, -27)","(51.0, 0.0)","(-27, -78)","(0.0, -110.0)","(-73, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(11, -21)","(61, -21)","(-50, 0)","(14, -27)","(51.0, 0.0)","(-27, -78)","(0.0, -110.0)","(-73, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(11, -21)","(61, -21)",0,200,8679
"(-50, 0)","(14, -27)","(51.0, 0.0)","(-27, -78)","(0.0, -110.0)","(-73, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(11, -21)","(61, -21)","(-50, 0)","(14, -27)","(51.0, 0.0)","(-27, -78)","(0.0, -110.0)","(-73, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(11, -21)","(61, -21)",0,200,8714
"(-50, 0)","(14, -27)","(51.0, 0.0)","(-27, -78)","(0.0, -110.0)","(-73, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(11, -21)","(61, -21)","(-50, 0)","(14, -27)","(51.0, 0.0)","(-27, -78)","(0.0, -110.0)","(-73, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(11, -21)","(61, -21)",0,200,8750
"(-50, 0)","(14, -27)","(51.0, 0.0)","(-27, -78)","(0.0, -110.0)","(-73, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(11, -21)","(61, -21)","(-50, 0)","(14, -27)","(51.0, 0.0)","(-27, -78)","(0.0, -110.0)","(-73, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(11, -21)","(61, -21)",0,200,8786
"(-50, 0)","(14, -27)","(51.0, 0.0)","(-27, -78)","(0.0, -110.0)","(-73, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(11, -21)","(61, -21)","(-50, 0)","(14, -27)","(51.0, 0.0)","(-27, -78)","(0.0, -110.0)","(-73, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(11, -21)","(61, -21)",0,200,8821
"(-50, 0)","(14, -27)","(51.0, 0.0)","(-27, -78)","(0.0, -110.0)","(-73, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(11, -21)","(61, -21)","(-50, 0)","(14, -27)","(51.0, 0.0)","(-27, -78)","(0.0, -110.0)","(-73, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(11, -21)","(61, -21)",0,200,8857
"(-50, 0)","(14, -27)","(51.0, 0.0)","(-27, -78)","(0.0, -110.0)","(-73, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(11, -21)","(61, -21)","(-50, 0)","(14, -27)","(51.0, 0.0)","(-27, -78)","(0.0, -110.0)","(-73, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(11, -21)","(61, -21)",0,200,8893
"(-50, 0)","(14, -27)","(51.0, 0.0)","(-27, -78)","(0.0, -110.0)","(-73, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(11, -21)","(61, -21)","(-50, 0)","(14, -27)","(51.0, 0.0)","(-27, -78)","(0.0, -110.0)","(-73, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(11, -21)","(61, -21)",0,200,8929
"(-50, 0)","(14, -27)","(51.0, 0.0)","(-27, -78)","(0.0, -110.0)","(-73, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(11, -21)","(61, -21)","(-50, 0)","(14, -27)","(51.0, 0.0)","(-27, -78)","(0.0, -110.0)","(-73, -98)","(64, -27)","(0.0, -78.0)","(-23, -98)","(101.0, 0.0)","(30, -110)","(11, -21)","(61, -21)",0,200,8964
