P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_to_P2_relative_position_tag,P1_to_obs_1_relative_position_tag,P1_to_obs_2_relative_position_tag,P1_to_obs_3_relative_position_tag,P1_to_obs_4_relative_position_tag,P1_to_obs_5_relative_position_tag,P2_to_obs_1_relative_position_tag,P2_to_obs_2_relative_position_tag,P2_to_obs_3_relative_position_tag,P2_to_obs_4_relative_position_tag,P2_to_obs_5_relative_position_tag,P1_to_goal_relative_position_tag,P2_to_goal_relative_position_tag,P1_action,reward,timestamp_milliseconds
"(0, -50)","(63.0, 0.0)","(79, 10)","(60, -96)","(64, 98)","(-143.0, 0.0)","(63, 35)","(60, -46)","(79, 60)","(-91, -102)","(-143.0, 0.0)","(23, 118)","(23, 168)","(0, -50)","(63.0, 0.0)","(79, 10)","(60, -96)","(64, 98)","(-143.0, 0.0)","(63, 35)","(60, -46)","(79, 60)","(-91, -102)","(-143.0, 0.0)","(23, 118)","(23, 168)",2,200,9000
"(0, -50)","(63.0, 0.0)","(79, 10)","(60, -96)","(64, 98)","(-143.0, 0.0)","(63, 35)","(60, -46)","(79, 60)","(-91, -102)","(-143.0, 0.0)","(23, 118)","(23, 168)","(0, -50)","(63.0, 0.0)","(79, 10)","(60, -96)","(64, 98)","(-143.0, 0.0)","(63, 35)","(60, -46)","(79, 60)","(-91, -102)","(-143.0, 0.0)","(23, 118)","(23, 168)",2,200,9034
"(0, -50)","(63.0, 0.0)","(79, 10)","(60, -96)","(64, 98)","(-143.0, 0.0)","(63, 35)","(60, -46)","(79, 60)","(-91, -102)","(-143.0, 0.0)","(23, 118)","(23, 168)","(0, -50)","(63.0, 0.0)","(79, 10)","(60, -96)","(64, 98)","(-143.0, 0.0)","(63, 35)","(60, -46)","(79, 60)","(-91, -102)","(-143.0, 0.0)","(23, 118)","(23, 168)",2,200,9069
"(0, -50)","(63.0, 0.0)","(79, 10)","(60, -96)","(64, 98)","(-143.0, 0.0)","(63, 35)","(60, -46)","(79, 60)","(-91, -102)","(-143.0, 0.0)","(23, 118)","(23, 168)","(0, -50)","(63.0, 0.0)","(79, 10)","(60, -96)","(64, 98)","(-143.0, 0.0)","(63, 35)","(60, -46)","(79, 60)","(-91, -102)","(-143.0, 0.0)","(23, 118)","(23, 168)",2,200,9103
"(0, -50)","(63.0, 0.0)","(79, 10)","(60, -96)","(64, 98)","(-143.0, 0.0)","(63, 35)","(60, -46)","(79, 60)","(-91, -102)","(-143.0, 0.0)","(23, 118)","(23, 168)","(0, -50)","(63.0, 0.0)","(79, 10)","(60, -96)","(64, 98)","(-143.0, 0.0)","(63, 35)","(60, -46)","(79, 60)","(-91, -102)","(-143.0, 0.0)","(23, 118)","(23, 168)",2,200,9138
"(0, -50)","(63.0, 0.0)","(79, 10)","(60, -96)","(64, 98)","(-143.0, 0.0)","(63, 35)","(60, -46)","(79, 60)","(-91, -102)","(-143.0, 0.0)","(23, 118)","(23, 168)","(0, -50)","(63.0, 0.0)","(79, 10)","(60, -96)","(64, 98)","(-143.0, 0.0)","(63, 35)","(60, -46)","(79, 60)","(-91, -102)","(-143.0, 0.0)","(23, 118)","(23, 168)",2,200,9172
"(0, -50)","(63.0, 0.0)","(79, 10)","(60, -96)","(64, 98)","(-143.0, 0.0)","(63, 35)","(60, -46)","(79, 60)","(-91, -102)","(-143.0, 0.0)","(23, 118)","(23, 168)","(0, -50)","(63.0, 0.0)","(79, 10)","(60, -96)","(64, 98)","(-143.0, 0.0)","(63, 35)","(60, -46)","(79, 60)","(-91, -102)","(-143.0, 0.0)","(23, 118)","(23, 168)",2,200,9207
"(0, -50)","(63.0, 0.0)","(79, 10)","(60, -96)","(64, 98)","(-143.0, 0.0)","(63, 35)","(60, -46)","(79, 60)","(-91, -102)","(-143.0, 0.0)","(23, 118)","(23, 168)","(0, -50)","(63.0, 0.0)","(79, 10)","(60, -96)","(64, 98)","(-143.0, 0.0)","(63, 35)","(60, -46)","(79, 60)","(-91, -102)","(-143.0, 0.0)","(23, 118)","(23, 168)",2,200,9241
"(0, -50)","(63.0, 0.0)","(79, 10)","(60, -96)","(64, 98)","(-143.0, 0.0)","(63, 35)","(60, -46)","(79, 60)","(-91, -102)","(-143.0, 0.0)","(23, 118)","(23, 168)","(0, -50)","(63.0, 0.0)","(79, 9)","(60, -97)","(64, 97)","(-143.0, 0.0)","(63, 34)","(60, -47)","(79, 59)","(-91, -103)","(-143.0, 0.0)","(23, 117)","(23, 167)",2,200,9276
"(0, -50)","(63.0, 0.0)","(79, 9)","(60, -97)","(64, 97)","(-143.0, 0.0)","(63, 34)","(60, -47)","(79, 59)","(-91, -103)","(-143.0, 0.0)","(23, 117)","(23, 167)","(0, -50)","(63.0, 0.0)","(79, 8)","(60, -98)","(64, 96)","(-143.0, 0.0)","(63, 33)","(60, -48)","(79, 58)","(-91, -104)","(-143.0, 0.0)","(23, 116)","(23, 166)",2,200,9310
"(0, -50)","(63.0, 0.0)","(79, 8)","(60, -98)","(64, 96)","(-143.0, 0.0)","(63, 33)","(60, -48)","(79, 58)","(-91, -104)","(-143.0, 0.0)","(23, 116)","(23, 166)","(0, -50)","(63.0, 0.0)","(79, 7)","(64, 95)","(60, -99)","(-143.0, 0.0)","(63, 32)","(60, -49)","(79, 57)","(-91, -105)","(-143.0, 0.0)","(23, 115)","(23, 165)",2,200,9345
"(0, -50)","(63.0, 0.0)","(79, 7)","(64, 95)","(60, -99)","(-143.0, 0.0)","(63, 32)","(60, -49)","(79, 57)","(-91, -105)","(-143.0, 0.0)","(23, 115)","(23, 165)","(0, -50)","(63.0, 0.0)","(79, 6)","(64, 94)","(60, -100)","(-143.0, 0.0)","(63, 31)","(60, -50)","(79, 56)","(-91, -106)","(-143.0, 0.0)","(23, 114)","(23, 164)",2,200,9379
"(0, -50)","(63.0, 0.0)","(79, 6)","(64, 94)","(60, -100)","(-143.0, 0.0)","(63, 31)","(60, -50)","(79, 56)","(-91, -106)","(-143.0, 0.0)","(23, 114)","(23, 164)","(0, -50)","(63.0, 0.0)","(79, 5)","(64, 93)","(60, -101)","(-143.0, 0.0)","(63, 30)","(60, -51)","(79, 55)","(-91, -107)","(-143.0, 0.0)","(23, 113)","(23, 163)",2,200,9414
"(0, -50)","(63.0, 0.0)","(79, 5)","(64, 93)","(60, -101)","(-143.0, 0.0)","(63, 30)","(60, -51)","(79, 55)","(-91, -107)","(-143.0, 0.0)","(23, 113)","(23, 163)","(0, -50)","(63.0, 0.0)","(79, 4)","(64, 92)","(60, -102)","(-143.0, 0.0)","(63, 29)","(60, -52)","(79, 54)","(-91, -108)","(-143.0, 0.0)","(23, 112)","(23, 162)",2,200,9448
"(0, -50)","(63.0, 0.0)","(79, 4)","(64, 92)","(60, -102)","(-143.0, 0.0)","(63, 29)","(60, -52)","(79, 54)","(-91, -108)","(-143.0, 0.0)","(23, 112)","(23, 162)","(0, -50)","(63.0, 0.0)","(79, 3)","(64, 91)","(60, -103)","(-143.0, 0.0)","(63, 28)","(60, -53)","(79, 53)","(-91, -109)","(-143.0, 0.0)","(23, 111)","(23, 161)",2,200,9483
"(0, -50)","(63.0, 0.0)","(79, 3)","(64, 91)","(60, -103)","(-143.0, 0.0)","(63, 28)","(60, -53)","(79, 53)","(-91, -109)","(-143.0, 0.0)","(23, 111)","(23, 161)","(0, -50)","(63.0, 0.0)","(79, 2)","(64, 90)","(60, -104)","(-143.0, 0.0)","(63, 27)","(60, -54)","(79, 52)","(-91, -110)","(-143.0, 0.0)","(23, 110)","(23, 160)",2,200,9517
"(0, -50)","(63.0, 0.0)","(79, 2)","(64, 90)","(60, -104)","(-143.0, 0.0)","(63, 27)","(60, -54)","(79, 52)","(-91, -110)","(-143.0, 0.0)","(23, 110)","(23, 160)","(0, -50)","(63.0, 0.0)","(79, 1)","(64, 89)","(60, -105)","(-143.0, 0.0)","(63, 26)","(60, -55)","(79, 51)","(-143.0, 0.0)","(-91, -111)","(23, 109)","(23, 159)",2,200,9552
"(0, -50)","(63.0, 0.0)","(79, 1)","(64, 89)","(60, -105)","(-143.0, 0.0)","(63, 26)","(60, -55)","(79, 51)","(-143.0, 0.0)","(-91, -111)","(23, 109)","(23, 159)","(0, -50)","(63.0, 0.0)","(79, 0)","(64, 88)","(60, -106)","(-143.0, 0.0)","(63, 25)","(60, -56)","(79, 50)","(-143.0, 0.0)","(-91, -112)","(23, 108)","(23, 158)",2,200,9586
"(0, -50)","(63.0, 0.0)","(79, 0)","(64, 88)","(60, -106)","(-143.0, 0.0)","(63, 25)","(60, -56)","(79, 50)","(-143.0, 0.0)","(-91, -112)","(23, 108)","(23, 158)","(0, -50)","(63.0, 0.0)","(79.0, 0.0)","(64, 87)","(60, -107)","(-143.0, 0.0)","(63, 24)","(60, -57)","(79, 49)","(-143.0, 0.0)","(-91, -113)","(23, 107)","(23, 157)",2,200,9621
"(0, -50)","(63.0, 0.0)","(79.0, 0.0)","(64, 87)","(60, -107)","(-143.0, 0.0)","(63, 24)","(60, -57)","(79, 49)","(-143.0, 0.0)","(-91, -113)","(23, 107)","(23, 157)","(0, -50)","(63.0, 0.0)","(79.0, 0.0)","(64, 86)","(60, -108)","(-45, 135)","(63, 23)","(60, -58)","(79, 48)","(-143.0, 0.0)","(-91, -114)","(23, 106)","(23, 156)",2,200,9655
"(0, -50)","(63.0, 0.0)","(79.0, 0.0)","(64, 86)","(60, -108)","(-45, 135)","(63, 23)","(60, -58)","(79, 48)","(-143.0, 0.0)","(-91, -114)","(23, 106)","(23, 156)","(0, -50)","(63.0, 0.0)","(79.0, 0.0)","(64, 85)","(60, -109)","(-45, 134)","(63, 22)","(60, -59)","(79, 47)","(-143.0, 0.0)","(-91, -115)","(23, 105)","(23, 155)",2,200,9690
"(0, -50)","(63.0, 0.0)","(79.0, 0.0)","(64, 85)","(60, -109)","(-45, 134)","(63, 22)","(60, -59)","(79, 47)","(-143.0, 0.0)","(-91, -115)","(23, 105)","(23, 155)","(0, -50)","(63.0, 0.0)","(79.0, 0.0)","(64, 84)","(60, -110)","(-45, 133)","(63, 21)","(60, -60)","(79, 46)","(-143.0, 0.0)","(-91, -116)","(23, 104)","(23, 154)",2,200,9724
"(0, -50)","(63.0, 0.0)","(79.0, 0.0)","(64, 84)","(60, -110)","(-45, 133)","(63, 21)","(60, -60)","(79, 46)","(-143.0, 0.0)","(-91, -116)","(23, 104)","(23, 154)","(0, -50)","(63.0, 0.0)","(79.0, 0.0)","(64, 83)","(60, -111)","(-45, 132)","(63, 20)","(60, -61)","(79, 45)","(-143.0, 0.0)","(64, 133)","(23, 103)","(23, 153)",2,200,9759
"(0, -50)","(63.0, 0.0)","(79.0, 0.0)","(64, 83)","(60, -111)","(-45, 132)","(63, 20)","(60, -61)","(79, 45)","(-143.0, 0.0)","(64, 133)","(23, 103)","(23, 153)","(0, -50)","(63.0, 0.0)","(79.0, 0.0)","(64, 82)","(60, -112)","(-45, 131)","(63, 19)","(60, -62)","(79, 44)","(-143.0, 0.0)","(64, 132)","(23, 102)","(23, 152)",2,200,9793
"(0, -50)","(63.0, 0.0)","(79.0, 0.0)","(64, 82)","(60, -112)","(-45, 131)","(63, 19)","(60, -62)","(79, 44)","(-143.0, 0.0)","(64, 132)","(23, 102)","(23, 152)","(0, -50)","(63.0, 0.0)","(79.0, 0.0)","(64, 81)","(60, -113)","(-45, 130)","(63, 18)","(60, -63)","(79, 43)","(-143.0, 0.0)","(64, 131)","(23, 101)","(23, 151)",2,200,9828
"(0, -50)","(63.0, 0.0)","(79.0, 0.0)","(64, 81)","(60, -113)","(-45, 130)","(63, 18)","(60, -63)","(79, 43)","(-143.0, 0.0)","(64, 131)","(23, 101)","(23, 151)","(-1, -49)","(62.0, 0.0)","(78.0, 0.0)","(63, 81)","(59, -113)","(-46, 130)","(63, 17)","(60, -64)","(79, 42)","(-143.0, 0.0)","(64, 130)","(22, 101)","(23, 150)",2,200,9862
"(-1, -49)","(62.0, 0.0)","(78.0, 0.0)","(63, 81)","(59, -113)","(-46, 130)","(63, 17)","(60, -64)","(79, 42)","(-143.0, 0.0)","(64, 130)","(22, 101)","(23, 150)","(-2, -48)","(61.0, 0.0)","(77.0, 0.0)","(62, 81)","(58, -113)","(-47, 130)","(63, 16)","(60, -65)","(79, 41)","(-143.0, 0.0)","(64, 129)","(21, 101)","(23, 149)",0,200,9897
"(-2, -48)","(61.0, 0.0)","(77.0, 0.0)","(62, 81)","(58, -113)","(-47, 130)","(63, 16)","(60, -65)","(79, 41)","(-143.0, 0.0)","(64, 129)","(21, 101)","(23, 149)","(-3, -47)","(60.0, 0.0)","(76.0, 0.0)","(61, 81)","(57, -113)","(-48, 130)","(63, 15)","(79, 40)","(60, -66)","(-143.0, 0.0)","(64, 128)","(20, 101)","(23, 148)",0,200,9931
"(-3, -47)","(60.0, 0.0)","(76.0, 0.0)","(61, 81)","(57, -113)","(-48, 130)","(63, 15)","(79, 40)","(60, -66)","(-143.0, 0.0)","(64, 128)","(20, 101)","(23, 148)","(-4, -46)","(59.0, 0.0)","(75.0, 0.0)","(60, 81)","(56, -113)","(-49, 130)","(63, 14)","(79, 39)","(60, -67)","(64, 127)","(-143.0, 0.0)","(19, 101)","(23, 147)",0,200,9966
"(-4, -46)","(59.0, 0.0)","(75.0, 0.0)","(60, 81)","(56, -113)","(-49, 130)","(63, 14)","(79, 39)","(60, -67)","(64, 127)","(-143.0, 0.0)","(19, 101)","(23, 147)","(-5, -45)","(58.0, 0.0)","(74.0, 0.0)","(59, 81)","(55, -113)","(-50, 130)","(63, 13)","(79, 38)","(60, -68)","(64, 126)","(-143.0, 0.0)","(18, 101)","(23, 146)",0,200,10000
"(-5, -45)","(58.0, 0.0)","(74.0, 0.0)","(59, 81)","(55, -113)","(-50, 130)","(63, 13)","(79, 38)","(60, -68)","(64, 126)","(-143.0, 0.0)","(18, 101)","(23, 146)","(-6, -44)","(57.0, 0.0)","(73.0, 0.0)","(58, 81)","(54, -113)","(-51, 130)","(63, 12)","(79, 37)","(60, -69)","(64, 125)","(-143.0, 0.0)","(17, 101)","(23, 145)",0,200,10036
"(-6, -44)","(57.0, 0.0)","(73.0, 0.0)","(58, 81)","(54, -113)","(-51, 130)","(63, 12)","(79, 37)","(60, -69)","(64, 125)","(-143.0, 0.0)","(17, 101)","(23, 145)","(-6, -44)","(57.0, 0.0)","(73.0, 0.0)","(58, 80)","(54, -114)","(-51, 129)","(63, 11)","(79, 36)","(60, -70)","(64, 124)","(-143.0, 0.0)","(17, 100)","(23, 144)",0,200,10071
"(-6, -44)","(57.0, 0.0)","(73.0, 0.0)","(58, 80)","(54, -114)","(-51, 129)","(63, 11)","(79, 36)","(60, -70)","(64, 124)","(-143.0, 0.0)","(17, 100)","(23, 144)","(-6, -44)","(57.0, 0.0)","(73.0, 0.0)","(58, 79)","(54, -115)","(-51, 128)","(63, 10)","(79, 35)","(60, -71)","(64, 123)","(-143.0, 0.0)","(17, 99)","(23, 143)",2,200,10107
"(-6, -44)","(57.0, 0.0)","(73.0, 0.0)","(58, 79)","(54, -115)","(-51, 128)","(63, 10)","(79, 35)","(60, -71)","(64, 123)","(-143.0, 0.0)","(17, 99)","(23, 143)","(-6, -44)","(57.0, 0.0)","(73.0, 0.0)","(58, 78)","(54, -116)","(-51, 127)","(63, 9)","(79, 34)","(60, -72)","(64, 122)","(-143.0, 0.0)","(17, 98)","(23, 142)",2,200,10143
"(-6, -44)","(57.0, 0.0)","(73.0, 0.0)","(58, 78)","(54, -116)","(-51, 127)","(63, 9)","(79, 34)","(60, -72)","(64, 122)","(-143.0, 0.0)","(17, 98)","(23, 142)","(-6, -44)","(57.0, 0.0)","(73.0, 0.0)","(58, 77)","(54, -117)","(-51, 126)","(63, 8)","(79, 33)","(60, -73)","(64, 121)","(-143.0, 0.0)","(17, 97)","(23, 141)",2,200,10179
"(-6, -44)","(57.0, 0.0)","(73.0, 0.0)","(58, 77)","(54, -117)","(-51, 126)","(63, 8)","(79, 33)","(60, -73)","(64, 121)","(-143.0, 0.0)","(17, 97)","(23, 141)","(-6, -44)","(57.0, 0.0)","(73.0, 0.0)","(58, 76)","(54, -118)","(-51, 125)","(63, 7)","(79, 32)","(60, -74)","(64, 120)","(-143.0, 0.0)","(17, 96)","(23, 140)",2,200,10214
"(-6, -44)","(57.0, 0.0)","(73.0, 0.0)","(58, 76)","(54, -118)","(-51, 125)","(63, 7)","(79, 32)","(60, -74)","(64, 120)","(-143.0, 0.0)","(17, 96)","(23, 140)","(-6, -44)","(57.0, 0.0)","(73.0, 0.0)","(58, 75)","(54, -119)","(-51, 124)","(63, 6)","(79, 31)","(60, -75)","(64, 119)","(-143.0, 0.0)","(17, 95)","(23, 139)",2,200,10250
"(-6, -44)","(57.0, 0.0)","(73.0, 0.0)","(58, 75)","(54, -119)","(-51, 124)","(63, 6)","(79, 31)","(60, -75)","(64, 119)","(-143.0, 0.0)","(17, 95)","(23, 139)","(-6, -44)","(57.0, 0.0)","(73.0, 0.0)","(58, 74)","(54, -120)","(-51, 123)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 94)","(23, 138)",2,200,10286
"(-6, -44)","(57.0, 0.0)","(73.0, 0.0)","(58, 74)","(54, -120)","(-51, 123)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 94)","(23, 138)","(-6, -45)","(57.0, 0.0)","(73.0, 0.0)","(58, 73)","(-51, 122)","(54, -121)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 93)","(23, 138)",2,200,10321
"(-6, -45)","(57.0, 0.0)","(73.0, 0.0)","(58, 73)","(-51, 122)","(54, -121)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 93)","(23, 138)","(-6, -46)","(57.0, 0.0)","(73.0, 0.0)","(58, 72)","(-51, 121)","(54, -122)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 92)","(23, 138)",2,200,10357
"(-6, -46)","(57.0, 0.0)","(73.0, 0.0)","(58, 72)","(-51, 121)","(54, -122)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 92)","(23, 138)","(-6, -47)","(57.0, 0.0)","(73.0, 0.0)","(58, 71)","(-51, 120)","(54, -123)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 91)","(23, 138)",2,200,10393
"(-6, -47)","(57.0, 0.0)","(73.0, 0.0)","(58, 71)","(-51, 120)","(54, -123)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 91)","(23, 138)","(-6, -48)","(57.0, 0.0)","(73.0, 0.0)","(58, 70)","(-51, 119)","(54, -124)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 90)","(23, 138)",2,200,10429
"(-6, -48)","(57.0, 0.0)","(73.0, 0.0)","(58, 70)","(-51, 119)","(54, -124)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 90)","(23, 138)","(-6, -49)","(57.0, 0.0)","(73.0, 0.0)","(58, 69)","(-51, 118)","(54, -125)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 89)","(23, 138)",2,200,10464
"(-6, -49)","(57.0, 0.0)","(73.0, 0.0)","(58, 69)","(-51, 118)","(54, -125)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 89)","(23, 138)","(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)",2,200,10500
"(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)","(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)",2,200,10536
"(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)","(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)",2,200,10571
"(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)","(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)",2,200,10607
"(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)","(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)",2,200,10643
"(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)","(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)",2,200,10679
"(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)","(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)",2,200,10714
"(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)","(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)",2,200,10750
"(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)","(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)",2,200,10786
"(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)","(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)",2,200,10821
"(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)","(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)",2,200,10857
"(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)","(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)",2,200,10893
"(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)","(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)",2,200,10929
"(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)","(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)",2,200,10964
"(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)","(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)",2,200,11000
"(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 68)","(-51, 117)","(54, -126)","(63, 5)","(79, 30)","(60, -76)","(64, 118)","(-143.0, 0.0)","(17, 88)","(23, 138)","(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 67)","(-51, 116)","(54, -127)","(63, 4)","(79, 29)","(60, -77)","(64, 117)","(-143.0, 0.0)","(17, 87)","(23, 137)",2,200,11037
"(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 67)","(-51, 116)","(54, -127)","(63, 4)","(79, 29)","(60, -77)","(64, 117)","(-143.0, 0.0)","(17, 87)","(23, 137)","(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 66)","(-51, 115)","(54, -128)","(63, 3)","(79, 28)","(60, -78)","(64, 116)","(-143.0, 0.0)","(17, 86)","(23, 136)",2,200,11074
"(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 66)","(-51, 115)","(54, -128)","(63, 3)","(79, 28)","(60, -78)","(64, 116)","(-143.0, 0.0)","(17, 86)","(23, 136)","(-6, -50)","(57.0, 0.0)","(73.0, 0.0)","(58, 65)","(-51, 114)","(54, -129)","(63, 2)","(79, 27)","(60, -79)","(64, 115)","(-143.0, 0.0)","(17, 85)","(23, 135)",2,200,11111
