P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_action,P2_action,reward,timestamp_milliseconds
"(50, 0)","(0.0, 125.0)","(6, 136)","(115, 108)","(137, 176)","(68, 215)","(-14, 125)","(65, 108)","(0.0, 136.0)","(175, 34)","(87, 176)","(-23, 16)","(-73, 16)",1,1,200,14444
"(50, 0)","(0.0, 125.0)","(7, 136)","(116, 108)","(138, 176)","(69, 215)","(-13, 125)","(66, 108)","(0.0, 136.0)","(176, 34)","(88, 176)","(-22, 16)","(-72, 16)",1,1,200,14481
"(50, 0)","(0.0, 125.0)","(8, 136)","(117, 108)","(139, 176)","(70, 215)","(-12, 125)","(67, 108)","(0.0, 136.0)","(177, 34)","(89, 176)","(-21, 16)","(-71, 16)",1,1,200,14519
"(50, 0)","(0.0, 125.0)","(9, 136)","(118, 108)","(140, 176)","(71, 215)","(-11, 125)","(68, 108)","(0.0, 136.0)","(178, 34)","(90, 176)","(-20, 16)","(-70, 16)",1,1,200,14556
"(50, 0)","(0.0, 125.0)","(10, 136)","(119, 108)","(141, 176)","(72, 215)","(-10, 125)","(69, 108)","(0.0, 136.0)","(179, 34)","(91, 176)","(-19, 16)","(-69, 16)",1,1,200,14593
"(50, 0)","(0.0, 125.0)","(11, 136)","(120, 108)","(142, 176)","(73, 215)","(-9, 125)","(70, 108)","(0.0, 136.0)","(180, 34)","(92, 176)","(-18, 16)","(-68, 16)",1,1,200,14630
"(50, 0)","(0.0, 125.0)","(12, 136)","(121, 108)","(143, 176)","(74, 215)","(-8, 125)","(71, 108)","(0.0, 136.0)","(181, 34)","(93, 176)","(-17, 16)","(-67, 16)",1,1,200,14667
"(50, 0)","(0.0, 125.0)","(13, 136)","(122, 108)","(144, 176)","(75, 215)","(-7, 125)","(72, 108)","(0.0, 136.0)","(182, 34)","(94, 176)","(-16, 16)","(-66, 16)",1,1,200,14704
"(50, 0)","(0.0, 125.0)","(14, 136)","(123, 108)","(76, 215)","(145, 176)","(-6, 125)","(73, 108)","(0.0, 136.0)","(183, 34)","(95, 176)","(-15, 16)","(-65, 16)",1,1,200,14741
"(50, 0)","(0.0, 125.0)","(15, 136)","(124, 108)","(77, 215)","(146, 176)","(-5, 125)","(74, 108)","(0.0, 136.0)","(184, 34)","(96, 176)","(-14, 16)","(-64, 16)",1,1,200,14778
"(50, 0)","(0.0, 125.0)","(16, 136)","(125, 108)","(78, 215)","(147, 176)","(-4, 125)","(75, 108)","(0.0, 136.0)","(185, 34)","(97, 176)","(-13, 16)","(-63, 16)",1,1,200,14815
"(50, 0)","(0.0, 125.0)","(17, 136)","(126, 108)","(79, 215)","(148, 176)","(-3, 125)","(76, 108)","(0.0, 136.0)","(186, 34)","(98, 176)","(-12, 16)","(-62, 16)",1,1,200,14852
"(50, 0)","(0.0, 125.0)","(18, 136)","(127, 108)","(80, 215)","(149, 176)","(-2, 125)","(77, 108)","(0.0, 136.0)","(187, 34)","(99, 176)","(-11, 16)","(-61, 16)",1,1,200,14889
"(50, 0)","(0.0, 125.0)","(19, 136)","(128, 108)","(81, 215)","(150, 176)","(-1, 125)","(78, 108)","(0.0, 136.0)","(188, 34)","(100, 176)","(-10, 16)","(-60, 16)",1,1,200,14926
"(50, 0)","(0.0, 125.0)","(20, 136)","(129, 108)","(82, 215)","(151, 176)","(0, 125)","(79, 108)","(0.0, 136.0)","(189, 34)","(101, 176)","(-9, 16)","(-59, 16)",1,1,200,14963
"(50, 0)","(0.0, 125.0)","(21, 136)","(130, 108)","(83, 215)","(152, 176)","(0.0, 125.0)","(80, 108)","(0.0, 136.0)","(190, 34)","(102, 176)","(-8, 16)","(-58, 16)",1,1,200,15000
"(50, 0)","(0.0, 125.0)","(22, 136)","(131, 108)","(84, 215)","(153, 176)","(0.0, 125.0)","(81, 108)","(0.0, 136.0)","(191, 34)","(103, 176)","(-7, 16)","(-57, 16)",1,1,200,15036
"(50, 0)","(0.0, 125.0)","(23, 136)","(132, 108)","(85, 215)","(33, 231)","(0.0, 125.0)","(82, 108)","(0.0, 136.0)","(192, 34)","(104, 176)","(-6, 16)","(-56, 16)",1,1,200,15071
"(50, 0)","(0.0, 125.0)","(24, 136)","(133, 108)","(86, 215)","(34, 231)","(0.0, 125.0)","(0.0, 136.0)","(83, 108)","(193, 34)","(105, 176)","(-5, 16)","(-55, 16)",1,1,200,15107
"(50, 0)","(0.0, 125.0)","(25, 136)","(134, 108)","(87, 215)","(35, 231)","(0.0, 125.0)","(0.0, 136.0)","(84, 108)","(194, 34)","(106, 176)","(-4, 16)","(-54, 16)",1,1,200,15143
"(50, 0)","(0.0, 125.0)","(26, 136)","(135, 108)","(88, 215)","(36, 231)","(0.0, 125.0)","(0.0, 136.0)","(85, 108)","(195, 34)","(107, 176)","(-3, 16)","(-53, 16)",1,1,200,15179
"(50, 0)","(0.0, 125.0)","(27, 136)","(136, 108)","(89, 215)","(37, 231)","(0.0, 125.0)","(0.0, 136.0)","(86, 108)","(196, 34)","(108, 176)","(-2, 16)","(-52, 16)",1,1,200,15214
"(50, 0)","(0.0, 125.0)","(28, 136)","(137, 108)","(90, 215)","(38, 231)","(0.0, 125.0)","(0.0, 136.0)","(87, 108)","(197, 34)","(109, 176)","(-1, 16)","(-51, 16)",1,1,200,15250
"(50, 0)","(0.0, 125.0)","(29, 136)","(138, 108)","(91, 215)","(39, 231)","(0.0, 125.0)","(0.0, 136.0)","(88, 108)","(198, 34)","(110, 176)","(0, 16)","(-50, 16)",1,1,200,15286
"(50, 0)","(0.0, 125.0)","(30, 136)","(139, 108)","(92, 215)","(40, 231)","(0.0, 125.0)","(0.0, 136.0)","(89, 108)","(199, 34)","(111, 176)","(1, 16)","(-49, 16)",1,1,200,15321
"(50, 0)","(0.0, 125.0)","(31, 136)","(140, 108)","(93, 215)","(41, 231)","(0.0, 125.0)","(0.0, 136.0)","(90, 108)","(200, 34)","(112, 176)","(2, 16)","(-48, 16)",1,1,200,15357
"(50, 0)","(0.0, 125.0)","(32, 136)","(141, 108)","(94, 215)","(42, 231)","(0.0, 125.0)","(0.0, 136.0)","(91, 108)","(201, 34)","(113, 176)","(3, 16)","(-47, 16)",1,1,200,15393
"(50, 0)","(0.0, 125.0)","(33, 136)","(142, 108)","(43, 231)","(95, 215)","(0.0, 125.0)","(0.0, 136.0)","(92, 108)","(202, 34)","(114, 176)","(4, 16)","(-46, 16)",1,1,200,15429
"(50, 0)","(0.0, 125.0)","(34, 136)","(143, 108)","(44, 231)","(96, 215)","(0.0, 125.0)","(0.0, 136.0)","(93, 108)","(203, 34)","(115, 176)","(5, 16)","(-45, 16)",1,1,200,15464
"(50, 0)","(0, 125)","(35, 136)","(144, 108)","(45, 231)","(97, 215)","(0.0, 125.0)","(0.0, 136.0)","(94, 108)","(204, 34)","(116, 176)","(6, 16)","(-44, 16)",1,1,200,15500
"(50, 0)","(1, 125)","(36, 136)","(145, 108)","(46, 231)","(98, 215)","(0.0, 125.0)","(0.0, 136.0)","(95, 108)","(205, 34)","(117, 176)","(7, 16)","(-43, 16)",1,1,200,15536
"(50, 0)","(2, 125)","(37, 136)","(146, 108)","(47, 231)","(99, 215)","(0.0, 125.0)","(0.0, 136.0)","(96, 108)","(206, 34)","(118, 176)","(8, 16)","(-42, 16)",1,1,200,15571
"(50, 0)","(3, 125)","(38, 136)","(147, 108)","(48, 231)","(100, 215)","(0.0, 125.0)","(0.0, 136.0)","(97, 108)","(207, 34)","(119, 176)","(9, 16)","(-41, 16)",1,1,200,15607
"(50, 0)","(4, 125)","(39, 136)","(148, 108)","(49, 231)","(101, 215)","(0.0, 125.0)","(0.0, 136.0)","(98, 108)","(208, 34)","(120, 176)","(10, 16)","(-40, 16)",1,1,200,15643
"(50, 0)","(5, 125)","(40, 136)","(149, 108)","(50, 231)","(102, 215)","(0.0, 125.0)","(0.0, 136.0)","(99, 108)","(209, 34)","(121, 176)","(11, 16)","(-39, 16)",1,1,200,15679
"(50, 0)","(6, 125)","(41, 136)","(150, 108)","(51, 231)","(103, 215)","(0.0, 125.0)","(0.0, 136.0)","(100, 108)","(210, 34)","(122, 176)","(12, 16)","(-38, 16)",1,1,200,15714
"(50, 0)","(7, 125)","(42, 136)","(151, 108)","(52, 231)","(104, 215)","(0.0, 125.0)","(0.0, 136.0)","(101, 108)","(211, 34)","(123, 176)","(13, 16)","(-37, 16)",1,1,200,15750
"(50, 0)","(8, 125)","(43, 136)","(152, 108)","(53, 231)","(105, 215)","(0.0, 125.0)","(0.0, 136.0)","(102, 108)","(212, 34)","(124, 176)","(14, 16)","(-36, 16)",1,1,200,15786
"(50, 0)","(9, 125)","(44, 136)","(153, 108)","(54, 231)","(106, 215)","(0.0, 125.0)","(0.0, 136.0)","(103, 108)","(213, 34)","(125, 176)","(15, 16)","(-35, 16)",1,1,200,15821
"(50, 0)","(10, 125)","(45, 136)","(154, 108)","(55, 231)","(107, 215)","(0.0, 125.0)","(0.0, 136.0)","(104, 108)","(126, 176)","(214, 34)","(16, 16)","(-34, 16)",1,1,200,15857
"(50, 0)","(11, 125)","(46, 136)","(155, 108)","(56, 231)","(108, 215)","(0.0, 125.0)","(0.0, 136.0)","(105, 108)","(127, 176)","(215, 34)","(17, 16)","(-33, 16)",1,1,200,15893
"(50, 0)","(12, 125)","(47, 136)","(156, 108)","(57, 231)","(109, 215)","(0.0, 125.0)","(0.0, 136.0)","(106, 108)","(128, 176)","(216, 34)","(18, 16)","(-32, 16)",1,1,200,15929
"(50, 0)","(13, 125)","(48, 136)","(157, 108)","(58, 231)","(110, 215)","(0.0, 125.0)","(0.0, 136.0)","(107, 108)","(129, 176)","(217, 34)","(19, 16)","(-31, 16)",1,1,200,15964
"(50, 0)","(14, 125)","(49, 136)","(158, 108)","(59, 231)","(111, 215)","(0.0, 125.0)","(0.0, 136.0)","(108, 108)","(130, 176)","(218, 34)","(20, 16)","(-30, 16)",1,1,200,16000
"(50, 0)","(15, 125)","(50, 136)","(159, 108)","(60, 231)","(112, 215)","(0.0, 125.0)","(0, 136)","(109, 108)","(131, 176)","(219, 34)","(21, 16)","(-29, 16)",1,1,200,16037
"(50, 0)","(16, 125)","(51, 136)","(160, 108)","(61, 231)","(113, 215)","(0.0, 125.0)","(1, 136)","(110, 108)","(132, 176)","(220, 34)","(22, 16)","(-28, 16)",1,1,200,16074
"(50, 0)","(17, 125)","(52, 136)","(161, 108)","(62, 231)","(114, 215)","(0.0, 125.0)","(2, 136)","(111, 108)","(133, 176)","(221, 34)","(23, 16)","(-27, 16)",1,1,200,16111
"(50, 0)","(18, 125)","(53, 136)","(162, 108)","(63, 231)","(115, 215)","(0.0, 125.0)","(3, 136)","(112, 108)","(134, 176)","(222, 34)","(24, 16)","(-26, 16)",1,1,200,16148
"(50, 0)","(19, 125)","(54, 136)","(163, 108)","(64, 231)","(116, 215)","(0.0, 125.0)","(4, 136)","(113, 108)","(135, 176)","(66, 215)","(25, 16)","(-25, 16)",1,1,200,16185
"(50, 0)","(20, 125)","(55, 136)","(164, 108)","(65, 231)","(117, 215)","(0.0, 125.0)","(5, 136)","(114, 108)","(136, 176)","(67, 215)","(26, 16)","(-24, 16)",1,1,200,16222
"(50, 0)","(21, 125)","(56, 136)","(165, 108)","(66, 231)","(118, 215)","(0.0, 125.0)","(6, 136)","(115, 108)","(137, 176)","(68, 215)","(27, 16)","(-23, 16)",1,1,200,16259
"(50, 0)","(22, 125)","(57, 136)","(166, 108)","(67, 231)","(119, 215)","(0.0, 125.0)","(7, 136)","(116, 108)","(138, 176)","(69, 215)","(28, 16)","(-22, 16)",1,1,200,16296
"(50, 0)","(23, 125)","(58, 136)","(167, 108)","(68, 231)","(120, 215)","(0.0, 125.0)","(8, 136)","(117, 108)","(139, 176)","(70, 215)","(29, 16)","(-21, 16)",1,1,200,16333
"(50, 0)","(24, 125)","(59, 136)","(168, 108)","(69, 231)","(121, 215)","(0.0, 125.0)","(9, 136)","(118, 108)","(140, 176)","(71, 215)","(30, 16)","(-20, 16)",1,1,200,16370
"(50, 0)","(25, 125)","(60, 136)","(169, 108)","(70, 231)","(122, 215)","(0.0, 125.0)","(10, 136)","(119, 108)","(141, 176)","(72, 215)","(31, 16)","(-19, 16)",1,1,200,16407
"(50, 0)","(26, 125)","(61, 136)","(170, 108)","(71, 231)","(123, 215)","(0.0, 125.0)","(11, 136)","(120, 108)","(142, 176)","(73, 215)","(32, 16)","(-18, 16)",1,1,200,16444
"(50, 0)","(27, 125)","(62, 136)","(171, 108)","(72, 231)","(124, 215)","(0.0, 125.0)","(12, 136)","(121, 108)","(143, 176)","(74, 215)","(33, 16)","(-17, 16)",1,1,200,16481
"(50, 0)","(28, 125)","(63, 136)","(172, 108)","(73, 231)","(125, 215)","(0.0, 125.0)","(13, 136)","(122, 108)","(144, 176)","(75, 215)","(34, 16)","(-16, 16)",1,1,200,16519
"(50, 0)","(29, 125)","(64, 136)","(173, 108)","(74, 231)","(126, 215)","(0.0, 125.0)","(14, 136)","(123, 108)","(76, 215)","(145, 176)","(35, 16)","(-15, 16)",1,1,200,16556
"(50, 0)","(30, 125)","(65, 136)","(174, 108)","(75, 231)","(127, 215)","(0.0, 125.0)","(15, 136)","(124, 108)","(77, 215)","(146, 176)","(36, 16)","(-14, 16)",1,1,200,16593
"(50, 0)","(31, 125)","(66, 136)","(175, 108)","(76, 231)","(128, 215)","(0.0, 125.0)","(16, 136)","(125, 108)","(78, 215)","(147, 176)","(37, 16)","(-13, 16)",1,1,200,16630
"(50, 0)","(32, 125)","(67, 136)","(176, 108)","(77, 231)","(129, 215)","(0.0, 125.0)","(17, 136)","(126, 108)","(79, 215)","(148, 176)","(38, 16)","(-12, 16)",1,1,200,16667
"(50, 0)","(33, 125)","(68, 136)","(177, 108)","(78, 231)","(130, 215)","(0.0, 125.0)","(18, 136)","(127, 108)","(80, 215)","(149, 176)","(39, 16)","(-11, 16)",1,1,200,16704
"(50, 0)","(34, 125)","(69, 136)","(178, 108)","(79, 231)","(131, 215)","(0.0, 125.0)","(19, 136)","(128, 108)","(81, 215)","(150, 176)","(40, 16)","(-10, 16)",1,1,200,16741
"(50, 0)","(35, 125)","(70, 136)","(179, 108)","(80, 231)","(132, 215)","(0.0, 125.0)","(20, 136)","(129, 108)","(82, 215)","(151, 176)","(41, 16)","(-9, 16)",1,1,200,16778
"(50, 0)","(36, 125)","(71, 136)","(180, 108)","(81, 231)","(133, 215)","(0.0, 125.0)","(21, 136)","(130, 108)","(83, 215)","(152, 176)","(42, 16)","(-8, 16)",1,1,200,16815
"(50, 0)","(37, 125)","(72, 136)","(181, 108)","(82, 231)","(134, 215)","(0.0, 125.0)","(22, 136)","(131, 108)","(84, 215)","(153, 176)","(43, 16)","(-7, 16)",1,1,200,16852
"(50, 0)","(38, 125)","(73, 136)","(182, 108)","(83, 231)","(135, 215)","(0.0, 125.0)","(23, 136)","(132, 108)","(85, 215)","(33, 231)","(44, 16)","(-6, 16)",1,1,200,16889
"(50, 0)","(39, 125)","(74, 136)","(183, 108)","(84, 231)","(136, 215)","(0.0, 125.0)","(24, 136)","(133, 108)","(86, 215)","(34, 231)","(45, 16)","(-5, 16)",1,1,200,16926
"(50, 0)","(40, 125)","(75, 136)","(184, 108)","(85, 231)","(137, 215)","(0.0, 125.0)","(25, 136)","(134, 108)","(87, 215)","(35, 231)","(46, 16)","(-4, 16)",1,1,200,16963
"(50, 0)","(41, 125)","(76, 136)","(185, 108)","(86, 231)","(138, 215)","(0.0, 125.0)","(26, 136)","(135, 108)","(88, 215)","(36, 231)","(47, 16)","(-3, 16)",1,1,200,17000
"(50, 0)","(42, 125)","(77, 136)","(186, 108)","(87, 231)","(139, 215)","(0.0, 125.0)","(27, 136)","(136, 108)","(89, 215)","(37, 231)","(48, 16)","(-2, 16)",1,1,200,17500
"(50, 0)","(43, 125)","(78, 136)","(187, 108)","(88, 231)","(140, 215)","(0.0, 125.0)","(28, 136)","(137, 108)","(90, 215)","(38, 231)","(49, 16)","(-1, 16)",1,1,200,17999
"(50, 0)","(44, 125)","(79, 136)","(188, 108)","(89, 231)","(141, 215)","(0.0, 125.0)","(29, 136)","(138, 108)","(91, 215)","(39, 231)","(50, 16)","(0, 16)",1,1,10200,24999
