P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,timestamp_milliseconds
"(4, 0)","(0.0, -13.0)","(78, 12)","(79, -40)","(47, 123)","(0.0, 133.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(16, 38)","(12, 38)",16148
"(3, 0)","(0.0, -13.0)","(77, 12)","(78, -40)","(46, 123)","(0.0, 133.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(15, 38)","(12, 38)",16185
"(2, 0)","(0.0, -13.0)","(76, 12)","(77, -40)","(45, 123)","(0.0, 133.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(14, 38)","(12, 38)",16222
"(1, 0)","(0.0, -13.0)","(75, 12)","(76, -40)","(44, 123)","(0.0, 133.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(13, 38)","(12, 38)",16259
"(0, 0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(12, 38)","(12, 38)",16296
"(-1, 0)","(0.0, -13.0)","(73, 12)","(74, -40)","(42, 123)","(0.0, 133.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 38)","(12, 38)",16333
"(-1, -1)","(0.0, -14.0)","(73, 11)","(74, -41)","(42, 122)","(0.0, 132.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 37)","(12, 38)",16370
"(-1, -2)","(0.0, -15.0)","(73, 10)","(74, -42)","(42, 121)","(0.0, 131.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 36)","(12, 38)",16407
"(-1, -3)","(0.0, -16.0)","(73, 9)","(74, -43)","(42, 120)","(0.0, 130.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 35)","(12, 38)",16444
"(-1, -4)","(0.0, -17.0)","(73, 8)","(74, -44)","(42, 119)","(0.0, 129.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 34)","(12, 38)",16481
"(-1, -5)","(0.0, -18.0)","(73, 7)","(74, -45)","(42, 118)","(0.0, 128.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 33)","(12, 38)",16519
"(-1, -6)","(0.0, -19.0)","(73, 6)","(74, -46)","(42, 117)","(0.0, 127.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 32)","(12, 38)",16556
"(-1, -7)","(0.0, -20.0)","(73, 5)","(74, -47)","(42, 116)","(0.0, 126.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 31)","(12, 38)",16593
"(-1, -8)","(0.0, -21.0)","(73, 4)","(74, -48)","(42, 115)","(0.0, 125.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 30)","(12, 38)",16630
"(-1, -9)","(0.0, -22.0)","(73, 3)","(74, -49)","(42, 114)","(0.0, 124.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 29)","(12, 38)",16667
"(-1, -10)","(0.0, -23.0)","(73, 2)","(74, -50)","(42, 113)","(0.0, 123.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 28)","(12, 38)",16704
"(-1, -11)","(0.0, -24.0)","(73, 1)","(74, -51)","(42, 112)","(0.0, 122.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 27)","(12, 38)",16741
"(-1, -12)","(0.0, -25.0)","(73, 0)","(74, -52)","(42, 111)","(0.0, 121.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 26)","(12, 38)",16778
"(-1, -13)","(0.0, -26.0)","(73.0, 0.0)","(74, -53)","(42, 110)","(0.0, 120.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 25)","(12, 38)",16815
"(-1, -14)","(0.0, -27.0)","(73.0, 0.0)","(74, -54)","(42, 109)","(0.0, 119.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 24)","(12, 38)",16852
"(-1, -15)","(0.0, -28.0)","(73.0, 0.0)","(74, -55)","(42, 108)","(0.0, 118.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 23)","(12, 38)",16889
"(-1, -16)","(0.0, -29.0)","(73.0, 0.0)","(74, -56)","(42, 107)","(0.0, 117.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 22)","(12, 38)",16926
"(-1, -17)","(0.0, -30.0)","(73.0, 0.0)","(74, -57)","(42, 106)","(0.0, 116.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 21)","(12, 38)",16963
"(-1, -18)","(0.0, -31.0)","(73.0, 0.0)","(74, -58)","(42, 105)","(0.0, 115.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 20)","(12, 38)",17000
"(-1, -19)","(0.0, -32.0)","(73.0, 0.0)","(74, -59)","(42, 104)","(0.0, 114.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 19)","(12, 38)",17036
"(-1, -20)","(0.0, -33.0)","(73.0, 0.0)","(74, -60)","(42, 103)","(0.0, 113.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 18)","(12, 38)",17071
"(-1, -21)","(0.0, -34.0)","(73.0, 0.0)","(74, -61)","(42, 102)","(0.0, 112.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 17)","(12, 38)",17107
"(-1, -22)","(0.0, -35.0)","(73.0, 0.0)","(74, -62)","(42, 101)","(0.0, 111.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 16)","(12, 38)",17143
"(-1, -23)","(0.0, -36.0)","(73.0, 0.0)","(74, -63)","(42, 100)","(0.0, 110.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 15)","(12, 38)",17179
"(-1, -24)","(0.0, -37.0)","(73.0, 0.0)","(74, -64)","(42, 99)","(0.0, 109.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 14)","(12, 38)",17214
"(-1, -25)","(0.0, -38.0)","(73.0, 0.0)","(74, -65)","(42, 98)","(0.0, 108.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 13)","(12, 38)",17250
"(-1, -26)","(0.0, -39.0)","(73.0, 0.0)","(74, -66)","(42, 97)","(0.0, 107.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 12)","(12, 38)",17286
"(-1, -27)","(0.0, -40.0)","(73.0, 0.0)","(74, -67)","(42, 96)","(0.0, 106.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 11)","(12, 38)",17321
"(-1, -28)","(0.0, -41.0)","(73.0, 0.0)","(74, -68)","(42, 95)","(0.0, 105.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 10)","(12, 38)",17357
"(-1, -29)","(0.0, -42.0)","(73.0, 0.0)","(74, -69)","(42, 94)","(0.0, 104.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 9)","(12, 38)",17393
"(-1, -30)","(0.0, -43.0)","(73.0, 0.0)","(74, -70)","(42, 93)","(0.0, 103.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 8)","(12, 38)",17429
"(-1, -31)","(0.0, -44.0)","(73.0, 0.0)","(42, 92)","(0.0, 102.0)","(74, -71)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 7)","(12, 38)",17464
"(-1, -32)","(0.0, -45.0)","(73.0, 0.0)","(42, 91)","(0.0, 101.0)","(74, -72)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 6)","(12, 38)",17500
"(-1, -33)","(0.0, -46.0)","(73.0, 0.0)","(42, 90)","(0.0, 100.0)","(74, -73)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 5)","(12, 38)",17536
"(-1, -34)","(0.0, -47.0)","(73.0, 0.0)","(42, 89)","(0.0, 99.0)","(74, -74)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 4)","(12, 38)",17571
"(-1, -35)","(0.0, -48.0)","(73.0, 0.0)","(42, 88)","(0.0, 98.0)","(74, -75)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 3)","(12, 38)",17607
"(-1, -36)","(0.0, -49.0)","(73.0, 0.0)","(42, 87)","(0.0, 97.0)","(74, -76)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 2)","(12, 38)",17643
"(-1, -37)","(0.0, -50.0)","(73.0, 0.0)","(42, 86)","(0.0, 96.0)","(74, -77)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 1)","(12, 38)",17679
"(-1, -38)","(0.0, -51.0)","(73.0, 0.0)","(42, 85)","(0.0, 95.0)","(74, -78)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, 0)","(12, 38)",17714
"(-1, -39)","(0.0, -52.0)","(73.0, 0.0)","(42, 84)","(0.0, 94.0)","(0.0, 108.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -1)","(12, 38)",17750
"(-1, -40)","(0.0, -53.0)","(73.0, 0.0)","(0.0, 93.0)","(42, 83)","(0.0, 107.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -2)","(12, 38)",17786
"(-1, -41)","(0.0, -54.0)","(73.0, 0.0)","(0.0, 92.0)","(42, 82)","(0.0, 106.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -3)","(12, 38)",17821
"(-1, -42)","(0.0, -55.0)","(73.0, 0.0)","(0.0, 91.0)","(42, 81)","(0.0, 105.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -4)","(12, 38)",17857
"(-1, -43)","(0.0, -56.0)","(73.0, 0.0)","(0.0, 90.0)","(42, 80)","(0.0, 104.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -5)","(12, 38)",17893
"(-1, -44)","(0.0, -57.0)","(73.0, 0.0)","(0.0, 89.0)","(42, 79)","(0.0, 103.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -6)","(12, 38)",17929
"(-1, -45)","(0.0, -58.0)","(73.0, 0.0)","(0.0, 88.0)","(42, 78)","(0.0, 102.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -7)","(12, 38)",17964
"(-1, -46)","(0.0, -59.0)","(73.0, 0.0)","(0.0, 87.0)","(42, 77)","(0.0, 101.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -8)","(12, 38)",18000
"(-1, -47)","(0.0, -60.0)","(73.0, 0.0)","(0.0, 86.0)","(42, 76)","(0.0, 100.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -9)","(12, 38)",18037
"(-1, -48)","(0.0, -61.0)","(73.0, 0.0)","(0.0, 85.0)","(42, 75)","(0.0, 99.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -10)","(12, 38)",18074
"(-1, -49)","(0.0, -62.0)","(73.0, 0.0)","(0.0, 84.0)","(42, 74)","(0.0, 98.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -11)","(12, 38)",18111
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",18148
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",18185
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",18222
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",18259
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",18296
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",18333
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",18370
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",18407
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",18444
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",18481
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",18519
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",18556
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",18593
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",18630
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",18667
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",18704
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",18741
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",18778
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",18815
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",18852
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",18889
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",18926
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",18963
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",19000
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",19037
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",19074
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",19111
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",19148
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",19185
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",19222
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",19259
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",19296
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",19333
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",19370
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",19407
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",19444
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",19481
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",19519
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",19556
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",19593
"(-1, -50)","(0.0, -63.0)","(73.0, 0.0)","(0.0, 83.0)","(42, 73)","(0.0, 97.0)","(0.0, -13.0)","(74, 12)","(75, -40)","(43, 123)","(0.0, 133.0)","(11, -12)","(12, 38)",19630
"(-1, -50)","(0.0, -64.0)","(73.0, 0.0)","(0.0, 82.0)","(42, 72)","(0.0, 96.0)","(0.0, -14.0)","(74, 11)","(75, -41)","(43, 122)","(0.0, 132.0)","(11, -13)","(12, 37)",19667
"(-1, -50)","(0.0, -65.0)","(73.0, 0.0)","(0.0, 81.0)","(42, 71)","(0.0, 95.0)","(0.0, -15.0)","(74, 10)","(75, -42)","(43, 121)","(0.0, 131.0)","(11, -14)","(12, 36)",19704
"(-1, -50)","(0.0, -66.0)","(73.0, 0.0)","(0.0, 80.0)","(42, 70)","(0.0, 94.0)","(0.0, -16.0)","(74, 9)","(75, -43)","(43, 120)","(0.0, 130.0)","(11, -15)","(12, 35)",19741
"(-1, -50)","(0.0, -67.0)","(73.0, 0.0)","(0.0, 79.0)","(42, 69)","(0.0, 93.0)","(0.0, -17.0)","(74, 8)","(75, -44)","(43, 119)","(0.0, 129.0)","(11, -16)","(12, 34)",19778
"(-1, -50)","(0.0, -68.0)","(73.0, 0.0)","(0.0, 78.0)","(42, 68)","(0.0, 92.0)","(0.0, -18.0)","(74, 7)","(75, -45)","(43, 118)","(0.0, 128.0)","(11, -17)","(12, 33)",19815
"(-1, -50)","(0.0, -69.0)","(73.0, 0.0)","(0.0, 77.0)","(42, 67)","(0.0, 91.0)","(0.0, -19.0)","(74, 6)","(75, -46)","(43, 117)","(0.0, 127.0)","(11, -18)","(12, 32)",19852
"(-1, -50)","(0.0, -70.0)","(73.0, 0.0)","(0.0, 76.0)","(42, 66)","(0.0, 90.0)","(0.0, -20.0)","(74, 5)","(75, -47)","(43, 116)","(0.0, 126.0)","(11, -19)","(12, 31)",19889
"(-1, -50)","(0.0, -71.0)","(73.0, 0.0)","(0.0, 75.0)","(42, 65)","(0.0, 89.0)","(0.0, -21.0)","(74, 4)","(75, -48)","(43, 115)","(0.0, 125.0)","(11, -20)","(12, 30)",19926
"(-1, -50)","(0.0, -72.0)","(73.0, 0.0)","(0.0, 74.0)","(42, 64)","(0.0, 88.0)","(0.0, -22.0)","(74, 3)","(75, -49)","(43, 114)","(0.0, 124.0)","(11, -21)","(12, 29)",19963
"(-1, -50)","(0.0, -73.0)","(73.0, 0.0)","(0.0, 73.0)","(42, 63)","(0.0, 87.0)","(0.0, -23.0)","(74, 2)","(75, -50)","(43, 113)","(0.0, 123.0)","(11, -22)","(12, 28)",20000
"(-1, -50)","(0.0, 72.0)","(73.0, 0.0)","(0.0, -74.0)","(42, 62)","(0.0, 86.0)","(0.0, -24.0)","(74, 1)","(75, -51)","(43, 112)","(0.0, 122.0)","(11, -23)","(12, 27)",20167
"(-1, -50)","(0.0, 71.0)","(73.0, 0.0)","(42, 61)","(0.0, -75.0)","(0.0, 85.0)","(0.0, -25.0)","(74, 0)","(75, -52)","(43, 111)","(0.0, 121.0)","(11, -24)","(12, 26)",20333
"(-1, -50)","(0.0, 70.0)","(73.0, 0.0)","(42, 60)","(0.0, -76.0)","(0.0, 84.0)","(0.0, -26.0)","(74.0, 0.0)","(75, -53)","(43, 110)","(0.0, 120.0)","(11, -25)","(12, 25)",20500
"(-1, -50)","(0.0, 69.0)","(42, 59)","(73.0, 0.0)","(0.0, -77.0)","(0.0, 83.0)","(0.0, -27.0)","(74.0, 0.0)","(75, -54)","(43, 109)","(0.0, 119.0)","(11, -26)","(12, 24)",20666
"(-1, -50)","(0.0, 68.0)","(42, 58)","(73.0, 0.0)","(0.0, -78.0)","(0.0, 82.0)","(0.0, -28.0)","(74.0, 0.0)","(75, -55)","(43, 108)","(0.0, 118.0)","(11, -27)","(12, 23)",20833
"(-1, -50)","(0.0, 67.0)","(42, 57)","(73.0, 0.0)","(0.0, -79.0)","(0.0, 81.0)","(0.0, -29.0)","(74.0, 0.0)","(75, -56)","(43, 107)","(0.0, 117.0)","(11, -28)","(12, 22)",27999
