P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,timestamp_milliseconds
"(-50, 7)","(-40, 95)","(-134, 52)","(-125, 147)","(-213, 91)","(-104, 253)","(0.0, 88.0)","(-84, 45)","(-75, 140)","(-163, 84)","(-54, 246)","(-93, 247)","(-43, 240)",18643
"(-50, 7)","(-41, 95)","(-135, 52)","(-126, 147)","(-214, 91)","(-105, 253)","(0.0, 88.0)","(-85, 45)","(-76, 140)","(-164, 84)","(-55, 246)","(-94, 247)","(-44, 240)",18679
"(-50, 7)","(-42, 95)","(-136, 52)","(-127, 147)","(-215, 91)","(-106, 253)","(0.0, 88.0)","(-86, 45)","(-77, 140)","(-165, 84)","(-56, 246)","(-95, 247)","(-45, 240)",18714
"(-50, 7)","(-43, 95)","(-137, 52)","(-128, 147)","(-216, 91)","(-107, 253)","(0.0, 88.0)","(-87, 45)","(-78, 140)","(-166, 84)","(-57, 246)","(-96, 247)","(-46, 240)",18750
"(-50, 7)","(-44, 95)","(-138, 52)","(-129, 147)","(-217, 91)","(-108, 253)","(0.0, 88.0)","(-88, 45)","(-79, 140)","(-167, 84)","(-58, 246)","(-97, 247)","(-47, 240)",18786
"(-50, 7)","(-45, 95)","(-139, 52)","(-130, 147)","(-218, 91)","(-109, 253)","(0.0, 88.0)","(-89, 45)","(-80, 140)","(-168, 84)","(-59, 246)","(-98, 247)","(-48, 240)",18821
"(-50, 7)","(-46, 95)","(-140, 52)","(-131, 147)","(-219, 91)","(-110, 253)","(0.0, 88.0)","(-90, 45)","(-81, 140)","(-169, 84)","(-60, 246)","(-99, 247)","(-49, 240)",18857
"(-50, 7)","(-47, 95)","(-141, 52)","(-132, 147)","(-220, 91)","(-111, 253)","(0.0, 88.0)","(-91, 45)","(-82, 140)","(-170, 84)","(-61, 246)","(-100, 247)","(-50, 240)",18893
"(-50, 7)","(-48, 95)","(-142, 52)","(-133, 147)","(-221, 91)","(-112, 253)","(0.0, 88.0)","(-92, 45)","(-83, 140)","(-171, 84)","(-62, 246)","(-101, 247)","(-51, 240)",18929
"(-50, 7)","(-49, 95)","(-143, 52)","(-134, 147)","(-222, 91)","(-113, 253)","(0.0, 88.0)","(-93, 45)","(-84, 140)","(-172, 84)","(-63, 246)","(-102, 247)","(-52, 240)",18964
"(-50, 7)","(-50, 95)","(-144, 52)","(-135, 147)","(-223, 91)","(-114, 253)","(0, 88)","(-94, 45)","(-85, 140)","(-173, 84)","(-64, 246)","(-103, 247)","(-53, 240)",19000
"(-50, 7)","(-51, 95)","(-145, 52)","(-136, 147)","(-224, 91)","(-115, 253)","(-1, 88)","(-95, 45)","(-86, 140)","(-174, 84)","(-65, 246)","(-104, 247)","(-54, 240)",19037
"(-50, 7)","(-52, 95)","(-146, 52)","(-137, 147)","(-225, 91)","(-116, 253)","(-2, 88)","(-96, 45)","(-87, 140)","(-175, 84)","(-66, 246)","(-105, 247)","(-55, 240)",19074
"(-50, 7)","(-53, 95)","(-147, 52)","(-138, 147)","(-226, 91)","(-117, 253)","(-3, 88)","(-97, 45)","(-88, 140)","(-176, 84)","(-67, 246)","(-106, 247)","(-56, 240)",19111
"(-50, 7)","(-54, 95)","(-148, 52)","(-139, 147)","(-227, 91)","(-118, 253)","(-4, 88)","(-98, 45)","(-89, 140)","(-177, 84)","(-68, 246)","(-107, 247)","(-57, 240)",19148
"(-48, 7)","(-53, 95)","(-147, 52)","(-138, 147)","(-226, 91)","(-117, 253)","(-5, 88)","(-99, 45)","(-90, 140)","(-178, 84)","(-69, 246)","(-106, 247)","(-58, 240)",19185
"(-46, 7)","(-52, 95)","(-146, 52)","(-137, 147)","(-225, 91)","(-116, 253)","(-6, 88)","(-100, 45)","(-91, 140)","(-179, 84)","(-70, 246)","(-105, 247)","(-59, 240)",19222
"(-44, 7)","(-51, 95)","(-145, 52)","(-136, 147)","(-224, 91)","(-115, 253)","(-7, 88)","(-101, 45)","(-92, 140)","(-180, 84)","(-71, 246)","(-104, 247)","(-60, 240)",19259
"(-42, 7)","(-50, 95)","(-144, 52)","(-135, 147)","(-223, 91)","(-114, 253)","(-8, 88)","(-102, 45)","(-93, 140)","(-181, 84)","(-72, 246)","(-103, 247)","(-61, 240)",19296
"(-40, 7)","(-49, 95)","(-143, 52)","(-134, 147)","(-222, 91)","(-113, 253)","(-9, 88)","(-103, 45)","(-94, 140)","(-182, 84)","(-73, 246)","(-102, 247)","(-62, 240)",19333
"(-38, 7)","(-48, 95)","(-142, 52)","(-133, 147)","(-221, 91)","(-112, 253)","(-10, 88)","(-104, 45)","(-95, 140)","(-183, 84)","(-74, 246)","(-101, 247)","(-63, 240)",19370
"(-36, 7)","(-47, 95)","(-141, 52)","(-132, 147)","(-220, 91)","(-111, 253)","(-11, 88)","(-105, 45)","(-96, 140)","(-184, 84)","(-75, 246)","(-100, 247)","(-64, 240)",19407
"(-34, 7)","(-46, 95)","(-140, 52)","(-131, 147)","(-219, 91)","(-110, 253)","(-12, 88)","(-106, 45)","(-97, 140)","(-185, 84)","(-76, 246)","(-99, 247)","(-65, 240)",19444
"(-32, 7)","(-45, 95)","(-139, 52)","(-130, 147)","(-218, 91)","(-109, 253)","(-13, 88)","(-107, 45)","(-98, 140)","(-186, 84)","(-77, 246)","(-98, 247)","(-66, 240)",19481
"(-30, 7)","(-44, 95)","(-138, 52)","(-129, 147)","(-217, 91)","(-108, 253)","(-14, 88)","(-108, 45)","(-99, 140)","(-187, 84)","(-78, 246)","(-97, 247)","(-67, 240)",19519
"(-28, 7)","(-43, 95)","(-137, 52)","(-128, 147)","(-216, 91)","(-107, 253)","(-15, 88)","(-109, 45)","(-100, 140)","(-188, 84)","(-79, 246)","(-96, 247)","(-68, 240)",19556
"(-26, 7)","(-42, 95)","(-136, 52)","(-127, 147)","(-215, 91)","(-106, 253)","(-16, 88)","(-110, 45)","(-101, 140)","(-189, 84)","(-80, 246)","(-95, 247)","(-69, 240)",19593
"(-24, 7)","(-41, 95)","(-135, 52)","(-126, 147)","(-214, 91)","(-105, 253)","(-17, 88)","(-111, 45)","(-102, 140)","(-190, 84)","(-81, 246)","(-94, 247)","(-70, 240)",19630
"(-22, 7)","(-40, 95)","(-134, 52)","(-125, 147)","(-213, 91)","(-104, 253)","(-18, 88)","(-112, 45)","(-103, 140)","(-191, 84)","(-82, 246)","(-93, 247)","(-71, 240)",19667
"(-20, 7)","(-39, 95)","(-133, 52)","(-124, 147)","(-212, 91)","(-103, 253)","(-19, 88)","(-113, 45)","(-104, 140)","(-192, 84)","(-83, 246)","(-92, 247)","(-72, 240)",19704
"(-18, 7)","(-38, 95)","(-132, 52)","(-123, 147)","(-211, 91)","(-102, 253)","(-20, 88)","(-114, 45)","(-105, 140)","(-193, 84)","(-84, 246)","(-91, 247)","(-73, 240)",19741
"(-16, 7)","(-37, 95)","(-131, 52)","(-122, 147)","(-210, 91)","(-101, 253)","(-21, 88)","(-115, 45)","(-106, 140)","(-194, 84)","(-85, 246)","(-90, 247)","(-74, 240)",19778
"(-14, 7)","(-36, 95)","(-130, 52)","(-121, 147)","(-209, 91)","(-100, 253)","(-22, 88)","(-116, 45)","(-107, 140)","(-195, 84)","(-86, 246)","(-89, 247)","(-75, 240)",19815
"(-12, 7)","(-35, 95)","(-129, 52)","(-120, 147)","(-208, 91)","(-99, 253)","(-23, 88)","(-117, 45)","(-108, 140)","(-196, 84)","(-87, 246)","(-88, 247)","(-76, 240)",19852
"(-10, 7)","(-34, 95)","(-128, 52)","(-119, 147)","(-207, 91)","(-98, 253)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-87, 247)","(-77, 240)",19889
"(-9, 7)","(-33, 95)","(-127, 52)","(-118, 147)","(-206, 91)","(-97, 253)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-86, 247)","(-77, 240)",19926
"(-8, 7)","(-32, 95)","(-126, 52)","(-117, 147)","(-205, 91)","(-96, 253)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-85, 247)","(-77, 240)",19963
"(-7, 7)","(-31, 95)","(-125, 52)","(-116, 147)","(-204, 91)","(-95, 253)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-84, 247)","(-77, 240)",20000
"(-6, 7)","(-30, 95)","(-124, 52)","(-115, 147)","(-203, 91)","(-94, 253)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-83, 247)","(-77, 240)",20036
"(-5, 7)","(-29, 95)","(-123, 52)","(-114, 147)","(-202, 91)","(-93, 253)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-82, 247)","(-77, 240)",20071
"(-4, 7)","(-28, 95)","(-122, 52)","(-113, 147)","(-201, 91)","(-92, 253)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-81, 247)","(-77, 240)",20107
"(-3, 7)","(-27, 95)","(-121, 52)","(-112, 147)","(-200, 91)","(-91, 253)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-80, 247)","(-77, 240)",20143
"(-2, 7)","(-26, 95)","(-120, 52)","(-111, 147)","(-199, 91)","(-90, 253)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-79, 247)","(-77, 240)",20179
"(-1, 7)","(-25, 95)","(-119, 52)","(-110, 147)","(-198, 91)","(-89, 253)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-78, 247)","(-77, 240)",20214
"(0, 7)","(-24, 95)","(-118, 52)","(-109, 147)","(-197, 91)","(-88, 253)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-77, 247)","(-77, 240)",20250
"(1, 7)","(-23, 95)","(-117, 52)","(-108, 147)","(-196, 91)","(-87, 253)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-76, 247)","(-77, 240)",20286
"(2, 7)","(-22, 95)","(-116, 52)","(-107, 147)","(-195, 91)","(-86, 253)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-75, 247)","(-77, 240)",20321
"(3, 7)","(-21, 95)","(-115, 52)","(-106, 147)","(-194, 91)","(-85, 253)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-74, 247)","(-77, 240)",20357
"(4, 7)","(-20, 95)","(-114, 52)","(-105, 147)","(-193, 91)","(-84, 253)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-73, 247)","(-77, 240)",20393
"(5, 7)","(-19, 95)","(-113, 52)","(-104, 147)","(-192, 91)","(-83, 253)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-72, 247)","(-77, 240)",20429
"(6, 7)","(-18, 95)","(-112, 52)","(-103, 147)","(-191, 91)","(-82, 253)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-71, 247)","(-77, 240)",20464
"(7, 7)","(-17, 95)","(-111, 52)","(-102, 147)","(-190, 91)","(-81, 253)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 247)","(-77, 240)",20500
"(8, 7)","(-16, 95)","(-110, 52)","(-101, 147)","(-189, 91)","(-80, 253)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-69, 247)","(-77, 240)",20536
"(9, 7)","(-15, 95)","(-109, 52)","(-100, 147)","(-188, 91)","(-79, 253)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-68, 247)","(-77, 240)",20571
"(10, 7)","(-14, 95)","(-108, 52)","(-99, 147)","(-187, 91)","(-78, 253)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-67, 247)","(-77, 240)",20607
"(11, 7)","(-13, 95)","(-107, 52)","(-98, 147)","(-186, 91)","(-77, 253)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-66, 247)","(-77, 240)",20643
"(11, 6)","(-13, 94)","(-107, 51)","(-98, 146)","(-186, 90)","(-77, 252)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-66, 246)","(-77, 240)",20679
"(11, 5)","(-13, 93)","(-107, 50)","(-98, 145)","(-186, 89)","(-77, 251)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-66, 245)","(-77, 240)",20714
"(11, 4)","(-13, 92)","(-107, 49)","(-98, 144)","(-186, 88)","(-77, 250)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-66, 244)","(-77, 240)",20750
"(11, 3)","(-13, 91)","(-107, 48)","(-98, 143)","(-186, 87)","(-77, 249)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-66, 243)","(-77, 240)",20786
"(11, 2)","(-13, 90)","(-107, 47)","(-98, 142)","(-186, 86)","(-77, 248)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-66, 242)","(-77, 240)",20821
"(11, 1)","(-13, 89)","(-107, 46)","(-98, 141)","(-186, 85)","(-77, 247)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-66, 241)","(-77, 240)",20857
"(11, 0)","(-13, 88)","(-107, 45)","(-98, 140)","(-186, 84)","(-77, 246)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-66, 240)","(-77, 240)",20893
"(11, -1)","(-13, 87)","(-107, 44)","(-98, 139)","(-186, 83)","(-77, 245)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-66, 239)","(-77, 240)",20929
"(11, -2)","(-13, 86)","(-107, 43)","(-98, 138)","(-186, 82)","(-77, 244)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-66, 238)","(-77, 240)",20964
"(11, -3)","(-13, 85)","(-107, 42)","(-98, 137)","(-186, 81)","(-77, 243)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-66, 237)","(-77, 240)",21000
"(11, -4)","(-13, 84)","(-107, 41)","(-98, 136)","(-186, 80)","(-77, 242)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-66, 236)","(-77, 240)",21036
"(10, -4)","(-14, 84)","(-108, 41)","(-99, 136)","(-187, 80)","(-78, 242)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-67, 236)","(-77, 240)",21071
"(9, -4)","(-15, 84)","(-109, 41)","(-100, 136)","(-188, 80)","(-79, 242)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-68, 236)","(-77, 240)",21107
"(8, -4)","(-16, 84)","(-110, 41)","(-101, 136)","(-189, 80)","(-80, 242)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-69, 236)","(-77, 240)",21143
"(7, -4)","(-17, 84)","(-111, 41)","(-102, 136)","(-190, 80)","(-81, 242)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 236)","(-77, 240)",21179
"(7, -5)","(-17, 83)","(-111, 40)","(-102, 135)","(-190, 79)","(-81, 241)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 235)","(-77, 240)",21214
"(7, -6)","(-17, 82)","(-111, 39)","(-102, 134)","(-190, 78)","(-81, 240)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 234)","(-77, 240)",21250
"(7, -7)","(-17, 81)","(-111, 38)","(-102, 133)","(-190, 77)","(-81, 239)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 233)","(-77, 240)",21286
"(7, -8)","(-17, 80)","(-111, 37)","(-102, 132)","(-190, 76)","(-81, 238)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 232)","(-77, 240)",21321
"(7, -9)","(-17, 79)","(-111, 36)","(-102, 131)","(-190, 75)","(-81, 237)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 231)","(-77, 240)",21357
"(7, -10)","(-17, 78)","(-111, 35)","(-102, 130)","(-190, 74)","(-81, 236)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 230)","(-77, 240)",21393
"(7, -11)","(-17, 77)","(-111, 34)","(-102, 129)","(-190, 73)","(-81, 235)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 229)","(-77, 240)",21429
"(7, -12)","(-17, 76)","(-111, 33)","(-102, 128)","(-190, 72)","(-81, 234)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 228)","(-77, 240)",21464
"(7, -13)","(-17, 75)","(-111, 32)","(-102, 127)","(-190, 71)","(-81, 233)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 227)","(-77, 240)",21500
"(7, -14)","(-17, 74)","(-111, 31)","(-102, 126)","(-190, 70)","(-81, 232)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 226)","(-77, 240)",21536
"(7, -15)","(-17, 73)","(-111, 30)","(-102, 125)","(-190, 69)","(-81, 231)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 225)","(-77, 240)",21571
"(7, -16)","(-17, 72)","(-111, 29)","(-102, 124)","(-190, 68)","(-81, 230)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 224)","(-77, 240)",21607
"(7, -17)","(-17, 71)","(-111, 28)","(-102, 123)","(-190, 67)","(-81, 229)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 223)","(-77, 240)",21643
"(7, -18)","(-17, 70)","(-111, 27)","(-102, 122)","(-190, 66)","(-81, 228)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 222)","(-77, 240)",21679
"(7, -19)","(-17, 69)","(-111, 26)","(-102, 121)","(-190, 65)","(-81, 227)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 221)","(-77, 240)",21714
"(7, -20)","(-17, 68)","(-111, 25)","(-102, 120)","(-190, 64)","(-81, 226)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 220)","(-77, 240)",21750
"(7, -21)","(-17, 67)","(-111, 24)","(-102, 119)","(-190, 63)","(-81, 225)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 219)","(-77, 240)",21786
"(7, -22)","(-17, 66)","(-111, 23)","(-102, 118)","(-190, 62)","(-81, 224)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 218)","(-77, 240)",21821
"(7, -23)","(-17, 65)","(-111, 22)","(-102, 117)","(-190, 61)","(-81, 223)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 217)","(-77, 240)",21857
"(7, -24)","(-17, 64)","(-111, 21)","(-102, 116)","(-190, 60)","(-81, 222)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 216)","(-77, 240)",21893
"(7, -25)","(-17, 63)","(-111, 20)","(-102, 115)","(-190, 59)","(-81, 221)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 215)","(-77, 240)",21929
"(7, -26)","(-17, 62)","(-111, 19)","(-102, 114)","(-190, 58)","(-81, 220)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 214)","(-77, 240)",21964
"(7, -27)","(-17, 61)","(-111, 18)","(-102, 113)","(-190, 57)","(-81, 219)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 213)","(-77, 240)",22000
"(7, -28)","(-17, 60)","(-111, 17)","(-102, 112)","(-190, 56)","(-81, 218)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 212)","(-77, 240)",22036
"(7, -29)","(-17, 59)","(-111, 16)","(-102, 111)","(-190, 55)","(-81, 217)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 211)","(-77, 240)",22071
"(7, -30)","(-17, 58)","(-111, 15)","(-102, 110)","(-190, 54)","(-81, 216)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 210)","(-77, 240)",22107
"(7, -31)","(-17, 57)","(-111, 14)","(-102, 109)","(-190, 53)","(-81, 215)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 209)","(-77, 240)",22143
"(7, -32)","(-17, 56)","(-111, 13)","(-102, 108)","(-190, 52)","(-81, 214)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 208)","(-77, 240)",22179
"(7, -33)","(-17, 55)","(-111, 12)","(-102, 107)","(-190, 51)","(-81, 213)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 207)","(-77, 240)",22214
"(7, -34)","(-17, 54)","(-111, 11)","(-102, 106)","(-190, 50)","(-81, 212)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 206)","(-77, 240)",22250
"(7, -35)","(-17, 53)","(-111, 10)","(-102, 105)","(-190, 49)","(-81, 211)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 205)","(-77, 240)",22286
"(7, -36)","(-17, 52)","(-111, 9)","(-102, 104)","(-190, 48)","(-81, 210)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 204)","(-77, 240)",22321
"(7, -37)","(-17, 51)","(-111, 8)","(-102, 103)","(-190, 47)","(-81, 209)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 203)","(-77, 240)",22357
"(7, -38)","(-17, 50)","(-111, 7)","(-102, 102)","(-190, 46)","(-81, 208)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 202)","(-77, 240)",22393
"(7, -39)","(-17, 49)","(-111, 6)","(-102, 101)","(-190, 45)","(-81, 207)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 201)","(-77, 240)",22429
"(7, -40)","(-17, 48)","(-111, 5)","(-102, 100)","(-190, 44)","(-81, 206)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 200)","(-77, 240)",22464
"(7, -41)","(-17, 47)","(-111, 4)","(-102, 99)","(-190, 43)","(-81, 205)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 199)","(-77, 240)",22500
"(7, -42)","(-17, 46)","(-111, 3)","(-102, 98)","(-190, 42)","(-81, 204)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 198)","(-77, 240)",22536
"(7, -43)","(-17, 45)","(-111, 2)","(-102, 97)","(-190, 41)","(-81, 203)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 197)","(-77, 240)",22571
"(7, -44)","(-17, 44)","(-111, 1)","(-102, 96)","(-190, 40)","(-81, 202)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 196)","(-77, 240)",22607
"(7, -45)","(-17, 43)","(-111, 0)","(-102, 95)","(-190, 39)","(-81, 201)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 195)","(-77, 240)",22643
"(7, -46)","(-17, 42)","(-111.0, 0.0)","(-102, 94)","(-190, 38)","(-81, 200)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 194)","(-77, 240)",22679
"(7, -47)","(-17, 41)","(-111.0, 0.0)","(-102, 93)","(-190, 37)","(-81, 199)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 193)","(-77, 240)",22714
"(7, -48)","(-17, 40)","(-111.0, 0.0)","(-102, 92)","(-190, 36)","(-81, 198)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 192)","(-77, 240)",22750
"(7, -49)","(-17, 39)","(-111.0, 0.0)","(-102, 91)","(-190, 35)","(-81, 197)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 191)","(-77, 240)",22786
"(7, -50)","(-17, 38)","(-111.0, 0.0)","(-102, 90)","(-190, 34)","(-81, 196)","(-24, 88)","(-118, 45)","(-109, 140)","(-197, 84)","(-88, 246)","(-70, 190)","(-77, 240)",22821
"(7, -50)","(-16, 38)","(-110.0, 0.0)","(-101, 90)","(-189, 34)","(-80, 196)","(-23, 88)","(-117, 45)","(-108, 140)","(-196, 84)","(-87, 246)","(-69, 190)","(-76, 240)",22857
"(7, -50)","(-15, 38)","(-109.0, 0.0)","(-100, 90)","(-188, 34)","(-79, 196)","(-22, 88)","(-116, 45)","(-107, 140)","(-195, 84)","(-86, 246)","(-68, 190)","(-75, 240)",22893
"(7, -50)","(-14, 38)","(-108.0, 0.0)","(-99, 90)","(-187, 34)","(-78, 196)","(-21, 88)","(-115, 45)","(-106, 140)","(-194, 84)","(-85, 246)","(-67, 190)","(-74, 240)",22929
"(7, -50)","(-13, 38)","(-107.0, 0.0)","(-98, 90)","(-186, 34)","(-77, 196)","(-20, 88)","(-114, 45)","(-105, 140)","(-193, 84)","(-84, 246)","(-66, 190)","(-73, 240)",22964
"(7, -50)","(-12, 38)","(-106.0, 0.0)","(-97, 90)","(-185, 34)","(-76, 196)","(-19, 88)","(-113, 45)","(-104, 140)","(-192, 84)","(-83, 246)","(-65, 190)","(-72, 240)",23000
"(7, -50)","(-11, 38)","(-105.0, 0.0)","(-96, 90)","(-184, 34)","(-75, 196)","(-18, 88)","(-112, 45)","(-103, 140)","(-191, 84)","(-82, 246)","(-64, 190)","(-71, 240)",23034
"(7, -50)","(-10, 38)","(-104.0, 0.0)","(-95, 90)","(-183, 34)","(-74, 196)","(-17, 88)","(-111, 45)","(-102, 140)","(-190, 84)","(-81, 246)","(-63, 190)","(-70, 240)",23069
"(7, -50)","(-9, 38)","(-103.0, 0.0)","(-94, 90)","(-182, 34)","(-73, 196)","(-16, 88)","(-110, 45)","(-101, 140)","(-189, 84)","(-80, 246)","(-62, 190)","(-69, 240)",23103
"(7, -50)","(-9, 38)","(-103.0, 0.0)","(-94, 90)","(-182, 34)","(-73, 196)","(-16, 88)","(-110, 45)","(-101, 140)","(-189, 84)","(-80, 246)","(-62, 190)","(-69, 240)",23138
"(7, -50)","(-9, 38)","(-103.0, 0.0)","(-94, 90)","(-182, 34)","(-73, 196)","(-16, 88)","(-110, 45)","(-101, 140)","(-189, 84)","(-80, 246)","(-62, 190)","(-69, 240)",23172
