P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,timestamp_milliseconds
"(50, 0)","(0.0, 56.0)","(-2, -65)","(-20, 69)","(0.0, -74.0)","(-91, 23)","(-11, 56)","(55, 52)","(-38, -74)","(-52, -65)","(-70, 69)","(-329, 134)","(-379, 134)",28536
"(50, 0)","(0.0, 56.0)","(-1, -65)","(-19, 69)","(0.0, -74.0)","(-90, 23)","(-10, 56)","(56, 52)","(-51, -65)","(-37, -74)","(-69, 69)","(-328, 134)","(-378, 134)",28571
"(50, 0)","(0.0, 56.0)","(0, -65)","(-18, 69)","(0.0, -74.0)","(-89, 23)","(-9, 56)","(57, 52)","(-50, -65)","(-36, -74)","(-68, 69)","(-327, 134)","(-377, 134)",28607
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(-17, 69)","(0.0, -74.0)","(-88, 23)","(-8, 56)","(58, 52)","(-49, -65)","(-35, -74)","(-67, 69)","(-326, 134)","(-376, 134)",28643
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(-16, 69)","(0.0, -74.0)","(-87, 23)","(-7, 56)","(59, 52)","(-48, -65)","(-34, -74)","(-66, 69)","(-325, 134)","(-375, 134)",28679
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(-15, 69)","(0.0, -74.0)","(-86, 23)","(-6, 56)","(60, 52)","(-47, -65)","(-33, -74)","(-65, 69)","(-324, 134)","(-374, 134)",28714
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(-14, 69)","(0.0, -74.0)","(-85, 23)","(-5, 56)","(-46, -65)","(61, 52)","(-32, -74)","(-64, 69)","(-323, 134)","(-373, 134)",28750
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(-13, 69)","(0.0, -74.0)","(-84, 23)","(-4, 56)","(-45, -65)","(-31, -74)","(62, 52)","(-63, 69)","(-322, 134)","(-372, 134)",28786
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(-12, 69)","(0.0, -74.0)","(-83, 23)","(-3, 56)","(-44, -65)","(-30, -74)","(63, 52)","(-62, 69)","(-321, 134)","(-371, 134)",28821
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(-11, 69)","(0.0, -74.0)","(-82, 23)","(-2, 56)","(-43, -65)","(-29, -74)","(64, 52)","(-61, 69)","(-320, 134)","(-370, 134)",28857
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(-10, 69)","(0.0, -74.0)","(-81, 23)","(-1, 56)","(-42, -65)","(-28, -74)","(65, 52)","(-60, 69)","(-319, 134)","(-369, 134)",28893
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(-9, 69)","(0.0, -74.0)","(-80, 23)","(0, 56)","(-41, -65)","(-27, -74)","(66, 52)","(-59, 69)","(-318, 134)","(-368, 134)",28929
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(-8, 69)","(0.0, -74.0)","(-79, 23)","(0.0, 56.0)","(-40, -65)","(-26, -74)","(67, 52)","(-58, 69)","(-317, 134)","(-367, 134)",28964
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(-7, 69)","(0.0, -74.0)","(-78, 23)","(0.0, 56.0)","(-39, -65)","(-25, -74)","(68, 52)","(-57, 69)","(-316, 134)","(-366, 134)",29000
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(-6, 69)","(0.0, -74.0)","(-77, 23)","(0.0, 56.0)","(-38, -65)","(-24, -74)","(69, 52)","(-56, 69)","(-315, 134)","(-365, 134)",29037
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(-5, 69)","(0.0, -74.0)","(-76, 23)","(0.0, 56.0)","(-37, -65)","(-23, -74)","(70, 52)","(-55, 69)","(-314, 134)","(-364, 134)",29074
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(-4, 69)","(0.0, -74.0)","(-75, 23)","(0.0, 56.0)","(-36, -65)","(-22, -74)","(-54, 69)","(71, 52)","(-313, 134)","(-363, 134)",29111
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(-3, 69)","(0.0, -74.0)","(-74, 23)","(0.0, 56.0)","(-35, -65)","(-21, -74)","(-53, 69)","(72, 52)","(-312, 134)","(-362, 134)",29148
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(-2, 69)","(0.0, -74.0)","(-73, 23)","(0.0, 56.0)","(-34, -65)","(-20, -74)","(-52, 69)","(73, 52)","(-311, 134)","(-361, 134)",29185
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(-1, 69)","(0.0, -74.0)","(-72, 23)","(0.0, 56.0)","(-33, -65)","(-19, -74)","(-51, 69)","(74, 52)","(-310, 134)","(-360, 134)",29222
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(0, 69)","(0.0, -74.0)","(-71, 23)","(0.0, 56.0)","(-32, -65)","(-18, -74)","(-50, 69)","(75, 52)","(-309, 134)","(-359, 134)",29259
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(-70, 23)","(0.0, -74.0)","(0.0, 56.0)","(-31, -65)","(-17, -74)","(-49, 69)","(76, 52)","(-308, 134)","(-358, 134)",29296
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(-69, 23)","(0.0, -74.0)","(0.0, 56.0)","(-30, -65)","(-16, -74)","(-48, 69)","(77, 52)","(-307, 134)","(-357, 134)",29333
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(-68, 23)","(0.0, -74.0)","(0.0, 56.0)","(-29, -65)","(-15, -74)","(-47, 69)","(78, 52)","(-306, 134)","(-356, 134)",29370
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(-67, 23)","(0.0, -74.0)","(0.0, 56.0)","(-28, -65)","(-14, -74)","(-46, 69)","(79, 52)","(-305, 134)","(-355, 134)",29407
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(-66, 23)","(0.0, -74.0)","(0.0, 56.0)","(-27, -65)","(-13, -74)","(-45, 69)","(80, 52)","(-304, 134)","(-354, 134)",29444
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(-65, 23)","(0.0, 69.0)","(0.0, -74.0)","(0.0, 56.0)","(-26, -65)","(-12, -74)","(-44, 69)","(81, 52)","(-303, 134)","(-353, 134)",29481
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(-64, 23)","(0.0, 69.0)","(0.0, -74.0)","(0.0, 56.0)","(-25, -65)","(-11, -74)","(-43, 69)","(82, 52)","(-302, 134)","(-352, 134)",29519
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(-63, 23)","(0.0, 69.0)","(0.0, -74.0)","(0.0, 56.0)","(-24, -65)","(-10, -74)","(-42, 69)","(83, 52)","(-301, 134)","(-351, 134)",29556
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(-62, 23)","(0.0, 69.0)","(0.0, -74.0)","(0.0, 56.0)","(-23, -65)","(-9, -74)","(-41, 69)","(84, 52)","(-300, 134)","(-350, 134)",29593
"(50, 0)","(0.0, 56.0)","(0.0, -65.0)","(-61, 23)","(0.0, 69.0)","(0.0, -74.0)","(0.0, 56.0)","(-22, -65)","(-8, -74)","(-40, 69)","(85, 52)","(-299, 134)","(-349, 134)",29630
"(50, 0)","(0.0, 56.0)","(-60, 23)","(0.0, -65.0)","(0.0, 69.0)","(0.0, -74.0)","(0.0, 56.0)","(-21, -65)","(-7, -74)","(-39, 69)","(86, 52)","(-298, 134)","(-348, 134)",29667
"(50, 0)","(0.0, 56.0)","(-59, 23)","(0.0, -65.0)","(0.0, 69.0)","(0.0, -74.0)","(0.0, 56.0)","(-20, -65)","(-6, -74)","(-38, 69)","(87, 52)","(-297, 134)","(-347, 134)",29704
"(50, 0)","(0.0, 56.0)","(-58, 23)","(0.0, -65.0)","(0.0, 69.0)","(0.0, -74.0)","(0.0, 56.0)","(-19, -65)","(-5, -74)","(-37, 69)","(88, 52)","(-296, 134)","(-346, 134)",29741
"(50, 0)","(0.0, 56.0)","(-57, 23)","(0.0, -65.0)","(0.0, 69.0)","(0.0, -74.0)","(0.0, 56.0)","(-18, -65)","(-4, -74)","(-36, 69)","(89, 52)","(-295, 134)","(-345, 134)",29778
"(50, 0)","(0.0, 56.0)","(-56, 23)","(0.0, -65.0)","(0.0, 69.0)","(0.0, -74.0)","(0.0, 56.0)","(-17, -65)","(-3, -74)","(-35, 69)","(90, 52)","(-294, 134)","(-344, 134)",29815
"(50, 0)","(0.0, 56.0)","(-55, 23)","(0.0, -65.0)","(0.0, 69.0)","(0.0, -74.0)","(0.0, 56.0)","(-16, -65)","(-2, -74)","(-34, 69)","(91, 52)","(-293, 134)","(-343, 134)",29852
"(50, 0)","(0.0, 56.0)","(-54, 23)","(0.0, -65.0)","(0.0, 69.0)","(0.0, -74.0)","(0.0, 56.0)","(-15, -65)","(-1, -74)","(-33, 69)","(92, 52)","(-292, 134)","(-342, 134)",29889
"(50, 0)","(0.0, 56.0)","(-53, 23)","(0.0, -65.0)","(0.0, 69.0)","(0, -74)","(0.0, 56.0)","(-14, -65)","(0, -74)","(-32, 69)","(-103, 23)","(-291, 134)","(-341, 134)",29926
"(50, 0)","(0.0, 56.0)","(-52, 23)","(0.0, -65.0)","(0.0, 69.0)","(1, -74)","(0.0, 56.0)","(-13, -65)","(0.0, -74.0)","(-31, 69)","(-102, 23)","(-290, 134)","(-340, 134)",29963
"(50, 0)","(-51, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(2, -74)","(0.0, 56.0)","(-12, -65)","(0.0, -74.0)","(-30, 69)","(-101, 23)","(-289, 134)","(-339, 134)",30000
"(50, 0)","(-50, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(3, -74)","(0.0, 56.0)","(-11, -65)","(0.0, -74.0)","(-29, 69)","(-100, 23)","(-288, 134)","(-338, 134)",30036
"(50, 0)","(-49, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(4, -74)","(0.0, 56.0)","(-10, -65)","(0.0, -74.0)","(-28, 69)","(-99, 23)","(-287, 134)","(-337, 134)",30071
"(50, 0)","(-48, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(5, -74)","(0.0, 56.0)","(-9, -65)","(0.0, -74.0)","(-27, 69)","(-98, 23)","(-286, 134)","(-336, 134)",30107
"(50, 0)","(-47, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(6, -74)","(0.0, 56.0)","(-8, -65)","(-26, 69)","(0.0, -74.0)","(-97, 23)","(-285, 134)","(-335, 134)",30143
"(50, 0)","(-46, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(7, -74)","(0.0, 56.0)","(-7, -65)","(-25, 69)","(0.0, -74.0)","(-96, 23)","(-284, 134)","(-334, 134)",30179
"(50, 0)","(-45, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(8, -74)","(0.0, 56.0)","(-6, -65)","(-24, 69)","(0.0, -74.0)","(-95, 23)","(-283, 134)","(-333, 134)",30214
"(50, 0)","(-44, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(9, -74)","(0.0, 56.0)","(-5, -65)","(-23, 69)","(0.0, -74.0)","(-94, 23)","(-282, 134)","(-332, 134)",30250
"(50, 0)","(-43, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(10, -74)","(0.0, 56.0)","(-4, -65)","(-22, 69)","(0.0, -74.0)","(-93, 23)","(-281, 134)","(-331, 134)",30286
"(50, 0)","(-42, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(11, -74)","(0.0, 56.0)","(-3, -65)","(-21, 69)","(0.0, -74.0)","(-92, 23)","(-280, 134)","(-330, 134)",30321
"(50, 0)","(-41, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(12, -74)","(0.0, 56.0)","(-2, -65)","(-20, 69)","(0.0, -74.0)","(-91, 23)","(-279, 134)","(-329, 134)",30357
"(50, 0)","(-40, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(13, -74)","(0.0, 56.0)","(-1, -65)","(-19, 69)","(0.0, -74.0)","(-90, 23)","(-278, 134)","(-328, 134)",30393
"(50, 0)","(-39, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(14, -74)","(0.0, 56.0)","(0, -65)","(-18, 69)","(0.0, -74.0)","(-89, 23)","(-277, 134)","(-327, 134)",30429
"(50, 0)","(-38, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(15, -74)","(0.0, 56.0)","(0.0, -65.0)","(-17, 69)","(0.0, -74.0)","(-88, 23)","(-276, 134)","(-326, 134)",30464
"(50, 0)","(-37, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(16, -74)","(0.0, 56.0)","(0.0, -65.0)","(-16, 69)","(0.0, -74.0)","(-87, 23)","(-275, 134)","(-325, 134)",30500
"(50, 0)","(-36, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(17, -74)","(0.0, 56.0)","(0.0, -65.0)","(-15, 69)","(0.0, -74.0)","(-86, 23)","(-274, 134)","(-324, 134)",30536
"(50, 0)","(-35, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(18, -74)","(0.0, 56.0)","(0.0, -65.0)","(-14, 69)","(0.0, -74.0)","(-85, 23)","(-273, 134)","(-323, 134)",30571
"(50, 0)","(-34, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(19, -74)","(0.0, 56.0)","(0.0, -65.0)","(-13, 69)","(0.0, -74.0)","(-84, 23)","(-272, 134)","(-322, 134)",30607
"(50, 0)","(-33, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(20, -74)","(0.0, 56.0)","(0.0, -65.0)","(-12, 69)","(0.0, -74.0)","(-83, 23)","(-271, 134)","(-321, 134)",30643
"(50, 0)","(-32, 23)","(0, 56)","(0.0, -65.0)","(0.0, 69.0)","(21, -74)","(0.0, 56.0)","(0.0, -65.0)","(-11, 69)","(0.0, -74.0)","(-82, 23)","(-270, 134)","(-320, 134)",30679
"(50, 0)","(-31, 23)","(1, 56)","(0.0, -65.0)","(0.0, 69.0)","(22, -74)","(0.0, 56.0)","(0.0, -65.0)","(-10, 69)","(0.0, -74.0)","(-81, 23)","(-269, 134)","(-319, 134)",30714
"(50, 0)","(-30, 23)","(2, 56)","(0.0, -65.0)","(0.0, 69.0)","(23, -74)","(0.0, 56.0)","(0.0, -65.0)","(-9, 69)","(0.0, -74.0)","(-80, 23)","(-268, 134)","(-318, 134)",30750
"(50, 0)","(-29, 23)","(3, 56)","(0.0, -65.0)","(0.0, 69.0)","(24, -74)","(0.0, 56.0)","(0.0, -65.0)","(-8, 69)","(0.0, -74.0)","(-79, 23)","(-267, 134)","(-317, 134)",30786
"(50, 0)","(-28, 23)","(4, 56)","(0.0, -65.0)","(0.0, 69.0)","(25, -74)","(0.0, 56.0)","(0.0, -65.0)","(-7, 69)","(0.0, -74.0)","(-78, 23)","(-266, 134)","(-316, 134)",30821
"(50, 0)","(-27, 23)","(5, 56)","(0.0, -65.0)","(0.0, 69.0)","(26, -74)","(0.0, 56.0)","(0.0, -65.0)","(-6, 69)","(0.0, -74.0)","(-77, 23)","(-265, 134)","(-315, 134)",30857
"(50, 0)","(-26, 23)","(6, 56)","(0.0, -65.0)","(0.0, 69.0)","(27, -74)","(0.0, 56.0)","(0.0, -65.0)","(-5, 69)","(0.0, -74.0)","(-76, 23)","(-264, 134)","(-314, 134)",30893
"(50, 0)","(-25, 23)","(7, 56)","(0.0, -65.0)","(0.0, 69.0)","(28, -74)","(0.0, 56.0)","(0.0, -65.0)","(-4, 69)","(0.0, -74.0)","(-75, 23)","(-263, 134)","(-313, 134)",30929
"(50, 0)","(-24, 23)","(8, 56)","(0.0, -65.0)","(0.0, 69.0)","(29, -74)","(0.0, 56.0)","(0.0, -65.0)","(-3, 69)","(0.0, -74.0)","(-74, 23)","(-262, 134)","(-312, 134)",30964
"(50, 0)","(-23, 23)","(9, 56)","(0.0, -65.0)","(0.0, 69.0)","(30, -74)","(0.0, 56.0)","(0.0, -65.0)","(-2, 69)","(0.0, -74.0)","(-73, 23)","(-261, 134)","(-311, 134)",31000
"(50, 0)","(-22, 23)","(10, 56)","(0.0, -65.0)","(0.0, 69.0)","(31, -74)","(0.0, 56.0)","(0.0, -65.0)","(-1, 69)","(0.0, -74.0)","(-72, 23)","(-260, 134)","(-310, 134)",31036
"(50, 0)","(-21, 23)","(11, 56)","(0.0, -65.0)","(0.0, 69.0)","(32, -74)","(0.0, 56.0)","(0.0, -65.0)","(0, 69)","(0.0, -74.0)","(-71, 23)","(-259, 134)","(-309, 134)",31071
"(50, 0)","(-20, 23)","(12, 56)","(0.0, -65.0)","(0.0, 69.0)","(33, -74)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(-70, 23)","(0.0, -74.0)","(-258, 134)","(-308, 134)",31107
"(50, 0)","(-19, 23)","(13, 56)","(0.0, -65.0)","(0.0, 69.0)","(34, -74)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(-69, 23)","(0.0, -74.0)","(-257, 134)","(-307, 134)",31143
"(50, 0)","(-18, 23)","(14, 56)","(0.0, -65.0)","(0.0, 69.0)","(35, -74)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(-68, 23)","(0.0, -74.0)","(-256, 134)","(-306, 134)",31179
"(50, 0)","(-17, 23)","(15, 56)","(0.0, -65.0)","(0.0, 69.0)","(36, -74)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(-67, 23)","(0.0, -74.0)","(-255, 134)","(-305, 134)",31214
"(50, 0)","(-16, 23)","(16, 56)","(0.0, -65.0)","(0.0, 69.0)","(37, -74)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(-66, 23)","(0.0, -74.0)","(-254, 134)","(-304, 134)",31250
"(50, 0)","(-15, 23)","(17, 56)","(0.0, -65.0)","(0.0, 69.0)","(38, -74)","(0.0, 56.0)","(0.0, -65.0)","(-65, 23)","(0.0, 69.0)","(0.0, -74.0)","(-253, 134)","(-303, 134)",31286
"(50, 0)","(-14, 23)","(18, 56)","(0.0, -65.0)","(0.0, 69.0)","(39, -74)","(0.0, 56.0)","(0.0, -65.0)","(-64, 23)","(0.0, 69.0)","(0.0, -74.0)","(-252, 134)","(-302, 134)",31321
"(50, 0)","(-13, 23)","(19, 56)","(0.0, -65.0)","(0.0, 69.0)","(40, -74)","(0.0, 56.0)","(0.0, -65.0)","(-63, 23)","(0.0, 69.0)","(0.0, -74.0)","(-251, 134)","(-301, 134)",31357
"(50, 0)","(-12, 23)","(20, 56)","(0.0, -65.0)","(0.0, 69.0)","(41, -74)","(0.0, 56.0)","(0.0, -65.0)","(-62, 23)","(0.0, 69.0)","(0.0, -74.0)","(-250, 134)","(-300, 134)",31393
"(50, 0)","(-11, 23)","(21, 56)","(0, -65)","(0.0, 69.0)","(42, -74)","(0.0, 56.0)","(0.0, -65.0)","(-61, 23)","(0.0, 69.0)","(0.0, -74.0)","(-249, 134)","(-299, 134)",31429
"(50, 0)","(-10, 23)","(22, 56)","(1, -65)","(0, 69)","(43, -74)","(0.0, 56.0)","(-60, 23)","(0.0, -65.0)","(0.0, 69.0)","(0.0, -74.0)","(-248, 134)","(-298, 134)",31464
"(50, 0)","(-9, 23)","(23, 56)","(2, -65)","(1, 69)","(44, -74)","(0.0, 56.0)","(-59, 23)","(0.0, -65.0)","(0.0, 69.0)","(0.0, -74.0)","(-247, 134)","(-297, 134)",31500
"(50, 0)","(-8, 23)","(24, 56)","(3, -65)","(2, 69)","(45, -74)","(0.0, 56.0)","(-58, 23)","(0.0, -65.0)","(0.0, 69.0)","(0.0, -74.0)","(-246, 134)","(-296, 134)",31536
"(50, 0)","(-7, 23)","(25, 56)","(4, -65)","(3, 69)","(46, -74)","(0.0, 56.0)","(-57, 23)","(0.0, -65.0)","(0.0, 69.0)","(0.0, -74.0)","(-245, 134)","(-295, 134)",31571
"(50, 0)","(-6, 23)","(26, 56)","(5, -65)","(4, 69)","(47, -74)","(0.0, 56.0)","(-56, 23)","(0.0, -65.0)","(0.0, 69.0)","(0.0, -74.0)","(-244, 134)","(-294, 134)",31607
"(50, 0)","(-5, 23)","(27, 56)","(6, -65)","(5, 69)","(48, -74)","(0.0, 56.0)","(-55, 23)","(0.0, -65.0)","(0.0, 69.0)","(0.0, -74.0)","(-243, 134)","(-293, 134)",31643
"(50, 0)","(-4, 23)","(28, 56)","(7, -65)","(6, 69)","(49, -74)","(0.0, 56.0)","(-54, 23)","(0.0, -65.0)","(0.0, 69.0)","(0.0, -74.0)","(-242, 134)","(-292, 134)",31679
"(50, 0)","(-3, 23)","(29, 56)","(8, -65)","(7, 69)","(50, -74)","(0.0, 56.0)","(-53, 23)","(0.0, -65.0)","(0.0, 69.0)","(0, -74)","(-241, 134)","(-291, 134)",31714
"(50, 0)","(-2, 23)","(30, 56)","(9, -65)","(8, 69)","(51, -74)","(0.0, 56.0)","(-52, 23)","(0.0, -65.0)","(0.0, 69.0)","(1, -74)","(-240, 134)","(-290, 134)",31750
"(50, 0)","(-1, 23)","(31, 56)","(10, -65)","(9, 69)","(52, -74)","(-51, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(2, -74)","(-239, 134)","(-289, 134)",31786
"(50, 0)","(0, 23)","(32, 56)","(11, -65)","(10, 69)","(53, -74)","(-50, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(3, -74)","(-238, 134)","(-288, 134)",31821
"(50, 0)","(0.0, 23.0)","(33, 56)","(12, -65)","(11, 69)","(-90, 14)","(-49, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(4, -74)","(-237, 134)","(-287, 134)",31857
"(50, 0)","(0.0, 23.0)","(34, 56)","(13, -65)","(12, 69)","(-89, 14)","(-48, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(5, -74)","(-236, 134)","(-286, 134)",31893
"(50, 0)","(0.0, 23.0)","(35, 56)","(14, -65)","(13, 69)","(-88, 14)","(-47, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(6, -74)","(-235, 134)","(-285, 134)",31929
"(50, 0)","(0.0, 23.0)","(36, 56)","(15, -65)","(14, 69)","(-87, 14)","(-46, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(7, -74)","(-234, 134)","(-284, 134)",31964
"(50, 0)","(0.0, 23.0)","(16, -65)","(37, 56)","(15, 69)","(-86, 14)","(-45, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(8, -74)","(-233, 134)","(-283, 134)",32000
"(50, 0)","(0.0, 23.0)","(17, -65)","(38, 56)","(16, 69)","(-85, 14)","(-44, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(9, -74)","(-232, 134)","(-282, 134)",32037
"(50, 0)","(0.0, 23.0)","(18, -65)","(39, 56)","(17, 69)","(-84, 14)","(-43, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(10, -74)","(-231, 134)","(-281, 134)",32074
"(50, 0)","(0.0, 23.0)","(19, -65)","(40, 56)","(18, 69)","(-83, 14)","(-42, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(11, -74)","(-230, 134)","(-280, 134)",32111
"(50, 0)","(0.0, 23.0)","(20, -65)","(41, 56)","(19, 69)","(-82, 14)","(-41, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(12, -74)","(-229, 134)","(-279, 134)",32148
"(50, 0)","(0.0, 23.0)","(21, -65)","(42, 56)","(20, 69)","(-81, 14)","(-40, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(13, -74)","(-228, 134)","(-278, 134)",32185
"(50, 0)","(0.0, 23.0)","(22, -65)","(43, 56)","(21, 69)","(-80, 14)","(-39, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(14, -74)","(-227, 134)","(-277, 134)",32222
"(50, 0)","(0.0, 23.0)","(23, -65)","(44, 56)","(22, 69)","(-79, 14)","(-38, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(15, -74)","(-226, 134)","(-276, 134)",32259
"(50, 0)","(0.0, 23.0)","(24, -65)","(45, 56)","(23, 69)","(-78, 14)","(-37, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(16, -74)","(-225, 134)","(-275, 134)",32296
"(50, 0)","(0.0, 23.0)","(25, -65)","(46, 56)","(24, 69)","(-77, 14)","(-36, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(17, -74)","(-224, 134)","(-274, 134)",32333
"(50, 0)","(0.0, 23.0)","(26, -65)","(47, 56)","(25, 69)","(-76, 14)","(-35, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(18, -74)","(-223, 134)","(-273, 134)",32370
"(50, 0)","(0.0, 23.0)","(27, -65)","(26, 69)","(48, 56)","(-75, 14)","(-34, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(19, -74)","(-222, 134)","(-272, 134)",32407
"(50, 0)","(0.0, 23.0)","(28, -65)","(27, 69)","(49, 56)","(-74, 14)","(-33, 23)","(0.0, 56.0)","(0.0, -65.0)","(0.0, 69.0)","(20, -74)","(-221, 134)","(-271, 134)",32444
"(50, 0)","(0.0, 23.0)","(29, -65)","(-73, 14)","(28, 69)","(50, 56)","(-32, 23)","(0, 56)","(0.0, -65.0)","(0.0, 69.0)","(21, -74)","(-220, 134)","(-270, 134)",32481
"(50, 0)","(0.0, 23.0)","(30, -65)","(-72, 14)","(29, 69)","(51, 56)","(-31, 23)","(1, 56)","(0.0, -65.0)","(0.0, 69.0)","(22, -74)","(-219, 134)","(-269, 134)",32519
"(50, 0)","(0.0, 23.0)","(31, -65)","(-71, 14)","(30, 69)","(52, 56)","(-30, 23)","(2, 56)","(0.0, -65.0)","(0.0, 69.0)","(23, -74)","(-218, 134)","(-268, 134)",32556
"(50, 0)","(0.0, 23.0)","(-70, 14)","(32, -65)","(31, 69)","(53, 56)","(-29, 23)","(3, 56)","(0.0, -65.0)","(0.0, 69.0)","(24, -74)","(-217, 134)","(-267, 134)",32593
"(50, 0)","(0.0, 23.0)","(-69, 14)","(33, -65)","(32, 69)","(54, 56)","(-28, 23)","(4, 56)","(0.0, -65.0)","(0.0, 69.0)","(25, -74)","(-216, 134)","(-266, 134)",32630
"(50, 0)","(0.0, 23.0)","(-68, 14)","(34, -65)","(33, 69)","(55, 56)","(-27, 23)","(5, 56)","(0.0, -65.0)","(0.0, 69.0)","(26, -74)","(-215, 134)","(-265, 134)",32667
"(50, 0)","(0.0, 23.0)","(-67, 14)","(35, -65)","(34, 69)","(56, 56)","(-26, 23)","(6, 56)","(0.0, -65.0)","(0.0, 69.0)","(27, -74)","(-214, 134)","(-264, 134)",32704
"(50, 0)","(0.0, 23.0)","(-66, 14)","(36, -65)","(35, 69)","(57, 56)","(-25, 23)","(7, 56)","(0.0, -65.0)","(0.0, 69.0)","(28, -74)","(-213, 134)","(-263, 134)",32741
