P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_action,P2_action,reward,timestamp_milliseconds
"(-11, 35)","(-50, 21)","(-9, 108)","(-158, -37)","(-161, -25)","(-90, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-386, -187)","(-375, -222)",1,4,200,23786
"(-10, 35)","(-49, 21)","(-8, 108)","(-157, -37)","(-160, -25)","(-89, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-385, -187)","(-375, -222)",1,4,200,23821
"(-9, 35)","(-48, 21)","(-7, 108)","(-156, -37)","(-159, -25)","(-88, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-384, -187)","(-375, -222)",1,4,200,23857
"(-8, 35)","(-47, 21)","(-6, 108)","(-155, -37)","(-158, -25)","(-87, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-383, -187)","(-375, -222)",1,4,200,23893
"(-7, 35)","(-46, 21)","(-5, 108)","(-154, -37)","(-157, -25)","(-86, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-382, -187)","(-375, -222)",1,4,200,23929
"(-6, 35)","(-45, 21)","(-4, 108)","(-153, -37)","(-156, -25)","(-85, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-381, -187)","(-375, -222)",1,4,200,23964
"(-5, 35)","(-44, 21)","(-3, 108)","(-152, -37)","(-155, -25)","(-84, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-380, -187)","(-375, -222)",1,4,200,24000
"(-4, 35)","(-43, 21)","(-2, 108)","(-151, -37)","(-154, -25)","(-83, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-379, -187)","(-375, -222)",1,4,200,24037
"(-3, 35)","(-42, 21)","(-1, 108)","(-150, -37)","(-153, -25)","(-82, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-378, -187)","(-375, -222)",1,4,200,24074
"(-2, 35)","(-41, 21)","(0, 108)","(-149, -37)","(-152, -25)","(-81, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-377, -187)","(-375, -222)",1,4,200,24111
"(-1, 35)","(-40, 21)","(0.0, 108.0)","(-148, -37)","(-151, -25)","(-80, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-376, -187)","(-375, -222)",1,4,200,24148
"(0, 35)","(-39, 21)","(0.0, 108.0)","(-147, -37)","(-150, -25)","(-79, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-375, -187)","(-375, -222)",1,4,200,24185
"(1, 35)","(-38, 21)","(0.0, 108.0)","(-146, -37)","(-149, -25)","(-78, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-374, -187)","(-375, -222)",1,4,200,24222
"(2, 35)","(-37, 21)","(0.0, 108.0)","(-145, -37)","(-148, -25)","(-77, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-373, -187)","(-375, -222)",1,4,200,24259
"(3, 35)","(-36, 21)","(0.0, 108.0)","(-144, -37)","(-147, -25)","(-76, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-372, -187)","(-375, -222)",1,4,200,24296
"(4, 35)","(-35, 21)","(0.0, 108.0)","(-143, -37)","(-146, -25)","(-75, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-371, -187)","(-375, -222)",1,4,200,24333
"(5, 35)","(-34, 21)","(0.0, 108.0)","(-142, -37)","(-145, -25)","(-74, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-370, -187)","(-375, -222)",1,4,200,24370
"(6, 35)","(-33, 21)","(0.0, 108.0)","(-141, -37)","(-144, -25)","(-73, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-369, -187)","(-375, -222)",1,4,200,24407
"(7, 35)","(-32, 21)","(0.0, 108.0)","(-140, -37)","(-143, -25)","(-72, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-368, -187)","(-375, -222)",1,4,200,24444
"(8, 35)","(-31, 21)","(0.0, 108.0)","(-139, -37)","(-142, -25)","(-71, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-367, -187)","(-375, -222)",1,4,200,24481
"(9, 35)","(-30, 21)","(0.0, 108.0)","(-138, -37)","(-141, -25)","(-70, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-366, -187)","(-375, -222)",1,4,200,24519
"(10, 35)","(-29, 21)","(0.0, 108.0)","(-137, -37)","(-140, -25)","(-69, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-365, -187)","(-375, -222)",1,4,200,24556
"(11, 35)","(-28, 21)","(0.0, 108.0)","(-136, -37)","(-139, -25)","(-68, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-364, -187)","(-375, -222)",1,4,200,24593
"(12, 35)","(-27, 21)","(0.0, 108.0)","(-135, -37)","(-138, -25)","(-67, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-363, -187)","(-375, -222)",1,4,200,24630
"(13, 35)","(-26, 21)","(0.0, 108.0)","(-134, -37)","(-137, -25)","(-66, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-362, -187)","(-375, -222)",1,4,200,24667
"(14, 35)","(-25, 21)","(0.0, 108.0)","(-133, -37)","(-136, -25)","(-65, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-361, -187)","(-375, -222)",1,4,200,24704
"(15, 35)","(-24, 21)","(0.0, 108.0)","(-132, -37)","(-135, -25)","(-64, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-360, -187)","(-375, -222)",1,4,200,24741
"(16, 35)","(-23, 21)","(0.0, 108.0)","(-131, -37)","(-134, -25)","(-63, 142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -187)","(-375, -222)",1,4,200,24778
"(16, 36)","(-23, 22)","(0.0, 109.0)","(-131, -36)","(-134, -24)","(-63, 143)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -186)","(-375, -222)",3,4,200,24926
"(16, 37)","(-23, 23)","(0.0, 110.0)","(-131, -35)","(-134, -23)","(-63, 144)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -185)","(-375, -222)",3,4,200,24963
"(16, 38)","(-23, 24)","(0.0, 111.0)","(-131, -34)","(-134, -22)","(-63, 145)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -184)","(-375, -222)",3,4,200,25000
"(16, 39)","(-23, 25)","(0.0, 112.0)","(-131, -33)","(-134, -21)","(-159.0, 0.0)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -183)","(-375, -222)",3,4,200,25036
"(16, 40)","(-23, 26)","(0.0, 113.0)","(-131, -32)","(-134, -20)","(-159.0, 0.0)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -182)","(-375, -222)",3,4,200,25071
"(16, 41)","(-23, 27)","(0.0, 114.0)","(-131, -31)","(-134, -19)","(-62, -146)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -181)","(-375, -222)",3,4,200,25107
"(16, 42)","(-23, 28)","(0.0, 115.0)","(-131, -30)","(-134, -18)","(-62, -145)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -180)","(-375, -222)",3,4,200,25143
"(16, 43)","(-23, 29)","(0.0, 116.0)","(-131, -29)","(-134, -17)","(-62, -144)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -179)","(-375, -222)",3,4,200,25179
"(16, 44)","(-23, 30)","(0.0, 117.0)","(-131, -28)","(-134, -16)","(-62, -143)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -178)","(-375, -222)",3,4,200,25214
"(16, 45)","(-23, 31)","(0.0, 118.0)","(-131, -27)","(-134, -15)","(-62, -142)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -177)","(-375, -222)",3,4,200,25250
"(16, 46)","(-23, 32)","(0.0, 119.0)","(-131, -26)","(-134, -14)","(-62, -141)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -176)","(-375, -222)",3,4,200,25286
"(16, 47)","(-23, 33)","(0.0, 120.0)","(-131, -25)","(-134, -13)","(-62, -140)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -175)","(-375, -222)",3,4,200,25321
"(16, 48)","(-23, 34)","(0.0, 121.0)","(-131, -24)","(-134, -12)","(-62, -139)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -174)","(-375, -222)",3,4,200,25357
"(16, 48)","(-23, 34)","(0.0, 121.0)","(-131, -24)","(-134, -12)","(-62, -139)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -174)","(-375, -222)",3,4,200,25393
"(16, 48)","(-23, 34)","(0.0, 121.0)","(-131, -24)","(-134, -12)","(-62, -139)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -174)","(-375, -222)",3,4,200,25429
"(16, 48)","(-23, 34)","(0.0, 121.0)","(-131, -24)","(-134, -12)","(-62, -139)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -174)","(-375, -222)",3,4,200,25464
"(16, 48)","(-23, 34)","(0.0, 121.0)","(-131, -24)","(-134, -12)","(-62, -139)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -174)","(-375, -222)",3,4,200,25500
"(16, 48)","(-23, 34)","(0.0, 121.0)","(-131, -24)","(-134, -12)","(-62, -139)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -174)","(-375, -222)",3,4,200,25536
"(16, 48)","(-23, 34)","(0.0, 121.0)","(-131, -24)","(-134, -12)","(-62, -139)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -174)","(-375, -222)",3,4,200,25571
"(16, 48)","(-23, 34)","(0.0, 121.0)","(-131, -24)","(-134, -12)","(-62, -139)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -174)","(-375, -222)",3,4,200,25607
"(16, 48)","(-23, 34)","(0.0, 121.0)","(-131, -24)","(-134, -12)","(-62, -139)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -174)","(-375, -222)",3,4,200,25643
"(16, 48)","(-23, 34)","(0.0, 121.0)","(-131, -24)","(-134, -12)","(-62, -139)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -174)","(-375, -222)",3,4,200,25679
"(16, 48)","(-23, 34)","(0.0, 121.0)","(-131, -24)","(-134, -12)","(-62, -139)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -174)","(-375, -222)",3,4,200,25714
"(16, 48)","(-23, 34)","(0.0, 121.0)","(-131, -24)","(-134, -12)","(-62, -139)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -174)","(-375, -222)",3,4,200,25750
"(16, 48)","(-23, 34)","(0.0, 121.0)","(-131, -24)","(-134, -12)","(-62, -139)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -174)","(-375, -222)",3,4,200,25786
"(16, 48)","(-23, 34)","(0.0, 121.0)","(-131, -24)","(-134, -12)","(-62, -139)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -174)","(-375, -222)",3,4,200,25821
"(16, 48)","(-23, 34)","(0.0, 121.0)","(-131, -24)","(-134, -12)","(-62, -139)","(-39.0, 0.0)","(0.0, 73.0)","(-79, 107)","(-150, -60)","(-147, -72)","(-359, -174)","(-375, -222)",3,4,200,25857
"(16, 48)","(-23, 35)","(0.0, 122.0)","(-131, -23)","(-134, -11)","(-62, -138)","(-39.0, 0.0)","(0.0, 74.0)","(-79, 108)","(-150, -59)","(-147, -71)","(-359, -173)","(-375, -221)",3,3,200,25893
"(16, 48)","(-23, 36)","(0.0, 123.0)","(-131, -22)","(-134, -10)","(-62, -137)","(-39.0, 0.0)","(0.0, 75.0)","(-79, 109)","(-150, -58)","(-147, -70)","(-359, -172)","(-375, -220)",3,3,200,25929
"(16, 48)","(-23, 37)","(0.0, 124.0)","(-131, -21)","(-134, -9)","(-62, -136)","(-39.0, 0.0)","(0.0, 76.0)","(-79, 110)","(-150, -57)","(-147, -69)","(-359, -171)","(-375, -219)",3,3,200,25964
"(16, 48)","(-23, 38)","(0.0, 125.0)","(-131, -20)","(-134, -8)","(-62, -135)","(-39.0, 0.0)","(0.0, 77.0)","(-79, 111)","(-150, -56)","(-147, -68)","(-359, -170)","(-375, -218)",3,3,200,26000
"(16, 48)","(-23, 39)","(0.0, 126.0)","(-131, -19)","(-134, -7)","(-62, -134)","(-39.0, 0.0)","(0.0, 78.0)","(-79, 112)","(-150, -55)","(-147, -67)","(-359, -169)","(-375, -217)",3,3,200,26036
"(16, 48)","(-23, 40)","(0.0, 127.0)","(-131, -18)","(-134, -6)","(-62, -133)","(-39.0, 0.0)","(0.0, 79.0)","(-79, 113)","(-150, -54)","(-147, -66)","(-359, -168)","(-375, -216)",3,3,200,26071
"(16, 48)","(-23, 41)","(0.0, 128.0)","(-131, -17)","(-134, -5)","(-62, -132)","(-39.0, 0.0)","(0.0, 80.0)","(-79, 114)","(-150, -53)","(-147, -65)","(-359, -167)","(-375, -215)",3,3,200,26107
"(16, 48)","(-23, 42)","(0.0, 129.0)","(-131, -16)","(-134, -4)","(-62, -131)","(-39.0, 0.0)","(0.0, 81.0)","(-79, 115)","(-150, -52)","(-147, -64)","(-359, -166)","(-375, -214)",3,3,200,26143
"(16, 48)","(-23, 43)","(0.0, 130.0)","(-131, -15)","(-134, -3)","(-62, -130)","(-39.0, 0.0)","(0.0, 82.0)","(-79, 116)","(-150, -51)","(-147, -63)","(-359, -165)","(-375, -213)",3,3,200,26179
"(16, 48)","(-23, 44)","(0.0, 131.0)","(-131, -14)","(-134, -2)","(-62, -129)","(-39.0, 0.0)","(0.0, 83.0)","(-79, 117)","(-150, -50)","(-147, -62)","(-359, -164)","(-375, -212)",3,3,200,26214
"(16, 48)","(-23, 45)","(-131, -13)","(0.0, 132.0)","(-134, -1)","(-62, -128)","(-39.0, 0.0)","(0.0, 84.0)","(-79, 118)","(-150, -49)","(-147, -61)","(-359, -163)","(-375, -211)",3,3,200,26250
"(16, 48)","(-23, 46)","(-131, -12)","(0.0, 133.0)","(-134, 0)","(-62, -127)","(-39.0, 0.0)","(0.0, 85.0)","(-79, 119)","(-150, -48)","(-147, -60)","(-359, -162)","(-375, -210)",3,3,200,26286
"(16, 48)","(-23, 47)","(-131, -11)","(0.0, 134.0)","(-134.0, 0.0)","(-62, -126)","(-39.0, 0.0)","(0.0, 86.0)","(-79, 120)","(-150, -47)","(-147, -59)","(-359, -161)","(-375, -209)",3,3,200,26321
"(16, 48)","(-23, 48)","(-131, -10)","(-134.0, 0.0)","(0.0, 135.0)","(-62, -125)","(-39, 0)","(0.0, 87.0)","(-79, 121)","(-150, -46)","(-147, -58)","(-359, -160)","(-375, -208)",3,3,200,26357
"(16, 48)","(-23, 49)","(-131, -9)","(-134.0, 0.0)","(0.0, 136.0)","(-62, -124)","(-39, 1)","(0.0, 88.0)","(-79, 122)","(-150, -45)","(-147, -57)","(-359, -159)","(-375, -207)",3,3,200,26393
"(16, 48)","(-23, 50)","(-131, -8)","(-134.0, 0.0)","(0.0, 137.0)","(-62, -123)","(-39, 2)","(0.0, 89.0)","(-79, 123)","(-150, -44)","(-147, -56)","(-359, -158)","(-375, -206)",3,3,200,26429
"(16, 48)","(-23, 51)","(-131, -7)","(-134.0, 0.0)","(-62, -122)","(0.0, 138.0)","(-39, 3)","(0.0, 90.0)","(-79, 124)","(-150, -43)","(-147, -55)","(-359, -157)","(-375, -205)",3,3,200,26464
"(16, 48)","(-23, 52)","(-131, -6)","(-134.0, 0.0)","(-62, -121)","(0.0, 139.0)","(-39, 4)","(0.0, 91.0)","(-79, 125)","(-150, -42)","(-147, -54)","(-359, -156)","(-375, -204)",3,3,200,26500
"(16, 48)","(-23, 53)","(-131, -5)","(-134.0, 0.0)","(-62, -120)","(0.0, 140.0)","(-39, 5)","(0.0, 92.0)","(-79, 126)","(-150, -41)","(-147, -53)","(-359, -155)","(-375, -203)",3,3,200,26536
"(16, 48)","(-23, 54)","(-131, -4)","(-134.0, 0.0)","(-62, -119)","(0.0, 141.0)","(-39, 6)","(0.0, 93.0)","(-79, 127)","(-150, -40)","(-147, -52)","(-359, -154)","(-375, -202)",3,3,200,26571
"(16, 48)","(-23, 55)","(-131, -3)","(-62, -118)","(-134.0, 0.0)","(0.0, 142.0)","(-39, 7)","(0.0, 94.0)","(-79, 128)","(-150, -39)","(-147, -51)","(-359, -153)","(-375, -201)",3,3,200,26607
"(16, 48)","(-23, 56)","(-131, -2)","(-62, -117)","(-134.0, 0.0)","(0.0, 143.0)","(-39, 8)","(0.0, 95.0)","(-79, 129)","(-150, -38)","(-147, -50)","(-359, -152)","(-375, -200)",3,3,200,26643
"(16, 48)","(-23, 57)","(-131, -1)","(-62, -116)","(-134.0, 0.0)","(0.0, 144.0)","(-39, 9)","(0.0, 96.0)","(-79, 130)","(-150, -37)","(-147, -49)","(-359, -151)","(-375, -199)",3,3,200,26679
"(16, 48)","(-23, 58)","(-62, -115)","(-131, 0)","(-134.0, 0.0)","(0.0, 145.0)","(-39, 10)","(0.0, 97.0)","(-79, 131)","(-150, -36)","(-147, -48)","(-359, -150)","(-375, -198)",3,3,200,26714
"(16, 48)","(-23, 59)","(-62, -114)","(-131.0, 0.0)","(-134.0, 0.0)","(0.0, 146.0)","(-39, 11)","(0.0, 98.0)","(-79, 132)","(-150, -35)","(-147, -47)","(-359, -149)","(-375, -197)",3,3,200,26750
"(16, 48)","(-23, 60)","(-62, -113)","(-131.0, 0.0)","(-134.0, 0.0)","(0.0, 147.0)","(-39, 12)","(0.0, 99.0)","(-150, -34)","(-147, -46)","(-79, 133)","(-359, -148)","(-375, -196)",3,3,200,26786
"(16, 48)","(-23, 61)","(-62, -112)","(-131.0, 0.0)","(-134.0, 0.0)","(0.0, 148.0)","(-39, 13)","(0.0, 100.0)","(-150, -33)","(-147, -45)","(-79, 134)","(-359, -147)","(-375, -195)",3,3,200,26821
"(16, 48)","(-23, 62)","(-62, -111)","(-131.0, 0.0)","(-134.0, 0.0)","(0.0, 149.0)","(-39, 14)","(0.0, 101.0)","(-150, -32)","(-147, -44)","(-79, 135)","(-359, -146)","(-375, -194)",3,3,200,26857
"(16, 48)","(-23, 63)","(-62, -110)","(-131.0, 0.0)","(-134.0, 0.0)","(0.0, 150.0)","(-39, 15)","(0.0, 102.0)","(-147, -43)","(-150, -31)","(-79, 136)","(-359, -145)","(-375, -193)",3,3,200,26893
"(16, 48)","(-23, 64)","(-62, -109)","(-131.0, 0.0)","(-134.0, 0.0)","(0.0, 151.0)","(-39, 16)","(0.0, 103.0)","(-147, -42)","(-150, -30)","(-79, 137)","(-359, -144)","(-375, -192)",3,3,200,26929
"(16, 48)","(-23, 65)","(-62, -108)","(-131.0, 0.0)","(-134.0, 0.0)","(0.0, 152.0)","(-39, 17)","(0.0, 104.0)","(-147, -41)","(-150, -29)","(-79, 138)","(-359, -143)","(-375, -191)",3,3,200,26964
"(16, 48)","(-23, 66)","(-62, -107)","(-131.0, 0.0)","(-134.0, 0.0)","(0.0, 153.0)","(-39, 18)","(0.0, 105.0)","(-147, -40)","(-150, -28)","(-79, 139)","(-359, -142)","(-375, -190)",3,3,200,27000
"(16, 48)","(-23, 67)","(-62, -106)","(-131.0, 0.0)","(-134.0, 0.0)","(0.0, 154.0)","(-39, 19)","(0.0, 106.0)","(-147, -39)","(-150, -27)","(-79, 140)","(-359, -141)","(-375, -189)",3,3,200,27036
"(16, 48)","(-23, 68)","(-62, -105)","(-131.0, 0.0)","(-134.0, 0.0)","(0.0, 155.0)","(-39, 20)","(0.0, 107.0)","(-147, -38)","(-150, -26)","(-79, 141)","(-359, -140)","(-375, -188)",3,3,200,27071
"(16, 48)","(-23, 69)","(-62, -104)","(-131.0, 0.0)","(-134.0, 0.0)","(0.0, 156.0)","(-39, 21)","(0.0, 108.0)","(-147, -37)","(-150, -25)","(-79, 142)","(-359, -139)","(-375, -187)",3,3,200,27107
"(16, 48)","(-23, 70)","(-62, -103)","(-131.0, 0.0)","(-134.0, 0.0)","(0.0, 157.0)","(-39, 22)","(0.0, 109.0)","(-147, -36)","(-150, -24)","(-79, 143)","(-359, -138)","(-375, -186)",3,3,200,27143
"(16, 48)","(-23, 71)","(-62, -102)","(-131.0, 0.0)","(-134.0, 0.0)","(0.0, 158.0)","(-39, 23)","(0.0, 110.0)","(-147, -35)","(-150, -23)","(-79, 144)","(-359, -137)","(-375, -185)",3,3,200,27179
"(16, 48)","(-23, 72)","(-62, -101)","(-131.0, 0.0)","(-134.0, 0.0)","(0.0, 159.0)","(-39, 24)","(0.0, 111.0)","(-147, -34)","(-150, -22)","(-79, 145)","(-359, -136)","(-375, -184)",3,3,200,27214
"(16, 48)","(-23, 73)","(-62, -100)","(-131.0, 0.0)","(-134.0, 0.0)","(0.0, 160.0)","(-39, 25)","(0.0, 112.0)","(-147, -33)","(-150, -21)","(-79, 146)","(-359, -135)","(-375, -183)",3,3,200,27250
"(16, 48)","(-23, 74)","(-62, -99)","(-131.0, 0.0)","(-134.0, 0.0)","(-159, 21)","(-39, 26)","(0.0, 113.0)","(-147, -32)","(-150, -20)","(-78, -147)","(-359, -134)","(-375, -182)",3,3,200,27286
"(16, 48)","(-23, 75)","(-62, -98)","(-131.0, 0.0)","(-134.0, 0.0)","(-159, 22)","(-39, 27)","(0.0, 114.0)","(-147, -31)","(-150, -19)","(-78, -146)","(-359, -133)","(-375, -181)",3,3,200,27321
"(16, 48)","(-23, 76)","(-62, -97)","(-131.0, 0.0)","(-134.0, 0.0)","(-159, 23)","(-39, 28)","(0.0, 115.0)","(-147, -30)","(-150, -18)","(-78, -145)","(-359, -132)","(-375, -180)",3,3,200,27357
"(16, 48)","(-23, 77)","(-62, -96)","(-131.0, 0.0)","(-134.0, 0.0)","(-159, 24)","(-39, 29)","(0.0, 116.0)","(-147, -29)","(-150, -17)","(-78, -144)","(-359, -131)","(-375, -179)",3,3,200,27393
"(16, 48)","(-23, 78)","(-62, -95)","(-131.0, 0.0)","(-134.0, 0.0)","(-159, 25)","(-39, 30)","(0.0, 117.0)","(-147, -28)","(-150, -16)","(-78, -143)","(-359, -130)","(-375, -178)",3,3,200,27429
"(16, 48)","(-23, 79)","(-62, -94)","(-131.0, 0.0)","(-134.0, 0.0)","(-159, 26)","(-39, 31)","(0.0, 118.0)","(-147, -27)","(-150, -15)","(-78, -142)","(-359, -129)","(-375, -177)",3,3,200,27464
"(16, 48)","(-23, 80)","(-62, -93)","(-131.0, 0.0)","(-134.0, 0.0)","(-159, 27)","(-39, 32)","(0.0, 119.0)","(-147, -26)","(-150, -14)","(-78, -141)","(-359, -128)","(-375, -176)",3,3,200,27500
"(16, 48)","(-23, 81)","(-62, -92)","(-131.0, 0.0)","(-134.0, 0.0)","(-159, 28)","(-39, 33)","(0.0, 120.0)","(-147, -25)","(-150, -13)","(-78, -140)","(-359, -127)","(-375, -175)",3,3,200,27536
"(16, 48)","(-23, 82)","(-62, -91)","(-131.0, 0.0)","(-134.0, 0.0)","(-159, 29)","(-39, 34)","(0.0, 121.0)","(-147, -24)","(-150, -12)","(-78, -139)","(-359, -126)","(-375, -174)",3,3,200,27571
"(16, 48)","(-23, 83)","(-62, -90)","(-131.0, 0.0)","(-134.0, 0.0)","(-159, 30)","(-39, 35)","(0.0, 122.0)","(-147, -23)","(-150, -11)","(-78, -138)","(-359, -125)","(-375, -173)",3,3,200,27607
"(16, 48)","(-23, 84)","(-62, -89)","(-131.0, 0.0)","(-134.0, 0.0)","(-159, 31)","(-39, 36)","(0.0, 123.0)","(-147, -22)","(-150, -10)","(-78, -137)","(-359, -124)","(-375, -172)",3,3,200,27643
"(16, 48)","(-23, 85)","(-62, -88)","(-131.0, 0.0)","(-134.0, 0.0)","(-159, 32)","(-39, 37)","(0.0, 124.0)","(-147, -21)","(-150, -9)","(-78, -136)","(-359, -123)","(-375, -171)",3,3,200,27679
"(16, 48)","(-23, 86)","(-62, -87)","(-131.0, 0.0)","(-134.0, 0.0)","(-159, 33)","(-39, 38)","(0.0, 125.0)","(-147, -20)","(-150, -8)","(-78, -135)","(-359, -122)","(-375, -170)",3,3,200,27714
"(16, 48)","(-23, 87)","(-62, -86)","(-131.0, 0.0)","(-134.0, 0.0)","(-159, 34)","(-39, 39)","(0.0, 126.0)","(-147, -19)","(-150, -7)","(-78, -134)","(-359, -121)","(-375, -169)",3,3,200,27750
"(16, 48)","(-23, 88)","(-62, -85)","(-131.0, 0.0)","(-134.0, 0.0)","(-159, 35)","(-39, 40)","(0.0, 127.0)","(-147, -18)","(-150, -6)","(-78, -133)","(-359, -120)","(-375, -168)",3,3,200,27786
"(16, 48)","(-23, 89)","(-62, -84)","(-131.0, 0.0)","(-134.0, 0.0)","(-159, 36)","(-39, 41)","(0.0, 128.0)","(-147, -17)","(-150, -5)","(-78, -132)","(-359, -119)","(-375, -167)",3,3,200,27821
"(16, 48)","(-23, 90)","(-62, -83)","(-131.0, 0.0)","(-134.0, 0.0)","(-159, 37)","(-39, 42)","(0.0, 129.0)","(-147, -16)","(-150, -4)","(-78, -131)","(-359, -118)","(-375, -166)",3,3,200,27857
