P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_action,P2_action,reward,timestamp_milliseconds
"(-1, -50)","(-19, 13)","(29.0, 0.0)","(-67, 0)","(-80.0, 0.0)","(-140.0, 0.0)","(30, 46)","(-18, 63)","(-66.0, 0.0)","(-79, 4)","(-139, 4)","(-45, 141)","(-44, 191)",2,4,200,20407
"(-1, -50)","(-19, 13)","(29.0, 0.0)","(-67, 0)","(-80.0, 0.0)","(-140.0, 0.0)","(30, 46)","(-18, 63)","(-66.0, 0.0)","(-79, 4)","(-139, 4)","(-45, 141)","(-44, 191)",2,4,200,20444
"(-1, -50)","(-19, 13)","(29.0, 0.0)","(-67, 0)","(-80.0, 0.0)","(-140.0, 0.0)","(30, 46)","(-18, 63)","(-66.0, 0.0)","(-79, 4)","(-139, 4)","(-45, 141)","(-44, 191)",2,4,200,20481
"(-1, -50)","(-19, 13)","(29.0, 0.0)","(-67, 0)","(-80.0, 0.0)","(-140.0, 0.0)","(30, 46)","(-18, 63)","(-66.0, 0.0)","(-79, 4)","(-139, 4)","(-45, 141)","(-44, 191)",2,4,200,20519
"(-1, -50)","(-19, 13)","(29.0, 0.0)","(-67, 0)","(-80.0, 0.0)","(-140.0, 0.0)","(30, 46)","(-18, 63)","(-66.0, 0.0)","(-79, 4)","(-139, 4)","(-45, 141)","(-44, 191)",2,4,200,20556
"(-1, -50)","(-19, 13)","(29.0, 0.0)","(-67, 0)","(-80.0, 0.0)","(-140.0, 0.0)","(30, 46)","(-18, 63)","(-66.0, 0.0)","(-79, 4)","(-139, 4)","(-45, 141)","(-44, 191)",2,4,200,20593
"(-1, -50)","(-19, 13)","(29.0, 0.0)","(-67, 0)","(-80.0, 0.0)","(-140.0, 0.0)","(30, 46)","(-18, 63)","(-66.0, 0.0)","(-79, 4)","(-139, 4)","(-45, 141)","(-44, 191)",2,4,200,20630
"(-1, -50)","(-19, 12)","(29.0, 0.0)","(-67, -1)","(-80.0, 0.0)","(-140.0, 0.0)","(30, 45)","(-18, 62)","(-66.0, 0.0)","(-79, 3)","(-139, 3)","(-45, 140)","(-44, 190)",2,2,200,20667
"(-1, -50)","(-19, 11)","(29.0, 0.0)","(-67, -2)","(-80.0, 0.0)","(-140.0, 0.0)","(30, 44)","(-18, 61)","(-66.0, 0.0)","(-79, 2)","(-139, 2)","(-45, 139)","(-44, 189)",2,2,200,20704
"(-1, -50)","(-19, 10)","(29.0, 0.0)","(-67, -3)","(-80.0, 0.0)","(-140.0, 0.0)","(30, 43)","(-18, 60)","(-66.0, 0.0)","(-79, 1)","(-139, 1)","(-45, 138)","(-44, 188)",2,2,200,20741
"(-1, -50)","(-19, 9)","(29.0, 0.0)","(-67, -4)","(-80.0, 0.0)","(-140.0, 0.0)","(30, 42)","(-18, 59)","(-66.0, 0.0)","(-79, 0)","(-139, 0)","(-45, 137)","(-44, 187)",2,2,200,20778
"(-1, -50)","(-19, 8)","(29.0, 0.0)","(-67, -5)","(-80.0, 0.0)","(-140.0, 0.0)","(30, 41)","(-18, 58)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 136)","(-44, 186)",2,2,200,20815
"(-1, -50)","(-19, 7)","(29.0, 0.0)","(-67, -6)","(-80.0, 0.0)","(-140.0, 0.0)","(30, 40)","(-18, 57)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 135)","(-44, 185)",2,2,200,20852
"(-1, -50)","(-19, 6)","(29.0, 0.0)","(-67, -7)","(-80.0, 0.0)","(-140.0, 0.0)","(30, 39)","(-18, 56)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 134)","(-44, 184)",2,2,200,20889
"(-1, -50)","(-19, 5)","(29.0, 0.0)","(-67, -8)","(-80.0, 0.0)","(-140.0, 0.0)","(30, 38)","(-18, 55)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 133)","(-44, 183)",2,2,200,20926
"(-1, -50)","(-19, 4)","(29.0, 0.0)","(-67, -9)","(-80.0, 0.0)","(-140.0, 0.0)","(30, 37)","(-18, 54)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 132)","(-44, 182)",2,2,200,20963
"(-1, -50)","(-19, 3)","(29.0, 0.0)","(-67, -10)","(-80.0, 0.0)","(-140.0, 0.0)","(30, 36)","(-18, 53)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 131)","(-44, 181)",2,2,200,21000
"(-1, -50)","(-19, 2)","(29.0, 0.0)","(-67, -11)","(-80.0, 0.0)","(-140.0, 0.0)","(30, 35)","(-18, 52)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 130)","(-44, 180)",2,2,200,21037
"(-1, -50)","(-19, 1)","(29.0, 0.0)","(-67, -12)","(-80.0, 0.0)","(-140.0, 0.0)","(30, 34)","(-18, 51)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 129)","(-44, 179)",2,2,200,21074
"(-1, -50)","(-19, 0)","(29.0, 0.0)","(-67, -13)","(-80.0, 0.0)","(-140.0, 0.0)","(30, 33)","(-18, 50)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 128)","(-44, 178)",2,2,200,21111
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -14)","(-80.0, 0.0)","(-140.0, 0.0)","(30, 32)","(-18, 49)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 127)","(-44, 177)",2,2,200,21148
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -15)","(-80.0, 0.0)","(-140.0, 0.0)","(30, 31)","(-18, 48)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 126)","(-44, 176)",2,2,200,21185
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -16)","(-80.0, 0.0)","(-140.0, 0.0)","(30, 30)","(-18, 47)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 125)","(-44, 175)",2,2,200,21222
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -17)","(-80.0, 0.0)","(-140.0, 0.0)","(30, 29)","(-18, 46)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 124)","(-44, 174)",2,2,200,21259
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -18)","(-80.0, 0.0)","(-140.0, 0.0)","(30, 28)","(-18, 45)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 123)","(-44, 173)",2,2,200,21296
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -19)","(-80.0, 0.0)","(-140.0, 0.0)","(30, 27)","(-18, 44)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 122)","(-44, 172)",2,2,200,21333
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -20)","(-80, 0)","(-140.0, 0.0)","(30, 26)","(-18, 43)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 121)","(-44, 171)",2,2,200,21370
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -21)","(-80, -1)","(-140.0, 0.0)","(30, 25)","(-18, 42)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 120)","(-44, 170)",2,2,200,21407
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -22)","(-80, -2)","(-140.0, 0.0)","(30, 24)","(-18, 41)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 119)","(-44, 169)",2,2,200,21444
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -23)","(-80, -3)","(-140.0, 0.0)","(30, 23)","(-18, 40)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 118)","(-44, 168)",2,2,200,21481
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -24)","(-80, -4)","(-140.0, 0.0)","(30, 22)","(-18, 39)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 117)","(-44, 167)",2,2,200,21519
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -25)","(-80, -5)","(-140.0, 0.0)","(30, 21)","(-18, 38)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 116)","(-44, 166)",2,2,200,21556
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -26)","(-80, -6)","(-140.0, 0.0)","(30, 20)","(-18, 37)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 115)","(-44, 165)",2,2,200,21593
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -27)","(-80, -7)","(-140.0, 0.0)","(30, 19)","(-18, 36)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 114)","(-44, 164)",2,2,200,21630
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -28)","(-80, -8)","(-140.0, 0.0)","(30, 18)","(-18, 35)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 113)","(-44, 163)",2,2,200,21667
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -29)","(-80, -9)","(-140.0, 0.0)","(30, 17)","(-18, 34)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 112)","(-44, 162)",2,2,200,21704
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -30)","(-80, -10)","(-140.0, 0.0)","(30, 16)","(-18, 33)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 111)","(-44, 161)",2,2,200,21741
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -31)","(-80, -11)","(-140.0, 0.0)","(30, 15)","(-18, 32)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 110)","(-44, 160)",2,2,200,21778
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -32)","(-80, -12)","(-140, 0)","(30, 14)","(-18, 31)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 109)","(-44, 159)",2,2,200,21815
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -33)","(-80, -13)","(-140, -1)","(30, 13)","(-18, 30)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 108)","(-44, 158)",2,2,200,21852
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -34)","(-80, -14)","(-140, -2)","(30, 12)","(-18, 29)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 107)","(-44, 157)",2,2,200,21889
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -35)","(-80, -15)","(-140, -3)","(30, 11)","(-18, 28)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 106)","(-44, 156)",2,2,200,21926
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -36)","(-80, -16)","(-140, -4)","(30, 10)","(-18, 27)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 105)","(-44, 155)",2,2,200,21963
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -37)","(-80, -17)","(-140, -5)","(30, 9)","(-18, 26)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 104)","(-44, 154)",2,2,200,22000
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -38)","(-80, -18)","(-140, -6)","(-18, 25)","(30, 8)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 103)","(-44, 153)",2,2,200,22037
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -39)","(-80, -19)","(-140, -7)","(-18, 24)","(30, 7)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 102)","(-44, 152)",2,2,200,22074
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -40)","(-80, -20)","(-140, -8)","(-18, 23)","(30, 6)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 101)","(-44, 151)",2,2,200,22111
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -41)","(-80, -21)","(-140, -9)","(-18, 22)","(30, 5)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 100)","(-44, 150)",2,2,200,22148
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -42)","(-80, -22)","(-140, -10)","(-18, 21)","(30, 4)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 99)","(-44, 149)",2,2,200,22185
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -43)","(-80, -23)","(-140, -11)","(-18, 20)","(30, 3)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 98)","(-44, 148)",2,2,200,22222
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -44)","(-80, -24)","(-140, -12)","(-18, 19)","(30, 2)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 97)","(-44, 147)",2,2,200,22259
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -45)","(-80, -25)","(-140, -13)","(-18, 18)","(30, 1)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 96)","(-44, 146)",2,2,200,22296
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -46)","(-80, -26)","(-140, -14)","(-18, 17)","(30, 0)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 95)","(-44, 145)",2,2,200,22333
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -47)","(-80, -27)","(-140, -15)","(-18, 16)","(30.0, 0.0)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 94)","(-44, 144)",2,2,200,22370
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -48)","(-80, -28)","(-140, -16)","(-18, 15)","(30.0, 0.0)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 93)","(-44, 143)",2,2,200,22407
"(-1, -50)","(-19.0, 0.0)","(29.0, 0.0)","(-67, -49)","(-80, -29)","(-140, -17)","(-18, 14)","(30.0, 0.0)","(-66.0, 0.0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 92)","(-44, 142)",2,2,200,22444
"(-1, -50)","(-19.0, 0.0)","(29, 0)","(-67, -50)","(-80, -30)","(-140, -18)","(-18, 13)","(30.0, 0.0)","(-66, 0)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 91)","(-44, 141)",2,2,200,22481
"(-1, -50)","(-19.0, 0.0)","(29, -1)","(-67, -51)","(-80, -31)","(-140, -19)","(-18, 12)","(30.0, 0.0)","(-66, -1)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 90)","(-44, 140)",2,2,200,22519
"(-1, -50)","(-19.0, 0.0)","(29, -2)","(-67, -52)","(-80, -32)","(-140, -20)","(-18, 11)","(30.0, 0.0)","(-66, -2)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 89)","(-44, 139)",2,2,200,22556
"(-1, -50)","(-19.0, 0.0)","(29, -3)","(-67, -53)","(-80, -33)","(-140, -21)","(-18, 10)","(30.0, 0.0)","(-66, -3)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 88)","(-44, 138)",2,2,200,22593
"(-1, -50)","(-19.0, 0.0)","(29, -4)","(-67, -54)","(-80, -34)","(-140, -22)","(-18, 9)","(30.0, 0.0)","(-66, -4)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 87)","(-44, 137)",2,2,200,22630
"(-1, -50)","(-19.0, 0.0)","(29, -5)","(-67, -55)","(-80, -35)","(-140, -23)","(-18, 8)","(30.0, 0.0)","(-66, -5)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 86)","(-44, 136)",2,2,200,22667
"(-1, -50)","(-19.0, 0.0)","(29, -5)","(-67, -55)","(-80, -35)","(-140, -23)","(-18, 8)","(30.0, 0.0)","(-66, -5)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 86)","(-44, 136)",2,4,200,22704
"(-1, -50)","(-19.0, 0.0)","(29, -5)","(-67, -55)","(-80, -35)","(-140, -23)","(-18, 8)","(30.0, 0.0)","(-66, -5)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 86)","(-44, 136)",2,4,200,22741
"(-1, -50)","(-19.0, 0.0)","(29, -6)","(-67, -56)","(-80, -36)","(-140, -24)","(-18, 7)","(30.0, 0.0)","(-66, -6)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 85)","(-44, 135)",2,2,200,22778
"(-1, -50)","(-19.0, 0.0)","(29, -7)","(-67, -57)","(-80, -37)","(-140, -25)","(-18, 6)","(30.0, 0.0)","(-66, -7)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 84)","(-44, 134)",2,2,200,22815
"(-1, -50)","(-19.0, 0.0)","(29, -8)","(-80, -38)","(-67, -58)","(-140, -26)","(-18, 5)","(30.0, 0.0)","(-66, -8)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 83)","(-44, 133)",2,2,200,22852
"(-1, -50)","(-19.0, 0.0)","(29, -9)","(-80, -39)","(-67, -59)","(-140, -27)","(-18, 4)","(30.0, 0.0)","(-66, -9)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 82)","(-44, 132)",2,2,200,22889
"(-1, -50)","(-19.0, 0.0)","(29, -10)","(-80, -40)","(-67, -60)","(-140, -28)","(-18, 3)","(30.0, 0.0)","(-66, -10)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 81)","(-44, 131)",2,2,200,22926
"(-1, -50)","(-19.0, 0.0)","(29, -11)","(-80, -41)","(-67, -61)","(-140, -29)","(-18, 2)","(30.0, 0.0)","(-66, -11)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 80)","(-44, 130)",2,2,200,22963
"(-1, -50)","(-19.0, 0.0)","(29, -12)","(-80, -42)","(-67, -62)","(-140, -30)","(-18, 1)","(30.0, 0.0)","(-66, -12)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 79)","(-44, 129)",2,2,200,23000
"(-1, -50)","(-19.0, 0.0)","(29, -13)","(-80, -43)","(-67, -63)","(-140, -31)","(-18, 0)","(30.0, 0.0)","(-66, -13)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 78)","(-44, 128)",2,2,200,23037
"(-1, -50)","(-19.0, 0.0)","(29, -14)","(-80, -44)","(-67, -64)","(-140, -32)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -14)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 77)","(-44, 127)",2,2,200,23074
"(-1, -50)","(-19.0, 0.0)","(29, -15)","(-80, -45)","(-67, -65)","(-140, -33)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -15)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 76)","(-44, 126)",2,2,200,23111
"(-1, -50)","(-19.0, 0.0)","(29, -16)","(-80, -46)","(-67, -66)","(-140, -34)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -16)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 75)","(-44, 125)",2,2,200,23148
"(-1, -50)","(-19.0, 0.0)","(29, -17)","(-80, -47)","(-67, -67)","(-140, -35)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -17)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 74)","(-44, 124)",2,2,200,23185
"(-1, -50)","(-19.0, 0.0)","(29, -18)","(-80, -48)","(-67, -68)","(-140, -36)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -18)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 73)","(-44, 123)",2,2,200,23222
"(-1, -50)","(-19.0, 0.0)","(29, -19)","(-80, -49)","(-67, -69)","(-140, -37)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -19)","(-79.0, 0.0)","(-139.0, 0.0)","(-45, 72)","(-44, 122)",2,2,200,23259
"(-1, -50)","(-19.0, 0.0)","(29, -20)","(-80, -50)","(-67, -70)","(-21, 143)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -20)","(-79, 0)","(-139.0, 0.0)","(-45, 71)","(-44, 121)",2,2,200,23296
"(-1, -50)","(-19.0, 0.0)","(29, -21)","(-80, -51)","(-67, -71)","(-21, 142)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -21)","(-79, -1)","(-139.0, 0.0)","(-45, 70)","(-44, 120)",2,2,200,23333
"(-1, -50)","(-19.0, 0.0)","(29, -22)","(-80, -52)","(-67, -72)","(-21, 141)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -22)","(-79, -2)","(-139.0, 0.0)","(-45, 69)","(-44, 119)",2,2,200,23370
"(-1, -50)","(-19.0, 0.0)","(29, -23)","(-80, -53)","(-67, -73)","(-21, 140)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -23)","(-79, -3)","(-139.0, 0.0)","(-45, 68)","(-44, 118)",2,2,200,23407
"(-1, -50)","(-19.0, 0.0)","(29, -24)","(-80, -54)","(-67, -74)","(-21, 139)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -24)","(-79, -4)","(-139.0, 0.0)","(-45, 67)","(-44, 117)",2,2,200,23444
"(-1, -50)","(-19.0, 0.0)","(29, -25)","(-80, -55)","(-67, -75)","(-21, 138)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -25)","(-79, -5)","(-139.0, 0.0)","(-45, 66)","(-44, 116)",2,2,200,23481
"(-1, -50)","(-19.0, 0.0)","(29, -26)","(-80, -56)","(-67, -76)","(-21, 137)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -26)","(-79, -6)","(-139.0, 0.0)","(-45, 65)","(-44, 115)",2,2,200,23519
"(-1, -50)","(-19.0, 0.0)","(29, -27)","(-80, -57)","(-67, -77)","(-21, 136)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -27)","(-79, -7)","(-139.0, 0.0)","(-45, 64)","(-44, 114)",2,2,200,23556
"(-1, -50)","(-19.0, 0.0)","(29, -28)","(-80, -58)","(-67, -78)","(-21, 135)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -28)","(-79, -8)","(-139.0, 0.0)","(-45, 63)","(-44, 113)",2,2,200,23593
"(-1, -50)","(-19.0, 0.0)","(29, -29)","(-80, -59)","(-67, -79)","(-21, 134)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -29)","(-79, -9)","(-139.0, 0.0)","(-45, 62)","(-44, 112)",2,2,200,23630
"(-1, -50)","(-19.0, 0.0)","(29, -30)","(-80, -60)","(-67, -80)","(-21, 133)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -30)","(-79, -10)","(-139.0, 0.0)","(-45, 61)","(-44, 111)",2,2,200,23667
"(-1, -50)","(-19.0, 0.0)","(29, -31)","(-80, -61)","(-67, -81)","(-21, 132)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -31)","(-79, -11)","(-139.0, 0.0)","(-45, 60)","(-44, 110)",2,2,200,23704
"(-1, -50)","(-19.0, 0.0)","(29, -32)","(-80, -62)","(-67, -82)","(-21, 131)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -32)","(-79, -12)","(-139, 0)","(-45, 59)","(-44, 109)",2,2,200,23741
"(-1, -50)","(-19.0, 0.0)","(29, -33)","(-80, -63)","(-67, -83)","(-21, 130)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -33)","(-79, -13)","(-139, -1)","(-45, 58)","(-44, 108)",2,2,200,23778
"(-1, -50)","(-19.0, 0.0)","(29, -34)","(-80, -64)","(-67, -84)","(-21, 129)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -34)","(-79, -14)","(-139, -2)","(-45, 57)","(-44, 107)",2,2,200,23815
"(-1, -50)","(-19.0, 0.0)","(29, -35)","(-80, -65)","(-67, -85)","(-21, 128)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -35)","(-79, -15)","(-139, -3)","(-45, 56)","(-44, 106)",2,2,200,23852
"(-1, -50)","(-19.0, 0.0)","(29, -36)","(-80, -66)","(-67, -86)","(-21, 127)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -36)","(-79, -16)","(-139, -4)","(-45, 55)","(-44, 105)",2,2,200,23889
"(-1, -50)","(-19.0, 0.0)","(29, -37)","(-80, -67)","(-67, -87)","(-21, 126)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -37)","(-79, -17)","(-139, -5)","(-45, 54)","(-44, 104)",2,2,200,23926
"(-1, -50)","(-19.0, 0.0)","(29, -38)","(-80, -68)","(-67, -88)","(-21, 125)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -38)","(-79, -18)","(-139, -6)","(-45, 53)","(-44, 103)",2,2,200,23963
"(-1, -50)","(-19.0, 0.0)","(29, -39)","(-80, -69)","(-67, -89)","(-21, 124)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -39)","(-79, -19)","(-139, -7)","(-45, 52)","(-44, 102)",2,2,200,24000
"(-1, -50)","(-19.0, 0.0)","(29, -40)","(-80, -70)","(-67, -90)","(-21, 123)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -40)","(-79, -20)","(-139, -8)","(-45, 51)","(-44, 101)",2,2,200,24037
"(-1, -50)","(-19.0, 0.0)","(29, -41)","(-80, -71)","(-67, -91)","(-21, 122)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -41)","(-79, -21)","(-139, -9)","(-45, 50)","(-44, 100)",2,2,200,24074
"(-1, -50)","(-19.0, 0.0)","(29, -42)","(-80, -72)","(-67, -92)","(-21, 121)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -42)","(-79, -22)","(-139, -10)","(-45, 49)","(-44, 99)",2,2,200,24111
"(-1, -50)","(-19.0, 0.0)","(29, -43)","(-80, -73)","(-67, -93)","(-21, 120)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -43)","(-79, -23)","(-139, -11)","(-45, 48)","(-44, 98)",2,2,200,24148
"(-1, -50)","(-19.0, 0.0)","(29, -44)","(-80, -74)","(-67, -94)","(-21, 119)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -44)","(-79, -24)","(-139, -12)","(-45, 47)","(-44, 97)",2,2,200,24185
"(-1, -50)","(-19.0, 0.0)","(29, -45)","(-80, -75)","(-67, -95)","(-21, 118)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -45)","(-79, -25)","(-139, -13)","(-45, 46)","(-44, 96)",2,2,200,24222
"(-1, -50)","(-19.0, 0.0)","(29, -46)","(-80, -76)","(-67, -96)","(-21, 117)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -46)","(-79, -26)","(-139, -14)","(-45, 45)","(-44, 95)",2,2,200,24259
