P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,timestamp_milliseconds
"(50, 0)","(15, 30)","(31, 26)","(-12, -45)","(47, 50)","(-76, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(27, 49)","(-62, -45)","(-80, 243)","(-130, 243)",12893
"(50, 0)","(16, 30)","(32, 26)","(-11, -45)","(48, 50)","(-75, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(28, 49)","(-61, -45)","(-79, 243)","(-129, 243)",12929
"(50, 0)","(17, 30)","(33, 26)","(-10, -45)","(49, 50)","(-74, -27)","(0.0, 26.0)","(0.0, 30.0)","(0.0, 50.0)","(29, 49)","(-60, -45)","(-78, 243)","(-128, 243)",12964
"(50, 0)","(18, 30)","(34, 26)","(-9, -45)","(50, 50)","(-73, -27)","(0.0, 26.0)","(0.0, 30.0)","(0, 50)","(30, 49)","(-59, -45)","(-77, 243)","(-127, 243)",13000
"(50, 0)","(19, 30)","(35, 26)","(-8, -45)","(51, 50)","(-72, -27)","(0.0, 26.0)","(0.0, 30.0)","(1, 50)","(31, 49)","(-58, -45)","(-76, 243)","(-126, 243)",13037
"(50, 0)","(20, 30)","(36, 26)","(-7, -45)","(52, 50)","(-71, -27)","(0.0, 26.0)","(0.0, 30.0)","(2, 50)","(32, 49)","(-57, -45)","(-75, 243)","(-125, 243)",13074
"(50, 0)","(21, 30)","(37, 26)","(-6, -45)","(53, 50)","(-70, -27)","(0.0, 26.0)","(0.0, 30.0)","(3, 50)","(33, 49)","(-56, -45)","(-74, 243)","(-124, 243)",13111
"(50, 0)","(22, 30)","(-5, -45)","(38, 26)","(54, 50)","(-69, -27)","(0.0, 26.0)","(0.0, 30.0)","(4, 50)","(34, 49)","(-55, -45)","(-73, 243)","(-123, 243)",13148
"(50, 0)","(23, 30)","(-4, -45)","(39, 26)","(-68, -27)","(55, 50)","(0.0, 26.0)","(0.0, 30.0)","(5, 50)","(35, 49)","(-54, -45)","(-72, 243)","(-122, 243)",13185
"(50, 0)","(24, 30)","(-3, -45)","(40, 26)","(-67, -27)","(56, 50)","(0.0, 26.0)","(0.0, 30.0)","(6, 50)","(36, 49)","(-53, -45)","(-71, 243)","(-121, 243)",13222
"(50, 0)","(25, 30)","(-2, -45)","(41, 26)","(-66, -27)","(57, 50)","(0.0, 26.0)","(0.0, 30.0)","(7, 50)","(37, 49)","(-52, -45)","(-70, 243)","(-120, 243)",13259
"(50, 0)","(26, 30)","(-1, -45)","(42, 26)","(-65, -27)","(58, 50)","(0.0, 26.0)","(0.0, 30.0)","(8, 50)","(38, 49)","(-51, -45)","(-69, 243)","(-119, 243)",13296
"(50, 0)","(27, 30)","(0, -45)","(43, 26)","(-64, -27)","(59, 50)","(0.0, 26.0)","(0.0, 30.0)","(9, 50)","(39, 49)","(-50, -45)","(-68, 243)","(-118, 243)",13333
"(50, 0)","(28, 30)","(0.0, -45.0)","(44, 26)","(-63, -27)","(60, 50)","(0.0, 26.0)","(0.0, 30.0)","(10, 50)","(40, 49)","(-49, -45)","(-67, 243)","(-117, 243)",13370
"(50, 0)","(29, 30)","(0.0, -45.0)","(45, 26)","(-62, -27)","(61, 50)","(0.0, 26.0)","(0.0, 30.0)","(11, 50)","(41, 49)","(-48, -45)","(-66, 243)","(-116, 243)",13407
"(50, 0)","(30, 30)","(0.0, -45.0)","(46, 26)","(-61, -27)","(62, 50)","(0.0, 26.0)","(0.0, 30.0)","(12, 50)","(42, 49)","(-47, -45)","(-65, 243)","(-115, 243)",13444
"(50, 0)","(31, 30)","(0.0, -45.0)","(47, 26)","(-60, -27)","(63, 50)","(0.0, 26.0)","(0.0, 30.0)","(13, 50)","(-46, -45)","(43, 49)","(-64, 243)","(-114, 243)",13481
"(50, 0)","(32, 30)","(0.0, -45.0)","(48, 26)","(-59, -27)","(64, 50)","(0.0, 26.0)","(0.0, 30.0)","(14, 50)","(-45, -45)","(44, 49)","(-63, 243)","(-113, 243)",13519
"(50, 0)","(33, 30)","(0.0, -45.0)","(49, 26)","(-58, -27)","(65, 50)","(0.0, 26.0)","(0.0, 30.0)","(15, 50)","(-44, -45)","(45, 49)","(-62, 243)","(-112, 243)",13556
"(50, 0)","(0.0, -45.0)","(34, 30)","(50, 26)","(-57, -27)","(66, 50)","(0, 26)","(0.0, 30.0)","(16, 50)","(-43, -45)","(46, 49)","(-61, 243)","(-111, 243)",13593
"(50, 0)","(0.0, -45.0)","(35, 30)","(51, 26)","(-56, -27)","(67, 50)","(1, 26)","(0.0, 30.0)","(17, 50)","(-42, -45)","(47, 49)","(-60, 243)","(-110, 243)",13630
"(50, 0)","(0.0, -45.0)","(36, 30)","(52, 26)","(-55, -27)","(68, 50)","(2, 26)","(0.0, 30.0)","(18, 50)","(-41, -45)","(48, 49)","(-59, 243)","(-109, 243)",13667
"(50, 0)","(0.0, -45.0)","(37, 30)","(53, 26)","(-54, -27)","(69, 50)","(3, 26)","(0.0, 30.0)","(19, 50)","(-40, -45)","(49, 49)","(-58, 243)","(-108, 243)",13704
"(50, 0)","(0.0, -45.0)","(38, 30)","(-53, -27)","(54, 26)","(70, 50)","(4, 26)","(0.0, 30.0)","(20, 50)","(-39, -45)","(50, 49)","(-57, 243)","(-107, 243)",13741
"(50, 0)","(0.0, -45.0)","(39, 30)","(-52, -27)","(55, 26)","(71, 50)","(5, 26)","(0.0, 30.0)","(21, 50)","(-38, -45)","(51, 49)","(-56, 243)","(-106, 243)",13778
"(50, 0)","(0.0, -45.0)","(40, 30)","(-51, -27)","(56, 26)","(72, 50)","(6, 26)","(0.0, 30.0)","(22, 50)","(-37, -45)","(52, 49)","(-55, 243)","(-105, 243)",13815
"(50, 0)","(0.0, -45.0)","(41, 30)","(-50, -27)","(57, 26)","(73, 50)","(7, 26)","(0.0, 30.0)","(23, 50)","(-36, -45)","(53, 49)","(-54, 243)","(-104, 243)",13852
"(50, 0)","(0.0, -45.0)","(42, 30)","(-49, -27)","(58, 26)","(74, 50)","(8, 26)","(0.0, 30.0)","(24, 50)","(-35, -45)","(54, 49)","(-53, 243)","(-103, 243)",13889
"(50, 0)","(0.0, -45.0)","(43, 30)","(-48, -27)","(59, 26)","(75, 50)","(9, 26)","(0.0, 30.0)","(25, 50)","(-34, -45)","(55, 49)","(-52, 243)","(-102, 243)",13926
"(50, 0)","(0.0, -45.0)","(44, 30)","(-47, -27)","(60, 26)","(76, 50)","(10, 26)","(0.0, 30.0)","(-33, -45)","(26, 50)","(56, 49)","(-51, 243)","(-101, 243)",13963
"(50, 0)","(0.0, -45.0)","(-46, -27)","(45, 30)","(61, 26)","(77, 50)","(11, 26)","(0.0, 30.0)","(-32, -45)","(27, 50)","(57, 49)","(-50, 243)","(-100, 243)",14000
"(50, 0)","(0.0, -45.0)","(-45, -27)","(46, 30)","(62, 26)","(78, 50)","(12, 26)","(0.0, 30.0)","(-31, -45)","(28, 50)","(58, 49)","(-49, 243)","(-99, 243)",14036
"(50, 0)","(0.0, -45.0)","(-44, -27)","(47, 30)","(63, 26)","(79, 50)","(13, 26)","(0.0, 30.0)","(-30, -45)","(29, 50)","(59, 49)","(-48, 243)","(-98, 243)",14071
"(50, 0)","(0.0, -45.0)","(-43, -27)","(48, 30)","(64, 26)","(80, 50)","(14, 26)","(0.0, 30.0)","(-29, -45)","(30, 50)","(60, 49)","(-47, 243)","(-97, 243)",14107
"(50, 0)","(0.0, -45.0)","(-42, -27)","(49, 30)","(65, 26)","(81, 50)","(0.0, 30.0)","(15, 26)","(-28, -45)","(31, 50)","(61, 49)","(-46, 243)","(-96, 243)",14143
"(50, 0)","(0.0, -45.0)","(-41, -27)","(50, 30)","(66, 26)","(82, 50)","(0, 30)","(16, 26)","(-27, -45)","(32, 50)","(62, 49)","(-45, 243)","(-95, 243)",14179
"(50, 0)","(0.0, -45.0)","(-40, -27)","(51, 30)","(67, 26)","(83, 50)","(1, 30)","(17, 26)","(-26, -45)","(33, 50)","(63, 49)","(-44, 243)","(-94, 243)",14214
"(50, 0)","(0.0, -45.0)","(-39, -27)","(52, 30)","(68, 26)","(84, 50)","(2, 30)","(18, 26)","(-25, -45)","(34, 50)","(64, 49)","(-43, 243)","(-93, 243)",14250
"(50, 0)","(0.0, -45.0)","(-38, -27)","(53, 30)","(69, 26)","(85, 50)","(3, 30)","(19, 26)","(-24, -45)","(35, 50)","(65, 49)","(-42, 243)","(-92, 243)",14286
"(50, 0)","(0.0, -45.0)","(-37, -27)","(54, 30)","(70, 26)","(86, 50)","(4, 30)","(20, 26)","(-23, -45)","(36, 50)","(66, 49)","(-41, 243)","(-91, 243)",14321
"(50, 0)","(0.0, -45.0)","(-36, -27)","(55, 30)","(71, 26)","(87, 50)","(5, 30)","(21, 26)","(-22, -45)","(37, 50)","(67, 49)","(-40, 243)","(-90, 243)",14357
"(50, 0)","(-35, -27)","(0.0, -45.0)","(56, 30)","(72, 26)","(88, 50)","(6, 30)","(22, 26)","(-21, -45)","(38, 50)","(68, 49)","(-39, 243)","(-89, 243)",14393
"(50, 0)","(-34, -27)","(0.0, -45.0)","(57, 30)","(73, 26)","(89, 50)","(7, 30)","(23, 26)","(-20, -45)","(39, 50)","(69, 49)","(-38, 243)","(-88, 243)",14429
"(50, 0)","(-33, -27)","(0.0, -45.0)","(58, 30)","(74, 26)","(90, 50)","(8, 30)","(24, 26)","(-19, -45)","(40, 50)","(70, 49)","(-37, 243)","(-87, 243)",14464
"(50, 0)","(-32, -27)","(0.0, -45.0)","(59, 30)","(75, 26)","(91, 50)","(9, 30)","(25, 26)","(-18, -45)","(41, 50)","(71, 49)","(-36, 243)","(-86, 243)",14500
"(50, 0)","(-31, -27)","(0.0, -45.0)","(60, 30)","(76, 26)","(92, 50)","(10, 30)","(26, 26)","(-17, -45)","(42, 50)","(-81, -27)","(-35, 243)","(-85, 243)",14536
"(50, 0)","(-30, -27)","(0.0, -45.0)","(61, 30)","(77, 26)","(93, 50)","(11, 30)","(27, 26)","(-16, -45)","(43, 50)","(-80, -27)","(-34, 243)","(-84, 243)",14571
"(50, 0)","(-29, -27)","(0.0, -45.0)","(62, 30)","(78, 26)","(94, 50)","(12, 30)","(28, 26)","(-15, -45)","(44, 50)","(-79, -27)","(-33, 243)","(-83, 243)",14607
"(50, 0)","(-28, -27)","(0.0, -45.0)","(63, 30)","(79, 26)","(95, 50)","(13, 30)","(29, 26)","(-14, -45)","(45, 50)","(-78, -27)","(-32, 243)","(-82, 243)",14643
"(50, 0)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(14, 30)","(30, 26)","(-13, -45)","(46, 50)","(-77, -27)","(-31, 243)","(-81, 243)",14679
"(50, 0)","(-26, -27)","(0.0, -45.0)","(65, 30)","(81, 26)","(97, 50)","(15, 30)","(31, 26)","(-12, -45)","(47, 50)","(-76, -27)","(-30, 243)","(-80, 243)",14714
"(50, 0)","(-25, -27)","(0.0, -45.0)","(66, 30)","(82, 26)","(98, 50)","(16, 30)","(32, 26)","(-11, -45)","(48, 50)","(-75, -27)","(-29, 243)","(-79, 243)",14750
"(50, 0)","(-24, -27)","(0.0, -45.0)","(67, 30)","(83, 26)","(99, 50)","(17, 30)","(33, 26)","(-10, -45)","(49, 50)","(-74, -27)","(-28, 243)","(-78, 243)",14786
"(50, 0)","(-23, -27)","(0.0, -45.0)","(68, 30)","(84, 26)","(100, 50)","(18, 30)","(34, 26)","(-9, -45)","(50, 50)","(-73, -27)","(-27, 243)","(-77, 243)",14821
"(50, 0)","(-22, -27)","(0.0, -45.0)","(69, 30)","(85, 26)","(-102, 46)","(19, 30)","(35, 26)","(-8, -45)","(51, 50)","(-72, -27)","(-26, 243)","(-76, 243)",14857
"(50, 0)","(-21, -27)","(0.0, -45.0)","(70, 30)","(86, 26)","(-101, 46)","(20, 30)","(36, 26)","(-7, -45)","(52, 50)","(-71, -27)","(-25, 243)","(-75, 243)",14893
"(50, 0)","(-20, -27)","(0.0, -45.0)","(71, 30)","(87, 26)","(-100, 46)","(21, 30)","(37, 26)","(-6, -45)","(53, 50)","(-70, -27)","(-24, 243)","(-74, 243)",14929
"(50, 0)","(-19, -27)","(0.0, -45.0)","(72, 30)","(88, 26)","(-99, 46)","(22, 30)","(-5, -45)","(38, 26)","(54, 50)","(-69, -27)","(-23, 243)","(-73, 243)",14964
"(50, 0)","(-18, -27)","(0.0, -45.0)","(73, 30)","(89, 26)","(-98, 46)","(23, 30)","(-4, -45)","(39, 26)","(-68, -27)","(55, 50)","(-22, 243)","(-72, 243)",15000
"(50, 0)","(-17, -27)","(0.0, -45.0)","(74, 30)","(90, 26)","(-97, 46)","(24, 30)","(-3, -45)","(40, 26)","(-67, -27)","(56, 50)","(-21, 243)","(-71, 243)",15037
"(48, 0)","(-18, -27)","(0.0, -45.0)","(73, 30)","(89, 26)","(-98, 46)","(25, 30)","(-2, -45)","(41, 26)","(-66, -27)","(57, 50)","(-22, 243)","(-70, 243)",15074
"(46, 0)","(-19, -27)","(0.0, -45.0)","(72, 30)","(88, 26)","(-99, 46)","(26, 30)","(-1, -45)","(42, 26)","(-65, -27)","(58, 50)","(-23, 243)","(-69, 243)",15111
"(44, 0)","(-20, -27)","(0.0, -45.0)","(71, 30)","(87, 26)","(-100, 46)","(27, 30)","(0, -45)","(43, 26)","(-64, -27)","(59, 50)","(-24, 243)","(-68, 243)",15148
"(42, 0)","(-21, -27)","(0.0, -45.0)","(70, 30)","(86, 26)","(-101, 46)","(28, 30)","(0.0, -45.0)","(44, 26)","(-63, -27)","(60, 50)","(-25, 243)","(-67, 243)",15185
"(40, 0)","(-22, -27)","(0.0, -45.0)","(69, 30)","(85, 26)","(-102, 46)","(29, 30)","(0.0, -45.0)","(45, 26)","(-62, -27)","(61, 50)","(-26, 243)","(-66, 243)",15222
"(38, 0)","(-23, -27)","(0.0, -45.0)","(68, 30)","(84, 26)","(100, 50)","(30, 30)","(0.0, -45.0)","(46, 26)","(-61, -27)","(62, 50)","(-27, 243)","(-65, 243)",15259
"(36, 0)","(-24, -27)","(0.0, -45.0)","(67, 30)","(83, 26)","(99, 50)","(31, 30)","(0.0, -45.0)","(47, 26)","(-60, -27)","(63, 50)","(-28, 243)","(-64, 243)",15296
"(34, 0)","(-25, -27)","(0.0, -45.0)","(66, 30)","(82, 26)","(98, 50)","(32, 30)","(0.0, -45.0)","(48, 26)","(-59, -27)","(64, 50)","(-29, 243)","(-63, 243)",15333
"(32, 0)","(-26, -27)","(0.0, -45.0)","(65, 30)","(81, 26)","(97, 50)","(33, 30)","(0.0, -45.0)","(49, 26)","(-58, -27)","(65, 50)","(-30, 243)","(-62, 243)",15370
"(30, 0)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(0.0, -45.0)","(34, 30)","(50, 26)","(-57, -27)","(66, 50)","(-31, 243)","(-61, 243)",15407
"(28, 0)","(-28, -27)","(0.0, -45.0)","(63, 30)","(79, 26)","(95, 50)","(0.0, -45.0)","(35, 30)","(51, 26)","(-56, -27)","(67, 50)","(-32, 243)","(-60, 243)",15444
"(26, 0)","(-29, -27)","(0.0, -45.0)","(62, 30)","(78, 26)","(94, 50)","(0.0, -45.0)","(36, 30)","(52, 26)","(-55, -27)","(68, 50)","(-33, 243)","(-59, 243)",15481
"(24, 0)","(-30, -27)","(0.0, -45.0)","(61, 30)","(77, 26)","(93, 50)","(0.0, -45.0)","(37, 30)","(53, 26)","(-54, -27)","(69, 50)","(-34, 243)","(-58, 243)",15519
"(22, 0)","(-31, -27)","(0.0, -45.0)","(60, 30)","(76, 26)","(92, 50)","(0.0, -45.0)","(38, 30)","(-53, -27)","(54, 26)","(70, 50)","(-35, 243)","(-57, 243)",15556
"(20, 0)","(-32, -27)","(0.0, -45.0)","(59, 30)","(75, 26)","(91, 50)","(0.0, -45.0)","(39, 30)","(-52, -27)","(55, 26)","(71, 50)","(-36, 243)","(-56, 243)",15593
"(18, 0)","(-33, -27)","(0.0, -45.0)","(58, 30)","(74, 26)","(90, 50)","(0.0, -45.0)","(40, 30)","(-51, -27)","(56, 26)","(72, 50)","(-37, 243)","(-55, 243)",15630
"(16, 0)","(-34, -27)","(0.0, -45.0)","(57, 30)","(73, 26)","(89, 50)","(0.0, -45.0)","(41, 30)","(-50, -27)","(57, 26)","(73, 50)","(-38, 243)","(-54, 243)",15667
"(14, 0)","(-35, -27)","(0.0, -45.0)","(56, 30)","(72, 26)","(88, 50)","(0.0, -45.0)","(42, 30)","(-49, -27)","(58, 26)","(74, 50)","(-39, 243)","(-53, 243)",15704
"(12, 0)","(0.0, -45.0)","(-36, -27)","(55, 30)","(71, 26)","(87, 50)","(0.0, -45.0)","(43, 30)","(-48, -27)","(59, 26)","(75, 50)","(-40, 243)","(-52, 243)",15741
"(10, 0)","(0.0, -45.0)","(-37, -27)","(54, 30)","(70, 26)","(86, 50)","(0.0, -45.0)","(44, 30)","(-47, -27)","(60, 26)","(76, 50)","(-41, 243)","(-51, 243)",15778
"(8, 0)","(0.0, -45.0)","(-38, -27)","(53, 30)","(69, 26)","(85, 50)","(0.0, -45.0)","(-46, -27)","(45, 30)","(61, 26)","(77, 50)","(-42, 243)","(-50, 243)",15815
"(6, 0)","(0.0, -45.0)","(-39, -27)","(52, 30)","(68, 26)","(84, 50)","(0.0, -45.0)","(-45, -27)","(46, 30)","(62, 26)","(78, 50)","(-43, 243)","(-49, 243)",15852
"(4, 0)","(0.0, -45.0)","(-40, -27)","(51, 30)","(67, 26)","(83, 50)","(0.0, -45.0)","(-44, -27)","(47, 30)","(63, 26)","(79, 50)","(-44, 243)","(-48, 243)",15889
"(2, 0)","(0.0, -45.0)","(-41, -27)","(50, 30)","(66, 26)","(82, 50)","(0.0, -45.0)","(-43, -27)","(48, 30)","(64, 26)","(80, 50)","(-45, 243)","(-47, 243)",15926
"(0, 0)","(0.0, -45.0)","(-42, -27)","(49, 30)","(65, 26)","(81, 50)","(0.0, -45.0)","(-42, -27)","(49, 30)","(65, 26)","(81, 50)","(-46, 243)","(-46, 243)",15963
"(-2, 0)","(0.0, -45.0)","(-43, -27)","(48, 30)","(64, 26)","(80, 50)","(0.0, -45.0)","(-41, -27)","(50, 30)","(66, 26)","(82, 50)","(-47, 243)","(-45, 243)",16000
"(-4, 0)","(0.0, -45.0)","(-44, -27)","(47, 30)","(63, 26)","(79, 50)","(0.0, -45.0)","(-40, -27)","(51, 30)","(67, 26)","(83, 50)","(-48, 243)","(-44, 243)",16036
"(-6, 0)","(0.0, -45.0)","(-45, -27)","(46, 30)","(62, 26)","(78, 50)","(0.0, -45.0)","(-39, -27)","(52, 30)","(68, 26)","(84, 50)","(-49, 243)","(-43, 243)",16071
"(-8, 0)","(0.0, -45.0)","(-46, -27)","(45, 30)","(61, 26)","(77, 50)","(0.0, -45.0)","(-38, -27)","(53, 30)","(69, 26)","(85, 50)","(-50, 243)","(-42, 243)",16107
"(-10, 0)","(0.0, -45.0)","(44, 30)","(-47, -27)","(60, 26)","(76, 50)","(0.0, -45.0)","(-37, -27)","(54, 30)","(70, 26)","(86, 50)","(-51, 243)","(-41, 243)",16143
"(-11, 0)","(0.0, -45.0)","(44, 30)","(-47, -27)","(60, 26)","(76, 50)","(0.0, -45.0)","(-36, -27)","(55, 30)","(71, 26)","(87, 50)","(-51, 243)","(-40, 243)",16179
"(-12, 0)","(0.0, -45.0)","(44, 30)","(-47, -27)","(60, 26)","(76, 50)","(-35, -27)","(0.0, -45.0)","(56, 30)","(72, 26)","(88, 50)","(-51, 243)","(-39, 243)",16214
"(-13, 0)","(0.0, -45.0)","(44, 30)","(-47, -27)","(60, 26)","(76, 50)","(-34, -27)","(0.0, -45.0)","(57, 30)","(73, 26)","(89, 50)","(-51, 243)","(-38, 243)",16250
"(-14, 0)","(0.0, -45.0)","(44, 30)","(-47, -27)","(60, 26)","(76, 50)","(-33, -27)","(0.0, -45.0)","(58, 30)","(74, 26)","(90, 50)","(-51, 243)","(-37, 243)",16286
"(-15, 0)","(0.0, -45.0)","(44, 30)","(-47, -27)","(60, 26)","(76, 50)","(-32, -27)","(0.0, -45.0)","(59, 30)","(75, 26)","(91, 50)","(-51, 243)","(-36, 243)",16321
"(-16, 0)","(0.0, -45.0)","(44, 30)","(-47, -27)","(60, 26)","(76, 50)","(-31, -27)","(0.0, -45.0)","(60, 30)","(76, 26)","(92, 50)","(-51, 243)","(-35, 243)",16357
"(-17, 0)","(0.0, -45.0)","(44, 30)","(-47, -27)","(60, 26)","(76, 50)","(-30, -27)","(0.0, -45.0)","(61, 30)","(77, 26)","(93, 50)","(-51, 243)","(-34, 243)",16393
"(-18, 0)","(0.0, -45.0)","(44, 30)","(-47, -27)","(60, 26)","(76, 50)","(-29, -27)","(0.0, -45.0)","(62, 30)","(78, 26)","(94, 50)","(-51, 243)","(-33, 243)",16429
"(-19, 0)","(0.0, -45.0)","(44, 30)","(-47, -27)","(60, 26)","(76, 50)","(-28, -27)","(0.0, -45.0)","(63, 30)","(79, 26)","(95, 50)","(-51, 243)","(-32, 243)",16464
"(-20, 0)","(0.0, -45.0)","(44, 30)","(-47, -27)","(60, 26)","(76, 50)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-51, 243)","(-31, 243)",16500
"(-21, 0)","(0.0, -45.0)","(43, 30)","(-48, -27)","(59, 26)","(75, 50)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-52, 243)","(-31, 243)",16536
"(-22, 0)","(0.0, -45.0)","(42, 30)","(-49, -27)","(58, 26)","(74, 50)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-53, 243)","(-31, 243)",16571
"(-23, 0)","(0.0, -45.0)","(41, 30)","(-50, -27)","(57, 26)","(73, 50)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-54, 243)","(-31, 243)",16607
"(-24, 0)","(0.0, -45.0)","(40, 30)","(-51, -27)","(56, 26)","(72, 50)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-55, 243)","(-31, 243)",16643
"(-25, 0)","(0.0, -45.0)","(39, 30)","(-52, -27)","(55, 26)","(71, 50)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-56, 243)","(-31, 243)",16679
"(-26, 0)","(0.0, -45.0)","(38, 30)","(-53, -27)","(54, 26)","(70, 50)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-57, 243)","(-31, 243)",16714
"(-27, 0)","(0.0, -45.0)","(37, 30)","(53, 26)","(-54, -27)","(69, 50)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-58, 243)","(-31, 243)",16750
"(-28, 0)","(0.0, -45.0)","(36, 30)","(52, 26)","(-55, -27)","(68, 50)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-59, 243)","(-31, 243)",16786
"(-28, -1)","(0.0, -46.0)","(36, 29)","(52, 25)","(-55, -28)","(68, 49)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-59, 242)","(-31, 243)",17000
"(-28, -2)","(36, 28)","(0.0, -47.0)","(52, 24)","(-55, -29)","(68, 48)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-59, 241)","(-31, 243)",17036
"(-28, -3)","(36, 27)","(0.0, -48.0)","(52, 23)","(-55, -30)","(68, 47)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-59, 240)","(-31, 243)",17071
"(-28, -4)","(36, 26)","(0.0, -49.0)","(52, 22)","(-55, -31)","(68, 46)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-59, 239)","(-31, 243)",17107
"(-28, -5)","(36, 25)","(0.0, -50.0)","(52, 21)","(-55, -32)","(68, 45)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-59, 238)","(-31, 243)",17143
"(-28, -6)","(36, 24)","(0.0, -51.0)","(52, 20)","(-55, -33)","(68, 44)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-59, 237)","(-31, 243)",17179
"(-28, -7)","(36, 23)","(0.0, -52.0)","(52, 19)","(-55, -34)","(68, 43)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-59, 236)","(-31, 243)",17214
"(-28, -8)","(36, 22)","(0.0, -53.0)","(52, 18)","(-55, -35)","(68, 42)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-59, 235)","(-31, 243)",17250
"(-27, -8)","(37, 22)","(0.0, -53.0)","(53, 18)","(-54, -35)","(69, 42)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-58, 235)","(-31, 243)",17286
"(-26, -8)","(38, 22)","(0.0, -53.0)","(54, 18)","(-53, -35)","(70, 42)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-57, 235)","(-31, 243)",17321
"(-25, -8)","(39, 22)","(0.0, -53.0)","(55, 18)","(-52, -35)","(71, 42)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-56, 235)","(-31, 243)",17357
"(-24, -8)","(40, 22)","(0.0, -53.0)","(56, 18)","(-51, -35)","(72, 42)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-55, 235)","(-31, 243)",17393
"(-23, -8)","(41, 22)","(0.0, -53.0)","(57, 18)","(-50, -35)","(73, 42)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-54, 235)","(-31, 243)",17429
"(-22, -8)","(42, 22)","(0.0, -53.0)","(-49, -35)","(58, 18)","(74, 42)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-53, 235)","(-31, 243)",17464
"(-21, -8)","(43, 22)","(0.0, -53.0)","(-48, -35)","(59, 18)","(75, 42)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-52, 235)","(-31, 243)",17500
"(-20, -8)","(44, 22)","(0.0, -53.0)","(-47, -35)","(60, 18)","(76, 42)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-51, 235)","(-31, 243)",17536
"(-19, -8)","(45, 22)","(0.0, -53.0)","(-46, -35)","(61, 18)","(77, 42)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-50, 235)","(-31, 243)",17571
"(-18, -8)","(46, 22)","(0.0, -53.0)","(-45, -35)","(62, 18)","(78, 42)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-49, 235)","(-31, 243)",17607
"(-17, -8)","(47, 22)","(0.0, -53.0)","(-44, -35)","(63, 18)","(79, 42)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-48, 235)","(-31, 243)",17643
"(-17, -9)","(47, 21)","(0.0, -54.0)","(-44, -36)","(63, 17)","(79, 41)","(-27, -27)","(0.0, -45.0)","(64, 30)","(80, 26)","(96, 50)","(-48, 234)","(-31, 243)",17679
