P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,timestamp_milliseconds
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",16148
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",16185
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",16222
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",16259
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",16296
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",16333
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",16370
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",16407
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",16444
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",16481
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",16519
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",16556
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",16593
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",16630
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",16667
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",16704
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",16741
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",16778
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",16815
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",16852
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",16889
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",16926
"(49, 12)","(51, -28)","(29, 85)","(0.0, -95.0)","(80, -68)","(-93, 50)","(2, -40)","(0.0, 73.0)","(31, -80)","(13, 105)","(-7, -107)","(-85, -39)","(-134, -51)",16963
"(49, 12)","(52, -28)","(30, 85)","(0.0, -95.0)","(-92, 50)","(81, -68)","(3, -40)","(0.0, 73.0)","(32, -80)","(14, 105)","(-6, -107)","(-84, -39)","(-133, -51)",17000
"(49, 12)","(53, -28)","(31, 85)","(0.0, -95.0)","(-91, 50)","(82, -68)","(4, -40)","(0.0, 73.0)","(33, -80)","(15, 105)","(-5, -107)","(-83, -39)","(-132, -51)",17036
"(49, 12)","(54, -28)","(32, 85)","(0.0, -95.0)","(-90, 50)","(83, -68)","(5, -40)","(0.0, 73.0)","(34, -80)","(16, 105)","(-4, -107)","(-82, -39)","(-131, -51)",17071
"(49, 12)","(55, -28)","(33, 85)","(0, -95)","(-89, 50)","(84, -68)","(6, -40)","(0.0, 73.0)","(35, -80)","(17, 105)","(-3, -107)","(-81, -39)","(-130, -51)",17107
"(49, 12)","(56, -28)","(34, 85)","(1, -95)","(-88, 50)","(85, -68)","(7, -40)","(0.0, 73.0)","(36, -80)","(18, 105)","(-2, -107)","(-80, -39)","(-129, -51)",17143
"(49, 12)","(57, -28)","(35, 85)","(2, -95)","(-87, 50)","(86, -68)","(8, -40)","(0.0, 73.0)","(37, -80)","(19, 105)","(-1, -107)","(-79, -39)","(-128, -51)",17179
"(49, 12)","(58, -28)","(36, 85)","(3, -95)","(-86, 50)","(87, -68)","(9, -40)","(0.0, 73.0)","(38, -80)","(20, 105)","(0, -107)","(-78, -39)","(-127, -51)",17214
"(49, 12)","(59, -28)","(37, 85)","(4, -95)","(-85, 50)","(88, -68)","(10, -40)","(0.0, 73.0)","(39, -80)","(0.0, -107.0)","(21, 105)","(-77, -39)","(-126, -51)",17250
"(49, 12)","(60, -28)","(38, 85)","(5, -95)","(-84, 50)","(89, -68)","(11, -40)","(0.0, 73.0)","(40, -80)","(0.0, -107.0)","(22, 105)","(-76, -39)","(-125, -51)",17286
"(49, 12)","(61, -28)","(39, 85)","(6, -95)","(-83, 50)","(90, -68)","(12, -40)","(0.0, 73.0)","(41, -80)","(0.0, -107.0)","(23, 105)","(-75, -39)","(-124, -51)",17321
"(49, 12)","(62, -28)","(40, 85)","(7, -95)","(-82, 50)","(91, -68)","(13, -40)","(0.0, 73.0)","(42, -80)","(0.0, -107.0)","(24, 105)","(-74, -39)","(-123, -51)",17357
"(49, 12)","(63, -28)","(41, 85)","(-81, 50)","(8, -95)","(92, -68)","(14, -40)","(0.0, 73.0)","(43, -80)","(0.0, -107.0)","(25, 105)","(-73, -39)","(-122, -51)",17393
"(49, 12)","(64, -28)","(-80, 50)","(42, 85)","(9, -95)","(93, -68)","(15, -40)","(0.0, 73.0)","(44, -80)","(0.0, -107.0)","(26, 105)","(-72, -39)","(-121, -51)",17429
"(49, 12)","(65, -28)","(-79, 50)","(43, 85)","(10, -95)","(94, -68)","(16, -40)","(0.0, 73.0)","(45, -80)","(0.0, -107.0)","(27, 105)","(-71, -39)","(-120, -51)",17464
"(49, 12)","(66, -28)","(-78, 50)","(11, -95)","(44, 85)","(95, -68)","(17, -40)","(0.0, 73.0)","(46, -80)","(0.0, -107.0)","(28, 105)","(-70, -39)","(-119, -51)",17500
"(49, 12)","(67, -28)","(-77, 50)","(12, -95)","(45, 85)","(96, -68)","(18, -40)","(0.0, 73.0)","(47, -80)","(0.0, -107.0)","(29, 105)","(-69, -39)","(-118, -51)",17536
"(49, 12)","(68, -28)","(-76, 50)","(13, -95)","(46, 85)","(97, -68)","(19, -40)","(0.0, 73.0)","(48, -80)","(0.0, -107.0)","(30, 105)","(-68, -39)","(-117, -51)",17571
"(49, 12)","(69, -28)","(-75, 50)","(14, -95)","(47, 85)","(98, -68)","(20, -40)","(0.0, 73.0)","(49, -80)","(0.0, -107.0)","(31, 105)","(-67, -39)","(-116, -51)",17607
"(49, 12)","(70, -28)","(-74, 50)","(15, -95)","(48, 85)","(99, -68)","(21, -40)","(0.0, 73.0)","(50, -80)","(0.0, -107.0)","(32, 105)","(-66, -39)","(-115, -51)",17643
"(49, 12)","(71, -28)","(-73, 50)","(16, -95)","(49, 85)","(100, -68)","(22, -40)","(0, 73)","(51, -80)","(0.0, -107.0)","(33, 105)","(-65, -39)","(-114, -51)",17679
"(49, 12)","(72, -28)","(-72, 50)","(17, -95)","(50, 85)","(101, -68)","(23, -40)","(1, 73)","(52, -80)","(0.0, -107.0)","(34, 105)","(-64, -39)","(-113, -51)",17714
"(49, 12)","(73, -28)","(-71, 50)","(18, -95)","(51, 85)","(102, -68)","(24, -40)","(2, 73)","(53, -80)","(0.0, -107.0)","(35, 105)","(-63, -39)","(-112, -51)",17750
"(49, 12)","(74, -28)","(-70, 50)","(19, -95)","(52, 85)","(103, -68)","(25, -40)","(3, 73)","(54, -80)","(0.0, -107.0)","(36, 105)","(-62, -39)","(-111, -51)",17786
"(49, 12)","(75, -28)","(-69, 50)","(20, -95)","(53, 85)","(104, -68)","(26, -40)","(4, 73)","(55, -80)","(0.0, -107.0)","(37, 105)","(-61, -39)","(-110, -51)",17821
"(49, 12)","(76, -28)","(-68, 50)","(21, -95)","(54, 85)","(105, -68)","(27, -40)","(5, 73)","(56, -80)","(0.0, -107.0)","(38, 105)","(-60, -39)","(-109, -51)",17857
"(49, 12)","(77, -28)","(-67, 50)","(22, -95)","(55, 85)","(106, -68)","(28, -40)","(6, 73)","(57, -80)","(0.0, -107.0)","(39, 105)","(-59, -39)","(-108, -51)",17893
"(49, 12)","(-66, 50)","(78, -28)","(23, -95)","(56, 85)","(107, -68)","(29, -40)","(7, 73)","(58, -80)","(0.0, -107.0)","(40, 105)","(-58, -39)","(-107, -51)",17929
"(49, 12)","(-65, 50)","(79, -28)","(24, -95)","(57, 85)","(108, -68)","(30, -40)","(8, 73)","(59, -80)","(0.0, -107.0)","(41, 105)","(-57, -39)","(-106, -51)",17964
"(49, 12)","(-64, 50)","(80, -28)","(25, -95)","(58, 85)","(109, -68)","(31, -40)","(9, 73)","(60, -80)","(0.0, -107.0)","(42, 105)","(-56, -39)","(-105, -51)",18000
"(49, 12)","(-63, 50)","(81, -28)","(26, -95)","(59, 85)","(110, -68)","(32, -40)","(10, 73)","(61, -80)","(0.0, -107.0)","(43, 105)","(-55, -39)","(-104, -51)",18037
"(49, 12)","(-62, 50)","(82, -28)","(27, -95)","(60, 85)","(111, -68)","(33, -40)","(11, 73)","(62, -80)","(0.0, -107.0)","(44, 105)","(-54, -39)","(-103, -51)",18074
"(49, 12)","(-61, 50)","(83, -28)","(28, -95)","(61, 85)","(112, -68)","(34, -40)","(12, 73)","(63, -80)","(0.0, -107.0)","(45, 105)","(-53, -39)","(-102, -51)",18111
"(49, 12)","(-60, 50)","(84, -28)","(29, -95)","(62, 85)","(113, -68)","(35, -40)","(13, 73)","(64, -80)","(0.0, -107.0)","(46, 105)","(-52, -39)","(-101, -51)",18148
"(49, 12)","(-59, 50)","(85, -28)","(30, -95)","(63, 85)","(114, -68)","(36, -40)","(14, 73)","(65, -80)","(0.0, -107.0)","(-108, 38)","(-51, -39)","(-100, -51)",18185
"(49, 12)","(-58, 50)","(86, -28)","(31, -95)","(64, 85)","(115, -68)","(37, -40)","(15, 73)","(66, -80)","(0.0, -107.0)","(-107, 38)","(-50, -39)","(-99, -51)",18222
"(49, 12)","(-57, 50)","(87, -28)","(32, -95)","(65, 85)","(116, -68)","(38, -40)","(16, 73)","(67, -80)","(0.0, -107.0)","(-106, 38)","(-49, -39)","(-98, -51)",18259
"(49, 12)","(-56, 50)","(88, -28)","(33, -95)","(66, 85)","(117, -68)","(39, -40)","(17, 73)","(68, -80)","(0.0, -107.0)","(-105, 38)","(-48, -39)","(-97, -51)",18296
"(49, 12)","(-55, 50)","(89, -28)","(34, -95)","(67, 85)","(118, -68)","(40, -40)","(18, 73)","(69, -80)","(0.0, -107.0)","(-104, 38)","(-47, -39)","(-96, -51)",18333
"(49, 12)","(-54, 50)","(90, -28)","(35, -95)","(68, 85)","(119, -68)","(41, -40)","(19, 73)","(70, -80)","(0.0, -107.0)","(-103, 38)","(-46, -39)","(-95, -51)",18370
"(49, 12)","(-53, 50)","(91, -28)","(36, -95)","(69, 85)","(120, -68)","(42, -40)","(20, 73)","(71, -80)","(0.0, -107.0)","(-102, 38)","(-45, -39)","(-94, -51)",18407
"(49, 12)","(-52, 50)","(92, -28)","(37, -95)","(70, 85)","(121, -68)","(43, -40)","(21, 73)","(0.0, -107.0)","(72, -80)","(-101, 38)","(-44, -39)","(-93, -51)",18444
"(49, 12)","(-51, 50)","(93, -28)","(38, -95)","(71, 85)","(122, -68)","(44, -40)","(22, 73)","(-100, 38)","(0.0, -107.0)","(73, -80)","(-43, -39)","(-92, -51)",18481
"(49, 12)","(-50, 50)","(94, -28)","(39, -95)","(72, 85)","(123, -68)","(45, -40)","(23, 73)","(-99, 38)","(0.0, -107.0)","(74, -80)","(-42, -39)","(-91, -51)",18519
"(49, 12)","(-49, 50)","(95, -28)","(40, -95)","(73, 85)","(124, -68)","(46, -40)","(24, 73)","(-98, 38)","(0.0, -107.0)","(75, -80)","(-41, -39)","(-90, -51)",18556
"(49, 12)","(-48, 50)","(96, -28)","(41, -95)","(74, 85)","(125, -68)","(47, -40)","(25, 73)","(-97, 38)","(0.0, -107.0)","(76, -80)","(-40, -39)","(-89, -51)",18593
"(49, 12)","(-47, 50)","(97, -28)","(42, -95)","(75, 85)","(126, -68)","(48, -40)","(26, 73)","(-96, 38)","(0.0, -107.0)","(77, -80)","(-39, -39)","(-88, -51)",18630
"(49, 12)","(-46, 50)","(98, -28)","(43, -95)","(76, 85)","(127, -68)","(49, -40)","(27, 73)","(-95, 38)","(0.0, -107.0)","(78, -80)","(-38, -39)","(-87, -51)",18667
"(49, 12)","(-45, 50)","(99, -28)","(44, -95)","(77, 85)","(128, -68)","(50, -40)","(28, 73)","(-94, 38)","(0.0, -107.0)","(79, -80)","(-37, -39)","(-86, -51)",18704
"(49, 12)","(-44, 50)","(100, -28)","(45, -95)","(78, 85)","(129, -68)","(51, -40)","(29, 73)","(-93, 38)","(0.0, -107.0)","(80, -80)","(-36, -39)","(-85, -51)",18741
"(49, 12)","(-43, 50)","(101, -28)","(46, -95)","(79, 85)","(130, -68)","(52, -40)","(30, 73)","(-92, 38)","(0.0, -107.0)","(81, -80)","(-35, -39)","(-84, -51)",18778
"(49, 12)","(-42, 50)","(102, -28)","(47, -95)","(80, 85)","(131, -68)","(53, -40)","(31, 73)","(-91, 38)","(0.0, -107.0)","(82, -80)","(-34, -39)","(-83, -51)",18815
"(49, 12)","(-41, 50)","(48, -95)","(103, -28)","(81, 85)","(132, -68)","(54, -40)","(32, 73)","(-90, 38)","(0.0, -107.0)","(83, -80)","(-33, -39)","(-82, -51)",18852
"(49, 12)","(-40, 50)","(49, -95)","(104, -28)","(82, 85)","(133, -68)","(55, -40)","(33, 73)","(-89, 38)","(0, -107)","(84, -80)","(-32, -39)","(-81, -51)",18889
"(49, 12)","(-39, 50)","(50, -95)","(105, -28)","(83, 85)","(134, -68)","(56, -40)","(34, 73)","(-88, 38)","(1, -107)","(85, -80)","(-31, -39)","(-80, -51)",18926
"(49, 12)","(-38, 50)","(51, -95)","(106, -28)","(84, 85)","(-15, -150)","(57, -40)","(35, 73)","(-87, 38)","(2, -107)","(86, -80)","(-30, -39)","(-79, -51)",18963
"(49, 12)","(-37, 50)","(52, -95)","(107, -28)","(85, 85)","(-14, -150)","(58, -40)","(36, 73)","(-86, 38)","(3, -107)","(87, -80)","(-29, -39)","(-78, -51)",19000
"(49, 12)","(-36, 50)","(53, -95)","(108, -28)","(86, 85)","(-13, -150)","(59, -40)","(37, 73)","(-85, 38)","(4, -107)","(88, -80)","(-28, -39)","(-77, -51)",19037
"(49, 12)","(-35, 50)","(54, -95)","(109, -28)","(87, 85)","(-12, -150)","(60, -40)","(38, 73)","(-84, 38)","(5, -107)","(89, -80)","(-27, -39)","(-76, -51)",19074
"(49, 12)","(-34, 50)","(55, -95)","(110, -28)","(88, 85)","(-11, -150)","(61, -40)","(39, 73)","(-83, 38)","(6, -107)","(90, -80)","(-26, -39)","(-75, -51)",19111
"(49, 12)","(-33, 50)","(56, -95)","(111, -28)","(89, 85)","(-10, -150)","(62, -40)","(40, 73)","(-82, 38)","(7, -107)","(91, -80)","(-25, -39)","(-74, -51)",19148
"(49, 12)","(-32, 50)","(57, -95)","(112, -28)","(90, 85)","(-9, -150)","(63, -40)","(41, 73)","(-81, 38)","(8, -107)","(92, -80)","(-24, -39)","(-73, -51)",19185
"(49, 12)","(-31, 50)","(58, -95)","(113, -28)","(91, 85)","(-8, -150)","(64, -40)","(42, 73)","(-80, 38)","(9, -107)","(93, -80)","(-23, -39)","(-72, -51)",19222
"(49, 12)","(-30, 50)","(59, -95)","(114, -28)","(92, 85)","(-7, -150)","(65, -40)","(43, 73)","(-79, 38)","(10, -107)","(94, -80)","(-22, -39)","(-71, -51)",19259
"(49, 12)","(-29, 50)","(60, -95)","(115, -28)","(93, 85)","(-6, -150)","(66, -40)","(44, 73)","(-78, 38)","(11, -107)","(95, -80)","(-21, -39)","(-70, -51)",19296
"(49, 12)","(-28, 50)","(61, -95)","(116, -28)","(94, 85)","(-5, -150)","(67, -40)","(45, 73)","(-77, 38)","(12, -107)","(96, -80)","(-20, -39)","(-69, -51)",19333
"(49, 12)","(-27, 50)","(62, -95)","(117, -28)","(95, 85)","(-4, -150)","(68, -40)","(-76, 38)","(46, 73)","(13, -107)","(97, -80)","(-19, -39)","(-68, -51)",19370
"(49, 12)","(-26, 50)","(63, -95)","(118, -28)","(96, 85)","(-3, -150)","(69, -40)","(-75, 38)","(47, 73)","(14, -107)","(98, -80)","(-18, -39)","(-67, -51)",19407
"(49, 12)","(-25, 50)","(64, -95)","(119, -28)","(97, 85)","(-2, -150)","(70, -40)","(-74, 38)","(48, 73)","(15, -107)","(99, -80)","(-17, -39)","(-66, -51)",19444
"(49, 12)","(-24, 50)","(65, -95)","(120, -28)","(98, 85)","(-1, -150)","(71, -40)","(-73, 38)","(49, 73)","(16, -107)","(100, -80)","(-16, -39)","(-65, -51)",19481
"(49, 12)","(-23, 50)","(66, -95)","(121, -28)","(99, 85)","(0, -150)","(-72, 38)","(72, -40)","(50, 73)","(17, -107)","(101, -80)","(-15, -39)","(-64, -51)",19519
"(49, 12)","(-22, 50)","(67, -95)","(122, -28)","(100, 85)","(0.0, -150.0)","(-71, 38)","(73, -40)","(51, 73)","(18, -107)","(102, -80)","(-14, -39)","(-63, -51)",19556
"(49, 12)","(-21, 50)","(68, -95)","(123, -28)","(101, 85)","(0.0, -150.0)","(-70, 38)","(74, -40)","(52, 73)","(19, -107)","(103, -80)","(-13, -39)","(-62, -51)",19593
"(49, 12)","(-20, 50)","(69, -95)","(124, -28)","(102, 85)","(0.0, -150.0)","(-69, 38)","(75, -40)","(53, 73)","(20, -107)","(104, -80)","(-12, -39)","(-61, -51)",19630
"(49, 12)","(-19, 50)","(70, -95)","(125, -28)","(103, 85)","(0.0, -150.0)","(-68, 38)","(76, -40)","(54, 73)","(21, -107)","(105, -80)","(-11, -39)","(-60, -51)",19667
"(49, 12)","(-18, 50)","(71, -95)","(126, -28)","(104, 85)","(0.0, -150.0)","(-67, 38)","(77, -40)","(55, 73)","(22, -107)","(106, -80)","(-10, -39)","(-59, -51)",19704
"(49, 12)","(-17, 50)","(72, -95)","(127, -28)","(105, 85)","(0.0, -150.0)","(-66, 38)","(78, -40)","(56, 73)","(23, -107)","(107, -80)","(-9, -39)","(-58, -51)",19741
"(49, 12)","(-16, 50)","(73, -95)","(128, -28)","(106, 85)","(0.0, -150.0)","(-65, 38)","(79, -40)","(57, 73)","(24, -107)","(108, -80)","(-8, -39)","(-57, -51)",19778
"(49, 12)","(-15, 50)","(74, -95)","(129, -28)","(107, 85)","(0.0, -150.0)","(-64, 38)","(80, -40)","(58, 73)","(25, -107)","(109, -80)","(-7, -39)","(-56, -51)",19815
"(49, 12)","(-14, 50)","(75, -95)","(130, -28)","(108, 85)","(0.0, -150.0)","(-63, 38)","(81, -40)","(59, 73)","(26, -107)","(110, -80)","(-6, -39)","(-55, -51)",19852
"(49, 12)","(-13, 50)","(76, -95)","(131, -28)","(109, 85)","(0.0, -150.0)","(-62, 38)","(82, -40)","(60, 73)","(27, -107)","(111, -80)","(-5, -39)","(-54, -51)",19889
"(49, 12)","(-12, 50)","(77, -95)","(132, -28)","(110, 85)","(0.0, -150.0)","(-61, 38)","(83, -40)","(61, 73)","(28, -107)","(112, -80)","(-4, -39)","(-53, -51)",19926
"(49, 12)","(-11, 50)","(78, -95)","(133, -28)","(111, 85)","(0.0, -150.0)","(-60, 38)","(84, -40)","(62, 73)","(29, -107)","(113, -80)","(-3, -39)","(-52, -51)",19963
"(49, 12)","(-10, 50)","(79, -95)","(134, -28)","(112, 85)","(0.0, -150.0)","(-59, 38)","(85, -40)","(63, 73)","(30, -107)","(114, -80)","(-2, -39)","(-51, -51)",20000
"(49, 12)","(-9, 50)","(80, -95)","(135, -28)","(113, 85)","(0.0, -150.0)","(-58, 38)","(86, -40)","(64, 73)","(31, -107)","(115, -80)","(-1, -39)","(-50, -51)",20037
"(49, 12)","(-8, 50)","(81, -95)","(136, -28)","(114, 85)","(0.0, -150.0)","(-57, 38)","(87, -40)","(65, 73)","(32, -107)","(116, -80)","(0, -39)","(-49, -51)",20074
"(49, 12)","(-7, 50)","(82, -95)","(137, -28)","(115, 85)","(0.0, -150.0)","(-56, 38)","(88, -40)","(66, 73)","(33, -107)","(117, -80)","(1, -39)","(-48, -51)",20111
"(49, 12)","(-6, 50)","(83, -95)","(138, -28)","(116, 85)","(0.0, -150.0)","(-55, 38)","(89, -40)","(67, 73)","(34, -107)","(118, -80)","(2, -39)","(-47, -51)",20148
"(49, 12)","(-5, 50)","(84, -95)","(139, -28)","(117, 85)","(0.0, -150.0)","(-54, 38)","(90, -40)","(68, 73)","(35, -107)","(119, -80)","(3, -39)","(-46, -51)",20185
"(49, 12)","(-4, 50)","(85, -95)","(140, -28)","(118, 85)","(0.0, -150.0)","(-53, 38)","(91, -40)","(69, 73)","(36, -107)","(120, -80)","(4, -39)","(-45, -51)",20222
"(49, 12)","(-3, 50)","(86, -95)","(141, -28)","(119, 85)","(-149.0, 0.0)","(-52, 38)","(92, -40)","(70, 73)","(37, -107)","(121, -80)","(5, -39)","(-44, -51)",20259
"(49, 12)","(-2, 50)","(87, -95)","(142, -28)","(120, 85)","(-148.0, 0.0)","(-51, 38)","(93, -40)","(71, 73)","(38, -107)","(122, -80)","(6, -39)","(-43, -51)",20296
"(49, 12)","(-1, 50)","(88, -95)","(143, -28)","(-147.0, 0.0)","(121, 85)","(-50, 38)","(94, -40)","(72, 73)","(39, -107)","(123, -80)","(7, -39)","(-42, -51)",20333
"(49, 12)","(0, 50)","(89, -95)","(-146.0, 0.0)","(144, -28)","(122, 85)","(-49, 38)","(95, -40)","(73, 73)","(40, -107)","(124, -80)","(8, -39)","(-41, -51)",20370
"(49, 12)","(0.0, 50.0)","(90, -95)","(-145.0, 0.0)","(145, -28)","(123, 85)","(-48, 38)","(74, 73)","(96, -40)","(41, -107)","(125, -80)","(9, -39)","(-40, -51)",20407
"(49, 12)","(0.0, 50.0)","(91, -95)","(-144.0, 0.0)","(146, -28)","(0.0, -150.0)","(-47, 38)","(75, 73)","(97, -40)","(42, -107)","(126, -80)","(10, -39)","(-39, -51)",20444
"(49, 12)","(0.0, 50.0)","(92, -95)","(-143.0, 0.0)","(147, -28)","(0.0, -150.0)","(-46, 38)","(76, 73)","(98, -40)","(43, -107)","(127, -80)","(11, -39)","(-38, -51)",20481
"(49, 12)","(0.0, 50.0)","(93, -95)","(-142.0, 0.0)","(0.0, -150.0)","(148, -28)","(-45, 38)","(77, 73)","(99, -40)","(44, -107)","(128, -80)","(12, -39)","(-37, -51)",20519
"(49, 12)","(0.0, 50.0)","(94, -95)","(-141.0, 0.0)","(0.0, -150.0)","(149, -28)","(-44, 38)","(78, 73)","(100, -40)","(45, -107)","(129, -80)","(13, -39)","(-36, -51)",20556
"(49, 12)","(0.0, 50.0)","(95, -95)","(-140.0, 0.0)","(0.0, -150.0)","(150, -28)","(-43, 38)","(79, 73)","(101, -40)","(46, -107)","(130, -80)","(14, -39)","(-35, -51)",20593
"(49, 12)","(0.0, 50.0)","(96, -95)","(-139.0, 0.0)","(0.0, -150.0)","(151, -28)","(-42, 38)","(80, 73)","(102, -40)","(47, -107)","(131, -80)","(15, -39)","(-34, -51)",20630
"(49, 12)","(0.0, 50.0)","(97, -95)","(-138.0, 0.0)","(0.0, -150.0)","(-30, -151)","(-41, 38)","(81, 73)","(103, -40)","(48, -107)","(132, -80)","(16, -39)","(-33, -51)",20667
"(49, 12)","(0.0, 50.0)","(98, -95)","(-137.0, 0.0)","(0.0, -150.0)","(-29, -151)","(-40, 38)","(82, 73)","(104, -40)","(49, -107)","(133, -80)","(17, -39)","(-32, -51)",20704
"(49, 12)","(0.0, 50.0)","(-136.0, 0.0)","(99, -95)","(0.0, -150.0)","(-28, -151)","(-39, 38)","(83, 73)","(105, -40)","(50, -107)","(42, 150)","(18, -39)","(-31, -51)",20741
"(49, 12)","(0.0, 50.0)","(-135.0, 0.0)","(100, -95)","(0.0, -150.0)","(-27, -151)","(-38, 38)","(84, 73)","(106, -40)","(51, -107)","(43, 150)","(19, -39)","(-30, -51)",20778
"(49, 12)","(0.0, 50.0)","(-134.0, 0.0)","(101, -95)","(0.0, -150.0)","(-26, -151)","(-37, 38)","(85, 73)","(107, -40)","(52, -107)","(44, 150)","(20, -39)","(-29, -51)",20815
"(49, 12)","(0.0, 50.0)","(-133.0, 0.0)","(102, -95)","(0.0, -150.0)","(-25, -151)","(-36, 38)","(86, 73)","(108, -40)","(53, -107)","(45, 150)","(21, -39)","(-28, -51)",20852
"(49, 12)","(0.0, 50.0)","(-132.0, 0.0)","(103, -95)","(0.0, -150.0)","(-24, -151)","(-35, 38)","(87, 73)","(109, -40)","(54, -107)","(46, 150)","(22, -39)","(-27, -51)",20889
"(49, 12)","(0.0, 50.0)","(-131.0, 0.0)","(104, -95)","(0.0, -150.0)","(-23, -151)","(-34, 38)","(88, 73)","(110, -40)","(55, -107)","(47, 150)","(23, -39)","(-26, -51)",20926
"(49, 12)","(0.0, 50.0)","(-130.0, 0.0)","(105, -95)","(0.0, -150.0)","(-22, -151)","(-33, 38)","(89, 73)","(111, -40)","(56, -107)","(48, 150)","(24, -39)","(-25, -51)",20963
