P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,timestamp_milliseconds
"(-50, 2)","(-30, 22)","(108, 48)","(-72, 107)","(18, 129)","(18, 140)","(0.0, 20.0)","(-22, 105)","(68, 127)","(68, 138)","(158, 46)","(200, 273)","(250, 271)",51357
"(-50, 2)","(-31, 22)","(107, 48)","(-73, 107)","(17, 129)","(17, 140)","(0.0, 20.0)","(-23, 105)","(67, 127)","(67, 138)","(157, 46)","(199, 273)","(249, 271)",51393
"(-50, 2)","(-32, 22)","(106, 48)","(16, 129)","(-74, 107)","(16, 140)","(0.0, 20.0)","(-24, 105)","(66, 127)","(66, 138)","(156, 46)","(198, 273)","(248, 271)",51429
"(-50, 2)","(-33, 22)","(105, 48)","(15, 129)","(-75, 107)","(15, 140)","(0.0, 20.0)","(-25, 105)","(65, 127)","(65, 138)","(155, 46)","(197, 273)","(247, 271)",51464
"(-50, 2)","(-34, 22)","(104, 48)","(14, 129)","(-76, 107)","(14, 140)","(0.0, 20.0)","(-26, 105)","(64, 127)","(64, 138)","(154, 46)","(196, 273)","(246, 271)",51500
"(-50, 2)","(-35, 22)","(103, 48)","(13, 129)","(-77, 107)","(13, 140)","(0.0, 20.0)","(-27, 105)","(63, 127)","(63, 138)","(153, 46)","(195, 273)","(245, 271)",51536
"(-50, 2)","(-36, 22)","(102, 48)","(12, 129)","(-78, 107)","(12, 140)","(0.0, 20.0)","(-28, 105)","(62, 127)","(62, 138)","(152, 46)","(194, 273)","(244, 271)",51571
"(-50, 2)","(-37, 22)","(101, 48)","(11, 129)","(-79, 107)","(11, 140)","(0.0, 20.0)","(-29, 105)","(61, 127)","(61, 138)","(151, 46)","(193, 273)","(243, 271)",51607
"(-50, 2)","(-38, 22)","(100, 48)","(10, 129)","(-80, 107)","(10, 140)","(0.0, 20.0)","(-30, 105)","(60, 127)","(60, 138)","(150, 46)","(192, 273)","(242, 271)",51643
"(-50, 2)","(-39, 22)","(99, 48)","(9, 129)","(-81, 107)","(9, 140)","(0.0, 20.0)","(-31, 105)","(59, 127)","(59, 138)","(149, 46)","(191, 273)","(241, 271)",51679
"(-50, 2)","(-40, 22)","(98, 48)","(8, 129)","(-82, 107)","(8, 140)","(0.0, 20.0)","(-32, 105)","(58, 127)","(58, 138)","(148, 46)","(190, 273)","(240, 271)",51714
"(-50, 2)","(-41, 22)","(97, 48)","(7, 129)","(-83, 107)","(7, 140)","(0.0, 20.0)","(-33, 105)","(57, 127)","(57, 138)","(147, 46)","(189, 273)","(239, 271)",51750
"(-50, 2)","(-42, 22)","(96, 48)","(6, 129)","(-84, 107)","(6, 140)","(0.0, 20.0)","(-34, 105)","(56, 127)","(56, 138)","(146, 46)","(188, 273)","(238, 271)",51786
"(-50, 2)","(-43, 22)","(95, 48)","(5, 129)","(-85, 107)","(5, 140)","(0.0, 20.0)","(-35, 105)","(55, 127)","(55, 138)","(145, 46)","(187, 273)","(237, 271)",51821
"(-50, 2)","(-44, 22)","(94, 48)","(4, 129)","(-86, 107)","(4, 140)","(0.0, 20.0)","(-36, 105)","(54, 127)","(54, 138)","(144, 46)","(186, 273)","(236, 271)",51857
"(-50, 2)","(-45, 22)","(93, 48)","(3, 129)","(-87, 107)","(3, 140)","(0.0, 20.0)","(-37, 105)","(53, 127)","(53, 138)","(143, 46)","(185, 273)","(235, 271)",51893
"(-50, 2)","(-46, 22)","(92, 48)","(2, 129)","(-88, 107)","(2, 140)","(0.0, 20.0)","(-38, 105)","(52, 127)","(52, 138)","(142, 46)","(184, 273)","(234, 271)",51929
"(-50, 2)","(-47, 22)","(91, 48)","(1, 129)","(-89, 107)","(1, 140)","(0.0, 20.0)","(-39, 105)","(51, 127)","(51, 138)","(141, 46)","(183, 273)","(233, 271)",51964
"(-50, 2)","(-48, 22)","(90, 48)","(0, 129)","(-90, 107)","(0, 140)","(0.0, 20.0)","(-40, 105)","(50, 127)","(50, 138)","(140, 46)","(182, 273)","(232, 271)",52000
"(-50, 2)","(-49, 22)","(89, 48)","(0.0, 129.0)","(0.0, 140.0)","(-91, 107)","(0.0, 20.0)","(-41, 105)","(49, 127)","(139, 46)","(49, 138)","(181, 273)","(231, 271)",52037
"(-50, 2)","(-50, 22)","(88, 48)","(0.0, 129.0)","(0.0, 140.0)","(-92, 107)","(0, 20)","(-42, 105)","(48, 127)","(138, 46)","(48, 138)","(180, 273)","(230, 271)",52074
"(-50, 2)","(-51, 22)","(87, 48)","(0.0, 129.0)","(0.0, 140.0)","(-93, 107)","(-1, 20)","(-43, 105)","(47, 127)","(137, 46)","(47, 138)","(179, 273)","(229, 271)",52111
"(-50, 2)","(-52, 22)","(86, 48)","(0.0, 129.0)","(0.0, 140.0)","(-94, 107)","(-2, 20)","(-44, 105)","(46, 127)","(136, 46)","(46, 138)","(178, 273)","(228, 271)",52148
"(-50, 2)","(-53, 22)","(85, 48)","(0.0, 129.0)","(0.0, 140.0)","(-95, 107)","(-3, 20)","(-45, 105)","(45, 127)","(135, 46)","(45, 138)","(177, 273)","(227, 271)",52185
"(-50, 2)","(-54, 22)","(84, 48)","(0.0, 129.0)","(0.0, 140.0)","(-96, 107)","(-4, 20)","(-46, 105)","(44, 127)","(134, 46)","(44, 138)","(176, 273)","(226, 271)",52222
"(-50, 2)","(-55, 22)","(83, 48)","(0.0, 129.0)","(0.0, 140.0)","(-97, 107)","(-5, 20)","(-47, 105)","(43, 127)","(133, 46)","(43, 138)","(175, 273)","(225, 271)",52259
"(-50, 2)","(-56, 22)","(82, 48)","(0.0, 129.0)","(0.0, 140.0)","(-98, 107)","(-6, 20)","(-48, 105)","(42, 127)","(132, 46)","(42, 138)","(174, 273)","(224, 271)",52296
"(-50, 2)","(-57, 22)","(81, 48)","(0.0, 129.0)","(0.0, 140.0)","(-99, 107)","(-7, 20)","(-49, 105)","(41, 127)","(131, 46)","(41, 138)","(173, 273)","(223, 271)",52333
"(-50, 2)","(-58, 22)","(80, 48)","(0.0, 129.0)","(0.0, 140.0)","(-100, 107)","(-8, 20)","(-50, 105)","(40, 127)","(130, 46)","(40, 138)","(172, 273)","(222, 271)",52370
"(-50, 2)","(-59, 22)","(79, 48)","(0.0, 129.0)","(0.0, 140.0)","(-101, 107)","(-9, 20)","(-51, 105)","(39, 127)","(129, 46)","(39, 138)","(171, 273)","(221, 271)",52407
"(-50, 2)","(-60, 22)","(78, 48)","(0.0, 129.0)","(0.0, 140.0)","(-102, 107)","(-10, 20)","(-52, 105)","(38, 127)","(128, 46)","(38, 138)","(170, 273)","(220, 271)",52444
"(-50, 2)","(-61, 22)","(77, 48)","(0.0, 129.0)","(0.0, 140.0)","(-103, 107)","(-11, 20)","(-53, 105)","(37, 127)","(127, 46)","(37, 138)","(169, 273)","(219, 271)",52481
"(-50, 2)","(-62, 22)","(76, 48)","(0.0, 129.0)","(0.0, 140.0)","(-104, 107)","(-12, 20)","(-54, 105)","(36, 127)","(126, 46)","(36, 138)","(168, 273)","(218, 271)",52519
"(-50, 2)","(-63, 22)","(75, 48)","(0.0, 129.0)","(0.0, 140.0)","(-105, 107)","(-13, 20)","(-55, 105)","(35, 127)","(125, 46)","(35, 138)","(167, 273)","(217, 271)",52556
"(-50, 2)","(-64, 22)","(74, 48)","(0.0, 129.0)","(0.0, 140.0)","(-106, 107)","(-14, 20)","(-56, 105)","(34, 127)","(124, 46)","(34, 138)","(166, 273)","(216, 271)",52593
"(-50, 2)","(-65, 22)","(73, 48)","(0.0, 129.0)","(0.0, 140.0)","(-107, 107)","(-15, 20)","(-57, 105)","(33, 127)","(123, 46)","(33, 138)","(165, 273)","(215, 271)",52630
"(-50, 2)","(-66, 22)","(72, 48)","(0.0, 129.0)","(0.0, 140.0)","(-108, 107)","(-16, 20)","(-58, 105)","(122, 46)","(32, 127)","(32, 138)","(164, 273)","(214, 271)",52667
"(-50, 2)","(-67, 22)","(71, 48)","(0.0, 129.0)","(0.0, 140.0)","(-109, 107)","(-17, 20)","(-59, 105)","(121, 46)","(31, 127)","(31, 138)","(163, 273)","(213, 271)",52704
"(-50, 2)","(-68, 22)","(70, 48)","(0.0, 129.0)","(0.0, 140.0)","(-110, 107)","(-18, 20)","(-60, 105)","(120, 46)","(30, 127)","(30, 138)","(162, 273)","(212, 271)",52741
"(-50, 2)","(-69, 22)","(69, 48)","(0.0, 129.0)","(0.0, 140.0)","(-111, 107)","(-19, 20)","(-61, 105)","(119, 46)","(29, 127)","(29, 138)","(161, 273)","(211, 271)",52778
"(-50, 2)","(-70, 22)","(68, 48)","(0.0, 129.0)","(0.0, 140.0)","(-112, 107)","(-20, 20)","(-62, 105)","(118, 46)","(28, 127)","(28, 138)","(160, 273)","(210, 271)",52815
"(-50, 2)","(-71, 22)","(67, 48)","(0.0, 129.0)","(0.0, 140.0)","(-113, 107)","(-21, 20)","(-63, 105)","(117, 46)","(27, 127)","(27, 138)","(159, 273)","(209, 271)",52852
"(-50, 2)","(-72, 22)","(66, 48)","(0.0, 129.0)","(0.0, 140.0)","(-114, 107)","(-22, 20)","(-64, 105)","(116, 46)","(26, 127)","(26, 138)","(158, 273)","(208, 271)",52889
"(-50, 2)","(-73, 22)","(65, 48)","(0.0, 129.0)","(0.0, 140.0)","(-115, 107)","(-23, 20)","(-65, 105)","(115, 46)","(25, 127)","(25, 138)","(157, 273)","(207, 271)",52926
"(-50, 2)","(-74, 22)","(64, 48)","(0.0, 129.0)","(0.0, 140.0)","(-116, 107)","(-24, 20)","(114, 46)","(-66, 105)","(24, 127)","(24, 138)","(156, 273)","(206, 271)",52963
"(-50, 2)","(-75, 22)","(63, 48)","(0.0, 129.0)","(0.0, 140.0)","(-117, 107)","(-25, 20)","(113, 46)","(-67, 105)","(23, 127)","(23, 138)","(155, 273)","(205, 271)",53000
"(-50, 2)","(62, 48)","(-76, 22)","(0.0, 129.0)","(0.0, 140.0)","(-118, 107)","(-26, 20)","(112, 46)","(-68, 105)","(22, 127)","(22, 138)","(154, 273)","(204, 271)",53036
"(-50, 2)","(61, 48)","(-77, 22)","(0.0, 129.0)","(0.0, 140.0)","(-119, 107)","(-27, 20)","(111, 46)","(-69, 105)","(21, 127)","(21, 138)","(153, 273)","(203, 271)",53071
"(-50, 2)","(60, 48)","(-78, 22)","(0.0, 129.0)","(0.0, 140.0)","(-120, 107)","(-28, 20)","(110, 46)","(-70, 105)","(20, 127)","(20, 138)","(152, 273)","(202, 271)",53107
"(-50, 2)","(59, 48)","(-79, 22)","(0.0, 129.0)","(0.0, 140.0)","(-121, 107)","(-29, 20)","(109, 46)","(-71, 105)","(19, 127)","(19, 138)","(151, 273)","(201, 271)",53143
"(-50, 2)","(58, 48)","(-80, 22)","(0.0, 129.0)","(0.0, 140.0)","(-122, 107)","(-30, 20)","(108, 46)","(-72, 105)","(18, 127)","(18, 138)","(150, 273)","(200, 271)",53179
"(-50, 2)","(57, 48)","(-81, 22)","(0.0, 129.0)","(0.0, 140.0)","(-123, 107)","(-31, 20)","(107, 46)","(-73, 105)","(17, 127)","(17, 138)","(149, 273)","(199, 271)",53214
"(-50, 2)","(56, 48)","(-82, 22)","(0.0, 129.0)","(0.0, 140.0)","(-124, 107)","(-32, 20)","(106, 46)","(16, 127)","(-74, 105)","(16, 138)","(148, 273)","(198, 271)",53250
"(-50, 2)","(55, 48)","(-83, 22)","(0.0, 129.0)","(0.0, 140.0)","(-125, 107)","(-33, 20)","(105, 46)","(15, 127)","(-75, 105)","(15, 138)","(147, 273)","(197, 271)",53286
"(-50, 2)","(54, 48)","(-84, 22)","(0.0, 129.0)","(0.0, 140.0)","(-126, 107)","(-34, 20)","(104, 46)","(14, 127)","(-76, 105)","(14, 138)","(146, 273)","(196, 271)",53321
"(-50, 2)","(53, 48)","(-85, 22)","(0.0, 129.0)","(0.0, 140.0)","(-127, 107)","(-35, 20)","(103, 46)","(13, 127)","(-77, 105)","(13, 138)","(145, 273)","(195, 271)",53357
"(-50, 2)","(52, 48)","(-86, 22)","(0.0, 129.0)","(0.0, 140.0)","(-128, 107)","(-36, 20)","(102, 46)","(12, 127)","(-78, 105)","(12, 138)","(144, 273)","(194, 271)",53393
"(-50, 2)","(51, 48)","(-87, 22)","(0.0, 129.0)","(0.0, 140.0)","(-129, 107)","(-37, 20)","(101, 46)","(11, 127)","(-79, 105)","(11, 138)","(143, 273)","(193, 271)",53429
"(-50, 2)","(50, 48)","(-88, 22)","(0.0, 129.0)","(0.0, 140.0)","(-130, 107)","(-38, 20)","(100, 46)","(10, 127)","(-80, 105)","(10, 138)","(142, 273)","(192, 271)",53464
"(-50, 2)","(49, 48)","(-89, 22)","(0.0, 129.0)","(0.0, 140.0)","(-131, 107)","(-39, 20)","(99, 46)","(9, 127)","(-81, 105)","(9, 138)","(141, 273)","(191, 271)",53500
"(-50, 2)","(48, 48)","(-90, 22)","(0.0, 129.0)","(0.0, 140.0)","(-132, 107)","(-40, 20)","(98, 46)","(8, 127)","(-82, 105)","(8, 138)","(140, 273)","(190, 271)",53536
"(-50, 2)","(47, 48)","(-91, 22)","(0.0, 129.0)","(0.0, 140.0)","(-133, 107)","(-41, 20)","(97, 46)","(7, 127)","(-83, 105)","(7, 138)","(139, 273)","(189, 271)",53571
"(-50, 2)","(46, 48)","(-92, 22)","(0.0, 129.0)","(0.0, 140.0)","(-134, 107)","(-42, 20)","(96, 46)","(6, 127)","(-84, 105)","(6, 138)","(138, 273)","(188, 271)",53607
"(-50, 2)","(45, 48)","(-93, 22)","(0.0, 129.0)","(0.0, 140.0)","(-135, 107)","(-43, 20)","(95, 46)","(5, 127)","(-85, 105)","(5, 138)","(137, 273)","(187, 271)",53643
"(-50, 2)","(44, 48)","(-94, 22)","(0.0, 129.0)","(0.0, 140.0)","(-136, 107)","(-44, 20)","(94, 46)","(4, 127)","(-86, 105)","(4, 138)","(136, 273)","(186, 271)",53679
"(-50, 2)","(43, 48)","(-95, 22)","(0.0, 129.0)","(0.0, 140.0)","(-137, 107)","(-45, 20)","(93, 46)","(3, 127)","(-87, 105)","(3, 138)","(135, 273)","(185, 271)",53714
"(-50, 2)","(42, 48)","(-96, 22)","(0.0, 129.0)","(0.0, 140.0)","(-138, 107)","(-46, 20)","(92, 46)","(2, 127)","(-88, 105)","(2, 138)","(134, 273)","(184, 271)",53750
"(-50, 2)","(41, 48)","(-97, 22)","(0.0, 129.0)","(0.0, 140.0)","(-139, 107)","(-47, 20)","(91, 46)","(1, 127)","(-89, 105)","(1, 138)","(133, 273)","(183, 271)",53786
"(-50, 2)","(40, 48)","(-98, 22)","(0.0, 129.0)","(0.0, 140.0)","(-140, 107)","(-48, 20)","(90, 46)","(0, 127)","(0, 138)","(-90, 105)","(132, 273)","(182, 271)",53821
"(-50, 2)","(39, 48)","(-99, 22)","(0.0, 129.0)","(0.0, 140.0)","(-141, 107)","(-49, 20)","(89, 46)","(0.0, 127.0)","(0.0, 138.0)","(-91, 105)","(131, 273)","(181, 271)",53857
"(-50, 2)","(38, 48)","(-100, 22)","(0.0, 129.0)","(0.0, 140.0)","(-142, 107)","(-50, 20)","(88, 46)","(0.0, 127.0)","(0.0, 138.0)","(-92, 105)","(130, 273)","(180, 271)",53893
"(-50, 2)","(37, 48)","(-101, 22)","(0.0, 129.0)","(0.0, 140.0)","(-143, 107)","(-51, 20)","(87, 46)","(0.0, 127.0)","(0.0, 138.0)","(-93, 105)","(129, 273)","(179, 271)",53929
"(-50, 2)","(36, 48)","(-102, 22)","(0.0, 129.0)","(0.0, 140.0)","(-144, 107)","(-52, 20)","(86, 46)","(0.0, 127.0)","(0.0, 138.0)","(-94, 105)","(128, 273)","(178, 271)",53964
"(-50, 2)","(35, 48)","(-103, 22)","(0.0, 129.0)","(0.0, 140.0)","(-145, 107)","(-53, 20)","(85, 46)","(0.0, 127.0)","(0.0, 138.0)","(-95, 105)","(127, 273)","(177, 271)",54000
"(-50, 2)","(34, 48)","(-104, 22)","(0.0, 129.0)","(0.0, 140.0)","(-146, 107)","(-54, 20)","(84, 46)","(0.0, 127.0)","(0.0, 138.0)","(-96, 105)","(126, 273)","(176, 271)",54036
"(-50, 2)","(33, 48)","(-105, 22)","(0.0, 129.0)","(0.0, 140.0)","(-147, 107)","(-55, 20)","(83, 46)","(0.0, 127.0)","(0.0, 138.0)","(-97, 105)","(125, 273)","(175, 271)",54071
"(-50, 2)","(32, 48)","(-106, 22)","(0.0, 129.0)","(0.0, 140.0)","(-148, 107)","(-56, 20)","(82, 46)","(0.0, 127.0)","(0.0, 138.0)","(-98, 105)","(124, 273)","(174, 271)",54107
"(-50, 2)","(31, 48)","(-107, 22)","(0.0, 129.0)","(0.0, 140.0)","(-149, 107)","(-57, 20)","(81, 46)","(0.0, 127.0)","(0.0, 138.0)","(-99, 105)","(123, 273)","(173, 271)",54143
"(-50, 2)","(30, 48)","(-108, 22)","(0.0, 129.0)","(0.0, 140.0)","(-150, 107)","(-58, 20)","(80, 46)","(0.0, 127.0)","(0.0, 138.0)","(-100, 105)","(122, 273)","(172, 271)",54179
"(-50, 2)","(29, 48)","(-109, 22)","(0.0, 129.0)","(0.0, 140.0)","(-151, 107)","(-59, 20)","(79, 46)","(0.0, 127.0)","(0.0, 138.0)","(-101, 105)","(121, 273)","(171, 271)",54214
"(-50, 2)","(28, 48)","(-110, 22)","(0.0, 129.0)","(0.0, 140.0)","(-152, 107)","(-60, 20)","(78, 46)","(0.0, 127.0)","(0.0, 138.0)","(-102, 105)","(120, 273)","(170, 271)",54250
"(-50, 2)","(27, 48)","(-111, 22)","(0.0, 129.0)","(0.0, 140.0)","(-153, 107)","(-61, 20)","(77, 46)","(0.0, 127.0)","(0.0, 138.0)","(-103, 105)","(119, 273)","(169, 271)",54286
"(-50, 2)","(26, 48)","(-112, 22)","(0.0, 129.0)","(0.0, 140.0)","(-154, 107)","(-62, 20)","(76, 46)","(0.0, 127.0)","(0.0, 138.0)","(-104, 105)","(118, 273)","(168, 271)",54321
"(-50, 2)","(25, 48)","(-113, 22)","(0.0, 129.0)","(0.0, 140.0)","(-155, 107)","(-63, 20)","(75, 46)","(0.0, 127.0)","(0.0, 138.0)","(-105, 105)","(117, 273)","(167, 271)",54357
"(-50, 2)","(24, 48)","(-114, 22)","(0.0, 129.0)","(0.0, 140.0)","(-156, 107)","(-64, 20)","(74, 46)","(0.0, 127.0)","(0.0, 138.0)","(-106, 105)","(116, 273)","(166, 271)",54393
"(-50, 2)","(23, 48)","(-115, 22)","(0.0, 129.0)","(0.0, 140.0)","(-157, 107)","(-65, 20)","(73, 46)","(0.0, 127.0)","(0.0, 138.0)","(-107, 105)","(115, 273)","(165, 271)",54429
"(-50, 2)","(22, 48)","(-116, 22)","(0.0, 129.0)","(0.0, 140.0)","(-158, 107)","(-66, 20)","(72, 46)","(0.0, 127.0)","(0.0, 138.0)","(-108, 105)","(114, 273)","(164, 271)",54464
"(-50, 2)","(21, 48)","(-117, 22)","(0.0, 129.0)","(0.0, 140.0)","(-159, 107)","(-67, 20)","(71, 46)","(0.0, 127.0)","(0.0, 138.0)","(-109, 105)","(113, 273)","(163, 271)",54500
"(-50, 2)","(20, 48)","(-118, 22)","(0.0, 129.0)","(0.0, 140.0)","(-160, 107)","(-68, 20)","(70, 46)","(0.0, 127.0)","(0.0, 138.0)","(-110, 105)","(112, 273)","(162, 271)",54536
"(-50, 2)","(19, 48)","(-119, 22)","(0.0, 129.0)","(0.0, 140.0)","(-161, 107)","(-69, 20)","(69, 46)","(0.0, 127.0)","(0.0, 138.0)","(-111, 105)","(111, 273)","(161, 271)",54571
"(-50, 2)","(18, 48)","(-120, 22)","(0.0, 129.0)","(0.0, 140.0)","(-162, 107)","(-70, 20)","(68, 46)","(0.0, 127.0)","(0.0, 138.0)","(-112, 105)","(110, 273)","(160, 271)",54607
"(-50, 2)","(17, 48)","(-121, 22)","(0.0, 129.0)","(0.0, 140.0)","(-163, 107)","(-71, 20)","(67, 46)","(0.0, 127.0)","(0.0, 138.0)","(-113, 105)","(109, 273)","(159, 271)",54643
"(-50, 2)","(16, 48)","(-122, 22)","(0.0, 129.0)","(0.0, 140.0)","(-164, 107)","(-72, 20)","(66, 46)","(0.0, 127.0)","(0.0, 138.0)","(-114, 105)","(108, 273)","(158, 271)",54679
"(-50, 2)","(15, 48)","(-123, 22)","(0.0, 129.0)","(0.0, 140.0)","(-165, 107)","(-73, 20)","(65, 46)","(0.0, 127.0)","(0.0, 138.0)","(-115, 105)","(107, 273)","(157, 271)",54714
"(-50, 2)","(14, 48)","(-124, 22)","(0.0, 129.0)","(0, 140)","(-166, 107)","(-74, 20)","(64, 46)","(0.0, 127.0)","(0.0, 138.0)","(-116, 105)","(106, 273)","(156, 271)",54750
"(-50, 2)","(13, 48)","(-125, 22)","(0.0, 129.0)","(-1, 140)","(-167, 107)","(-75, 20)","(63, 46)","(0.0, 127.0)","(0.0, 138.0)","(-117, 105)","(105, 273)","(155, 271)",54786
"(-50, 2)","(12, 48)","(-126, 22)","(0.0, 129.0)","(-2, 140)","(-168, 107)","(62, 46)","(-76, 20)","(0.0, 127.0)","(0.0, 138.0)","(-118, 105)","(104, 273)","(154, 271)",54821
"(-50, 2)","(11, 48)","(-127, 22)","(0.0, 129.0)","(-3, 140)","(-169, 107)","(61, 46)","(-77, 20)","(0.0, 127.0)","(0.0, 138.0)","(-119, 105)","(103, 273)","(153, 271)",54857
"(-50, 2)","(10, 48)","(0.0, 129.0)","(-128, 22)","(-4, 140)","(-170, 107)","(60, 46)","(-78, 20)","(0.0, 127.0)","(0.0, 138.0)","(-120, 105)","(102, 273)","(152, 271)",54893
"(-50, 2)","(9, 48)","(0.0, 129.0)","(-129, 22)","(-5, 140)","(-171, 107)","(59, 46)","(-79, 20)","(0.0, 127.0)","(0.0, 138.0)","(-121, 105)","(101, 273)","(151, 271)",54929
"(-50, 2)","(8, 48)","(0.0, 129.0)","(-130, 22)","(-6, 140)","(-172, 107)","(58, 46)","(-80, 20)","(0.0, 127.0)","(0.0, 138.0)","(-122, 105)","(100, 273)","(150, 271)",54964
"(-50, 2)","(7, 48)","(0.0, 129.0)","(-131, 22)","(-7, 140)","(-173, 107)","(57, 46)","(-81, 20)","(0.0, 127.0)","(0.0, 138.0)","(-123, 105)","(99, 273)","(149, 271)",55000
"(-50, 2)","(6, 48)","(0.0, 129.0)","(-132, 22)","(-8, 140)","(-174, 107)","(56, 46)","(-82, 20)","(0.0, 127.0)","(0.0, 138.0)","(-124, 105)","(98, 273)","(148, 271)",55037
"(-50, 2)","(5, 48)","(0.0, 129.0)","(-133, 22)","(-9, 140)","(-175, 107)","(55, 46)","(-83, 20)","(0.0, 127.0)","(0.0, 138.0)","(-125, 105)","(97, 273)","(147, 271)",55074
"(-50, 2)","(4, 48)","(0.0, 129.0)","(-134, 22)","(-10, 140)","(-176, 107)","(54, 46)","(-84, 20)","(0.0, 127.0)","(0.0, 138.0)","(-126, 105)","(96, 273)","(146, 271)",55111
"(-50, 2)","(3, 48)","(0, 129)","(-135, 22)","(-11, 140)","(-177, 107)","(53, 46)","(-85, 20)","(0.0, 127.0)","(0.0, 138.0)","(-127, 105)","(95, 273)","(145, 271)",55148
"(-50, 2)","(2, 48)","(-1, 129)","(-136, 22)","(-12, 140)","(-178, 107)","(52, 46)","(-86, 20)","(0.0, 127.0)","(0.0, 138.0)","(-128, 105)","(94, 273)","(144, 271)",55185
"(-50, 2)","(1, 48)","(-2, 129)","(-137, 22)","(-13, 140)","(-179, 107)","(51, 46)","(-87, 20)","(0.0, 127.0)","(0.0, 138.0)","(-129, 105)","(93, 273)","(143, 271)",55222
"(-50, 2)","(0, 48)","(-3, 129)","(-138, 22)","(-14, 140)","(-180, 107)","(50, 46)","(-88, 20)","(0.0, 127.0)","(0.0, 138.0)","(-130, 105)","(92, 273)","(142, 271)",55259
"(-50, 2)","(0.0, 48.0)","(-4, 129)","(-139, 22)","(-15, 140)","(-181, 107)","(49, 46)","(-89, 20)","(0.0, 127.0)","(0.0, 138.0)","(-131, 105)","(91, 273)","(141, 271)",55296
"(-50, 2)","(0.0, 48.0)","(-5, 129)","(-16, 140)","(-140, 22)","(-182, 107)","(48, 46)","(-90, 20)","(0.0, 127.0)","(0.0, 138.0)","(-132, 105)","(90, 273)","(140, 271)",55333
"(-50, 2)","(0.0, 48.0)","(-6, 129)","(-17, 140)","(-141, 22)","(-183, 107)","(47, 46)","(-91, 20)","(0.0, 127.0)","(0.0, 138.0)","(-133, 105)","(89, 273)","(139, 271)",55370
"(-50, 2)","(0.0, 48.0)","(-7, 129)","(-18, 140)","(-142, 22)","(-184, 107)","(46, 46)","(-92, 20)","(0.0, 127.0)","(0.0, 138.0)","(-134, 105)","(88, 273)","(138, 271)",55407
"(-50, 2)","(0.0, 48.0)","(-8, 129)","(-19, 140)","(-143, 22)","(-185, 107)","(45, 46)","(-93, 20)","(0.0, 127.0)","(0.0, 138.0)","(-135, 105)","(87, 273)","(137, 271)",55444
"(-50, 2)","(0.0, 48.0)","(-9, 129)","(-20, 140)","(-144, 22)","(-186, 107)","(44, 46)","(-94, 20)","(0.0, 127.0)","(0.0, 138.0)","(-136, 105)","(86, 273)","(136, 271)",55481
"(-50, 2)","(0.0, 48.0)","(-10, 129)","(-21, 140)","(-145, 22)","(-187, 107)","(43, 46)","(-95, 20)","(0.0, 127.0)","(0.0, 138.0)","(-137, 105)","(85, 273)","(135, 271)",55519
"(-50, 2)","(0.0, 48.0)","(-11, 129)","(-22, 140)","(-146, 22)","(-188, 107)","(42, 46)","(-96, 20)","(0.0, 127.0)","(0.0, 138.0)","(-138, 105)","(84, 273)","(134, 271)",55556
"(-50, 2)","(0.0, 48.0)","(-12, 129)","(-23, 140)","(-147, 22)","(-189, 107)","(41, 46)","(-97, 20)","(0.0, 127.0)","(0.0, 138.0)","(-139, 105)","(83, 273)","(133, 271)",55593
"(-50, 2)","(0.0, 48.0)","(-13, 129)","(-24, 140)","(-148, 22)","(-190, 107)","(40, 46)","(-98, 20)","(0.0, 127.0)","(0.0, 138.0)","(-140, 105)","(82, 273)","(132, 271)",55630
"(-50, 2)","(0.0, 48.0)","(-14, 129)","(-25, 140)","(-149, 22)","(-191, 107)","(39, 46)","(-99, 20)","(0.0, 127.0)","(0.0, 138.0)","(-141, 105)","(81, 273)","(131, 271)",55667
"(-50, 2)","(0.0, 48.0)","(-15, 129)","(-26, 140)","(-150, 22)","(-192, 107)","(38, 46)","(-100, 20)","(0.0, 127.0)","(0.0, 138.0)","(-142, 105)","(80, 273)","(130, 271)",55704
"(-50, 2)","(0.0, 48.0)","(-16, 129)","(-27, 140)","(-151, 22)","(-193, 107)","(37, 46)","(-101, 20)","(0.0, 127.0)","(0.0, 138.0)","(-143, 105)","(79, 273)","(129, 271)",55741
"(-50, 2)","(0.0, 48.0)","(-17, 129)","(-28, 140)","(-152, 22)","(-194, 107)","(36, 46)","(-102, 20)","(0.0, 127.0)","(0.0, 138.0)","(-144, 105)","(78, 273)","(128, 271)",55778
"(-50, 2)","(0.0, 48.0)","(-18, 129)","(-29, 140)","(-153, 22)","(-195, 107)","(35, 46)","(-103, 20)","(0.0, 127.0)","(0.0, 138.0)","(-145, 105)","(77, 273)","(127, 271)",55815
"(-50, 2)","(0.0, 48.0)","(-19, 129)","(-30, 140)","(-154, 22)","(-196, 107)","(34, 46)","(-104, 20)","(0.0, 127.0)","(0.0, 138.0)","(-146, 105)","(76, 273)","(126, 271)",55852
