P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,timestamp_milliseconds
"(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)",19143
"(-50, 0)","(0.0, -11.0)","(47, -30)","(1, -117)","(-14, -140)","(112, -129)","(0.0, -11.0)","(97, -30)","(51, -117)","(-129.0, 0.0)","(0.0, -140.0)","(-31, -188)","(19, -188)",19179
"(-50, 0)","(0.0, -11.0)","(46, -30)","(0, -117)","(-15, -140)","(111, -129)","(0.0, -11.0)","(96, -30)","(50, -117)","(-130.0, 0.0)","(0.0, -140.0)","(-32, -188)","(18, -188)",19214
"(-50, 0)","(0.0, -11.0)","(45, -30)","(0.0, -117.0)","(-16, -140)","(110, -129)","(0.0, -11.0)","(95, -30)","(49, -117)","(-131.0, 0.0)","(0.0, -140.0)","(-33, -188)","(17, -188)",19250
"(-50, 0)","(0.0, -11.0)","(44, -30)","(0.0, -117.0)","(-17, -140)","(109, -129)","(0.0, -11.0)","(94, -30)","(48, -117)","(-132.0, 0.0)","(0.0, -140.0)","(-34, -188)","(16, -188)",19286
"(-50, 0)","(0.0, -11.0)","(43, -30)","(0.0, -117.0)","(-18, -140)","(108, -129)","(0.0, -11.0)","(93, -30)","(47, -117)","(-133.0, 0.0)","(0.0, -140.0)","(-35, -188)","(15, -188)",19321
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",19357
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",19393
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",19429
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",19464
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",19500
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",19536
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",19571
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",19607
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",19643
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",19679
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",19714
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",19750
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",19786
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",19821
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",19857
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",19893
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",19929
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",19964
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",20000
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",20037
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",20074
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",20111
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",20148
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",20185
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",20222
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",20259
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",20296
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",20333
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",20370
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",20407
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",20444
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",20481
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",20519
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",20556
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",20593
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",20630
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",20667
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",20704
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",20741
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",20778
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",20815
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",20852
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",20889
"(-50, 0)","(0.0, -11.0)","(42, -30)","(0.0, -117.0)","(-19, -140)","(107, -129)","(0.0, -11.0)","(92, -30)","(46, -117)","(-134.0, 0.0)","(0.0, -140.0)","(-36, -188)","(14, -188)",20926
"(-50, 0)","(0.0, -11.0)","(41, -30)","(0.0, -117.0)","(-20, -140)","(106, -129)","(0.0, -11.0)","(91, -30)","(45, -117)","(-135.0, 0.0)","(0.0, -140.0)","(-37, -188)","(13, -188)",20963
"(-50, 0)","(0.0, -11.0)","(40, -30)","(0.0, -117.0)","(-21, -140)","(105, -129)","(0.0, -11.0)","(90, -30)","(44, -117)","(-136.0, 0.0)","(0.0, -140.0)","(-38, -188)","(12, -188)",21000
"(-50, 0)","(0.0, -11.0)","(39, -30)","(0.0, -117.0)","(-22, -140)","(104, -129)","(0.0, -11.0)","(89, -30)","(43, -117)","(-137.0, 0.0)","(0.0, -140.0)","(-39, -188)","(11, -188)",21037
"(-50, 0)","(0.0, -11.0)","(38, -30)","(0.0, -117.0)","(-23, -140)","(103, -129)","(0.0, -11.0)","(88, -30)","(42, -117)","(-138.0, 0.0)","(0.0, -140.0)","(-40, -188)","(10, -188)",21074
"(-50, 0)","(0.0, -11.0)","(37, -30)","(0.0, -117.0)","(-24, -140)","(102, -129)","(0.0, -11.0)","(87, -30)","(41, -117)","(-139.0, 0.0)","(0.0, -140.0)","(-41, -188)","(9, -188)",21111
"(-50, 0)","(0.0, -11.0)","(36, -30)","(0.0, -117.0)","(-25, -140)","(101, -129)","(0.0, -11.0)","(86, -30)","(40, -117)","(-140.0, 0.0)","(0.0, -140.0)","(-42, -188)","(8, -188)",21148
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",21185
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",21222
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",21259
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",21296
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",21333
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",21370
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",21407
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",21444
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",21481
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",21519
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",21556
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",21593
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",21630
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",21667
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",21704
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",21741
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",21778
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",21815
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",21852
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",21889
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",21926
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",21963
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22000
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22036
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22071
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22107
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22143
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22179
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22214
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22250
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22286
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22321
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22357
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22393
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22429
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22464
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22500
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22536
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22571
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22607
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22643
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22679
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22714
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22750
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22786
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22821
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22857
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22893
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22929
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",22964
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",23000
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",23037
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",23074
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",23111
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",23148
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",23185
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",23222
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",23259
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",23296
"(-50, 0)","(0.0, -11.0)","(35, -30)","(0.0, -117.0)","(-26, -140)","(100, -129)","(0.0, -11.0)","(85, -30)","(39, -117)","(0.0, -140.0)","(-141.0, 0.0)","(-43, -188)","(7, -188)",23333
