P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,timestamp_milliseconds
"(50, 0)","(-8, 42)","(40, -51)","(-32, 75)","(52, 69)","(0.0, 92.0)","(0.0, -51.0)","(2, 69)","(-58, 42)","(0.0, 92.0)","(-82, 75)","(-118, 117)","(-168, 117)",10357
"(50, 0)","(-7, 42)","(41, -51)","(-31, 75)","(53, 69)","(0.0, 92.0)","(0.0, -51.0)","(3, 69)","(-57, 42)","(0.0, 92.0)","(-81, 75)","(-117, 117)","(-167, 117)",10393
"(50, 0)","(-6, 42)","(42, -51)","(-30, 75)","(54, 69)","(0.0, 92.0)","(0.0, -51.0)","(4, 69)","(-56, 42)","(0.0, 92.0)","(-80, 75)","(-116, 117)","(-166, 117)",10429
"(50, 0)","(-5, 42)","(43, -51)","(-29, 75)","(55, 69)","(0.0, 92.0)","(0.0, -51.0)","(5, 69)","(-55, 42)","(0.0, 92.0)","(-79, 75)","(-115, 117)","(-165, 117)",10464
"(50, 0)","(-4, 42)","(44, -51)","(-28, 75)","(56, 69)","(0.0, 92.0)","(0.0, -51.0)","(-54, 42)","(6, 69)","(0.0, 92.0)","(-78, 75)","(-114, 117)","(-164, 117)",10500
"(50, 0)","(-3, 42)","(45, -51)","(-27, 75)","(57, 69)","(0.0, 92.0)","(0.0, -51.0)","(-53, 42)","(7, 69)","(0.0, 92.0)","(-77, 75)","(-113, 117)","(-163, 117)",10536
"(50, 0)","(-2, 42)","(46, -51)","(-26, 75)","(58, 69)","(0.0, 92.0)","(0.0, -51.0)","(-52, 42)","(8, 69)","(0.0, 92.0)","(-76, 75)","(-112, 117)","(-162, 117)",10571
"(50, 0)","(-1, 42)","(47, -51)","(-25, 75)","(59, 69)","(0.0, 92.0)","(0.0, -51.0)","(-51, 42)","(9, 69)","(0.0, 92.0)","(-75, 75)","(-111, 117)","(-161, 117)",10607
"(50, 0)","(0, 42)","(48, -51)","(-24, 75)","(60, 69)","(0.0, 92.0)","(0.0, -51.0)","(-50, 42)","(10, 69)","(0.0, 92.0)","(-74, 75)","(-110, 117)","(-160, 117)",10643
"(50, 0)","(0.0, 42.0)","(49, -51)","(-23, 75)","(0.0, 92.0)","(61, 69)","(0.0, -51.0)","(-49, 42)","(11, 69)","(0.0, 92.0)","(-73, 75)","(-109, 117)","(-159, 117)",10679
"(50, 0)","(0.0, 42.0)","(50, -51)","(-22, 75)","(0.0, 92.0)","(62, 69)","(0, -51)","(-48, 42)","(12, 69)","(0.0, 92.0)","(-72, 75)","(-108, 117)","(-158, 117)",10714
"(50, 0)","(0.0, 42.0)","(51, -51)","(-21, 75)","(0.0, 92.0)","(63, 69)","(1, -51)","(-47, 42)","(13, 69)","(0.0, 92.0)","(-71, 75)","(-107, 117)","(-157, 117)",10750
"(50, 0)","(0.0, 42.0)","(52, -51)","(-20, 75)","(0, 92)","(64, 69)","(2, -51)","(-46, 42)","(14, 69)","(0.0, 92.0)","(-70, 75)","(-106, 117)","(-156, 117)",10786
"(50, 0)","(0.0, 42.0)","(53, -51)","(-19, 75)","(1, 92)","(65, 69)","(3, -51)","(-45, 42)","(15, 69)","(0.0, 92.0)","(-69, 75)","(-105, 117)","(-155, 117)",10821
"(50, 0)","(0.0, 42.0)","(54, -51)","(-18, 75)","(2, 92)","(66, 69)","(4, -51)","(-44, 42)","(16, 69)","(0.0, 92.0)","(-68, 75)","(-104, 117)","(-154, 117)",10857
"(50, 0)","(0.0, 42.0)","(55, -51)","(-17, 75)","(3, 92)","(67, 69)","(5, -51)","(-43, 42)","(17, 69)","(0.0, 92.0)","(-67, 75)","(-103, 117)","(-153, 117)",10893
"(50, 0)","(0.0, 42.0)","(56, -51)","(-16, 75)","(4, 92)","(68, 69)","(6, -51)","(-42, 42)","(18, 69)","(0.0, 92.0)","(-66, 75)","(-102, 117)","(-152, 117)",10929
"(50, 0)","(0.0, 42.0)","(57, -51)","(-15, 75)","(5, 92)","(69, 69)","(7, -51)","(-41, 42)","(19, 69)","(0.0, 92.0)","(-65, 75)","(-101, 117)","(-151, 117)",10964
"(50, 0)","(0.0, 42.0)","(-14, 75)","(58, -51)","(6, 92)","(70, 69)","(8, -51)","(-40, 42)","(20, 69)","(0.0, 92.0)","(-64, 75)","(-100, 117)","(-150, 117)",11000
"(50, 0)","(0.0, 42.0)","(-13, 75)","(59, -51)","(7, 92)","(71, 69)","(9, -51)","(-39, 42)","(21, 69)","(0.0, 92.0)","(-63, 75)","(-99, 117)","(-149, 117)",11037
"(50, 0)","(0.0, 42.0)","(-12, 75)","(60, -51)","(8, 92)","(72, 69)","(10, -51)","(-38, 42)","(22, 69)","(0.0, 92.0)","(-62, 75)","(-98, 117)","(-148, 117)",11074
"(50, 0)","(0.0, 42.0)","(-11, 75)","(61, -51)","(9, 92)","(73, 69)","(11, -51)","(-37, 42)","(23, 69)","(0.0, 92.0)","(-61, 75)","(-97, 117)","(-147, 117)",11111
"(50, 0)","(0.0, 42.0)","(-10, 75)","(62, -51)","(10, 92)","(74, 69)","(12, -51)","(-36, 42)","(24, 69)","(0.0, 92.0)","(-60, 75)","(-96, 117)","(-146, 117)",11148
"(50, 0)","(0.0, 42.0)","(-9, 75)","(63, -51)","(11, 92)","(75, 69)","(13, -51)","(-35, 42)","(25, 69)","(0.0, 92.0)","(-59, 75)","(-95, 117)","(-145, 117)",11185
"(50, 0)","(0.0, 42.0)","(-8, 75)","(64, -51)","(12, 92)","(76, 69)","(14, -51)","(-34, 42)","(26, 69)","(0.0, 92.0)","(-58, 75)","(-94, 117)","(-144, 117)",11222
"(50, 0)","(0.0, 42.0)","(-7, 75)","(65, -51)","(13, 92)","(77, 69)","(15, -51)","(-33, 42)","(27, 69)","(0.0, 92.0)","(-57, 75)","(-93, 117)","(-143, 117)",11259
"(50, 0)","(0.0, 42.0)","(-6, 75)","(66, -51)","(14, 92)","(-100, -28)","(-32, 42)","(16, -51)","(28, 69)","(0.0, 92.0)","(-56, 75)","(-92, 117)","(-142, 117)",11296
"(50, 0)","(0.0, 42.0)","(-5, 75)","(67, -51)","(15, 92)","(-99, -28)","(-31, 42)","(17, -51)","(29, 69)","(0.0, 92.0)","(-55, 75)","(-91, 117)","(-141, 117)",11333
"(50, 0)","(0.0, 42.0)","(-4, 75)","(68, -51)","(16, 92)","(-98, -28)","(-30, 42)","(18, -51)","(30, 69)","(0.0, 92.0)","(-54, 75)","(-90, 117)","(-140, 117)",11370
"(50, 0)","(0.0, 42.0)","(-3, 75)","(69, -51)","(17, 92)","(-97, -28)","(-29, 42)","(19, -51)","(31, 69)","(-53, 75)","(0.0, 92.0)","(-89, 117)","(-139, 117)",11407
"(50, 0)","(0.0, 42.0)","(-2, 75)","(70, -51)","(18, 92)","(-96, -28)","(-28, 42)","(20, -51)","(32, 69)","(-52, 75)","(0.0, 92.0)","(-88, 117)","(-138, 117)",11444
"(50, 0)","(0.0, 42.0)","(-1, 75)","(71, -51)","(19, 92)","(-95, -28)","(-27, 42)","(21, -51)","(33, 69)","(-51, 75)","(0.0, 92.0)","(-87, 117)","(-137, 117)",11481
"(50, 0)","(0.0, 42.0)","(0, 75)","(72, -51)","(20, 92)","(-94, -28)","(-26, 42)","(22, -51)","(34, 69)","(-50, 75)","(0.0, 92.0)","(-86, 117)","(-136, 117)",11519
"(50, 0)","(0.0, 42.0)","(0.0, 75.0)","(73, -51)","(21, 92)","(-93, -28)","(-25, 42)","(23, -51)","(35, 69)","(-49, 75)","(0.0, 92.0)","(-85, 117)","(-135, 117)",11556
"(50, 0)","(0.0, 42.0)","(0.0, 75.0)","(74, -51)","(22, 92)","(-92, -28)","(-24, 42)","(24, -51)","(36, 69)","(-48, 75)","(0.0, 92.0)","(-84, 117)","(-134, 117)",11593
"(50, 0)","(0.0, 42.0)","(0.0, 75.0)","(75, -51)","(23, 92)","(-91, -28)","(-23, 42)","(25, -51)","(37, 69)","(-47, 75)","(0.0, 92.0)","(-83, 117)","(-133, 117)",11630
"(50, 0)","(0.0, 42.0)","(0.0, 75.0)","(76, -51)","(-90, -28)","(24, 92)","(-22, 42)","(26, -51)","(38, 69)","(-46, 75)","(0.0, 92.0)","(-82, 117)","(-132, 117)",11667
"(50, 0)","(0.0, 42.0)","(0.0, 75.0)","(77, -51)","(-89, -28)","(25, 92)","(-21, 42)","(27, -51)","(39, 69)","(-45, 75)","(0.0, 92.0)","(-81, 117)","(-131, 117)",11704
"(50, 0)","(0.0, 42.0)","(0.0, 75.0)","(-88, -28)","(78, -51)","(26, 92)","(-20, 42)","(28, -51)","(40, 69)","(-44, 75)","(0.0, 92.0)","(-80, 117)","(-130, 117)",11741
"(50, 0)","(0.0, 42.0)","(0.0, 75.0)","(-87, -28)","(79, -51)","(27, 92)","(-19, 42)","(29, -51)","(41, 69)","(-43, 75)","(0.0, 92.0)","(-79, 117)","(-129, 117)",11778
"(50, 0)","(0.0, 42.0)","(0.0, 75.0)","(-86, -28)","(80, -51)","(28, 92)","(-18, 42)","(30, -51)","(42, 69)","(-42, 75)","(0.0, 92.0)","(-78, 117)","(-128, 117)",11815
"(50, 0)","(0.0, 42.0)","(0.0, 75.0)","(-85, -28)","(81, -51)","(29, 92)","(-17, 42)","(31, -51)","(43, 69)","(-41, 75)","(0.0, 92.0)","(-77, 117)","(-127, 117)",11852
"(50, 0)","(0.0, 42.0)","(0.0, 75.0)","(-84, -28)","(82, -51)","(30, 92)","(-16, 42)","(32, -51)","(44, 69)","(-40, 75)","(0.0, 92.0)","(-76, 117)","(-126, 117)",11889
"(50, 0)","(0.0, 42.0)","(0.0, 75.0)","(-83, -28)","(31, 92)","(83, -51)","(-15, 42)","(33, -51)","(45, 69)","(-39, 75)","(0.0, 92.0)","(-75, 117)","(-125, 117)",11926
"(50, 0)","(0.0, 42.0)","(0.0, 75.0)","(-82, -28)","(32, 92)","(84, -51)","(-14, 42)","(34, -51)","(46, 69)","(-38, 75)","(0.0, 92.0)","(-74, 117)","(-124, 117)",11963
"(50, 0)","(0.0, 42.0)","(0.0, 75.0)","(-81, -28)","(33, 92)","(85, -51)","(-13, 42)","(35, -51)","(47, 69)","(-37, 75)","(0.0, 92.0)","(-73, 117)","(-123, 117)",12000
"(50, 0)","(0.0, 42.0)","(0.0, 75.0)","(-80, -28)","(34, 92)","(86, -51)","(-12, 42)","(36, -51)","(-36, 75)","(48, 69)","(0.0, 92.0)","(-72, 117)","(-122, 117)",12036
"(50, 0)","(0.0, 42.0)","(0.0, 75.0)","(-79, -28)","(35, 92)","(87, -51)","(-11, 42)","(37, -51)","(-35, 75)","(49, 69)","(0.0, 92.0)","(-71, 117)","(-121, 117)",12071
"(50, 0)","(0.0, 42.0)","(0.0, 75.0)","(-78, -28)","(36, 92)","(88, -51)","(-10, 42)","(38, -51)","(-34, 75)","(50, 69)","(0.0, 92.0)","(-70, 117)","(-120, 117)",12107
"(50, 0)","(0.0, 42.0)","(0.0, 75.0)","(-77, -28)","(37, 92)","(89, -51)","(-9, 42)","(39, -51)","(-33, 75)","(51, 69)","(0.0, 92.0)","(-69, 117)","(-119, 117)",12143
"(50, 0)","(0.0, 42.0)","(0.0, 75.0)","(-76, -28)","(38, 92)","(90, -51)","(-8, 42)","(40, -51)","(-32, 75)","(52, 69)","(0.0, 92.0)","(-68, 117)","(-118, 117)",12179
"(50, 0)","(0.0, 42.0)","(0.0, 75.0)","(-75, -28)","(39, 92)","(91, -51)","(-7, 42)","(41, -51)","(-31, 75)","(53, 69)","(0.0, 92.0)","(-67, 117)","(-117, 117)",12214
"(50, 0)","(0.0, 42.0)","(0.0, 75.0)","(-74, -28)","(40, 92)","(92, -51)","(-6, 42)","(42, -51)","(-30, 75)","(54, 69)","(0.0, 92.0)","(-66, 117)","(-116, 117)",12250
"(50, 0)","(0.0, 42.0)","(0.0, 75.0)","(-73, -28)","(41, 92)","(93, -51)","(-5, 42)","(43, -51)","(-29, 75)","(55, 69)","(0.0, 92.0)","(-65, 117)","(-115, 117)",12286
"(50, 0)","(0.0, 42.0)","(0.0, 75.0)","(-72, -28)","(42, 92)","(94, -51)","(-4, 42)","(44, -51)","(-28, 75)","(56, 69)","(0.0, 92.0)","(-64, 117)","(-114, 117)",12321
"(50, 0)","(0.0, 42.0)","(0.0, 75.0)","(-71, -28)","(43, 92)","(95, -51)","(-3, 42)","(45, -51)","(-27, 75)","(57, 69)","(0.0, 92.0)","(-63, 117)","(-113, 117)",12357
"(50, 0)","(0.0, 42.0)","(0.0, 75.0)","(-70, -28)","(44, 92)","(96, -51)","(-2, 42)","(46, -51)","(-26, 75)","(58, 69)","(0.0, 92.0)","(-62, 117)","(-112, 117)",12393
"(50, 0)","(0.0, 42.0)","(-69, -28)","(0.0, 75.0)","(45, 92)","(97, -51)","(-1, 42)","(47, -51)","(-25, 75)","(59, 69)","(0.0, 92.0)","(-61, 117)","(-111, 117)",12429
"(50, 0)","(0.0, 42.0)","(-68, -28)","(0.0, 75.0)","(46, 92)","(98, -51)","(0, 42)","(48, -51)","(-24, 75)","(60, 69)","(0.0, 92.0)","(-60, 117)","(-110, 117)",12464
"(50, 0)","(0.0, 42.0)","(-67, -28)","(0.0, 75.0)","(47, 92)","(99, -51)","(0.0, 42.0)","(49, -51)","(-23, 75)","(0.0, 92.0)","(61, 69)","(-59, 117)","(-109, 117)",12500
"(50, 0)","(0.0, 42.0)","(-66, -28)","(0.0, 75.0)","(48, 92)","(100, -51)","(0.0, 42.0)","(50, -51)","(-22, 75)","(0.0, 92.0)","(62, 69)","(-58, 117)","(-108, 117)",12536
"(50, 0)","(0.0, 42.0)","(-65, -28)","(0.0, 75.0)","(49, 92)","(101, -51)","(0.0, 42.0)","(51, -51)","(-21, 75)","(0.0, 92.0)","(63, 69)","(-57, 117)","(-107, 117)",12571
"(50, 0)","(0.0, 42.0)","(-64, -28)","(0.0, 75.0)","(50, 92)","(102, -51)","(0.0, 42.0)","(52, -51)","(-20, 75)","(0, 92)","(64, 69)","(-56, 117)","(-106, 117)",12607
"(50, 0)","(0.0, 42.0)","(-63, -28)","(0.0, 75.0)","(51, 92)","(103, -51)","(0.0, 42.0)","(53, -51)","(-19, 75)","(1, 92)","(65, 69)","(-55, 117)","(-105, 117)",12643
"(50, 0)","(0.0, 42.0)","(-62, -28)","(0.0, 75.0)","(52, 92)","(104, -51)","(0.0, 42.0)","(54, -51)","(-18, 75)","(2, 92)","(66, 69)","(-54, 117)","(-104, 117)",12679
"(50, 0)","(0, 42)","(-61, -28)","(0.0, 75.0)","(53, 92)","(105, -51)","(0.0, 42.0)","(55, -51)","(-17, 75)","(3, 92)","(67, 69)","(-53, 117)","(-103, 117)",12714
"(50, 0)","(1, 42)","(-60, -28)","(0.0, 75.0)","(54, 92)","(106, -51)","(0.0, 42.0)","(56, -51)","(-16, 75)","(4, 92)","(68, 69)","(-52, 117)","(-102, 117)",12750
"(50, 0)","(2, 42)","(-59, -28)","(0.0, 75.0)","(55, 92)","(107, -51)","(0.0, 42.0)","(57, -51)","(-15, 75)","(5, 92)","(69, 69)","(-51, 117)","(-101, 117)",12786
"(50, 0)","(3, 42)","(-58, -28)","(0.0, 75.0)","(56, 92)","(108, -51)","(0.0, 42.0)","(-14, 75)","(58, -51)","(6, 92)","(70, 69)","(-50, 117)","(-100, 117)",12821
"(50, 0)","(4, 42)","(-57, -28)","(0.0, 75.0)","(57, 92)","(109, -51)","(0.0, 42.0)","(-13, 75)","(59, -51)","(7, 92)","(71, 69)","(-49, 117)","(-99, 117)",12857
"(50, 0)","(5, 42)","(-56, -28)","(0.0, 75.0)","(58, 92)","(110, -51)","(0.0, 42.0)","(-12, 75)","(60, -51)","(8, 92)","(72, 69)","(-48, 117)","(-98, 117)",12893
"(50, 0)","(6, 42)","(-55, -28)","(0.0, 75.0)","(59, 92)","(111, -51)","(0.0, 42.0)","(-11, 75)","(61, -51)","(9, 92)","(73, 69)","(-47, 117)","(-97, 117)",12929
"(50, 0)","(7, 42)","(-54, -28)","(0.0, 75.0)","(60, 92)","(112, -51)","(0.0, 42.0)","(-10, 75)","(62, -51)","(10, 92)","(74, 69)","(-46, 117)","(-96, 117)",12964
"(50, 0)","(8, 42)","(-53, -28)","(0.0, 75.0)","(61, 92)","(113, -51)","(0.0, 42.0)","(-9, 75)","(63, -51)","(11, 92)","(75, 69)","(-45, 117)","(-95, 117)",13000
"(50, 0)","(9, 42)","(-52, -28)","(0.0, 75.0)","(62, 92)","(114, -51)","(0.0, 42.0)","(-8, 75)","(64, -51)","(12, 92)","(76, 69)","(-44, 117)","(-94, 117)",13037
"(50, 0)","(10, 42)","(-51, -28)","(0, 75)","(63, 92)","(115, -51)","(0.0, 42.0)","(-7, 75)","(65, -51)","(13, 92)","(77, 69)","(-43, 117)","(-93, 117)",13074
"(50, 0)","(11, 42)","(-50, -28)","(1, 75)","(64, 92)","(116, -51)","(0.0, 42.0)","(-6, 75)","(66, -51)","(14, 92)","(-100, -28)","(-42, 117)","(-92, 117)",13111
"(50, 0)","(12, 42)","(-49, -28)","(2, 75)","(65, 92)","(117, -51)","(0.0, 42.0)","(-5, 75)","(67, -51)","(15, 92)","(-99, -28)","(-41, 117)","(-91, 117)",13148
"(50, 0)","(13, 42)","(-48, -28)","(3, 75)","(66, 92)","(118, -51)","(0.0, 42.0)","(-4, 75)","(68, -51)","(16, 92)","(-98, -28)","(-40, 117)","(-90, 117)",13185
"(50, 0)","(14, 42)","(-47, -28)","(4, 75)","(67, 92)","(119, -51)","(0.0, 42.0)","(-3, 75)","(69, -51)","(17, 92)","(-97, -28)","(-39, 117)","(-89, 117)",13222
"(50, 0)","(15, 42)","(-46, -28)","(5, 75)","(68, 92)","(120, -51)","(0.0, 42.0)","(-2, 75)","(70, -51)","(18, 92)","(-96, -28)","(-38, 117)","(-88, 117)",13259
"(50, 0)","(16, 42)","(-45, -28)","(6, 75)","(69, 92)","(121, -51)","(0.0, 42.0)","(-1, 75)","(71, -51)","(19, 92)","(-95, -28)","(-37, 117)","(-87, 117)",13296
"(50, 0)","(17, 42)","(-44, -28)","(7, 75)","(70, 92)","(-130, 13)","(0.0, 42.0)","(0, 75)","(72, -51)","(20, 92)","(-94, -28)","(-36, 117)","(-86, 117)",13333
"(50, 0)","(18, 42)","(-43, -28)","(8, 75)","(71, 92)","(-129, 13)","(0.0, 42.0)","(0.0, 75.0)","(73, -51)","(21, 92)","(-93, -28)","(-35, 117)","(-85, 117)",13370
"(50, 0)","(19, 42)","(-42, -28)","(9, 75)","(72, 92)","(-128, 13)","(0.0, 42.0)","(0.0, 75.0)","(74, -51)","(22, 92)","(-92, -28)","(-34, 117)","(-84, 117)",13407
"(50, 0)","(20, 42)","(-41, -28)","(10, 75)","(73, 92)","(-127, 13)","(0.0, 42.0)","(0.0, 75.0)","(75, -51)","(23, 92)","(-91, -28)","(-33, 117)","(-83, 117)",13444
"(50, 0)","(21, 42)","(-40, -28)","(11, 75)","(74, 92)","(-126, 13)","(0.0, 42.0)","(0.0, 75.0)","(76, -51)","(-90, -28)","(24, 92)","(-32, 117)","(-82, 117)",13481
"(50, 0)","(22, 42)","(-39, -28)","(12, 75)","(75, 92)","(-125, 13)","(0.0, 42.0)","(0.0, 75.0)","(77, -51)","(-89, -28)","(25, 92)","(-31, 117)","(-81, 117)",13519
"(50, 0)","(-38, -28)","(23, 42)","(13, 75)","(76, 92)","(-124, 13)","(0.0, 42.0)","(0.0, 75.0)","(-88, -28)","(78, -51)","(26, 92)","(-30, 117)","(-80, 117)",13556
"(50, 0)","(-37, -28)","(24, 42)","(14, 75)","(77, 92)","(-123, 13)","(0.0, 42.0)","(0.0, 75.0)","(-87, -28)","(79, -51)","(27, 92)","(-29, 117)","(-79, 117)",13593
"(50, 0)","(-36, -28)","(25, 42)","(15, 75)","(78, 92)","(-122, 13)","(0.0, 42.0)","(0.0, 75.0)","(-86, -28)","(80, -51)","(28, 92)","(-28, 117)","(-78, 117)",13630
"(50, 0)","(-35, -28)","(26, 42)","(16, 75)","(79, 92)","(-121, 13)","(0.0, 42.0)","(0.0, 75.0)","(-85, -28)","(81, -51)","(29, 92)","(-27, 117)","(-77, 117)",13667
"(50, 0)","(-34, -28)","(27, 42)","(17, 75)","(-120, 13)","(80, 92)","(0.0, 42.0)","(0.0, 75.0)","(-84, -28)","(82, -51)","(30, 92)","(-26, 117)","(-76, 117)",13704
"(50, 0)","(-33, -28)","(28, 42)","(18, 75)","(-119, 13)","(81, 92)","(0.0, 42.0)","(0.0, 75.0)","(-83, -28)","(31, 92)","(83, -51)","(-25, 117)","(-75, 117)",13741
"(50, 0)","(-32, -28)","(29, 42)","(19, 75)","(-118, 13)","(82, 92)","(0.0, 42.0)","(0.0, 75.0)","(-82, -28)","(32, 92)","(84, -51)","(-24, 117)","(-74, 117)",13778
"(50, 0)","(-31, -28)","(30, 42)","(20, 75)","(-117, 13)","(83, 92)","(0.0, 42.0)","(0.0, 75.0)","(-81, -28)","(33, 92)","(85, -51)","(-23, 117)","(-73, 117)",13815
"(50, 0)","(-30, -28)","(31, 42)","(21, 75)","(-116, 13)","(84, 92)","(0.0, 42.0)","(0.0, 75.0)","(-80, -28)","(34, 92)","(86, -51)","(-22, 117)","(-72, 117)",13852
"(50, 0)","(-29, -28)","(32, 42)","(22, 75)","(-115, 13)","(-49, 115)","(0.0, 42.0)","(0.0, 75.0)","(-79, -28)","(35, 92)","(87, -51)","(-21, 117)","(-71, 117)",13889
"(50, 0)","(-28, -28)","(33, 42)","(23, 75)","(-114, 13)","(-48, 115)","(0.0, 42.0)","(0.0, 75.0)","(-78, -28)","(36, 92)","(88, -51)","(-20, 117)","(-70, 117)",13926
"(50, 0)","(-27, -28)","(34, 42)","(24, 75)","(-113, 13)","(-47, 115)","(0.0, 42.0)","(0.0, 75.0)","(-77, -28)","(37, 92)","(89, -51)","(-19, 117)","(-69, 117)",13963
"(50, 0)","(-26, -28)","(35, 42)","(25, 75)","(-112, 13)","(-46, 115)","(0.0, 42.0)","(0.0, 75.0)","(-76, -28)","(38, 92)","(90, -51)","(-18, 117)","(-68, 117)",14000
"(50, 0)","(-25, -28)","(36, 42)","(26, 75)","(-111, 13)","(-45, 115)","(0.0, 42.0)","(0.0, 75.0)","(-75, -28)","(39, 92)","(91, -51)","(-17, 117)","(-67, 117)",14036
"(50, 0)","(-24, -28)","(37, 42)","(27, 75)","(-110, 13)","(-44, 115)","(0.0, 42.0)","(0.0, 75.0)","(-74, -28)","(40, 92)","(92, -51)","(-16, 117)","(-66, 117)",14071
"(50, 0)","(-23, -28)","(38, 42)","(28, 75)","(-109, 13)","(-43, 115)","(0.0, 42.0)","(0.0, 75.0)","(-73, -28)","(41, 92)","(93, -51)","(-15, 117)","(-65, 117)",14107
"(50, 0)","(-22, -28)","(39, 42)","(29, 75)","(-108, 13)","(-42, 115)","(0.0, 42.0)","(0.0, 75.0)","(-72, -28)","(42, 92)","(94, -51)","(-14, 117)","(-64, 117)",14143
"(50, 0)","(-21, -28)","(40, 42)","(30, 75)","(-107, 13)","(-41, 115)","(0.0, 42.0)","(0.0, 75.0)","(-71, -28)","(43, 92)","(95, -51)","(-13, 117)","(-63, 117)",14179
"(50, 0)","(-20, -28)","(41, 42)","(31, 75)","(-106, 13)","(-40, 115)","(0.0, 42.0)","(0.0, 75.0)","(-70, -28)","(44, 92)","(96, -51)","(-12, 117)","(-62, 117)",14214
"(50, 0)","(-19, -28)","(42, 42)","(32, 75)","(-105, 13)","(-39, 115)","(0.0, 42.0)","(-69, -28)","(0.0, 75.0)","(45, 92)","(97, -51)","(-11, 117)","(-61, 117)",14250
"(50, 0)","(-18, -28)","(43, 42)","(33, 75)","(-104, 13)","(-38, 115)","(0.0, 42.0)","(-68, -28)","(0.0, 75.0)","(46, 92)","(98, -51)","(-10, 117)","(-60, 117)",14286
"(50, 0)","(-17, -28)","(44, 42)","(34, 75)","(-103, 13)","(-37, 115)","(0.0, 42.0)","(-67, -28)","(0.0, 75.0)","(47, 92)","(99, -51)","(-9, 117)","(-59, 117)",14321
"(50, 0)","(-16, -28)","(45, 42)","(35, 75)","(-102, 13)","(-36, 115)","(0.0, 42.0)","(-66, -28)","(0.0, 75.0)","(48, 92)","(100, -51)","(-8, 117)","(-58, 117)",14357
"(50, 0)","(-15, -28)","(46, 42)","(36, 75)","(-101, 13)","(-35, 115)","(0.0, 42.0)","(-65, -28)","(0.0, 75.0)","(49, 92)","(101, -51)","(-7, 117)","(-57, 117)",14393
"(50, 0)","(-14, -28)","(47, 42)","(37, 75)","(-100, 13)","(-34, 115)","(0.0, 42.0)","(-64, -28)","(0.0, 75.0)","(50, 92)","(102, -51)","(-6, 117)","(-56, 117)",14429
"(50, 0)","(-13, -28)","(48, 42)","(38, 75)","(-99, 13)","(-33, 115)","(0.0, 42.0)","(-63, -28)","(0.0, 75.0)","(51, 92)","(103, -51)","(-5, 117)","(-55, 117)",14464
"(50, 0)","(-12, -28)","(49, 42)","(39, 75)","(-98, 13)","(-32, 115)","(0.0, 42.0)","(-62, -28)","(0.0, 75.0)","(52, 92)","(104, -51)","(-4, 117)","(-54, 117)",14500
"(50, 0)","(-11, -28)","(50, 42)","(40, 75)","(-97, 13)","(-31, 115)","(0, 42)","(-61, -28)","(0.0, 75.0)","(53, 92)","(105, -51)","(-3, 117)","(-53, 117)",14536
"(50, 0)","(-10, -28)","(51, 42)","(41, 75)","(-96, 13)","(-30, 115)","(1, 42)","(-60, -28)","(0.0, 75.0)","(54, 92)","(106, -51)","(-2, 117)","(-52, 117)",14571
"(50, 0)","(-9, -28)","(52, 42)","(42, 75)","(-95, 13)","(-29, 115)","(2, 42)","(-59, -28)","(0.0, 75.0)","(55, 92)","(107, -51)","(-1, 117)","(-51, 117)",14607
"(50, 0)","(-8, -28)","(53, 42)","(43, 75)","(-94, 13)","(-28, 115)","(3, 42)","(-58, -28)","(0.0, 75.0)","(56, 92)","(108, -51)","(0, 117)","(-50, 117)",14643
"(50, 0)","(-7, -28)","(54, 42)","(44, 75)","(-93, 13)","(-27, 115)","(4, 42)","(-57, -28)","(0.0, 75.0)","(57, 92)","(109, -51)","(1, 117)","(-49, 117)",14679
"(50, 0)","(-6, -28)","(55, 42)","(45, 75)","(-92, 13)","(-26, 115)","(5, 42)","(-56, -28)","(0.0, 75.0)","(58, 92)","(110, -51)","(2, 117)","(-48, 117)",14714
"(50, 0)","(-5, -28)","(56, 42)","(46, 75)","(-91, 13)","(-25, 115)","(6, 42)","(-55, -28)","(0.0, 75.0)","(59, 92)","(111, -51)","(3, 117)","(-47, 117)",14750
"(50, 0)","(-4, -28)","(57, 42)","(47, 75)","(-90, 13)","(-24, 115)","(7, 42)","(-54, -28)","(0.0, 75.0)","(60, 92)","(112, -51)","(4, 117)","(-46, 117)",14786
"(50, 0)","(-3, -28)","(58, 42)","(48, 75)","(-89, 13)","(-23, 115)","(8, 42)","(-53, -28)","(0.0, 75.0)","(61, 92)","(113, -51)","(5, 117)","(-45, 117)",14821
"(50, 0)","(-2, -28)","(59, 42)","(-88, 13)","(49, 75)","(-22, 115)","(9, 42)","(-52, -28)","(0.0, 75.0)","(62, 92)","(114, -51)","(6, 117)","(-44, 117)",14857
"(50, 0)","(-1, -28)","(60, 42)","(-87, 13)","(50, 75)","(-21, 115)","(10, 42)","(-51, -28)","(0, 75)","(63, 92)","(115, -51)","(7, 117)","(-43, 117)",14893
