P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,timestamp_milliseconds
"(-50, 0)","(0.0, -42.0)","(-24, -46)","(0.0, -120.0)","(-125, -49)","(-169, 10)","(8, -42)","(0.0, -46.0)","(-75, -49)","(-119, 10)","(0.0, -120.0)","(69, -98)","(119, -98)",15519
"(-50, 0)","(0.0, -42.0)","(-25, -46)","(0.0, -120.0)","(-126, -49)","(-170, 10)","(7, -42)","(0.0, -46.0)","(-76, -49)","(0.0, -120.0)","(-120, 10)","(68, -98)","(118, -98)",15556
"(-50, 0)","(0.0, -42.0)","(-26, -46)","(0.0, -120.0)","(-127, -49)","(-171, 10)","(6, -42)","(0.0, -46.0)","(-77, -49)","(0.0, -120.0)","(-121, 10)","(67, -98)","(117, -98)",15593
"(-50, 0)","(0.0, -42.0)","(-27, -46)","(0.0, -120.0)","(-128, -49)","(-172, 10)","(5, -42)","(0.0, -46.0)","(-78, -49)","(0.0, -120.0)","(-122, 10)","(66, -98)","(116, -98)",15630
"(-50, 0)","(0.0, -42.0)","(-28, -46)","(0.0, -120.0)","(-129, -49)","(-173, 10)","(4, -42)","(0.0, -46.0)","(-79, -49)","(0.0, -120.0)","(-123, 10)","(65, -98)","(115, -98)",15667
"(-50, 0)","(0.0, -42.0)","(-29, -46)","(0.0, -120.0)","(-130, -49)","(62, -162)","(3, -42)","(0.0, -46.0)","(-80, -49)","(0.0, -120.0)","(-124, 10)","(64, -98)","(114, -98)",15704
"(-50, 0)","(0.0, -42.0)","(-30, -46)","(0.0, -120.0)","(-131, -49)","(61, -162)","(2, -42)","(0.0, -46.0)","(-81, -49)","(0.0, -120.0)","(-125, 10)","(63, -98)","(113, -98)",15741
"(-50, 0)","(0.0, -42.0)","(-31, -46)","(0.0, -120.0)","(-132, -49)","(60, -162)","(1, -42)","(0.0, -46.0)","(-82, -49)","(0.0, -120.0)","(-126, 10)","(62, -98)","(112, -98)",15778
"(-50, 0)","(0.0, -42.0)","(-32, -46)","(0.0, -120.0)","(-133, -49)","(59, -162)","(0, -42)","(0.0, -46.0)","(-83, -49)","(0.0, -120.0)","(-127, 10)","(61, -98)","(111, -98)",15815
"(-50, 0)","(0.0, -42.0)","(-33, -46)","(0.0, -120.0)","(-134, -49)","(58, -162)","(0.0, -42.0)","(0.0, -46.0)","(-84, -49)","(0.0, -120.0)","(-128, 10)","(60, -98)","(110, -98)",15852
"(-50, 0)","(0.0, -42.0)","(-34, -46)","(0.0, -120.0)","(-135, -49)","(57, -162)","(0.0, -42.0)","(0.0, -46.0)","(-85, -49)","(0.0, -120.0)","(-129, 10)","(59, -98)","(109, -98)",15889
"(-50, 0)","(0.0, -42.0)","(-35, -46)","(0.0, -120.0)","(-136, -49)","(56, -162)","(0.0, -42.0)","(0.0, -46.0)","(-86, -49)","(0.0, -120.0)","(-130, 10)","(58, -98)","(108, -98)",15926
"(-50, 0)","(0.0, -42.0)","(-36, -46)","(0.0, -120.0)","(-137, -49)","(55, -162)","(0.0, -42.0)","(0.0, -46.0)","(-87, -49)","(0.0, -120.0)","(-131, 10)","(57, -98)","(107, -98)",15963
"(-50, 0)","(0.0, -42.0)","(-37, -46)","(0.0, -120.0)","(-138, -49)","(54, -162)","(0.0, -42.0)","(0.0, -46.0)","(-88, -49)","(0.0, -120.0)","(-132, 10)","(56, -98)","(106, -98)",16000
"(-50, 0)","(0.0, -42.0)","(-38, -46)","(0.0, -120.0)","(-139, -49)","(53, -162)","(0.0, -42.0)","(0.0, -46.0)","(-89, -49)","(0.0, -120.0)","(-133, 10)","(55, -98)","(105, -98)",16037
"(-50, 0)","(0.0, -42.0)","(-39, -46)","(0.0, -120.0)","(-140, -49)","(52, -162)","(0.0, -42.0)","(0.0, -46.0)","(-90, -49)","(0.0, -120.0)","(-134, 10)","(54, -98)","(104, -98)",16074
"(-50, 0)","(0.0, -42.0)","(-40, -46)","(0.0, -120.0)","(-141, -49)","(51, -162)","(0.0, -42.0)","(0.0, -46.0)","(-91, -49)","(0.0, -120.0)","(-135, 10)","(53, -98)","(103, -98)",16111
"(-50, 0)","(0.0, -42.0)","(-41, -46)","(0.0, -120.0)","(-142, -49)","(50, -162)","(0.0, -42.0)","(0.0, -46.0)","(-92, -49)","(0.0, -120.0)","(-136, 10)","(52, -98)","(102, -98)",16148
"(-50, 0)","(0.0, -42.0)","(-42, -46)","(0.0, -120.0)","(-143, -49)","(49, -162)","(0.0, -42.0)","(0.0, -46.0)","(-93, -49)","(0.0, -120.0)","(-137, 10)","(51, -98)","(101, -98)",16185
"(-50, 0)","(0.0, -42.0)","(-43, -46)","(0.0, -120.0)","(-144, -49)","(48, -162)","(0.0, -42.0)","(0.0, -46.0)","(-94, -49)","(0.0, -120.0)","(-138, 10)","(50, -98)","(100, -98)",16222
"(-50, 0)","(0, -42)","(-44, -46)","(0.0, -120.0)","(-145, -49)","(47, -162)","(0.0, -42.0)","(0.0, -46.0)","(-95, -49)","(0.0, -120.0)","(-139, 10)","(49, -98)","(99, -98)",16259
"(-50, 0)","(-1, -42)","(-45, -46)","(0.0, -120.0)","(-146, -49)","(46, -162)","(0.0, -42.0)","(0.0, -46.0)","(-96, -49)","(0.0, -120.0)","(-140, 10)","(48, -98)","(98, -98)",16296
"(-50, 0)","(-2, -42)","(-46, -46)","(0, -120)","(-147, -49)","(45, -162)","(0.0, -42.0)","(0.0, -46.0)","(-97, -49)","(0.0, -120.0)","(-141, 10)","(47, -98)","(97, -98)",16333
"(-50, 0)","(-3, -42)","(-47, -46)","(-1, -120)","(-148, -49)","(44, -162)","(0.0, -42.0)","(0.0, -46.0)","(-98, -49)","(0.0, -120.0)","(-142, 10)","(46, -98)","(96, -98)",16370
"(-50, 0)","(-4, -42)","(-48, -46)","(-2, -120)","(-149, -49)","(43, -162)","(0.0, -42.0)","(0.0, -46.0)","(-99, -49)","(0.0, -120.0)","(-143, 10)","(45, -98)","(95, -98)",16407
"(-50, 0)","(-5, -42)","(-49, -46)","(-3, -120)","(-150, -49)","(42, -162)","(0.0, -42.0)","(0.0, -46.0)","(-100, -49)","(0.0, -120.0)","(-144, 10)","(44, -98)","(94, -98)",16444
"(-50, 0)","(-6, -42)","(-50, -46)","(-4, -120)","(-151, -49)","(41, -162)","(0.0, -42.0)","(0, -46)","(-101, -49)","(0.0, -120.0)","(-145, 10)","(43, -98)","(93, -98)",16481
"(-50, 0)","(-7, -42)","(-51, -46)","(-5, -120)","(-152, -49)","(40, -162)","(0.0, -42.0)","(-1, -46)","(-102, -49)","(0.0, -120.0)","(-146, 10)","(42, -98)","(92, -98)",16519
"(-50, 0)","(-8, -42)","(-52, -46)","(-6, -120)","(-153, -49)","(39, -162)","(0.0, -42.0)","(-2, -46)","(-103, -49)","(0.0, -120.0)","(-147, 10)","(41, -98)","(91, -98)",16556
"(-50, 0)","(-9, -42)","(-53, -46)","(-7, -120)","(-154, -49)","(166.0, 0.0)","(0.0, -42.0)","(-3, -46)","(-104, -49)","(0.0, -120.0)","(-148, 10)","(40, -98)","(90, -98)",16593
"(-50, 0)","(-10, -42)","(-54, -46)","(-8, -120)","(-155, -49)","(165.0, 0.0)","(0.0, -42.0)","(-4, -46)","(-105, -49)","(0.0, -120.0)","(-149, 10)","(39, -98)","(89, -98)",16630
"(-50, 0)","(-11, -42)","(-55, -46)","(-9, -120)","(-156, -49)","(164.0, 0.0)","(0.0, -42.0)","(-5, -46)","(-106, -49)","(0.0, -120.0)","(-150, 10)","(38, -98)","(88, -98)",16667
"(-50, 0)","(-12, -42)","(-56, -46)","(-10, -120)","(163.0, 0.0)","(-157, -49)","(0.0, -42.0)","(-6, -46)","(-107, -49)","(0.0, -120.0)","(-151, 10)","(37, -98)","(87, -98)",16704
"(-50, 0)","(-13, -42)","(-57, -46)","(-11, -120)","(162.0, 0.0)","(-158, -49)","(0.0, -42.0)","(-7, -46)","(-108, -49)","(0.0, -120.0)","(-152, 10)","(36, -98)","(86, -98)",16741
"(-50, 0)","(-14, -42)","(-58, -46)","(-12, -120)","(161.0, 0.0)","(33, -162)","(0.0, -42.0)","(-8, -46)","(-109, -49)","(0.0, -120.0)","(-153, 10)","(35, -98)","(85, -98)",16778
"(-50, 0)","(-15, -42)","(-59, -46)","(-13, -120)","(160.0, 0.0)","(32, -162)","(0.0, -42.0)","(-9, -46)","(0.0, -120.0)","(-110, -49)","(-154, 10)","(34, -98)","(84, -98)",16815
"(-50, 0)","(-16, -42)","(-60, -46)","(-14, -120)","(159.0, 0.0)","(31, -162)","(0.0, -42.0)","(-10, -46)","(0.0, -120.0)","(-111, -49)","(-155, 10)","(33, -98)","(83, -98)",16852
"(-50, 0)","(-17, -42)","(-61, -46)","(-15, -120)","(158.0, 0.0)","(30, -162)","(0.0, -42.0)","(-11, -46)","(0.0, -120.0)","(-112, -49)","(-156, 10)","(32, -98)","(82, -98)",16889
"(-50, 0)","(-18, -42)","(-62, -46)","(-16, -120)","(157.0, 0.0)","(29, -162)","(0.0, -42.0)","(-12, -46)","(0.0, -120.0)","(-113, -49)","(-157, 10)","(31, -98)","(81, -98)",16926
"(-50, 0)","(-19, -42)","(-63, -46)","(-17, -120)","(156.0, 0.0)","(28, -162)","(0.0, -42.0)","(-13, -46)","(0.0, -120.0)","(-114, -49)","(-158, 10)","(30, -98)","(80, -98)",16963
"(-50, 0)","(-20, -42)","(-64, -46)","(-18, -120)","(155.0, 0.0)","(27, -162)","(0.0, -42.0)","(-14, -46)","(0.0, -120.0)","(-115, -49)","(-159, 10)","(29, -98)","(79, -98)",17000
"(-50, 0)","(-21, -42)","(-65, -46)","(-19, -120)","(154.0, 0.0)","(26, -162)","(0.0, -42.0)","(-15, -46)","(0.0, -120.0)","(-116, -49)","(-160, 10)","(28, -98)","(78, -98)",17037
"(-50, 0)","(-22, -42)","(-66, -46)","(-20, -120)","(153.0, 0.0)","(25, -162)","(0.0, -42.0)","(-16, -46)","(0.0, -120.0)","(-117, -49)","(-161, 10)","(27, -98)","(77, -98)",17074
"(-50, 0)","(-23, -42)","(-67, -46)","(-21, -120)","(152.0, 0.0)","(24, -162)","(0.0, -42.0)","(-17, -46)","(0.0, -120.0)","(-118, -49)","(-162, 10)","(26, -98)","(76, -98)",17111
"(-50, 0)","(-24, -42)","(-68, -46)","(-22, -120)","(151.0, 0.0)","(23, -162)","(0.0, -42.0)","(-18, -46)","(0.0, -120.0)","(-119, -49)","(-163, 10)","(25, -98)","(75, -98)",17148
"(-50, 0)","(-25, -42)","(-69, -46)","(-23, -120)","(150.0, 0.0)","(22, -162)","(0.0, -42.0)","(-19, -46)","(0.0, -120.0)","(-120, -49)","(-164, 10)","(24, -98)","(74, -98)",17185
"(-50, 0)","(-26, -42)","(-70, -46)","(-24, -120)","(149.0, 0.0)","(21, -162)","(0.0, -42.0)","(-20, -46)","(0.0, -120.0)","(-121, -49)","(-165, 10)","(23, -98)","(73, -98)",17222
"(-50, 0)","(-27, -42)","(-71, -46)","(-25, -120)","(148.0, 0.0)","(20, -162)","(0.0, -42.0)","(-21, -46)","(0.0, -120.0)","(-122, -49)","(-166, 10)","(22, -98)","(72, -98)",17259
"(-50, 0)","(-28, -42)","(-72, -46)","(-26, -120)","(147.0, 0.0)","(19, -162)","(0.0, -42.0)","(-22, -46)","(0.0, -120.0)","(-123, -49)","(-167, 10)","(21, -98)","(71, -98)",17296
"(-50, 0)","(-29, -42)","(-73, -46)","(-27, -120)","(146.0, 0.0)","(18, -162)","(0.0, -42.0)","(-23, -46)","(0.0, -120.0)","(-124, -49)","(-168, 10)","(20, -98)","(70, -98)",17333
"(-50, 0)","(-30, -42)","(-74, -46)","(-28, -120)","(145.0, 0.0)","(17, -162)","(0.0, -42.0)","(-24, -46)","(0.0, -120.0)","(-125, -49)","(-169, 10)","(19, -98)","(69, -98)",17370
"(-50, 0)","(-31, -42)","(-75, -46)","(-29, -120)","(144.0, 0.0)","(16, -162)","(0.0, -42.0)","(-25, -46)","(0.0, -120.0)","(-126, -49)","(-170, 10)","(18, -98)","(68, -98)",17407
"(-50, 0)","(-32, -42)","(-76, -46)","(-30, -120)","(143.0, 0.0)","(15, -162)","(0.0, -42.0)","(-26, -46)","(0.0, -120.0)","(-127, -49)","(-171, 10)","(17, -98)","(67, -98)",17444
"(-50, 0)","(-33, -42)","(-77, -46)","(-31, -120)","(142.0, 0.0)","(14, -162)","(0.0, -42.0)","(-27, -46)","(0.0, -120.0)","(-128, -49)","(-172, 10)","(16, -98)","(66, -98)",17481
"(-50, 0)","(-34, -42)","(-78, -46)","(-32, -120)","(141.0, 0.0)","(13, -162)","(0.0, -42.0)","(-28, -46)","(0.0, -120.0)","(-129, -49)","(-173, 10)","(15, -98)","(65, -98)",17519
"(-50, 0)","(-35, -42)","(-79, -46)","(-33, -120)","(140.0, 0.0)","(12, -162)","(0.0, -42.0)","(-29, -46)","(0.0, -120.0)","(-130, -49)","(62, -162)","(14, -98)","(64, -98)",17556
"(-50, 0)","(-36, -42)","(-80, -46)","(-34, -120)","(139.0, 0.0)","(11, -162)","(0.0, -42.0)","(-30, -46)","(0.0, -120.0)","(-131, -49)","(61, -162)","(13, -98)","(63, -98)",17593
"(-50, 0)","(-37, -42)","(-81, -46)","(-35, -120)","(138.0, 0.0)","(10, -162)","(0.0, -42.0)","(-31, -46)","(0.0, -120.0)","(-132, -49)","(60, -162)","(12, -98)","(62, -98)",17630
"(-50, 0)","(-38, -42)","(-82, -46)","(-36, -120)","(137.0, 0.0)","(148, -65)","(0.0, -42.0)","(-32, -46)","(0.0, -120.0)","(-133, -49)","(59, -162)","(11, -98)","(61, -98)",17667
"(-50, 0)","(-39, -42)","(-83, -46)","(-37, -120)","(136.0, 0.0)","(147, -65)","(0.0, -42.0)","(-33, -46)","(0.0, -120.0)","(-134, -49)","(58, -162)","(10, -98)","(60, -98)",17704
"(-50, 0)","(-40, -42)","(-84, -46)","(-38, -120)","(135.0, 0.0)","(146, -65)","(0.0, -42.0)","(-34, -46)","(0.0, -120.0)","(-135, -49)","(57, -162)","(9, -98)","(59, -98)",17741
"(-50, 0)","(-41, -42)","(-85, -46)","(-39, -120)","(134.0, 0.0)","(145, -65)","(0.0, -42.0)","(-35, -46)","(0.0, -120.0)","(-136, -49)","(56, -162)","(8, -98)","(58, -98)",17778
"(-50, 0)","(-42, -42)","(-86, -46)","(-40, -120)","(133.0, 0.0)","(144, -65)","(0.0, -42.0)","(-36, -46)","(0.0, -120.0)","(-137, -49)","(55, -162)","(7, -98)","(57, -98)",17815
"(-50, 0)","(-43, -42)","(-87, -46)","(-41, -120)","(132.0, 0.0)","(143, -65)","(0.0, -42.0)","(-37, -46)","(0.0, -120.0)","(-138, -49)","(54, -162)","(6, -98)","(56, -98)",17852
"(-50, 0)","(-44, -42)","(-88, -46)","(-42, -120)","(131.0, 0.0)","(142, -65)","(0.0, -42.0)","(-38, -46)","(0.0, -120.0)","(-139, -49)","(53, -162)","(5, -98)","(55, -98)",17889
"(-50, 0)","(-45, -42)","(-89, -46)","(-43, -120)","(130.0, 0.0)","(141, -65)","(0.0, -42.0)","(-39, -46)","(0.0, -120.0)","(-140, -49)","(52, -162)","(4, -98)","(54, -98)",17926
"(-50, 0)","(-46, -42)","(-90, -46)","(-44, -120)","(129.0, 0.0)","(140, -65)","(0.0, -42.0)","(-40, -46)","(0.0, -120.0)","(-141, -49)","(51, -162)","(3, -98)","(53, -98)",17963
"(-50, 0)","(-47, -42)","(-91, -46)","(128.0, 0.0)","(-45, -120)","(139, -65)","(0.0, -42.0)","(-41, -46)","(0.0, -120.0)","(-142, -49)","(50, -162)","(2, -98)","(52, -98)",18000
"(-50, 0)","(-48, -42)","(-92, -46)","(127.0, 0.0)","(-46, -120)","(138, -65)","(0.0, -42.0)","(-42, -46)","(0.0, -120.0)","(-143, -49)","(49, -162)","(1, -98)","(51, -98)",18036
"(-50, 0)","(-49, -42)","(-93, -46)","(126.0, 0.0)","(-47, -120)","(137, -65)","(0.0, -42.0)","(-43, -46)","(0.0, -120.0)","(-144, -49)","(48, -162)","(0, -98)","(50, -98)",18071
"(-50, 0)","(-50, -42)","(-94, -46)","(125.0, 0.0)","(-48, -120)","(136, -65)","(0, -42)","(-44, -46)","(0.0, -120.0)","(-145, -49)","(47, -162)","(-1, -98)","(49, -98)",18107
"(-50, 0)","(-51, -42)","(-95, -46)","(124.0, 0.0)","(-49, -120)","(135, -65)","(-1, -42)","(-45, -46)","(0.0, -120.0)","(-146, -49)","(46, -162)","(-2, -98)","(48, -98)",18143
"(-50, 0)","(-52, -42)","(-96, -46)","(123.0, 0.0)","(-50, -120)","(134, -65)","(-2, -42)","(-46, -46)","(0, -120)","(-147, -49)","(45, -162)","(-3, -98)","(47, -98)",18179
"(-50, 0)","(-53, -42)","(-97, -46)","(122.0, 0.0)","(-51, -120)","(133, -65)","(-3, -42)","(-47, -46)","(-1, -120)","(-148, -49)","(44, -162)","(-4, -98)","(46, -98)",18214
"(-50, 0)","(-54, -42)","(-98, -46)","(121.0, 0.0)","(-52, -120)","(132, -65)","(-4, -42)","(-48, -46)","(-2, -120)","(-149, -49)","(43, -162)","(-5, -98)","(45, -98)",18250
"(-50, 0)","(-55, -42)","(-99, -46)","(120.0, 0.0)","(-53, -120)","(131, -65)","(-5, -42)","(-49, -46)","(-3, -120)","(-150, -49)","(42, -162)","(-6, -98)","(44, -98)",18286
"(-50, 0)","(-56, -42)","(-100, -46)","(119.0, 0.0)","(-54, -120)","(130, -65)","(-6, -42)","(-50, -46)","(-4, -120)","(-151, -49)","(41, -162)","(-7, -98)","(43, -98)",18321
"(-50, 0)","(-57, -42)","(-101, -46)","(118.0, 0.0)","(-55, -120)","(129, -65)","(-7, -42)","(-51, -46)","(-5, -120)","(-152, -49)","(40, -162)","(-8, -98)","(42, -98)",18357
"(-50, 0)","(-58, -42)","(-102, -46)","(117.0, 0.0)","(-56, -120)","(128, -65)","(-8, -42)","(-52, -46)","(-6, -120)","(-153, -49)","(39, -162)","(-9, -98)","(41, -98)",18393
"(-50, 0)","(-59, -42)","(-103, -46)","(116.0, 0.0)","(-57, -120)","(127, -65)","(-9, -42)","(-53, -46)","(-7, -120)","(-154, -49)","(166.0, 0.0)","(-10, -98)","(40, -98)",18429
"(-50, 0)","(-60, -42)","(-104, -46)","(115.0, 0.0)","(-58, -120)","(126, -65)","(-10, -42)","(-54, -46)","(-8, -120)","(-155, -49)","(165.0, 0.0)","(-11, -98)","(39, -98)",18464
"(-50, 0)","(-61, -42)","(114.0, 0.0)","(-105, -46)","(-59, -120)","(125, -65)","(-11, -42)","(-55, -46)","(-9, -120)","(-156, -49)","(164.0, 0.0)","(-12, -98)","(38, -98)",18500
"(-50, 0)","(-62, -42)","(113.0, 0.0)","(-106, -46)","(-60, -120)","(124, -65)","(-12, -42)","(-56, -46)","(-10, -120)","(163.0, 0.0)","(-157, -49)","(-13, -98)","(37, -98)",18536
"(-50, 0)","(-63, -42)","(112.0, 0.0)","(-107, -46)","(-61, -120)","(123, -65)","(-13, -42)","(-57, -46)","(-11, -120)","(162.0, 0.0)","(-158, -49)","(-14, -98)","(36, -98)",18571
"(-50, 0)","(-64, -42)","(111.0, 0.0)","(-108, -46)","(-62, -120)","(122, -65)","(-14, -42)","(-58, -46)","(-12, -120)","(161.0, 0.0)","(33, -162)","(-15, -98)","(35, -98)",18607
"(-50, 0)","(-65, -42)","(110.0, 0.0)","(-109, -46)","(-63, -120)","(121, -65)","(-15, -42)","(-59, -46)","(-13, -120)","(160.0, 0.0)","(32, -162)","(-16, -98)","(34, -98)",18643
"(-50, 0)","(-66, -42)","(109.0, 0.0)","(-110, -46)","(-64, -120)","(120, -65)","(-16, -42)","(-60, -46)","(-14, -120)","(159.0, 0.0)","(31, -162)","(-17, -98)","(33, -98)",18679
"(-50, 0)","(-67, -42)","(108.0, 0.0)","(-111, -46)","(119, -65)","(-65, -120)","(-17, -42)","(-61, -46)","(-15, -120)","(158.0, 0.0)","(30, -162)","(-18, -98)","(32, -98)",18714
"(-50, 0)","(-68, -42)","(107.0, 0.0)","(-112, -46)","(118, -65)","(-66, -120)","(-18, -42)","(-62, -46)","(-16, -120)","(157.0, 0.0)","(29, -162)","(-19, -98)","(31, -98)",18750
"(-50, 0)","(-69, -42)","(106.0, 0.0)","(-113, -46)","(117, -65)","(-67, -120)","(-19, -42)","(-63, -46)","(-17, -120)","(156.0, 0.0)","(28, -162)","(-20, -98)","(30, -98)",18786
"(-50, 0)","(-70, -42)","(105.0, 0.0)","(-114, -46)","(116, -65)","(-68, -120)","(-20, -42)","(-64, -46)","(-18, -120)","(155.0, 0.0)","(27, -162)","(-21, -98)","(29, -98)",18821
"(-50, 0)","(-71, -42)","(104.0, 0.0)","(-115, -46)","(115, -65)","(-69, -120)","(-21, -42)","(-65, -46)","(-19, -120)","(154.0, 0.0)","(26, -162)","(-22, -98)","(28, -98)",18857
"(-48, 0)","(-70, -42)","(105.0, 0.0)","(-114, -46)","(116, -65)","(-68, -120)","(-22, -42)","(-66, -46)","(-20, -120)","(153.0, 0.0)","(25, -162)","(-21, -98)","(27, -98)",18893
"(-46, 0)","(-69, -42)","(106.0, 0.0)","(-113, -46)","(117, -65)","(-67, -120)","(-23, -42)","(-67, -46)","(-21, -120)","(152.0, 0.0)","(24, -162)","(-20, -98)","(26, -98)",18929
"(-44, 0)","(-68, -42)","(107.0, 0.0)","(-112, -46)","(118, -65)","(-66, -120)","(-24, -42)","(-68, -46)","(-22, -120)","(151.0, 0.0)","(23, -162)","(-19, -98)","(25, -98)",18964
"(-42, 0)","(-67, -42)","(108.0, 0.0)","(-111, -46)","(119, -65)","(-65, -120)","(-25, -42)","(-69, -46)","(-23, -120)","(150.0, 0.0)","(22, -162)","(-18, -98)","(24, -98)",19000
"(-40, 0)","(-66, -42)","(109.0, 0.0)","(-110, -46)","(-64, -120)","(120, -65)","(-26, -42)","(-70, -46)","(-24, -120)","(149.0, 0.0)","(21, -162)","(-17, -98)","(23, -98)",19037
"(-38, 0)","(-65, -42)","(110.0, 0.0)","(-109, -46)","(-63, -120)","(121, -65)","(-27, -42)","(-71, -46)","(-25, -120)","(148.0, 0.0)","(20, -162)","(-16, -98)","(22, -98)",19074
"(-36, 0)","(-64, -42)","(111.0, 0.0)","(-108, -46)","(-62, -120)","(122, -65)","(-28, -42)","(-72, -46)","(-26, -120)","(147.0, 0.0)","(19, -162)","(-15, -98)","(21, -98)",19111
"(-34, 0)","(-63, -42)","(112.0, 0.0)","(-107, -46)","(-61, -120)","(123, -65)","(-29, -42)","(-73, -46)","(-27, -120)","(146.0, 0.0)","(18, -162)","(-14, -98)","(20, -98)",19148
"(-32, 0)","(-62, -42)","(113.0, 0.0)","(-106, -46)","(-60, -120)","(124, -65)","(-30, -42)","(-74, -46)","(-28, -120)","(145.0, 0.0)","(17, -162)","(-13, -98)","(19, -98)",19185
"(-30, 0)","(-61, -42)","(114.0, 0.0)","(-105, -46)","(-59, -120)","(125, -65)","(-31, -42)","(-75, -46)","(-29, -120)","(144.0, 0.0)","(16, -162)","(-12, -98)","(18, -98)",19222
"(-28, 0)","(-60, -42)","(-104, -46)","(115.0, 0.0)","(-58, -120)","(126, -65)","(-32, -42)","(-76, -46)","(-30, -120)","(143.0, 0.0)","(15, -162)","(-11, -98)","(17, -98)",19259
"(-26, 0)","(-59, -42)","(-103, -46)","(116.0, 0.0)","(-57, -120)","(127, -65)","(-33, -42)","(-77, -46)","(-31, -120)","(142.0, 0.0)","(14, -162)","(-10, -98)","(16, -98)",19296
"(-24, 0)","(-58, -42)","(-102, -46)","(117.0, 0.0)","(-56, -120)","(128, -65)","(-34, -42)","(-78, -46)","(-32, -120)","(141.0, 0.0)","(13, -162)","(-9, -98)","(15, -98)",19333
"(-22, 0)","(-57, -42)","(-101, -46)","(118.0, 0.0)","(-55, -120)","(129, -65)","(-35, -42)","(-79, -46)","(-33, -120)","(140.0, 0.0)","(12, -162)","(-8, -98)","(14, -98)",19370
"(-20, 0)","(-56, -42)","(-100, -46)","(119.0, 0.0)","(-54, -120)","(130, -65)","(-36, -42)","(-80, -46)","(-34, -120)","(139.0, 0.0)","(11, -162)","(-7, -98)","(13, -98)",19407
"(-18, 0)","(-55, -42)","(-99, -46)","(120.0, 0.0)","(-53, -120)","(131, -65)","(-37, -42)","(-81, -46)","(-35, -120)","(138.0, 0.0)","(10, -162)","(-6, -98)","(12, -98)",19444
"(-16, 0)","(-54, -42)","(-98, -46)","(121.0, 0.0)","(-52, -120)","(132, -65)","(-38, -42)","(-82, -46)","(-36, -120)","(137.0, 0.0)","(148, -65)","(-5, -98)","(11, -98)",19481
"(-14, 0)","(-53, -42)","(-97, -46)","(122.0, 0.0)","(-51, -120)","(133, -65)","(-39, -42)","(-83, -46)","(-37, -120)","(136.0, 0.0)","(147, -65)","(-4, -98)","(10, -98)",19519
"(-12, 0)","(-52, -42)","(-96, -46)","(123.0, 0.0)","(-50, -120)","(134, -65)","(-40, -42)","(-84, -46)","(-38, -120)","(135.0, 0.0)","(146, -65)","(-3, -98)","(9, -98)",19556
"(-10, 0)","(-51, -42)","(-95, -46)","(124.0, 0.0)","(-49, -120)","(135, -65)","(-41, -42)","(-85, -46)","(-39, -120)","(134.0, 0.0)","(145, -65)","(-2, -98)","(8, -98)",19593
"(-8, 0)","(-50, -42)","(-94, -46)","(125.0, 0.0)","(-48, -120)","(136, -65)","(-42, -42)","(-86, -46)","(-40, -120)","(133.0, 0.0)","(144, -65)","(-1, -98)","(7, -98)",19630
"(-6, 0)","(-49, -42)","(-93, -46)","(126.0, 0.0)","(-47, -120)","(137, -65)","(-43, -42)","(-87, -46)","(-41, -120)","(132.0, 0.0)","(143, -65)","(0, -98)","(6, -98)",19667
"(-4, 0)","(-48, -42)","(-92, -46)","(127.0, 0.0)","(-46, -120)","(138, -65)","(-44, -42)","(-88, -46)","(-42, -120)","(131.0, 0.0)","(142, -65)","(1, -98)","(5, -98)",19704
"(-2, 0)","(-47, -42)","(-91, -46)","(128.0, 0.0)","(-45, -120)","(139, -65)","(-45, -42)","(-89, -46)","(-43, -120)","(130.0, 0.0)","(141, -65)","(2, -98)","(4, -98)",19741
"(0, 0)","(-46, -42)","(-90, -46)","(-44, -120)","(129.0, 0.0)","(140, -65)","(-46, -42)","(-90, -46)","(-44, -120)","(129.0, 0.0)","(140, -65)","(3, -98)","(3, -98)",19778
"(2, 0)","(-45, -42)","(-89, -46)","(-43, -120)","(130.0, 0.0)","(141, -65)","(-47, -42)","(-91, -46)","(128.0, 0.0)","(-45, -120)","(139, -65)","(4, -98)","(2, -98)",19815
"(4, 0)","(-44, -42)","(-88, -46)","(-42, -120)","(131.0, 0.0)","(142, -65)","(-48, -42)","(-92, -46)","(127.0, 0.0)","(-46, -120)","(138, -65)","(5, -98)","(1, -98)",19852
"(6, 0)","(-43, -42)","(-87, -46)","(-41, -120)","(132.0, 0.0)","(143, -65)","(-49, -42)","(-93, -46)","(126.0, 0.0)","(-47, -120)","(137, -65)","(6, -98)","(0, -98)",19889
"(8, 0)","(-42, -42)","(-86, -46)","(-40, -120)","(133.0, 0.0)","(144, -65)","(-50, -42)","(-94, -46)","(125.0, 0.0)","(-48, -120)","(136, -65)","(7, -98)","(-1, -98)",19926
"(10, 0)","(-41, -42)","(-85, -46)","(-39, -120)","(134.0, 0.0)","(145, -65)","(-51, -42)","(-95, -46)","(124.0, 0.0)","(-49, -120)","(135, -65)","(8, -98)","(-2, -98)",19963
