P1_to_P2_relative_position,P1_to_obs_point_0_relative_position,P1_to_obs_point_1_relative_position,P1_to_obs_point_2_relative_position,P1_to_obs_point_3_relative_position,P1_to_obs_point_4_relative_position,P1_to_obs_point_5_relative_position,P1_to_obs_point_6_relative_position,P1_to_obs_point_7_relative_position,P1_to_obs_point_8_relative_position,P1_to_obs_point_9_relative_position,P1_to_obs_point_10_relative_position,P1_to_obs_point_11_relative_position,P1_to_obs_point_12_relative_position,P1_to_obs_point_13_relative_position,P1_to_obs_point_14_relative_position,P1_to_obs_point_15_relative_position,P1_to_obs_point_16_relative_position,P1_to_obs_point_17_relative_position,P1_to_obs_point_18_relative_position,P1_to_obs_point_19_relative_position,P1_to_obs_point_20_relative_position,P1_to_obs_point_21_relative_position,P1_to_obs_point_22_relative_position,P1_to_obs_point_23_relative_position,P1_to_obs_point_24_relative_position,P1_to_obs_point_25_relative_position,P1_to_obs_point_26_relative_position,P1_to_obs_point_27_relative_position,P1_to_obs_point_28_relative_position,P1_to_obs_point_29_relative_position,P1_to_obs_point_30_relative_position,P1_to_obs_point_31_relative_position,P1_to_obs_point_32_relative_position,P1_to_obs_point_33_relative_position,P1_to_obs_point_34_relative_position,P1_to_obs_point_35_relative_position,P1_to_obs_point_36_relative_position,P1_to_obs_point_37_relative_position,P1_to_obs_point_38_relative_position,P1_to_obs_point_39_relative_position,P1_to_obs_point_40_relative_position,P1_to_obs_point_41_relative_position,P1_to_obs_point_42_relative_position,P1_to_obs_point_43_relative_position,P1_to_obs_point_44_relative_position,P1_to_obs_point_45_relative_position,P1_to_obs_point_46_relative_position,P1_to_obs_point_47_relative_position,P1_to_obs_point_48_relative_position,P1_to_obs_point_49_relative_position,P2_to_obs_point_0_relative_position,P2_to_obs_point_1_relative_position,P2_to_obs_point_2_relative_position,P2_to_obs_point_3_relative_position,P2_to_obs_point_4_relative_position,P2_to_obs_point_5_relative_position,P2_to_obs_point_6_relative_position,P2_to_obs_point_7_relative_position,P2_to_obs_point_8_relative_position,P2_to_obs_point_9_relative_position,P2_to_obs_point_10_relative_position,P2_to_obs_point_11_relative_position,P2_to_obs_point_12_relative_position,P2_to_obs_point_13_relative_position,P2_to_obs_point_14_relative_position,P2_to_obs_point_15_relative_position,P2_to_obs_point_16_relative_position,P2_to_obs_point_17_relative_position,P2_to_obs_point_18_relative_position,P2_to_obs_point_19_relative_position,P2_to_obs_point_20_relative_position,P2_to_obs_point_21_relative_position,P2_to_obs_point_22_relative_position,P2_to_obs_point_23_relative_position,P2_to_obs_point_24_relative_position,P2_to_obs_point_25_relative_position,P2_to_obs_point_26_relative_position,P2_to_obs_point_27_relative_position,P2_to_obs_point_28_relative_position,P2_to_obs_point_29_relative_position,P2_to_obs_point_30_relative_position,P2_to_obs_point_31_relative_position,P2_to_obs_point_32_relative_position,P2_to_obs_point_33_relative_position,P2_to_obs_point_34_relative_position,P2_to_obs_point_35_relative_position,P2_to_obs_point_36_relative_position,P2_to_obs_point_37_relative_position,P2_to_obs_point_38_relative_position,P2_to_obs_point_39_relative_position,P2_to_obs_point_40_relative_position,P2_to_obs_point_41_relative_position,P2_to_obs_point_42_relative_position,P2_to_obs_point_43_relative_position,P2_to_obs_point_44_relative_position,P2_to_obs_point_45_relative_position,P2_to_obs_point_46_relative_position,P2_to_obs_point_47_relative_position,P2_to_obs_point_48_relative_position,P2_to_obs_point_49_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_action,P2_action,reward,timestamp_milliseconds
"(0, 11)","(3, 38)","(3, 39)","(3, 40)","(3, 41)","(3, 42)","(3, 43)","(3, 44)","(3, 45)","(3, 46)","(3, 47)","(3, 48)","(3, 49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(3, 27)","(3, 28)","(3, 29)","(3, 30)","(3, 31)","(3, 32)","(3, 33)","(3, 34)","(3, 35)","(3, 36)","(3, 37)","(3, 38)","(3, 40)","(3, 41)","(-23, 35)","(3, 42)","(-23, 36)","(3, 43)","(-23, 37)","(3, 44)","(-23, 38)","(3, 45)","(-23, 39)","(3, 46)","(-23, 40)","(-23, 41)","(3, 47)","(-23, 42)","(3, 48)","(41, 26)","(-23, 43)","(3, 49)","(41, 27)","(-23, 44)","(41, 28)",,,,,,,,,,,,,,,,"(-34, -376)","(-34, -387)",3,4,200,7148
"(0, 12)","(3, 39)","(3, 40)","(3, 41)","(3, 42)","(3, 43)","(3, 44)","(3, 45)","(3, 46)","(3, 47)","(3, 48)","(3, 49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(3, 27)","(3, 28)","(3, 29)","(3, 30)","(3, 31)","(3, 32)","(3, 33)","(3, 34)","(3, 35)","(3, 36)","(3, 37)","(3, 39)","(3, 40)","(3, 41)","(-23, 35)","(3, 42)","(-23, 36)","(3, 43)","(-23, 37)","(3, 44)","(-23, 38)","(3, 45)","(-23, 39)","(3, 46)","(-23, 40)","(-23, 41)","(3, 47)","(-23, 42)","(3, 48)","(41, 26)","(-23, 43)","(3, 49)","(41, 27)","(-23, 44)","(41, 28)",,,,,,,,,,,,,,,,"(-34, -375)","(-34, -387)",3,4,200,7185
"(0, 13)","(3, 40)","(3, 41)","(3, 42)","(3, 43)","(3, 44)","(3, 45)","(3, 46)","(3, 47)","(3, 48)","(3, 49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(3, 27)","(3, 28)","(3, 29)","(3, 30)","(3, 31)","(3, 32)","(3, 33)","(3, 34)","(3, 35)","(3, 36)","(3, 38)","(3, 39)","(3, 40)","(3, 41)","(-23, 35)","(3, 42)","(-23, 36)","(3, 43)","(-23, 37)","(3, 44)","(-23, 38)","(3, 45)","(-23, 39)","(3, 46)","(-23, 40)","(-23, 41)","(3, 47)","(-23, 42)","(3, 48)","(41, 26)","(-23, 43)","(3, 49)","(41, 27)","(-23, 44)","(41, 28)",,,,,,,,,,,,,,,,"(-34, -374)","(-34, -387)",3,4,200,7222
"(0, 14)","(3, 41)","(3, 42)","(3, 43)","(3, 44)","(3, 45)","(3, 46)","(3, 47)","(3, 48)","(3, 49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(3, 27)","(3, 28)","(3, 29)","(3, 30)","(3, 31)","(3, 32)","(3, 33)","(3, 34)","(3, 35)","(3, 37)","(3, 38)","(3, 39)","(3, 40)","(3, 41)","(-23, 35)","(3, 42)","(-23, 36)","(3, 43)","(-23, 37)","(3, 44)","(-23, 38)","(3, 45)","(-23, 39)","(3, 46)","(-23, 40)","(-23, 41)","(3, 47)","(-23, 42)","(3, 48)","(41, 26)","(-23, 43)","(3, 49)","(41, 27)","(-23, 44)","(41, 28)",,,,,,,,,,,,,,,,"(-34, -373)","(-34, -387)",3,4,200,7259
"(0, 15)","(3, 42)","(3, 43)","(3, 44)","(3, 45)","(3, 46)","(3, 47)","(3, 48)","(3, 49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(3, 27)","(3, 28)","(3, 29)","(3, 30)","(3, 31)","(3, 32)","(3, 33)","(3, 34)","(3, 36)","(3, 37)","(3, 38)","(3, 39)","(3, 40)","(3, 41)","(-23, 35)","(3, 42)","(-23, 36)","(3, 43)","(-23, 37)","(3, 44)","(-23, 38)","(3, 45)","(-23, 39)","(3, 46)","(-23, 40)","(-23, 41)","(3, 47)","(-23, 42)","(3, 48)","(41, 26)","(-23, 43)","(3, 49)","(41, 27)","(-23, 44)","(41, 28)",,,,,,,,,,,,,,,,"(-34, -372)","(-34, -387)",3,4,200,7296
"(0, 16)","(3, 43)","(3, 44)","(3, 45)","(3, 46)","(3, 47)","(3, 48)","(3, 49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(3, 27)","(3, 28)","(3, 29)","(3, 30)","(3, 31)","(3, 32)","(3, 33)","(3, 35)","(3, 36)","(3, 37)","(3, 38)","(3, 39)","(3, 40)","(3, 41)","(-23, 35)","(3, 42)","(-23, 36)","(3, 43)","(-23, 37)","(3, 44)","(-23, 38)","(3, 45)","(-23, 39)","(3, 46)","(-23, 40)","(-23, 41)","(3, 47)","(-23, 42)","(3, 48)","(41, 26)","(-23, 43)","(3, 49)","(41, 27)","(-23, 44)","(41, 28)",,,,,,,,,,,,,,,,"(-34, -371)","(-34, -387)",3,4,200,7333
"(0, 17)","(3, 44)","(3, 45)","(3, 46)","(3, 47)","(3, 48)","(3, 49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(3, 27)","(3, 28)","(3, 29)","(3, 30)","(3, 31)","(3, 32)","(3, 34)","(3, 35)","(3, 36)","(3, 37)","(3, 38)","(3, 39)","(3, 40)","(3, 41)","(-23, 35)","(3, 42)","(-23, 36)","(3, 43)","(-23, 37)","(3, 44)","(-23, 38)","(3, 45)","(-23, 39)","(3, 46)","(-23, 40)","(-23, 41)","(3, 47)","(-23, 42)","(3, 48)","(41, 26)","(-23, 43)","(3, 49)","(41, 27)","(-23, 44)","(41, 28)",,,,,,,,,,,,,,,,"(-34, -370)","(-34, -387)",3,4,200,7370
"(0, 18)","(3, 45)","(3, 46)","(3, 47)","(3, 48)","(3, 49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(3, 27)","(3, 28)","(3, 29)","(3, 30)","(3, 31)","(3, 33)","(3, 34)","(3, 35)","(3, 36)","(3, 37)","(3, 38)","(3, 39)","(3, 40)","(3, 41)","(-23, 35)","(3, 42)","(-23, 36)","(3, 43)","(-23, 37)","(3, 44)","(-23, 38)","(3, 45)","(-23, 39)","(3, 46)","(-23, 40)","(-23, 41)","(3, 47)","(-23, 42)","(3, 48)","(41, 26)","(-23, 43)","(3, 49)","(41, 27)","(-23, 44)","(41, 28)",,,,,,,,,,,,,,,,"(-34, -369)","(-34, -387)",3,4,200,7407
"(0, 19)","(3, 46)","(3, 47)","(3, 48)","(3, 49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(3, 27)","(3, 28)","(3, 29)","(3, 30)","(3, 32)","(3, 33)","(3, 34)","(3, 35)","(3, 36)","(3, 37)","(3, 38)","(3, 39)","(3, 40)","(3, 41)","(-23, 35)","(3, 42)","(-23, 36)","(3, 43)","(-23, 37)","(3, 44)","(-23, 38)","(3, 45)","(-23, 39)","(3, 46)","(-23, 40)","(-23, 41)","(3, 47)","(-23, 42)","(3, 48)","(41, 26)","(-23, 43)","(3, 49)","(41, 27)","(-23, 44)","(41, 28)",,,,,,,,,,,,,,,,"(-34, -368)","(-34, -387)",3,4,200,7444
"(0, 20)","(3, 47)","(3, 48)","(3, 49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(3, 27)","(3, 28)","(3, 29)","(3, 31)","(3, 32)","(3, 33)","(3, 34)","(3, 35)","(3, 36)","(3, 37)","(3, 38)","(3, 39)","(3, 40)","(3, 41)","(-23, 35)","(3, 42)","(-23, 36)","(3, 43)","(-23, 37)","(3, 44)","(-23, 38)","(3, 45)","(-23, 39)","(3, 46)","(-23, 40)","(-23, 41)","(3, 47)","(-23, 42)","(3, 48)","(41, 26)","(-23, 43)","(3, 49)","(41, 27)","(-23, 44)","(41, 28)",,,,,,,,,,,,,,,,"(-34, -367)","(-34, -387)",3,4,200,7481
"(0, 21)","(3, 48)","(3, 49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(3, 27)","(3, 28)","(3, 30)","(3, 31)","(3, 32)","(3, 33)","(3, 34)","(3, 35)","(3, 36)","(3, 37)","(3, 38)","(3, 39)","(3, 40)","(3, 41)","(-23, 35)","(3, 42)","(-23, 36)","(3, 43)","(-23, 37)","(3, 44)","(-23, 38)","(3, 45)","(-23, 39)","(3, 46)","(-23, 40)","(-23, 41)","(3, 47)","(-23, 42)","(3, 48)","(41, 26)","(-23, 43)","(3, 49)","(41, 27)","(-23, 44)","(41, 28)",,,,,,,,,,,,,,,,"(-34, -366)","(-34, -387)",3,4,200,7519
"(0, 22)","(3, 49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(3, 27)","(3, 29)","(3, 30)","(3, 31)","(3, 32)","(3, 33)","(3, 34)","(3, 35)","(3, 36)","(3, 37)","(3, 38)","(3, 39)","(3, 40)","(3, 41)","(-23, 35)","(3, 42)","(-23, 36)","(3, 43)","(-23, 37)","(3, 44)","(-23, 38)","(3, 45)","(-23, 39)","(3, 46)","(-23, 40)","(-23, 41)","(3, 47)","(-23, 42)","(3, 48)","(41, 26)","(-23, 43)","(3, 49)","(41, 27)","(-23, 44)","(41, 28)",,,,,,,,,,,,,,,,"(-34, -365)","(-34, -387)",3,4,200,7556
"(0, 23)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(3, 28)","(3, 29)","(3, 30)","(3, 31)","(3, 32)","(3, 33)","(3, 34)","(3, 35)","(3, 36)","(3, 37)","(3, 38)","(3, 39)","(3, 40)","(3, 41)","(-23, 35)","(3, 42)","(-23, 36)","(3, 43)","(-23, 37)","(3, 44)","(-23, 38)","(3, 45)","(-23, 39)","(3, 46)","(-23, 40)","(-23, 41)","(3, 47)","(-23, 42)","(3, 48)","(41, 26)","(-23, 43)","(3, 49)","(41, 27)","(-23, 44)","(41, 28)",,,,,,,,,,,,,,,,"(-34, -364)","(-34, -387)",3,4,200,7593
"(0, 24)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(3, 28)","(3, 29)","(3, 30)","(3, 31)","(3, 32)","(3, 33)","(3, 34)","(3, 35)","(3, 36)","(3, 37)","(3, 38)","(3, 39)","(3, 40)","(3, 41)","(-23, 35)","(3, 42)","(-23, 36)","(3, 43)","(-23, 37)","(3, 44)","(-23, 38)","(3, 45)","(-23, 39)","(3, 46)","(-23, 40)","(-23, 41)","(3, 47)","(-23, 42)","(3, 48)","(41, 26)","(-23, 43)","(3, 49)","(41, 27)","(-23, 44)","(41, 28)",,,,,,,,,,,,,,,,"(-34, -363)","(-34, -387)",3,4,200,7630
